date,equity
2006-05-25,151625.00400659456
2006-05-26,152525.5295111693
2006-05-30,150403.1380220329
2006-05-31,152492.72896705454
2006-06-01,154075.77235295434
2006-06-02,155219.2013896962
2006-06-05,152081.7870629591
2006-06-06,151355.85249814863
2006-06-07,151412.8262823907
2006-06-08,151458.35833465273
2006-06-09,150800.8578010403
2006-06-12,148052.95250546158
2006-06-13,145836.74289674437
2006-06-14,145417.41307336648
2006-06-15,147226.49253813666
2006-06-16,146405.1979175325
2006-06-19,146873.87042043547
2006-06-20,146961.20398720607
2006-06-21,147579.10115369773
2006-06-22,147742.8819550094
2006-06-23,147226.29097574545
2006-06-26,147759.6772199065
2006-06-27,146946.27617183892
2006-06-28,147582.821548823
2006-06-29,149064.48748414553
2006-06-30,147643.11683193687
2006-07-03,149548.79713406906
2006-07-05,148624.39916690774
2006-07-06,148599.17753948775
2006-07-07,148128.597293293
2006-07-10,148365.63540564128
2006-07-11,148320.82378277017
2006-07-12,145419.65921794597
2006-07-13,143153.46262200197
2006-07-14,141872.67866783284
2006-07-17,142143.32627813524
2006-07-18,143052.70194902612
2006-07-19,143587.50434454178
2006-07-20,140990.54084381636
2006-07-21,138984.3966364809
2006-07-24,141315.06984273056
2006-07-25,142208.81582115078
2006-07-26,143236.89624865662
2006-07-27,143673.58635540176
2006-07-28,144762.92735026008
2006-07-31,144278.7537947367
2006-08-01,143833.8086994228
2006-08-02,143411.00736262702
2006-08-03,143928.3356838708
2006-08-04,144091.24281923473
2006-08-07,145358.48866681638
2006-08-08,145771.86507536224
2006-08-09,146088.89839541857
2006-08-10,145966.4621869294
2006-08-11,145999.2742929062
2006-08-14,145986.99287147063
2006-08-15,148103.02042803637
2006-08-16,149072.854130243
2006-08-17,148762.26575838335
2006-08-18,149547.3398975219
2006-08-21,149751.72980895318
2006-08-22,149787.9751643403
2006-08-23,149025.41949178954
2006-08-24,150191.8322709793
2006-08-25,150298.72464341082
2006-08-28,150667.4539633723
2006-08-29,150707.45670055502
2006-08-30,151278.15051416817
2006-08-31,150892.9947699032
2006-09-01,151275.90839348282
2006-09-05,151703.7575423706
2006-09-06,150308.2234557155
2006-09-07,150879.03947664693
2006-09-08,149940.42419080716
2006-09-11,149204.406023524
2006-09-12,149577.10007712472
2006-09-13,149504.35597961064
2006-09-14,149488.0014289735
2006-09-15,149331.37802336732
2006-09-18,149418.57776689308
2006-09-19,149006.53148463022
2006-09-20,152826.98901191392
2006-09-21,152314.39953920225
2006-09-22,150194.13633902083
2006-09-25,151383.32065999001
2006-09-26,150900.614995377
2006-09-27,149905.21694916819
2006-09-28,149977.1203899957
2006-09-29,150162.41391399986
2006-10-02,148775.4424833876
2006-10-03,149365.65978342944
2006-10-04,150748.73257362747
2006-10-05,150795.2311230848
2006-10-06,150502.98306668224
2006-10-09,150711.7594927749
2006-10-10,151383.5152874579
2006-10-11,150785.18699651348
2006-10-12,152219.3230305951
2006-10-13,152877.8760587063
2006-10-16,152828.95163216768
2006-10-17,152122.2700824904
2006-10-18,152460.0350694907
2006-10-19,152145.03527551674
2006-10-20,152790.77779290834
2006-10-23,152696.4647425791
2006-10-24,151733.0889010919
2006-10-25,151026.52124059323
2006-10-26,151952.46855478745
2006-10-27,150468.49878737517
2006-10-30,150031.97348337734
2006-10-31,149582.9229383512
2006-11-01,148042.0804169591
2006-11-02,148185.68690059282
2006-11-03,152017.24961529544
2006-11-06,153449.3345461419
2006-11-07,154247.13791801894
2006-11-08,156588.28382320248
2006-11-09,157753.5074166672
2006-11-10,158136.28653557287
2006-11-13,159052.71262871037
2006-11-14,159371.1026448966
2006-11-15,158918.4847677923
2006-11-16,159563.20015764493
2006-11-17,159136.61508496696
2006-11-20,159551.27322820976
2006-11-21,160025.31405904022
2006-11-22,161089.29851755925
2006-11-24,161464.52404950222
2006-11-27,157388.76452253843
2006-11-28,161013.329676717
2006-11-29,161276.06874006687
2006-11-30,160784.86449237508
2006-12-01,159269.9375271433
2006-12-04,160728.5218281115
2006-12-05,161264.12192812146
2006-12-06,160651.13119982966
2006-12-07,158384.82965579708
2006-12-08,159394.737361305
2006-12-11,160043.5438647851
2006-12-12,158581.0686507627
2006-12-13,160159.9208010532
2006-12-14,160554.86206675734
2006-12-15,161519.99667658668
2006-12-18,159853.1327689414
2006-12-19,160382.85954988282
2006-12-20,159947.70995944992
2006-12-21,158870.7757607381
2006-12-22,158360.8416147967
2006-12-26,157982.7282659243
2006-12-27,158592.7080299484
2006-12-28,158389.6041173549
2006-12-29,159373.91183216366
2007-01-03,159642.5810259821
2007-01-04,161014.3739441735
2007-01-05,160734.94649572254
2007-01-08,162113.0805818351
2007-01-09,161752.31748923438
2007-01-10,162897.38706847938
2007-01-11,164231.03631330898
2007-01-12,165160.50716652244
2007-01-16,164014.1788646647
2007-01-17,162488.84829740145
2007-01-18,161348.7498835028
2007-01-19,160836.894641699
2007-01-22,159650.01928743764
2007-01-23,158234.6585906477
2007-01-24,161409.3626259411
2007-01-25,158641.0277436477
2007-01-26,158331.88309769443
2007-01-29,158503.57275370776
2007-01-30,158599.1514925064
2007-01-31,159263.58717499534
2007-02-01,158574.8016119508
2007-02-02,159642.06735941564
2007-02-05,158714.67943649436
2007-02-06,159921.8293284322
2007-02-07,160398.3245346337
2007-02-08,160857.1225526317
2007-02-09,159615.4661721313
2007-02-12,158815.7771174495
2007-02-13,159713.43312411426
2007-02-14,161380.19796705083
2007-02-15,161204.52469582562
2007-02-16,160758.27050872965
2007-02-20,161148.1080029719
2007-02-21,160918.72377453608
2007-02-22,161511.4692142554
2007-02-23,161390.1195276471
2007-02-26,160309.12578177836
2007-02-27,154164.7605228853
2007-02-28,155106.03393596294
2007-03-01,153971.46127693277
2007-03-02,152038.35843932038
2007-03-05,151272.6064629602
2007-03-06,154389.98894236825
2007-03-07,155056.83934870647
2007-03-08,156059.9986264412
2007-03-09,155789.35917275274
2007-03-12,154956.056111717
2007-03-13,153091.08065383413
2007-03-14,154646.73246489893
2007-03-15,153806.5560630113
2007-03-16,152502.60598988217
2007-03-19,153472.20117160684
2007-03-20,154584.14616294127
2007-03-21,156034.32799683703
2007-03-22,157249.66713974392
2007-03-23,157876.68630840248
2007-03-26,158095.27636678147
2007-03-27,157634.1211015827
2007-03-28,155803.15595007912
2007-03-29,154893.14632282386
2007-03-30,154657.7343384952
2007-04-02,155827.04695340752
2007-04-03,157252.29386798746
2007-04-04,158240.54957154428
2007-04-05,158516.5064098529
2007-04-09,159301.3891514871
2007-04-10,160180.1500119102
2007-04-11,158940.41883001267
2007-04-12,160847.1714044663
2007-04-13,160378.3973538297
2007-04-16,161309.9613973149
2007-04-17,159923.40533668728
2007-04-18,159466.9048199045
2007-04-19,158566.00512726288
2007-04-20,160331.61988039353
2007-04-23,161930.53953863343
2007-04-24,163085.7886206648
2007-04-25,165645.67428084248
2007-04-26,166457.5338599127
2007-04-27,166057.61971125763
2007-04-30,163920.58439267112
2007-05-01,164311.49579943263
2007-05-02,165919.5737043519
2007-05-03,166514.36930784254
2007-05-04,167372.05488034623
2007-05-07,166868.10945639623
2007-05-08,167884.7333451671
2007-05-09,170351.4672152436
2007-05-10,168841.94634791592
2007-05-11,171221.24653513436
2007-05-14,171165.8416271354
2007-05-15,170423.00451261297
2007-05-16,171030.2299272225
2007-05-17,172563.09034788187
2007-05-18,173344.84239567126
2007-05-21,174916.50917780478
2007-05-22,174439.93670538394
2007-05-23,173580.7731759084
2007-05-24,170762.1997029195
2007-05-25,172540.19211398522
2007-05-29,171067.48195565763
2007-05-30,173675.97186704504
2007-05-31,172659.95054454033
2007-06-01,173057.26700695022
2007-06-04,175787.37569198018
2007-06-05,175203.5140477654
2007-06-06,173884.82471325574
2007-06-07,171000.16535412797
2007-06-08,172045.4663090802
2007-06-11,172060.73207358163
2007-06-12,170478.67032078907
2007-06-13,172900.74954652347
2007-06-14,175559.7830317155
2007-06-15,176925.87890888017
2007-06-18,179122.08395633157
2007-06-19,179022.24288841418
2007-06-20,175948.82060965526
2007-06-21,179411.44808464145
2007-06-22,180853.61020523004
2007-06-25,178672.95137356417
2007-06-26,175464.7973906221
2007-06-27,177349.586885179
2007-06-28,175089.14317063984
2007-06-29,176501.80915709422
2007-07-02,178231.6475600355
2007-07-03,180590.48584363481
2007-07-05,182538.29440204028
2007-07-06,183415.21331973738
2007-07-09,183547.76992878335
2007-07-10,183522.28785451793
2007-07-11,183479.65175229008
2007-07-12,185099.67486910013
2007-07-13,185798.3817738006
2007-07-16,184427.81575480374
2007-07-17,183148.80339598953
2007-07-18,184947.1592104801
2007-07-19,185253.381356749
2007-07-20,185051.51174520107
2007-07-23,187555.65776920505
2007-07-24,182697.69640193833
2007-07-25,184037.44295893874
2007-07-26,182866.19826999554
2007-07-27,179494.48095492605
2007-07-30,180778.72564612643
2007-07-31,177278.14257468865
2007-08-01,177352.7089948199
2007-08-02,175590.1172269567
2007-08-03,169484.83478361467
2007-08-06,170547.3190443868
2007-08-07,173299.82018667643
2007-08-08,177261.9395250922
2007-08-09,172883.91558276548
2007-08-10,172548.13132017275
2007-08-13,173139.3886663721
2007-08-14,170870.24284582483
2007-08-15,166847.8800902336
2007-08-16,165027.80250985757
2007-08-17,167590.21172320982
2007-08-20,168738.42624191276
2007-08-21,168075.6656900286
2007-08-22,168936.63549188137
2007-08-23,169140.82959948684
2007-08-24,172144.93972158944
2007-08-27,170856.51501881354
2007-08-28,166919.62521576122
2007-08-29,172713.35914231793
2007-08-30,172637.48364375083
2007-08-31,175255.88157978156
2007-09-04,179414.8598085065
2007-09-05,176638.41657747264
2007-09-06,176009.76187684355
2007-09-07,174352.27086172288
2007-09-10,175848.87735645167
2007-09-11,177309.11821110564
2007-09-12,178180.1947411645
2007-09-13,178491.53469994038
2007-09-14,178930.4894618989
2007-09-17,177926.137821566
2007-09-18,182986.52249506954
2007-09-19,185068.9924413316
2007-09-20,185843.0935501498
2007-09-21,186999.3265250525
2007-09-24,187011.23287755213
2007-09-25,187371.50027471222
2007-09-26,187625.4285510269
2007-09-27,189300.1371103013
2007-09-28,188833.3393483389
2007-10-01,189901.75791184
2007-10-02,189202.38414875724
2007-10-03,187252.57363960973
2007-10-04,186971.07558189554
2007-10-05,188488.27228049614
2007-10-08,189678.70199512815
2007-10-09,191158.21769664594
2007-10-10,192546.78990611355
2007-10-11,190180.15939377993
2007-10-12,191662.98590809782
2007-10-15,191052.96559912976
2007-10-16,190149.50613168636
2007-10-17,193933.41989055654
2007-10-18,192197.8836952368
2007-10-19,184801.06153705035
2007-10-22,183990.2120096135
2007-10-23,188026.37052261084
2007-10-24,187713.12019567974
2007-10-25,185542.81568845693
2007-10-26,188810.02750183397
2007-10-29,189742.99835156565
2007-10-30,190278.89884941687
2007-10-31,191810.4493003088
2007-11-01,189269.51525467442
2007-11-02,190939.4660397549
2007-11-05,190788.79556723023
2007-11-06,193512.59853236077
2007-11-07,190641.7867050921
2007-11-08,186622.398497843
2007-11-09,182770.48892164975
2007-11-12,178992.94816697386
2007-11-13,180807.7400826838
2007-11-14,180051.28551064798
2007-11-15,179586.93911286598
2007-11-16,180431.9202636743
2007-11-19,178769.1447627906
2007-11-20,183023.44815125212
2007-11-21,184426.3680567208
2007-11-23,187352.957669634
2007-11-26,186306.54488384124
2007-11-27,188006.57155020715
2007-11-28,190448.4435245679
2007-11-29,191896.00730850207
2007-11-30,191145.60575302457
2007-12-03,189651.37222785273
2007-12-04,187242.4384317719
2007-12-05,187988.25262648973
2007-12-06,192541.13904178242
2007-12-07,192859.27060641092
2007-12-10,194468.00303033768
2007-12-11,191225.70642394645
2007-12-12,191861.1517112966
2007-12-13,190768.24646067136
2007-12-14,189342.16488549646
2007-12-17,185316.78641623954
2007-12-18,184922.80713532577
2007-12-19,185484.14491317605
2007-12-20,186839.66889435556
2007-12-21,187877.60333670833
2007-12-24,189751.33315361614
2007-12-26,190647.21704594838
2007-12-27,188963.79566127414
2007-12-28,189671.3417143904
2007-12-31,187736.47428434406
2008-01-02,185584.50759807468
2008-01-03,185455.94269438006
2008-01-04,179921.58944672113
2008-01-07,178452.6858869573
2008-01-08,174857.20796927906
2008-01-09,179383.08535331936
2008-01-10,178357.57849851713
2008-01-11,176030.240647375
2008-01-14,179339.31771720308
2008-01-15,174822.21627587528
2008-01-16,169934.4864898493
2008-01-17,169008.46732627696
2008-01-18,169117.37714800437
2008-01-22,165809.51979118882
2008-01-23,157203.4702807861
2008-01-24,158211.2726632705
2008-01-25,157038.99507407262
2008-01-28,156478.19973338753
2008-01-29,156399.19772856552
2008-01-30,156382.50148698382
2008-01-31,157509.7308134018
2008-02-01,156192.4364743032
2008-02-04,155452.08581709611
2008-02-05,154395.9480379627
2008-02-06,153262.71641616264
2008-02-07,153470.06849629674
2008-02-08,153301.4208782172
2008-02-11,153455.08684807757
2008-02-12,154144.47189581735
2008-02-13,155289.27821883286
2008-02-14,154177.60225185362
2008-02-15,153696.44573230314
2008-02-19,153693.215020599
2008-02-20,153809.01776938155
2008-02-21,153773.05749472784
2008-02-22,154063.97288147602
2008-02-25,154622.2538965539
2008-02-26,156017.80753750083
2008-02-27,155791.82531332117
2008-02-28,154852.72651443523
2008-02-29,153233.70590538252
2008-03-03,152382.95269555238
2008-03-04,152465.03526085216
2008-03-05,152495.39679131476
2008-03-06,151872.20374688585
2008-03-07,151654.6606339461
2008-03-10,149930.41365225596
2008-03-11,151216.57425363827
2008-03-12,151740.10901285452
2008-03-13,152620.28402041658
2008-03-14,151894.64222384544
2008-03-17,150260.3934391706
2008-03-18,152034.6541961776
2008-03-19,150206.64017309458
2008-03-20,156326.5026269996
2008-03-24,115681.44473360044
2008-03-25,115306.00180437203
2008-03-26,115222.93184418847
2008-03-27,114881.61654772004
2008-03-28,114730.63323392271
2008-03-31,115130.11098770816
2008-04-01,116115.45057606419
2008-04-02,116396.93574205482
2008-04-03,116740.66964368956
2008-04-04,116393.22440679777
2008-04-07,116292.22380828306
2008-04-08,116458.98452984501
2008-04-09,116270.20670236564
2008-04-10,116638.20892918193
2008-04-11,116751.33837573593
2008-04-14,116424.62318119037
2008-04-15,116706.48409172827
2008-04-16,117011.27309679764
2008-04-17,116790.62155016
2008-04-18,117575.14546380742
2008-04-21,117637.04538438022
2008-04-22,117767.73123259265
2008-04-23,118029.37838761852
2008-04-24,118395.87614231223
2008-04-25,118546.28399278039
2008-04-28,118474.62374400477
2008-04-29,117052.16227010888
2008-04-30,117807.70955805066
2008-05-01,117043.30598337548
2008-05-02,117308.26381611334
2008-05-05,117894.96889904782
2008-05-06,118557.10208406732
2008-05-07,118511.39895585082
2008-05-08,119645.93483496216
2008-05-09,119755.0011289319
2008-05-12,120322.11673299283
2008-05-13,119441.92651823518
2008-05-14,120146.06582247767
2008-05-15,119948.21949255519
2008-05-16,119915.27316612143
2008-05-19,119619.67888626664
2008-05-20,119893.95281407564
2008-05-21,118315.45446299724
2008-05-22,118527.35486072421
2008-05-23,118002.73984226675
2008-05-27,119213.65552039725
2008-05-28,120483.48835320442
2008-05-29,118122.11967022678
2008-05-30,119055.82127848362
2008-06-02,118612.82485968801
2008-06-03,117169.16785122507
2008-06-04,116429.6677197186
2008-06-05,120101.13893701453
2008-06-06,119764.13011109405
2008-06-09,121528.12849652806
2008-06-10,122750.89026150115
2008-06-11,121506.75964504252
2008-06-12,119154.29254909734
2008-06-13,118810.18878554771
2008-06-16,120259.20399726974
2008-06-17,122459.11021130465
2008-06-18,121901.84349257793
2008-06-19,122199.59056507674
2008-06-20,120913.43313728074
2008-06-23,122738.39053537852
2008-06-24,122085.83873743148
2008-06-25,123580.61852870986
2008-06-26,120994.0497687183
2008-06-27,121622.24853331379
2008-06-30,121348.43291112392
2008-07-01,121403.85580729894
2008-07-02,119300.16700269947
2008-07-03,118035.39012204274
2008-07-07,118042.2370040134
2008-07-08,117900.67796769062
2008-07-09,116238.64569114636
2008-07-10,117678.29662404684
2008-07-11,116870.18936220047
2008-07-14,118035.29356905262
2008-07-15,115290.5599530663
2008-07-16,127186.01273021582
2008-07-17,135691.14684399683
2008-07-18,147172.70832234973
2008-07-21,151267.91777935644
2008-07-22,146562.02214053017
2008-07-23,148759.53434264957
2008-07-24,145372.78440056933
2008-07-25,147947.11623429114
2008-07-28,144311.20273933452
2008-07-29,145677.0512164211
2008-07-30,149471.18347510172
2008-07-31,148803.4830883812
2008-08-01,147475.9763216186
2008-08-04,143667.20680951554
2008-08-05,145800.1783183642
2008-08-06,146680.73787356148
2008-08-07,145489.40194537566
2008-08-08,147170.21221853138
2008-08-11,146137.0668393242
2008-08-12,145642.54135371643
2008-08-13,146594.94231982663
2008-08-14,147926.67985197064
2008-08-15,148571.72971244247
2008-08-18,147321.6124465397
2008-08-19,146472.5191254951
2008-08-20,146354.37656930977
2008-08-21,146337.06018901514
2008-08-22,147082.67405846587
2008-08-25,145775.9034691553
2008-08-26,145447.52303539147
2008-08-27,145926.123079514
2008-08-28,146110.96505833982
2008-08-29,144119.7299699755
2008-09-02,142635.7153677421
2008-09-03,141460.44383611213
2008-09-04,139217.29166429496
2008-09-05,138115.51182879496
2008-09-08,136436.04021259397
2008-09-09,136382.92646462197
2008-09-10,138540.44193181064
2008-09-11,141655.84731150055
2008-09-12,140213.70896869714
2008-09-15,138721.3235666815
2008-09-16,132289.44577269693
2008-09-17,121930.55728217511
2008-09-18,130411.47710740885
2008-09-19,148624.99146692417
2008-09-22,160811.3870680172
2008-09-23,165308.92263423227
2008-09-24,138783.6673096976
2008-09-25,139691.9126292056
2008-09-26,140457.40076648985
2008-09-29,135346.03949467378
2008-09-30,140013.73260681724
2008-10-01,141002.8864986196
2008-10-02,138878.7897711299
2008-10-03,138857.66514061455
2008-10-06,133902.331636245
2008-10-07,130133.26790031434
2008-10-08,130399.93904993786
2008-10-09,125801.71659487329
2008-10-10,126986.04331713644
2008-10-13,134983.16959248384
2008-10-14,140839.51607497918
2008-10-15,132326.03207774548
2008-10-16,136114.93852170662
2008-10-17,135632.41483096383
2008-10-20,139688.1426696977
2008-10-21,138213.78876572553
2008-10-22,132867.15112388265
2008-10-23,137261.8657952214
2008-10-24,135763.30145393478
2008-10-27,132071.73890610508
2008-10-28,140257.95762689982
2008-10-29,137247.13709015705
2008-10-30,140794.6184238794
2008-10-31,144579.29764571018
2008-11-03,145287.23315630737
2008-11-04,146287.15346915464
2008-11-05,141982.20662381427
2008-11-06,139384.17251953832
2008-11-07,141924.12187564856
2008-11-10,142529.91410282775
2008-11-11,141915.3839492514
2008-11-12,137870.53475949116
2008-11-13,144357.7059501963
2008-11-14,139144.48336674564
2008-11-17,133360.36799373405
2008-11-18,132754.37405622847
2008-11-19,126071.17777911594
2008-11-20,116405.5527841017
2008-11-21,118216.17741235191
2008-11-24,128577.18419087587
2008-11-25,132265.68991464967
2008-11-26,134618.94683666673
2008-11-28,136478.24134996755
2008-12-01,132380.80450385454
2008-12-02,133190.46015904396
2008-12-03,136372.75568684243
2008-12-04,134128.51676209926
2008-12-05,136110.44724625116
2008-12-08,139868.28040233353
2008-12-09,138122.28032803637
2008-12-10,140474.2643884406
2008-12-11,140421.2089680838
2008-12-12,140970.28763143526
2008-12-15,140898.70420942036
2008-12-16,143322.91910156576
2008-12-17,144138.05058929848
2008-12-18,143761.73671015693
2008-12-19,143513.0391710177
2008-12-22,143366.9902943076
2008-12-23,143633.05828582103
2008-12-24,144559.10821931122
2008-12-26,146469.46916354948
2008-12-29,147599.50585558268
2008-12-30,146945.37014752644
2008-12-31,147510.58795950553
2009-01-02,151083.5273100423
2009-01-05,150578.87194379224
2009-01-06,149412.96978438922
2009-01-07,145373.5003824591
2009-01-08,145636.25118555521
2009-01-09,143764.71025829983
2009-01-12,140852.90077286513
2009-01-13,142679.3480146207
2009-01-14,138769.36694927208
2009-01-15,140600.07948693717
2009-01-16,142295.79030723564
2009-01-20,130644.4372326823
2009-01-21,139152.69826226347
2009-01-22,136140.56086775754
2009-01-23,136961.75238373232
2009-01-26,131106.10995139656
2009-01-27,132676.3608265315
2009-01-28,138842.35318277913
2009-01-29,134308.64472148183
2009-01-30,131195.70148344885
2009-02-02,132994.46395146253
2009-02-03,134619.7087991111
2009-02-04,133533.09014661808
2009-02-05,134535.90965247893
2009-02-06,135607.7524244432
2009-02-09,134314.71441972285
2009-02-10,131375.59729133433
2009-02-11,130328.467142624
2009-02-12,130777.08633618156
2009-02-13,130103.60542885972
2009-02-17,126522.59718129555
2009-02-18,126815.02334398762
2009-02-19,125369.00900179305
2009-02-20,125107.86726752523
2009-02-23,122075.05723629
2009-02-24,135313.673328728
2009-02-25,134051.11672245423
2009-02-26,132296.65131072773
2009-02-27,135933.04073677174
2009-03-02,131750.54549572838
2009-03-03,131328.73397450242
2009-03-04,135982.73200964162
2009-03-05,135934.1061776972
2009-03-06,131650.45412977517
2009-03-09,127947.81584377079
2009-03-10,151774.69916910428
2009-03-11,161045.68272313997
2009-03-12,170365.4230033855
2009-03-13,177378.8909167479
2009-03-16,163953.15056753068
2009-03-17,171451.934309033
2009-03-18,171292.90423770552
2009-03-19,169317.52776557626
2009-03-20,169089.5640521406
2009-03-23,178813.93506218813
2009-03-24,182340.94307954464
2009-03-25,186433.66001352522
2009-03-26,185104.26859354752
2009-03-27,178400.75815740472
2009-03-30,180011.418052354
2009-03-31,183591.31664425065
2009-04-01,183713.64388211645
2009-04-02,188799.7357118245
2009-04-03,192090.39041784403
2009-04-06,187846.4847969223
2009-04-07,187918.4801929327
2009-04-08,184401.0310970152
2009-04-09,199310.08953697744
2009-04-13,208007.48540201946
2009-04-14,190471.854862763
2009-04-15,189226.84619150555
2009-04-16,192186.88617378296
2009-04-17,198042.62157437438
2009-04-20,189644.61056035006
2009-04-21,195431.32629060643
2009-04-22,194904.849093571
2009-04-23,193173.93054430353
2009-04-24,196314.10193697648
2009-04-27,193479.98086810927
2009-04-28,192753.82851155606
2009-04-29,205555.8602717783
2009-04-30,209255.21465717774
2009-05-01,223380.55116752474
2009-05-04,231208.59567361104
2009-05-05,235521.38640240682
2009-05-06,235725.1669167291
2009-05-07,230205.75882105433
2009-05-08,227512.95769082135
2009-05-11,228877.38945648738
2009-05-12,225965.00293964904
2009-05-13,216813.06832658936
2009-05-14,220369.40457911722
2009-05-15,217898.56666870165
2009-05-18,228380.59104037785
2009-05-19,228766.297135563
2009-05-20,227250.00229586207
2009-05-21,225804.9925791378
2009-05-22,224978.53476454187
2009-05-26,230204.46215838403
2009-05-27,228841.61769990198
2009-05-28,234811.627676057
2009-05-29,237947.0052675692
2009-06-01,243085.27126429696
2009-06-02,240736.35007522145
2009-06-03,235169.5307327306
2009-06-04,243362.9164271351
2009-06-05,243829.59504612483
2009-06-08,243860.27622921238
2009-06-09,247457.7435605692
2009-06-10,247417.46841280264
2009-06-11,246697.73658318605
2009-06-12,243368.5687955404
2009-06-15,238455.8221994128
2009-06-16,235022.4926189154
2009-06-17,228376.1720193518
2009-06-18,232750.1218888932
2009-06-19,236893.6844824034
2009-06-22,221200.44739036745
2009-06-23,225221.25757246016
2009-06-24,226676.66747351125
2009-06-25,232873.45762860277
2009-06-26,232673.4578401928
2009-06-29,231092.50553737485
2009-06-30,224983.99580735972
2009-07-01,215908.75658774207
2009-07-02,211191.39960203538
2009-07-06,207534.37042228514
2009-07-07,200769.55867224818
2009-07-08,197819.7001861882
2009-07-09,181302.48935236406
2009-07-10,180894.98079901797
2009-07-13,186195.6957644493
2009-07-14,185845.2926778841
2009-07-15,188303.07656222646
2009-07-16,187142.2527517544
2009-07-17,185913.25438565708
2009-07-20,183050.4107065103
2009-07-21,182859.358963647
2009-07-22,183068.4835513818
2009-07-23,185145.081125021
2009-07-24,185286.4109640723
2009-07-27,183089.85518854184
2009-07-28,181742.45027122032
2009-07-29,181911.1705314399
2009-07-30,182886.75228602896
2009-07-31,183115.83007017596
2009-08-03,183796.53343854807
2009-08-04,183948.2534113457
2009-08-05,187331.40929662407
2009-08-06,189295.1622661627
2009-08-07,191936.00621831956
2009-08-10,191302.54436559195
2009-08-11,189758.53704144343
2009-08-12,190339.20991914318
2009-08-13,190711.42415564286
2009-08-14,192107.09890200946
2009-08-17,189216.76408009522
2009-08-18,190442.82813807912
2009-08-19,189946.3476064928
2009-08-20,191348.64951806885
2009-08-21,191981.63601972366
2009-08-24,191680.57475726353
2009-08-25,191988.5330277834
2009-08-26,192610.23335162914
2009-08-27,194155.12153483473
2009-08-28,194383.40281418696
2009-08-31,193090.00007447525
2009-09-01,189284.78440222036
2009-09-02,188657.09127662343
2009-09-03,190742.93649945923
2009-09-04,191675.56838076087
2009-09-08,191452.82167914647
2009-09-09,191555.141622304
2009-09-10,192210.40870057433
2009-09-11,191359.38503270756
2009-09-14,191460.2736741539
2009-09-15,190785.80575948287
2009-09-16,192436.9230118499
2009-09-17,192550.6980658671
2009-09-18,193162.92928516734
2009-09-21,193457.98558259232
2009-09-22,194361.47901413683
2009-09-23,194286.2186052051
2009-09-24,191747.66712761714
2009-09-25,190571.71559207593
2009-09-28,192544.20049693316
2009-09-29,192027.08026264046
2009-09-30,192306.13792117333
2009-10-01,189799.78596148745
2009-10-02,190293.10944088583
2009-10-05,192531.01733291856
2009-10-06,193248.7627326662
2009-10-07,195371.72333049573
2009-10-08,197117.1888045016
2009-10-09,197662.30526839514
2009-10-12,199806.71442676816
2009-10-13,199829.5869766408
2009-10-14,204829.06252426942
2009-10-15,201848.56525460188
2009-10-16,197745.53630230977
2009-10-19,194199.889634516
2009-10-20,192612.37182897714
2009-10-21,188738.7895456874
2009-10-22,192451.38407627674
2009-10-23,187530.11467977677
2009-10-26,180662.3757886484
2009-10-27,180101.74069616685
2009-10-28,174366.57554182998
2009-10-29,181498.89792666034
2009-10-30,174512.2637101744
2009-11-02,176917.53660950292
2009-11-03,178996.16858732342
2009-11-04,179471.60307810552
2009-11-05,182747.69004358692
2009-11-06,185028.13887887986
2009-11-09,189041.21182679036
2009-11-10,192501.43399662693
2009-11-11,191545.00927880727
2009-11-12,189873.34549700626
2009-11-13,191368.52274110625
2009-11-16,191827.41930968102
2009-11-17,193101.83569403738
2009-11-18,192783.72692038774
2009-11-19,191857.20542962968
2009-11-20,190694.3780928488
2009-11-23,191569.4772958044
2009-11-24,191120.02143912314
2009-11-25,190084.8652170942
2009-11-27,185481.6616226968
2009-11-30,177380.05940084293
2009-12-01,182300.93339807223
2009-12-02,182997.13757851667
2009-12-03,179790.06383341612
2009-12-04,180376.2978112366
2009-12-07,180078.90376178426
2009-12-08,178112.47819317892
2009-12-09,176332.11029598178
2009-12-10,176644.22947927786
2009-12-11,175075.4945311429
2009-12-14,175303.91259719667
2009-12-15,174558.82189916636
2009-12-16,173811.9369327276
2009-12-17,171806.93700284295
2009-12-18,173142.57630443238
2009-12-21,176814.087481632
2009-12-22,177646.4689305707
2009-12-23,182016.38597253014
2009-12-24,181636.8600678475
2009-12-28,182330.3620493257
2009-12-29,182430.52142782838
2009-12-30,180037.20070388843
2009-12-31,178408.4852722307
2010-01-04,177913.49659676803
2010-01-05,178573.16207591386
2010-01-06,175580.20855394437
2010-01-07,172741.85730154338
2010-01-08,175675.90668162715
2010-01-11,173210.26996064134
2010-01-12,170786.16994895687
2010-01-13,172045.24738916225
2010-01-14,170899.63839312212
2010-01-15,169768.5194536857
2010-01-19,170722.97190825173
2010-01-20,168898.93148843464
2010-01-21,167235.3879684172
2010-01-22,160915.1606855002
2010-01-25,160109.89016331747
2010-01-26,160072.7043970131
2010-01-27,160869.89172410365
2010-01-28,161188.7219574165
2010-01-29,161176.71310550746
2010-02-01,157931.251872664
2010-02-02,157708.30467204386
2010-02-03,158070.1763004606
2010-02-04,152118.92357311194
2010-02-05,152753.902351119
2010-02-08,152932.4052362773
2010-02-09,153309.18499673574
2010-02-10,153130.5458776624
