date,value
2002-10-22,122627.38335508178
2002-10-23,123527.96662170073
2002-10-24,122372.04088122638
2002-10-25,123477.1062408323
2002-10-28,122555.4543588506
2002-10-29,121518.8991831024
2002-10-30,121155.55215445667
2002-10-31,121241.9614703581
2002-11-01,122172.64071482695
2002-11-04,123150.75762354335
2002-11-05,123193.53399909174
2002-11-06,124220.23499633404
2002-11-07,121858.02184082511
2002-11-08,121481.40567166626
2002-11-11,118978.21814516227
2002-11-12,121232.5966845382
2002-11-13,121780.15600474243
2002-11-14,124793.63338630754
2002-11-15,125887.25806105733
2002-11-18,126195.62588020999
2002-11-19,126383.00777966465
2002-11-20,126847.56699443923
2002-11-21,127831.4979962791
2002-11-22,127740.01714454679
2002-11-25,128117.64840872589
2002-11-26,126511.4276321845
2002-11-27,127731.81485881095
2002-11-29,127233.45798094122
2002-12-02,127539.22038833522
2002-12-03,127102.31717674073
2002-12-04,126137.58785187059
2002-12-05,124464.4381933904
2002-12-06,124041.92670130983
2002-12-09,120959.66819537125
2002-12-10,123032.82016704802
2002-12-11,124016.47281795881
2002-12-12,126494.4075196916
2002-12-13,125062.63309225981
2002-12-16,126415.77433674637
2002-12-17,126369.40520064518
2002-12-18,125392.85273918923
2002-12-19,124345.71434770577
2002-12-20,123427.83751821579
2002-12-23,124657.01270713587
2002-12-24,123819.33356664158
2002-12-26,123361.21834014166
2002-12-27,122836.43384891385
2002-12-30,121588.12510320729
2002-12-31,123011.6210604842
2003-01-02,128082.28176497127
2003-01-03,128156.98437962362
2003-01-06,129396.26810257444
2003-01-07,129279.62998927436
2003-01-08,128949.8533676283
2003-01-09,129942.83049684283
2003-01-10,129927.62905253159
2003-01-13,129969.73938085188
2003-01-14,130342.87550850262
2003-01-15,129610.02512061875
2003-01-16,128920.66892664963
2003-01-17,127300.02313583216
2003-01-21,127261.55371298775
2003-01-22,127312.6738227621
2003-01-23,128986.28123518388
2003-01-24,127307.69864190495
2003-01-27,126378.22896674986
2003-01-28,127202.27055610411
2003-01-29,127745.41058944835
2003-01-30,127034.57689134538
2003-01-31,127455.2629097455
2003-02-03,127541.03500428003
2003-02-04,126629.11701743215
2003-02-05,125696.76412127554
2003-02-06,126429.47385813454
2003-02-07,125774.04252231416
2003-02-10,125747.37137383083
2003-02-11,125671.02032397664
2003-02-12,124962.90058030735
2003-02-13,124991.2011176552
2003-02-14,125538.96588155309
2003-02-18,126915.96753637155
2003-02-19,126966.51065976314
2003-02-20,126930.91389821182
2003-02-21,127370.82747014823
2003-02-24,126994.50160389527
2003-02-25,127107.15329484825
2003-02-26,126819.46701773239
2003-02-27,127145.24013390392
2003-02-28,127424.37601477918
2003-03-03,126948.69079417945
2003-03-04,126778.75138205933
2003-03-05,127081.17516491504
2003-03-06,126604.83112546732
2003-03-07,126706.9528586707
2003-03-10,126399.75056172581
2003-03-11,126219.52228282252
2003-03-12,126707.60121142626
2003-03-13,128843.2381259825
2003-03-14,129048.76603274734
2003-03-17,130265.48241251707
2003-03-18,130565.3288540867
2003-03-19,130555.80444270353
2003-03-20,130712.64263626619
2003-03-21,130971.61558820153
2003-03-24,130349.72341921367
2003-03-25,130980.90886424755
2003-03-26,131164.45998361972
2003-03-27,131245.0988767061
2003-03-28,130884.0963148377
2003-03-31,129829.12208762922
2003-04-01,129946.37861380372
2003-04-02,131688.4939197719
2003-04-03,131692.27254137734
2003-04-04,131607.874497962
2003-04-07,131418.41320318516
2003-04-08,131178.74807463103
2003-04-09,130603.03728513817
2003-04-10,130944.57647483544
2003-04-11,130888.23143162401
2003-04-14,131181.16503035405
2003-04-15,131562.54348638887
2003-04-16,131438.79453778794
2003-04-17,132417.01775916838
2003-04-21,131803.15522698764
2003-04-22,132988.24676827784
2003-04-23,133866.5052277221
2003-04-24,133841.7192870094
2003-04-25,132365.1477022397
2003-04-28,134153.90471669362
2003-04-29,134613.36475954397
2003-04-30,134664.74642733874
2003-05-01,134570.42237033916
2003-05-02,136385.17116499433
2003-05-05,135985.97979742754
2003-05-06,136668.43146599128
2003-05-07,135473.88620682707
2003-05-08,134873.95915167427
2003-05-09,136595.64002970603
2003-05-12,137918.08610229395
2003-05-13,138373.61965658327
2003-05-14,137719.89447239274
2003-05-15,138372.90497084183
2003-05-16,138868.09952413684
2003-05-19,134568.0872640052
2003-05-20,136186.46234362596
2003-05-21,137160.41355210257
2003-05-22,139706.29867840785
2003-05-23,138949.3504743667
2003-05-27,142163.2841632922
2003-05-28,142854.73384277747
2003-05-29,143444.27086175175
2003-05-30,145121.86770156852
2003-06-02,145039.2874301229
2003-06-03,144898.52997471835
2003-06-04,146724.4342028772
2003-06-05,147932.59405764524
2003-06-06,147390.38545929387
2003-06-09,145604.81256378375
2003-06-10,146638.1444911687
2003-06-11,149096.88223728136
2003-06-12,149039.02723389218
2003-06-13,145443.9502179954
2003-06-16,149977.97158444527
2003-06-17,149917.3205422643
2003-06-18,149864.90795968534
2003-06-19,147439.08901255063
2003-06-20,146575.28108963394
2003-06-23,143998.92374774822
2003-06-24,144572.5272466101
2003-06-25,144383.8521213458
2003-06-26,145999.37419545325
2003-06-27,143340.30289020945
2003-06-30,143228.91690084603
2003-07-01,146012.77781246815
2003-07-02,147580.83570933976
2003-07-03,147268.3181683631
2003-07-07,151583.90879139456
2003-07-08,152597.67140831557
2003-07-09,152384.39415935834
2003-07-10,149885.04025847602
2003-07-11,151213.19678687616
2003-07-14,153793.38512394874
2003-07-15,151868.44376163205
2003-07-16,152038.89434404808
2003-07-17,146376.47409200217
2003-07-18,147177.2980490127
2003-07-21,145645.7730811952
2003-07-22,147578.9689075181
2003-07-23,151159.86398145556
2003-07-24,150114.21609754406
2003-07-25,152428.55275587988
2003-07-28,151501.24910636686
2003-07-29,148803.4571812949
2003-07-30,146804.5307031048
2003-07-31,147771.3809264318
2003-08-01,148336.3267676209
2003-08-04,149187.16951560273
2003-08-05,147074.01681329348
2003-08-06,145182.92795715525
2003-08-07,147650.21918905945
2003-08-08,146570.312730551
2003-08-11,148089.30758906365
2003-08-12,150866.14018150547
2003-08-13,151099.92648512844
2003-08-14,150146.40452600137
2003-08-15,149255.81494637943
2003-08-18,152140.31987393968
2003-08-19,156346.73512308643
2003-08-20,155496.40666940875
2003-08-21,156906.71820671618
2003-08-22,157411.54077241578
2003-08-25,156817.98022893866
2003-08-26,157109.78728238607
2003-08-27,158767.85431564017
2003-08-28,159840.18570635538
2003-08-29,160748.78637576752
2003-09-02,162499.78211179693
2003-09-03,161804.75689949334
2003-09-04,162062.8770990048
2003-09-05,162371.19304279998
2003-09-08,165547.05666182432
2003-09-09,164028.79613514777
2003-09-10,158792.2259397937
2003-09-11,160185.09662964736
2003-09-12,160486.8847270329
2003-09-15,158896.38945790217
2003-09-16,162785.1513594321
2003-09-17,163599.4002021689
2003-09-18,164156.12080816834
2003-09-19,164140.9307191094
2003-09-22,161832.84734152842
2003-09-23,162454.46703983183
2003-09-24,159769.90913639183
2003-09-25,158174.75158992523
2003-09-26,156677.62173069234
2003-09-29,159765.54376503895
2003-09-30,158400.88648666014
2003-10-01,161478.7623650965
2003-10-02,166377.4680845016
2003-10-03,169992.94640508783
2003-10-06,170018.07149038656
2003-10-07,169732.55035606085
2003-10-08,168994.43665768486
2003-10-09,169804.99520042157
2003-10-10,170539.8237669411
2003-10-13,171360.68053238417
2003-10-14,171984.60838877168
2003-10-15,172345.32512518426
2003-10-16,173722.50439646712
2003-10-17,170918.42493860362
2003-10-20,173181.2315609789
2003-10-21,173380.2058699847
2003-10-22,171175.38539863535
2003-10-23,170051.07231044327
2003-10-24,169074.104568005
2003-10-27,170515.30110141294
2003-10-28,175942.76285664213
2003-10-29,176440.75636465897
2003-10-30,177524.81792742014
2003-10-31,176961.7953460014
2003-11-03,179985.1730258981
2003-11-04,179659.00886993518
2003-11-05,179834.9721918183
2003-11-06,180283.15732636736
2003-11-07,179091.98570606613
2003-11-10,177161.57055059014
2003-11-11,177402.05232141807
2003-11-12,180621.1270234501
2003-11-13,179435.6092821278
2003-11-14,177032.67027350568
2003-11-17,175828.90617352116
2003-11-18,174202.1630559644
2003-11-19,175120.4340675313
2003-11-20,173555.00468131568
2003-11-21,174504.4562583345
2003-11-24,177480.67413665235
2003-11-25,177523.2222416244
2003-11-26,178424.04369462552
2003-11-28,179230.0874949319
2003-12-01,181267.4281682455
2003-12-02,180262.9065295252
2003-12-03,178903.72102801318
2003-12-04,180890.6787183707
2003-12-05,178045.10974540815
2003-12-08,178322.16251459267
2003-12-09,174905.1155469511
2003-12-10,174884.29800890316
2003-12-11,178694.853550246
2003-12-12,179384.7003497551
2003-12-15,177097.02297439845
2003-12-16,177410.11851343318
2003-12-17,176779.35109159947
2003-12-18,181272.0046883723
2003-12-19,179956.20160448822
2003-12-22,181664.8523356448
2003-12-23,183557.419553255
2003-12-24,182745.55812315884
2003-12-26,183278.9684124668
2003-12-29,186884.5764340462
2003-12-30,186574.03978475876
2003-12-31,185990.73813906213
2004-01-02,185899.93013673302
2004-01-05,188343.21204873445
2004-01-06,188408.45599137552
2004-01-07,188751.26322137532
2004-01-08,191414.0097579618
2004-01-09,191928.69347221986
2004-01-12,192825.9016576103
2004-01-13,190903.5499974994
2004-01-14,192969.6306496274
2004-01-15,192892.99878883437
2004-01-16,195086.00051271328
2004-01-20,194974.8488891422
2004-01-21,194449.26514898878
2004-01-22,193880.85442508428
2004-01-23,192195.4567978242
2004-01-26,195485.53640265888
2004-01-27,192018.9760980421
2004-01-28,190541.9383383965
2004-01-29,188761.09529605502
2004-01-30,191681.8304114741
2004-02-02,190444.901555383
2004-02-03,188867.30276251695
2004-02-04,185279.46290764285
2004-02-05,186042.32913624716
2004-02-06,189848.7708055473
2004-02-09,189868.5778829881
2004-02-10,190741.42288457332
2004-02-11,192207.55351525318
2004-02-12,190764.79471699774
2004-02-13,189542.6546518049
2004-02-17,191612.48798712343
2004-02-18,190020.71946825756
2004-02-19,189761.54296712435
2004-02-20,190275.61108763632
2004-02-23,189462.82441372238
2004-02-24,188299.62823807442
2004-02-25,188683.96974803729
2004-02-26,189624.56650726075
2004-02-27,189058.4550147299
2004-03-01,190687.3317485938
2004-03-02,189984.57456951943
2004-03-03,190469.66415156654
2004-03-04,192433.46833120563
2004-03-05,193010.7661089272
2004-03-08,191419.16798451252
2004-03-09,190722.14427959296
2004-03-10,188529.72784351325
2004-03-11,186199.5249751931
2004-03-12,188588.60385511495
2004-03-15,185984.68651804992
2004-03-16,187291.8626236549
2004-03-17,190491.17171784077
2004-03-18,190249.53010263934
2004-03-19,188926.89653195272
2004-03-22,186141.86887797923
2004-03-23,186347.92589800322
2004-03-24,186343.048152704
2004-03-25,188155.35844897435
2004-03-26,186723.9585489058
2004-03-29,191164.5808355894
2004-03-30,192037.781349686
2004-03-31,192528.72260044637
2004-04-01,194923.63037786307
2004-04-02,197133.58513434164
2004-04-05,198671.9052972031
2004-04-06,197840.82186305968
2004-04-07,197446.25220236342
2004-04-08,197207.58750884613
2004-04-12,198408.7225989381
2004-04-13,196111.0697510023
2004-04-14,195400.67000843488
2004-04-15,193959.1843213921
2004-04-16,194271.1450612372
2004-04-19,195178.32186514194
2004-04-20,190105.67421336236
2004-04-21,191071.92734713905
