date,baseline,overlay,scalar
2011-05-06,450968.1088537017,462522.1893876655,0.9758807625683428
2011-05-09,454969.18804124,466526.8032421519,0.9758807625683428
2011-05-10,456263.5650761444,467822.04897514405,0.9758807625683428
2011-05-11,450023.3727209896,461578.0958916612,0.9758807625683428
2011-05-12,450078.90650153527,461633.68172458396,0.9758807625683428
2011-05-13,446648.23609521217,458199.80593523616,0.9758807625683428
2011-05-16,443073.34476416383,454620.9115750613,0.9758807625683428
2011-05-17,440203.4877932342,451747.28193624783,0.9758807625683428
2011-05-18,447884.1552257013,459439.2555669082,0.9758807625683428
2011-05-19,450078.15489349136,461635.576067099,0.9758807625683428
2011-05-20,449058.0452850797,460614.50744314113,0.9758807625683428
2011-05-23,443709.8692651725,455261.010241373,0.9758807625683428
2011-05-24,444031.3713491622,455582.925763772,0.9758807625683428
2011-05-25,449677.093601096,461235.8094600737,0.9758807625683428
2011-05-26,452810.5390558522,464372.27953607583,0.9758807625683428
2011-05-27,452936.7423242712,464498.5835404568,0.9758807625683428
2011-05-31,459893.7824750096,471633.21183108573,1.0
2011-06-01,453886.3772972428,465472.4592688029,1.0
2011-06-02,457788.3394225779,469474.02441219566,1.0
2011-06-03,457099.6962807335,468767.80269498605,1.0
2011-06-06,448842.8813642467,460300.22107733483,1.0
2011-06-07,450386.2284230762,461882.9642194763,1.0
2011-06-08,446914.14764224377,458322.2537406605,1.0
2011-06-09,447624.1957480043,459050.4268133039,1.0
2011-06-10,440740.0462340631,451990.5497945014,1.0
2011-06-13,442505.57926593535,453801.15051611705,1.0
2011-06-14,445770.36883647647,457149.27838777535,1.0
2011-06-15,440685.03000287415,451934.1291973826,1.0
2011-06-16,440543.72418132704,451789.2163479241,1.0
2011-06-17,440758.628394193,452009.6062901506,1.0
2011-06-20,441241.3466912072,452504.64664404537,1.0
2011-06-21,449284.651034117,460753.26753334305,1.0
2011-06-22,446744.93230770616,458148.7189490191,1.0
2011-06-23,447934.10631844366,459368.2482827096,1.0
2011-06-24,444409.337284083,455753.50460930803,1.0
2011-06-27,445806.7413844912,457186.57939573936,1.0
2011-06-28,450789.7655473848,462296.8021909456,1.0
2011-06-29,452248.48896715033,463792.76155776886,1.0
2011-06-30,455611.9461328411,467242.07565237116,1.0
2011-07-01,458784.74120397714,470495.86073689343,1.0
2011-07-05,462533.8835085443,474340.70512073964,1.0
2011-07-06,463231.88440136553,475056.5234585536,1.0
2011-07-07,465123.5772644022,476996.5044167446,1.0
2011-07-08,464837.81554692186,476703.44823340524,1.0
2011-07-11,456561.88509929145,468216.26313405304,1.0
2011-07-12,456444.3432583649,468095.72087391984,1.0
2011-07-13,459592.520746414,471324.25997725857,1.0
2011-07-14,454853.5448642175,466464.3151350344,1.0
2011-07-15,457212.8790045233,468883.8745654461,1.0
2011-07-18,454188.1061724874,465781.89019384823,1.0
2011-07-19,462356.9789750681,474159.2848526466,1.0
2011-07-20,461154.4559931826,472926.0657967265,1.0
2011-07-21,461715.5357596758,473501.46790575376,1.0
2011-07-22,464755.06286583294,476618.5831748701,1.0
2011-07-25,462358.1461956386,474160.4818681479,1.0
2011-07-26,460886.6100559118,472651.38271884044,1.0
2011-07-27,466375.81820390985,478280.71055040415,1.0
2011-07-28,466347.0313767034,478251.18889933784,1.0
2011-07-29,465175.3544336025,477049.60327030584,1.0
2011-08-01,464048.0912838902,475893.56515860005,1.0
2011-08-02,452937.2291279761,464499.08277050435,1.0
2011-08-03,454182.5496247087,465776.1918074481,1.0
2011-08-04,434284.07060240814,445750.8471470407,0.9813259337033149
2011-08-05,432350.9443915509,443811.3204916394,0.9775011249437529
2011-08-08,422715.6394696571,435923.37988168123,0.7975101244937752
2011-08-09,429991.78553711215,442999.75420495815,0.9430778461076946
2011-08-10,423096.2614291035,436933.7561840223,0.8538698065096745
2011-08-11,425836.3350761674,439476.9531445755,0.8987550622468876
2011-08-12,428386.4582368748,441920.46662322636,0.928453577321134
2011-08-15,431540.7110462942,445105.92109929543,0.9789635518224089
2011-08-16,431525.7531878861,445090.9876871404,0.9679391030448478
2011-08-17,428982.4731299726,442514.38388047536,0.9822258887055647
2011-08-18,423347.9526369725,437530.5500772444,0.8574696265186741
2011-08-19,422329.9677966712,436632.9136888865,0.8531948402579872
2011-08-22,421370.8095680231,435780.0452148281,0.8600569971501425
2011-08-23,428450.4052956263,442585.3075563071,0.9294660266986651
2011-08-24,429487.1671345965,443585.1911769059,0.9336283185840708
2011-08-25,427786.4354683646,442021.49305927724,0.8902054897255137
2011-08-26,431636.38732951705,445749.3983033951,0.937115644217789
2011-08-29,434923.9979612077,449057.42232052976,0.9743512824358782
2011-08-30,434318.8911806906,448452.96363931464,0.9674891255437228
2011-08-31,435019.3914500034,449163.0789184353,0.9817759112044397
2011-09-01,434128.8590307379,448262.4183558548,0.979526023698815
2011-09-02,433095.13045667,447242.104798357,0.9559022048897555
2011-09-06,432533.2094715049,446707.52321839775,0.9212539373031349
2011-09-07,433589.1320988244,447756.5837530879,0.9619769011549422
2011-09-08,433690.7105253134,447856.3834746503,0.9514024298785061
2011-09-09,432120.9219579013,446390.6918732877,0.904154792260387
2011-09-12,432770.7120209927,446997.0752441106,0.9033673316334183
2011-09-13,433960.7548520982,448130.69078848185,0.922266386680666
2011-09-14,435123.9406233715,449269.7002968876,0.9482525873706315
2011-09-15,436056.6315796529,450211.3710826509,0.9778386080695965
2011-09-16,437923.17244259856,452117.2557740752,0.9889755512224389
2011-09-19,440650.55519951554,454846.5637680218,0.9692890355482227
2011-09-20,441138.0826266221,455333.6066578425,0.9678266086695665
2011-09-21,440020.4395303461,454274.99344210845,0.9176541172941353
2011-09-22,440093.7584765484,454341.02286003483,0.8723188840557972
2011-09-23,440747.745714091,454930.73625898245,0.8734438278086096
2011-09-26,442874.2939685965,456902.99113964156,0.8985300734963252
2011-09-27,439499.4393809235,453723.2169430032,0.9132668366581671
2011-09-28,438962.9427271078,453238.3924825132,0.8753562321883905
2011-09-29,437498.3442025201,451876.54757025954,0.9005549722513874
2011-09-30,435369.7966077341,449998.5716163897,0.8542072896355182
2011-10-03,433834.8406024439,448687.78512025974,0.8261961901904904
2011-10-04,433388.84991900815,448282.66936195805,0.8782810859457026
2011-10-05,434853.0994806783,449664.17200703104,0.9121418929053547
2011-10-06,434684.0495734631,449501.69415362686,0.9294660266986651
2011-10-07,432852.6404247022,447739.9440135556,0.9302534873256336
2011-10-10,437632.8224802201,452516.5490939819,0.9660266986650667
2011-10-11,440528.9669114765,455414.84253747936,0.9678266086695665
2011-10-12,441094.2415858136,455990.93524557486,0.9858257087145642
2011-10-13,440880.8276023221,455772.05112340796,0.9921253937303135
2011-10-14,445153.5356931932,460189.07451954536,1.0
2011-10-17,443458.21610293456,458503.32939874614,0.961864406779661
2011-10-18,444127.2786710608,459182.95130033384,0.9824508774561272
2011-10-19,439354.2160288652,454494.56871224975,0.9500524973751313
2011-10-20,440217.7508207503,455339.8269105397,0.9462276886155692
2011-10-21,440725.45741240046,455857.17586832674,0.9851507424628768
2011-10-24,441880.9870619128,457052.3790811194,1.0
2011-10-25,437852.1963255928,453037.4016905802,0.9634911629708861
2011-10-26,426040.2618556636,440815.8160822329,1.0
2011-10-27,430808.7444622194,445621.30044248136,0.9739808992746057
2011-10-28,436764.9269310096,451782.2751476913,1.0
2011-10-31,435054.6300000088,450013.1728434037,1.0
2011-11-01,434456.9187337905,449428.0862391416,0.9463401829908504
2011-11-02,436120.2647321671,451095.71348829375,0.9691765411729414
2011-11-03,437866.3271162936,452891.5736207877,0.9943752812359382
2011-11-04,437365.76797353965,452374.7698247247,0.9982000899955003
2011-11-07,437740.4458473565,452762.30545128195,1.0
2011-11-08,439397.367321052,454476.0871991164,1.0
2011-11-09,438013.009397993,453143.4457773057,0.9307034648267587
2011-11-10,443366.3888889275,458506.6780711611,0.9683890805459727
2011-11-11,445586.94023913465,460786.97561424744,0.9929966876403863
2011-11-14,445213.0578076403,460405.25402971456,0.9872881355932204
2011-11-15,446214.237109786,461426.38763097767,0.9862756862156892
2011-11-16,444572.062130627,459838.01977009716,0.9353467815588238
2011-11-17,442787.01871145726,458085.3545097346,0.9492650367481626
2011-11-18,442225.9423309718,457517.9526177551,0.9775011249437529
2011-11-21,440808.4390702485,456099.4404142731,0.9672641367931604
2011-11-22,442716.19546131743,458029.6289721408,0.9778386080695965
2011-11-23,439885.68060920667,455232.32089780417,0.9552272386380681
2011-11-25,440568.34639173385,455903.27792073425,0.9497150142492875
2011-11-28,444795.0497789724,460172.2983441893,0.9760386980650967
2011-11-29,442638.8596370914,457957.62586903584,0.9928003599820009
2011-11-30,449887.8674198822,465457.5060124892,1.0
2011-12-01,449584.1117747879,465143.2380465321,1.0
2011-12-02,448766.8716305242,464297.7150019926,1.0
2011-12-05,449228.12758989487,464774.9340248423,1.0
2011-12-06,450000.8350318045,465574.3831872552,1.0
2011-12-07,450208.526715758,465789.262627741,1.0
2011-12-08,447243.835298239,462742.3278404873,0.9933628318584071
2011-12-09,450245.2605075907,465847.7624571285,1.0
2011-12-12,448231.9389409374,463764.6725743505,1.0
2011-12-13,446228.555764489,461691.8654801889,1.0
2011-12-14,443542.8149487917,458913.0547757256,1.0
2011-12-15,443400.2824953167,458765.5830967256,1.0
2011-12-16,441945.98477658274,457260.8891051554,1.0
2011-12-19,439885.7322915717,455129.2419909645,1.0
2011-12-20,447176.5280378875,462672.6881587803,1.0
2011-12-21,443740.63686979073,459117.73188694834,1.0
2011-12-22,445360.8244919245,460794.06442108954,1.0
2011-12-23,448469.4218962148,464010.38510714425,1.0
2011-12-27,445832.5997377415,461282.1882547502,1.0
2011-12-28,444964.2648576738,460383.76267113164,1.0
2011-12-29,447153.2334178074,462648.58630231797,1.0
2011-12-30,445118.68294242176,460543.5318582224,1.0
2012-01-03,447645.254566832,463138.47413314047,0.9926616024242945
2012-01-04,448197.697683154,463703.36529784685,0.988326272160164
2012-01-05,450072.4999153741,465643.0274354309,1.0
2012-01-06,448411.6120554183,463924.6801658555,1.0
2012-01-09,448714.7087526307,464238.26267472276,1.0
2012-01-10,449319.4729877913,464863.9490905731,1.0
2012-01-11,448648.0388757024,464169.28631349775,1.0
2012-01-12,451476.171029707,467095.25939211465,1.0
2012-01-13,449943.8549310752,465509.9319009013,1.0
2012-01-17,451181.13647248806,466790.0179377994,1.0
2012-01-18,453660.4803587468,469355.1362097847,1.0
2012-01-19,455684.0329607052,471448.69482518104,1.0
2012-01-20,458243.22505351296,474096.42370021314,1.0
2012-01-23,459386.6147023768,475279.3695983415,1.0
2012-01-24,459374.6252594354,475266.96537344536,1.0
2012-01-25,457512.3083220432,473340.22046693665,1.0
2012-01-26,456823.9028457507,472627.99919115496,1.0
2012-01-27,458622.13673618046,474488.4440593355,1.0
2012-01-30,458641.1689939054,474508.134749408,1.0
2012-01-31,457802.1225813964,473640.06102405716,1.0
2012-02-01,461162.4009414751,477116.590225257,1.0
2012-02-02,461223.29362576286,477179.58952840423,1.0
2012-02-03,468434.50132784975,484640.27327712654,1.0
2012-02-06,466751.5603666436,482899.10996606335,1.0
2012-02-07,465276.4931731582,481373.01194013556,1.0
2012-02-08,467263.9838015164,483429.26099637046,1.0
2012-02-09,466228.0546198312,482357.49322460184,1.0
2012-02-10,461713.3353414836,477686.5845305889,1.0
2012-02-13,463928.7046524844,479978.59586888645,1.0
2012-02-14,460693.4591059629,476631.4250662657,1.0
2012-02-15,457877.8017893927,473718.3583995509,1.0
2012-02-16,462667.4735484792,478673.73171994346,1.0
2012-02-17,461326.66881648713,477374.16182368563,0.936835808091414
2012-02-21,463060.5931160325,478797.08387064125,0.793050107111913
2012-02-22,461626.9493327185,477558.4084648105,0.8356079936252919
2012-02-23,463938.9126133165,479421.91134257667,0.7791369375123852
2012-02-24,462670.14535458345,478478.491744353,0.7195580765512116
2012-02-27,464868.06123546,480579.82620473334,0.9244707441950013
2012-02-28,467732.7453330552,483541.33184591454,1.0
2012-02-29,464126.8902046813,479813.6048295479,1.0
2012-03-01,465481.4481018935,481171.00835033425,0.9693387441444932
2012-03-02,462466.27812259295,478054.20877603604,1.0
2012-03-05,457000.12987985887,472403.81804086536,1.0
2012-03-06,447902.3233302453,462999.3599918829,1.0
2012-03-07,448251.4530138875,463360.2574725628,1.0
2012-03-08,455201.50189537177,470544.5653370856,1.0
2012-03-09,455749.23347499134,471110.7588074066,1.0
2012-03-12,454877.79090095113,470209.9433102903,1.0
2012-03-13,460067.80369935127,475574.8911545933,1.0
2012-03-14,462477.2446117117,478065.5449026397,1.0
2012-03-15,465643.34821705753,481338.36548558244,1.0
2012-03-16,465226.725249449,480907.6997861361,1.0
2012-03-19,470463.4412479191,486320.9250128408,1.0
2012-03-20,468447.1390950189,484236.6611952255,1.0
2012-03-21,467768.31156898086,483534.95304652996,1.0
2012-03-22,465794.0601777536,481494.15735740523,1.0
2012-03-23,467957.6133287535,483730.6354287252,1.0
2012-03-26,473280.3051842652,489232.73442256957,1.0
2012-03-27,471195.52479592594,487077.68423585064,1.0
2012-03-28,473439.4796096179,489397.2739956564,1.0
2012-03-29,468760.8961086201,484560.99373141356,1.0
2012-03-30,468476.1739825887,484266.67473537015,1.0
2012-04-02,472054.39664761006,487965.5053006937,1.0
2012-04-03,469506.7248390977,485331.96143327135,1.0
2012-04-04,462498.10030684544,478087.10356174025,1.0
2012-04-05,463379.5162857942,478998.2286282628,1.0
2012-04-09,458139.3631135045,473581.4503740435,1.0
2012-04-10,449702.6016762256,464860.3186843911,1.0
2012-04-11,457537.6503240887,472959.4561983333,1.0
2012-04-12,470376.2948616593,486230.84126251756,1.0
2012-04-13,461322.7489969791,476872.1357531616,1.0
2012-04-16,458204.0392465093,473648.30648670055,1.0
2012-04-17,467506.6322992663,483264.45359142486,1.0
2012-04-18,467271.8533824695,483021.7611949928,1.0
2012-04-19,465041.7445330948,480716.4840928434,1.0
2012-04-20,459032.9413286117,474505.1476181684,1.0
2012-04-23,453647.6485874327,468938.33770748076,1.0
2012-04-24,448421.3497047653,463535.88071683655,1.0
2012-04-25,460655.2204457437,476182.10742354655,1.0
2012-04-26,461719.5127184143,477282.2728288674,1.0
2012-04-27,460626.2491982664,476152.159668553,1.0
2012-04-30,456250.0146029256,471628.4193098249,1.0
2012-05-01,459117.8381738517,474592.9060042362,1.0
2012-05-02,457606.58421575854,473030.7135820584,1.0
2012-05-03,450746.1954746477,465939.087950798,1.0
2012-05-04,441731.46719021327,456620.5084105967,1.0
2012-05-07,444536.3009036662,459519.8821056397,1.0
2012-05-08,441287.8608608261,456161.9498457125,1.0
2012-05-09,439898.1004047548,454725.3459966438,1.0
2012-05-10,444720.9691511473,459710.77479795454,1.0
2012-05-11,441001.8316396974,455866.279697505,1.0
2012-05-14,435740.2995768554,450427.4019538938,1.0
2012-05-15,436493.0627414745,451205.5378225643,1.0
2012-05-16,433022.6883714277,447618.1906967063,1.0
2012-05-17,421104.42010679294,435298.2041922629,1.0
2012-05-18,423919.3841122071,438208.0496318142,1.0
2012-05-21,432149.6753335714,446715.7518015768,1.0
2012-05-22,433874.9128715829,448499.14035378204,1.0
2012-05-23,436622.6624288348,451339.50580883597,1.0
2012-05-24,439019.8572421593,453817.50068971264,1.0
2012-05-25,438240.1609419768,453011.523874749,1.0
2012-05-29,441005.4171758805,455869.98608809855,1.0
2012-05-30,441936.9443248606,456832.9113763311,1.0
2012-05-31,441732.6000627884,456621.6794678784,1.0
2012-06-01,438992.598471825,453789.32313277316,1.0
2012-06-04,439838.7855751594,454664.03189597896,1.0
2012-06-05,440348.8488429433,455191.28740290157,1.0
2012-06-06,443458.4821605667,458405.7343054409,1.0
2012-06-07,443521.1652547245,458470.53020170145,1.0
2012-06-08,445007.7981613272,460007.2716929762,1.0
2012-06-11,443525.6715195321,458475.1883550827,1.0
2012-06-12,444390.3575993335,459369.0196229477,1.0
2012-06-13,443774.2982292578,458732.19529941824,1.0
2012-06-14,443717.3170973456,458673.293556264,1.0
2012-06-15,444196.4355928656,459168.56126359955,1.0
2012-06-18,446177.1943472016,461216.0836536089,1.0
2012-06-19,446479.23619508615,461528.30615163373,1.0
2012-06-20,446255.2308095685,461296.7504201111,1.0
2012-06-21,444989.0648031008,459987.90690646454,1.0
2012-06-22,445758.9520365746,460783.74402942025,1.0
2012-06-25,443961.1478205264,458925.34286009363,1.0
2012-06-26,446384.06295163214,461429.92499013426,1.0
2012-06-27,446435.9802038736,461483.5921700265,1.0
2012-06-28,444628.2003846684,459614.8791589509,1.0
2012-06-29,451708.4934136132,466933.82119207666,1.0
2012-07-02,452174.753305188,467415.7968821867,1.0
2012-07-03,453312.493367324,468591.8857148801,1.0
2012-07-05,452317.67891930416,467563.53996011993,1.0
2012-07-06,451514.2028085084,466732.9818100723,1.0
2012-07-09,451560.4847763906,466780.8237621955,1.0
2012-07-10,449258.93972556817,464401.70262346097,1.0
2012-07-11,448793.59163377306,463920.6694663373,1.0
2012-07-12,447522.0154794762,462606.23344992416,1.0
2012-07-13,448895.40796764113,464025.9176308637,1.0
2012-07-16,447899.5797920469,462996.5239797349,1.0
2012-07-17,448348.4643936681,463460.5387267797,1.0
2012-07-18,448052.63125869015,463154.73421310633,1.0
2012-07-19,447387.19562819775,462471.18261877354,0.9937294800435671
2012-07-20,448377.364240007,463494.7354905816,1.0
2012-07-23,447897.15714743466,462998.3378641542,1.0
2012-07-24,448324.6069275521,463440.19942669506,1.0
2012-07-25,448280.4227869517,463394.52558543155,1.0
2012-07-26,450437.50882928405,465624.33936364466,1.0
2012-07-27,453534.2056636908,468825.44360000745,1.0
2012-07-30,454252.266685128,469567.7145747281,1.0
2012-07-31,453523.0206171305,468813.8814414098,1.0
2012-08-01,452292.9147274098,467542.30163062277,1.0
2012-08-02,452933.0359348136,468204.00499339274,1.0
2012-08-03,456687.6714956849,472085.2308422919,1.0
2012-08-06,456791.5362973546,472192.597521826,1.0
2012-08-07,457029.1586743283,472438.2315112865,1.0
2012-08-08,457988.85997413215,473430.2898433491,1.0
2012-08-09,457458.6257663072,472882.17840083584,1.0
2012-08-10,457351.1835221933,472771.11366276524,1.0
2012-08-13,456539.1549932548,471931.7069972011,1.0
2012-08-14,457795.3557670973,473230.2615002414,1.0
2012-08-15,461162.9512060495,476711.3978860223,1.0
2012-08-16,465215.5090471521,480900.59068304475,1.0
2012-08-17,465017.5143804025,480695.9204810839,1.0
2012-08-20,465063.4870259559,480743.443128055,1.0
2012-08-21,463922.0511741428,479563.5229304502,1.0
2012-08-22,465873.1754476757,481580.43078797153,1.0
2012-08-23,464408.8460929968,480066.73049654765,1.0
2012-08-24,467015.4521392204,482761.22017483535,1.0
2012-08-27,465578.3859891828,481275.70228696626,1.0
2012-08-28,467361.43576384586,483118.8688907817,1.0
2012-08-29,467967.7945497261,483745.6715072571,1.0
2012-08-30,466606.3226666503,482338.2966024296,1.0
2012-08-31,468934.0373912692,484744.49193393,1.0
2012-09-04,469826.6694800655,485667.21976741095,1.0
2012-09-05,469030.95923794445,484844.6815716566,1.0
2012-09-06,472769.1711436877,488708.9300298654,1.0
2012-09-07,473159.5856831586,489112.50768149475,1.0
2012-09-10,469762.4515374954,485600.83666987036,1.0
2012-09-11,471052.9291597185,486934.8236903406,1.0
2012-09-12,472760.4459020636,488699.91061032924,1.0
2012-09-13,477384.45569349406,493479.8222787463,1.0
2012-09-14,478211.3368014065,494334.5822888633,1.0
2012-09-17,478417.8638621081,494548.0725606878,1.0
2012-09-18,478518.9450490989,494652.5617739353,1.0
2012-09-19,479467.9561167073,495633.5694447938,1.0
2012-09-20,478094.7906299066,494214.1066778268,1.0
2012-09-21,478413.1703675091,494543.22082148073,1.0
2012-09-24,477902.72604831,494015.56649818347,1.0
2012-09-25,472561.80248289247,488494.56978278386,1.0
2012-09-26,469123.5305960537,484940.3740409087,1.0
2012-09-27,474186.8670517895,490174.42459390423,1.0
2012-09-28,469638.9397476505,485473.1605895645,1.0
2012-10-01,470628.234036615,486495.8096600927,1.0
2012-10-02,471171.0052197977,487056.88077127066,1.0
2012-10-03,474498.2712906639,490496.3280547812,1.0
2012-10-04,479286.8380642678,495446.34486455587,1.0
2012-10-05,478332.9154410684,494460.2600414121,1.0
2012-10-08,476290.7741213864,492349.266431365,1.0
2012-10-09,473322.1928107935,489280.59722754,1.0
2012-10-10,472128.8781822672,488047.0491222663,1.0
2012-10-11,475639.64237601525,491676.1813022754,1.0
2012-10-12,473539.6137188208,489505.34864073194,1.0
2012-10-15,473353.7870074245,489313.25664565165,1.0
2012-10-16,475461.5152045176,491492.04844272096,1.0
2012-10-17,478531.4326653903,494665.4704193564,1.0
2012-10-18,469699.6294670317,485535.8965072868,1.0
2012-10-19,465252.67314084334,480939.00779137574,1.0
2012-10-22,465205.0381948344,480889.76679827174,1.0
2012-10-23,460701.9900451383,476234.89508193877,1.0
2012-10-24,460765.6052886826,476300.65516001434,1.0
2012-10-25,461182.0779886858,476731.1695421447,1.0
2012-10-26,462633.07084811176,478231.0836886099,1.0
2012-10-31,466470.8660247039,482198.27294058434,1.0
2012-11-01,470525.5137052478,486389.62603751547,1.0
2012-11-02,467445.6973994019,483205.9714690982,1.0
2012-11-05,466948.7492862646,482692.26838633546,1.0
2012-11-06,472248.67610233824,488170.8861169589,1.0
2012-11-07,457830.0946549148,473266.1716351063,1.0
2012-11-08,454929.0254671189,470267.29077474785,1.0
2012-11-09,457040.392728908,472449.84433024493,1.0
2012-11-12,457917.2040866689,473356.21802515566,1.0
2012-11-13,455402.5454476678,470756.7758282721,1.0
2012-11-14,447822.0461692432,462920.6944643181,1.0
2012-11-15,450718.9987854824,465915.31995989464,1.0
2012-11-16,451624.184031348,466851.0241893299,1.0
2012-11-19,455070.8802443144,470413.92828965845,1.0
2012-11-20,454879.2878533605,470215.8762209112,1.0
2012-11-21,454718.8806006935,470050.0607202298,1.0
2012-11-23,460120.89928253245,475634.2124186503,1.0
2012-11-26,459178.6326501678,474660.17657660967,1.0
2012-11-27,455809.2631283458,471177.2062934555,1.0
2012-11-28,458454.5176337349,473911.6474920177,1.0
2012-11-29,461198.4421143548,476748.08539629664,1.0
2012-11-30,459216.305346118,474699.11943509727,1.0
2012-12-03,458216.7528741493,473665.8663194112,1.0
2012-12-04,457736.1530591643,473169.0627296473,1.0
2012-12-05,467509.96999491367,483272.4110622443,1.0
2012-12-06,469257.341557387,485078.6965368135,1.0
2012-12-07,473747.9101325805,489720.6679206489,1.0
2012-12-10,473206.3132796377,489160.810733115,1.0
2012-12-11,474062.4441500934,490045.8066829435,1.0
2012-12-12,478111.7790582522,494231.66788347723,1.0
2012-12-13,476686.72144692,492758.5634109916,1.0
2012-12-14,477281.1392281377,493373.02242308593,1.0
2012-12-17,486778.3680748163,503190.4572966015,1.0
2012-12-18,493029.321750414,509652.1664539,1.0
2012-12-19,491383.0716116138,507970.25903719483,0.9883371841441546
2012-12-20,496267.17489620566,512444.6212667832,0.8861927768077686
2012-12-21,491931.7811668145,507967.9012456275,1.0
2012-12-24,493498.85179742647,509586.05565201194,1.0
2012-12-26,498350.8813678314,513811.49164244777,0.8433671858609596
2012-12-27,497208.8042567375,512795.84168507863,0.8625415885888609
2012-12-28,495159.8276762036,510842.6651621039,0.9242699137890211
2012-12-31,501751.2539656046,516878.7416176401,0.8876332729112214
2013-01-02,511647.0411269207,525420.0467447193,0.8378643008107403
2013-01-03,512751.9468681987,526428.8335164579,0.8890741364877935
2013-01-04,518057.2918540157,531384.2063861557,0.90976737530577
2013-01-07,519193.666783845,532520.2025514921,0.9745954287758074
2013-01-08,515871.8779137254,529132.491399191,0.994323367598825
2013-01-09,510815.62011769664,523946.2612530757,1.0
2013-01-10,518788.99035865575,532045.2939302684,0.9903042517132464
2013-01-11,519139.4478183864,532404.7064190407,1.0
2013-01-14,519007.4344354731,532269.3197774192,1.0
2013-01-15,518493.1522715672,531741.896470172,1.0
2013-01-16,518444.850520615,531692.3604935798,1.0
2013-01-17,513103.0484061149,526247.0955830059,0.9939701954703671
2013-01-18,515641.1960619487,528850.2624053285,1.0
2013-01-22,516624.3773571937,529858.6296381122,1.0
2013-01-23,520818.2413975401,534159.9269649514,1.0
2013-01-24,550921.5770441559,565034.4130951787,1.0
2013-01-25,566237.4547850217,580742.6342848055,1.0
2013-01-28,557892.3608805805,572183.7659576313,1.0
2013-01-29,559599.4304809668,573934.5651819819,1.0
2013-01-30,558052.2488813972,572347.7497739616,1.0
2013-01-31,559542.3988238922,573876.0725575762,1.0
2013-02-01,566078.1688406175,580579.2679476335,1.0
2013-02-04,559484.2489309201,573816.4330516718,1.0
2013-02-05,565340.4287884738,579822.6293719286,1.0
2013-02-06,570732.9748528827,585353.3150948219,1.0
2013-02-07,567501.4858808425,582039.0457853192,1.0
2013-02-08,567792.2958825621,582337.3054024599,1.0
2013-02-11,568301.8130562941,582859.8747648114,1.0
2013-02-12,573986.0212143674,588689.694024641,1.0
2013-02-13,576045.2403041136,590801.6636738455,1.0
2013-02-14,577571.3619134485,592366.8796025245,1.0
2013-02-15,575765.412109684,590514.6671825203,1.0
2013-02-19,583370.4696082002,598314.5417550219,1.0
2013-02-20,571787.3353960452,586434.6849585561,1.0
2013-02-21,563871.0002323685,578315.5587898704,1.0
2013-02-22,565143.0920540266,579620.2375060503,1.0
2013-02-25,553377.9102391388,567553.6696337224,1.0
2013-02-26,557471.483160899,571752.1067065977,1.0
2013-02-27,564671.9007005834,579136.9757480397,1.0
2013-02-28,563989.9723078047,578437.5785466196,1.0
2013-03-01,564528.4680928623,578989.8688589662,1.0
2013-03-04,564481.3952162401,578941.5901268866,1.0
2013-03-05,569397.1809591019,583983.3024646427,1.0
2013-03-06,573913.8398493701,588615.6636055992,1.0
2013-03-07,577688.671245038,592487.1940212857,1.0
2013-03-08,577101.8218301663,591885.3114148966,1.0
2013-03-11,576297.6840589833,591060.574224486,1.0
2013-03-12,575207.4720072161,589942.4344519894,1.0
2013-03-13,578290.2390239867,593104.1720288253,1.0
2013-03-14,579155.342757222,593991.4369328388,1.0
2013-03-15,582786.9434007258,597716.067485898,1.0
2013-03-18,579148.4036034258,593984.3200202762,1.0
2013-03-19,575459.8120709531,590201.2386552646,1.0
2013-03-20,578814.547963662,593641.9120745128,1.0
2013-03-21,573970.3805598922,588673.6527069831,1.0
2013-03-22,575568.6073418685,590312.8209105451,1.0
2013-03-25,573612.2021047857,588306.2988737021,1.0
2013-03-26,579148.3851411904,593984.3010850978,1.0
2013-03-27,580013.8882457912,594871.9755910847,1.0
2013-03-28,579702.1125367361,594552.2131927258,1.0
2013-04-01,575236.9799228326,589972.6982653465,1.0
2013-04-02,575531.9350630268,590275.2092060564,1.0
2013-04-03,564850.2528855148,579319.8967414005,1.0
2013-04-04,565800.2864673226,580294.2671231118,1.0
2013-04-05,565473.9707615676,579959.592260177,1.0
2013-04-08,565265.4198735558,579745.6989702455,1.0
2013-04-09,572911.9153026824,587588.0729796507,1.0
2013-04-10,579706.1871658113,594556.392200672,1.0
2013-04-11,586475.5946366182,601499.2100837387,1.0
2013-04-12,586673.2350623183,601701.9134204614,1.0
2013-04-15,581761.6006340748,596664.4587406309,1.0
2013-04-16,589567.53530354,604670.3563100903,1.0
2013-04-17,582519.1508924661,597441.4149962504,1.0
2013-04-18,576561.6739725701,591331.3267092351,1.0
2013-04-19,577272.782047292,592060.6510820496,1.0
2013-04-22,585040.0045445571,600026.8447981655,1.0
2013-04-23,605201.8889066324,620705.2116875877,1.0
2013-04-24,609902.3866155138,625526.1210054671,1.0
2013-04-25,610931.3745225144,626581.4682678372,1.0
2013-04-26,611123.9204730265,626778.946625329,1.0
2013-04-29,616452.301386882,632243.823493215,1.0
2013-04-30,608541.7324042006,624130.6112165065,1.0
2013-05-01,607544.714532565,623108.0529588184,1.0
