date,portfolio_value,cash,n_positions,leverage,drawdown,regime_score,crash_active,max_positions,above_sma_today
2012-06-11,260774.85821342468,260774.85821342468,0,1.0,-0.1599790773625002,0.0,False,1,False
2012-06-12,260812.5256929444,260812.5256929444,0,1.0,-0.15985774100700814,0.0,False,1,False
2012-06-13,260850.19861332225,260850.19861332225,0,1.0,-0.15973638712515364,0.0,False,1,False
2012-06-14,260887.87697534417,260887.87697534417,0,1.0,-0.15961501571440506,0.0,False,1,False
2012-06-15,260925.56077979616,260925.56077979616,0,1.0,-0.1594936267722305,0.0,False,1,False
2012-06-18,260963.25002746435,260963.25002746435,0,1.0,-0.15937222029609763,0.0,False,1,False
2012-06-19,261000.94471913498,261000.94471913498,0,1.0,-0.15925079628347372,0.0,False,1,False
2012-06-20,261038.6448555944,261038.6448555944,0,1.0,-0.15912935473182582,0.0,False,1,False
2012-06-21,261076.3504376291,261076.3504376291,0,1.0,-0.1590078956386204,0.0,False,1,False
2012-06-22,261114.06146602565,261114.06146602565,0,1.0,-0.1588864190013238,0.0,False,1,False
2012-06-25,261151.77794157073,261151.77794157073,0,1.0,-0.15876492481740173,0.0,False,1,False
2012-06-26,261189.49986505118,261189.49986505118,0,1.0,-0.15864341308431984,0.0,False,1,False
2012-06-27,261227.22723725392,261227.22723725392,0,1.0,-0.15852188379954313,0.0,False,1,False
2012-06-28,261264.96005896595,261264.96005896595,0,1.0,-0.15840033696053638,0.0,False,1,False
2012-06-29,261275.44033097447,31.955971233255696,1,1.0,-0.15827877256476405,1.0,False,1,True
2012-07-02,263000.9653783555,31.960587095767167,1,1.0,-0.1526858731469797,1.0,False,1,True
2012-07-03,265406.2589047969,31.965203625014333,1,1.0,-0.14493670303859588,1.0,False,1,True
2012-07-05,260986.72848341876,260986.72848341876,0,1.0,-0.15908735276016292,0.0,False,1,False
2012-07-06,261024.42656642193,261024.42656642193,0,1.0,-0.15917515539094926,0.0,False,1,False
2012-07-09,261062.13009470375,261062.13009470375,0,1.0,-0.1590537029133946,0.0,False,1,False
2012-07-10,261099.83906905077,261099.83906905077,0,1.0,-0.15893223289270428,0.0,False,1,False
2012-07-11,261137.55349024961,261137.55349024961,0,1.0,-0.15881074532634434,0.0,False,1,False
2012-07-12,261175.2733590871,261175.2733590871,0,1.0,-0.1586892402117804,0.0,False,1,False
2012-07-13,261212.99867635008,261212.99867635008,0,1.0,-0.15856771754647767,0.0,False,1,False
2012-07-16,261250.72944282554,261250.72944282554,0,1.0,-0.15844617732790103,0.0,False,1,False
2012-07-17,261288.46565930062,261288.46565930062,0,1.0,-0.1583246195535151,0.0,False,1,False
2012-07-18,261326.20732656252,261326.20732656252,0,1.0,-0.1582030442207839,0.0,False,1,False
2012-07-19,261336.8889453986,17.277556238434045,1,1.0,-0.15808145132717136,1.0,False,1,True
2012-07-20,255183.1084270075,255183.1084270075,0,1.0,-0.177785575598507,0.0,False,1,False
2012-07-23,255219.96820933584,255219.96820933584,0,1.0,-0.1778727648841921,0.0,False,1,False
2012-07-24,255256.83331585498,255256.83331585498,0,1.0,-0.17775401317245318,0.0,False,1,False
2012-07-25,255293.70374733393,255293.70374733393,0,1.0,-0.17763524430768918,0.0,False,1,False
2012-07-26,255330.57950454188,255330.57950454188,0,1.0,-0.17751645828742252,0.0,False,1,False
2012-07-27,255341.0355882481,2.8315858677378856,1,1.0,-0.17739765510917516,1.0,False,1,True
2012-07-30,255036.86901269684,2.8319948745854475,1,1.0,-0.1783439079090927,1.0,False,1,True
2012-07-31,253439.03500556404,253439.03500556404,0,1.0,-0.18340653979833582,0.0,False,1,False
2012-08-01,253474.03372944577,253474.03372944577,0,1.0,-0.1834916722979656,0.0,False,1,False
2012-08-02,253509.0372864846,253509.0372864846,0,1.0,-0.18337891638604484,0.0,False,1,False
2012-08-03,253518.12817734797,1.1691777141822968,1,1.0,-0.18326614490306953,1.0,False,1,True
2012-08-06,255308.0240449826,1.1693391720571125,1,1.0,-0.17747032289058692,1.0,False,1,True
2012-08-07,257445.9332183036,1.1695006522284919,1,1.0,-0.17058258894766598,1.0,False,1,True
2012-08-08,257296.78482023574,1.1696621546995138,1,1.0,-0.17106310257139143,1.0,False,1,True
2012-08-09,257445.93354133083,1.1698236794732582,1,1.0,-0.17058258790710798,1.0,False,1,True
2012-08-10,257893.40762942212,1.1699852265528046,1,1.0,-0.1691409539483488,1.0,False,1,True
2012-08-13,256650.4183844058,1.1701467959412333,1,1.0,-0.17314551098036163,1.0,False,1,True
2012-08-14,257247.01278427875,1.1703083876416251,1,1.0,-0.17122345388395677,1.0,False,1,True
2012-08-15,256501.27014804122,1.1704700016570613,1,1.0,-0.17362602408319733,1.0,False,1,True
2012-08-16,259683.27573417706,1.1706316379906234,1,1.0,-0.16337450911905985,1.0,False,1,True
2012-08-17,260031.34569716628,1.1707932966453936,1,1.0,-0.16225312691612032,1.0,False,1,True
2012-08-20,259733.04873970663,1.170954977624454,1,1.0,-0.16321415468323938,1.0,False,1,True
2012-08-21,261224.59099277956,1.171116680930888,1,1.0,-0.1584088307097302,1.0,False,1,True
2012-08-22,260926.26578753133,1.1712784065677784,1,1.0,-0.1593699494831721,1.0,False,1,True
2012-08-23,259434.69561007642,1.1714401545382092,1,1.0,-0.164175363421224,1.0,False,1,True
2012-08-24,259036.93803182596,1.1716019248452645,1,1.0,-0.16545682495716768,1.0,False,1,True
2012-08-27,259186.05850535567,1.1717637174920288,1,1.0,-0.16497640129848798,1.0,False,1,True
2012-08-28,258937.47773455348,1.1719255324815872,1,1.0,-0.1657772576838525,1.0,False,1,True
2012-08-29,258141.99066418255,1.172087369817025,1,1.0,-0.16834009027016317,1.0,False,1,True
2012-08-30,254313.6467289048,1.1722492295014284,1,1.0,-0.18067392315589645,1.0,False,1,True
2012-08-31,256551.01652350777,1.1724111115378835,1,1.0,-0.17346575544256854,1.0,False,1,True
2012-09-04,255258.3393401363,1.1725730159294767,1,1.0,-0.17763039284835855,1.0,False,1,True
2012-09-05,254562.1998994019,1.1727349426792955,1,1.0,-0.1798731556911354,1.0,False,1,True
2012-09-06,260876.55121949312,1.1728968917904274,1,1.0,-0.15953011565091693,1.0,False,1,True
2012-09-07,264804.3278516489,1.1730588632659604,1,1.0,-0.14687593895939033,1.0,False,1,True
2012-09-10,262716.1069404921,1.1732208571089828,1,1.0,-0.15360359148545788,1.0,False,1,True
2012-09-11,265699.24778091407,1.1733828733225835,1,1.0,-0.14399276204538822,1.0,False,1,True
2012-09-12,267439.45571043924,1.1735449119098518,1,1.0,-0.13838630814478475,1.0,False,1,True
2012-09-13,271516.4091500881,1.1737069728738774,1,1.0,-0.12525152630253458,1.0,False,1,True
2012-09-14,274201.28111926984,1.1738690562177505,1,1.0,-0.11660163414371921,1.0,False,1,True
2012-09-17,272759.39888086286,1.1740311619445616,1,1.0,-0.12124696770576245,1.0,False,1,True
2012-09-18,271615.8985051187,1.1741932900574015,1,1.0,-0.12493099996039653,1.0,False,1,True
2012-09-19,272759.39920514147,1.1743554405593617,1,1.0,-0.12124696666117343,1.0,False,1,True
2012-09-20,271019.21984766104,1.1745176134535342,1,1.0,-0.1268533285109376,1.0,False,1,True
2012-09-21,271168.3403215934,1.174679808743011,1,1.0,-0.1263729048509609,1.0,False,1,True
2012-09-24,270223.7329398658,1.174842026430885,1,1.0,-0.12941616057354824,1.0,False,1,True
2012-09-25,268334.43327071547,1.1750042665202491,1,1.0,-0.13550294556059778,1.0,False,1,True
2012-09-26,265649.5616258796,1.1751665290141973,1,1.0,-0.1441528366746077,1.0,False,1,True
2012-09-27,268831.6237083305,1.1753288139158231,1,1.0,-0.13390113969544765,1.0,False,1,True
2012-09-28,263511.7094342975,1.175491121228221,1,1.0,-0.15104038703882489,1.0,False,1,True
2012-10-01,265649.56211233506,1.1756529844897552,1,1.0,-0.14415283510610047,1.0,False,1,True
2012-10-02,266693.6304390461,1.1758148700396036,1,1.0,-0.14078914457037656,1.0,False,1,True
2012-10-03,265599.87449743826,1.1759767778808352,1,1.0,-0.14431291443793035,1.0,False,1,True
2012-10-04,268831.6245182246,1.1761387080165195,1,1.0,-0.13390113708505688,1.0,False,1,True
2012-10-05,269179.5532423414,1.1763006604497266,1,1.0,-0.132780209913504,1.0,False,1,True
2012-10-08,267588.57893989957,1.1764626351835266,1,1.0,-0.13790587560700426,1.0,False,1,True
2012-10-09,263710.4905704025,1.1766246322209903,1,1.0,-0.1503999708800845,1.0,False,1,True
2012-10-10,262964.719686737,1.176786651565189,1,1.0,-0.1528026320844858,1.0,False,1,True
2012-10-11,264655.1549340753,1.1769486932191942,1,1.0,-0.1473565315781284,1.0,False,1,True
2012-10-12,264356.9427204984,1.177110757186078,1,1.0,-0.14831728632461344,1.0,False,1,True
2012-10-15,266942.24107746995,1.1772728434689126,1,1.0,-0.13998819196076734,1.0,False,1,True
2012-10-16,271367.264318497,1.1774349520707712,1,1.0,-0.12573202843617023,1.0,False,1,True
2012-10-17,273902.9029846562,1.1775970829947269,1,1.0,-0.11756292344057004,1.0,False,1,True
2012-10-18,272858.8067341508,1.1777592362438536,1,1.0,-0.12092670393894385,1.0,False,1,True
2012-10-19,269179.5548630927,1.1779214118212253,1,1.0,-0.13278020469262397,1.0,False,1,True
2012-10-22,271068.9396001808,1.1780836097299165,1,1.0,-0.1266931456410718,1.0,False,1,True
2012-10-23,265251.8352129931,1.1782458299730023,1,1.0,-0.1454341978044245,1.0,False,1,True
2012-10-24,265400.98393480596,1.1784080725535582,1,1.0,-0.14495368313782842,1.0,False,1,True
2012-10-25,266991.9585614874,1.17857033747466,1,1.0,-0.13982801639986422,1.0,False,1,True
2012-10-26,266594.2009837539,1.1787326247393837,1,1.0,-0.1411094779341425,1.0,False,1,True
2012-10-31,266395.364647803,1.1788949343508062,1,1.0,-0.14175007193012396,1.0,False,1,True
2012-11-01,269527.6540495145,1.179058669758355,1,1.0,-0.13165872834506837,1.0,False,1,True
2012-11-02,266942.24302705436,1.1792224279069325,1,1.0,-0.13998818568514831,1.0,False,1,True
2012-11-05,266295.8762703641,1.1793862087996974,1,1.0,-0.14207059512769687,1.0,False,1,True
2012-11-06,268831.62792952906,1.1795500124398084,1,1.0,-0.13390112610084215,1.0,False,1,True
2012-11-07,264804.3345066245,1.1797138388304251,1,1.0,-0.14687591752493198,1.0,False,1,True
2012-11-08,262417.78823034914,1.179877687974707,1,1.0,-0.15456468933942738,1.0,False,1,True
2012-11-09,262517.2490151011,1.1800415598758147,1,1.0,-0.15424425504243972,1.0,False,1,True
2012-11-12,262318.3561850688,1.1802054545369085,1,1.0,-0.15488503104624943,1.0,False,1,True
2012-11-13,261025.7072515436,1.1803693719611497,1,1.0,-0.1590495774390886,1.0,False,1,True
2012-11-14,258291.17591752845,1.1805333121516999,1,1.0,-0.1678594579160841,1.0,False,1,True
2012-11-15,259136.35125238987,1.1806972751117208,1,1.0,-0.16513654390542687,1.0,False,1,True
2012-11-16,258987.17460897204,1.1808612608443751,1,1.0,-0.16561714852762013,1.0,False,1,True
2012-11-19,264605.4710719612,1.1810252693528258,1,1.0,-0.14751659882575485,1.0,False,1,True
2012-11-20,265003.2289760133,1.1811893006402359,1,1.0,-0.14623513624031675,1.0,False,1,True
2012-11-21,265450.70306661155,1.1813533547097692,1,1.0,-0.14479350227348212,1.0,False,1,True
2012-11-23,271168.34715921624,1.18151743156459,1,1.0,-0.126372882828151,1.0,False,1,True
2012-11-26,270522.03689851117,1.1816815312078628,1,1.0,-0.12845511025673934,1.0,False,1,True
2012-11-27,269179.55878733454,1.1818456536427528,1,1.0,-0.13278019205610772,1.0,False,1,True
2012-11-28,271118.6314650601,1.1820097988724254,1,1.0,-0.1265330526234271,1.0,False,1,True
2012-11-29,273455.4618828292,1.1821739669000466,1,1.0,-0.11900445113362339,1.0,False,1,True
2012-11-30,273803.4753526841,1.1823381577287828,1,1.0,-0.11788325093546081,1.0,False,1,True
2012-12-03,274151.51707039506,1.1825023713618008,1,1.0,-0.11676195973075806,1.0,False,1,True
2012-12-04,274847.62858945935,1.1826666078022676,1,1.0,-0.11451928684378844,1.0,False,1,True
2012-12-05,275245.3582459061,1.1828308670533512,1,1.0,-0.11323791526408267,1.0,False,1,True
2012-12-06,275792.236461946,1.1829951491182198,1,1.0,-0.11147602954033459,1.0,False,1,True
2012-12-07,275891.6689992978,1.1831594540000419,1,1.0,-0.11115568624841896,1.0,False,1,True
2012-12-10,276189.9380349328,1.1833237817019864,1,1.0,-0.11019474843760484,1.0,False,1,True
2012-12-11,277781.08215069934,1.1834881322272228,1,1.0,-0.10506853565412302,1.0,False,1,True
2012-12-12,278675.94542466133,1.183652505578921,1,1.0,-0.10218554126728772,1.0,False,1,True
2012-12-13,277830.74217032583,1.1838169017602516,1,1.0,-0.10490854522667889,1.0,False,1,True
2012-12-14,278825.1225608801,1.183981320774385,1,1.0,-0.10170493505765067,1.0,False,1,True
2012-12-17,279968.6797588608,1.1841457626244924,1,1.0,-0.0980207197381137,1.0,False,1,True
2012-12-18,282883.96930626006,1.1843102273137458,1,1.0,-0.0886284878230762,1.0,False,1,True
2012-12-19,283889.1686170183,1.1844747148453172,1,1.0,-0.0853900221770962,1.0,False,1,True
2012-12-20,285799.1460268595,1.184639225222379,1,1.0,-0.07923661940389994,1.0,False,1,True
2012-12-21,284040.0406234606,1.1848037584481044,1,1.0,-0.08490395557872384,1.0,False,1,True
2012-12-24,283286.0213750223,1.1849683145256666,1,1.0,-0.08733319066321926,1.0,False,1,True
2012-12-26,283235.768644246,1.1851328934582397,1,1.0,-0.08749509063725588,1.0,False,1,True
2012-12-27,284542.5983185829,1.1852974952489979,1,1.0,-0.08328485793990482,1.0,False,1,True
2012-12-28,281526.8033095625,1.1854621199011157,1,1.0,-0.0930008898032361,1.0,False,1,True
2012-12-31,285799.1470144017,1.1856267674177687,1,1.0,-0.07923661622276243,1.0,False,1,True
2013-01-02,290222.39065861027,1.1858055524065063,1,1.0,-0.06498618609731333,1.0,False,1,True
2013-01-03,287407.6072451981,1.185984364354885,1,1.0,-0.07405461589819282,1.0,False,1,True
2013-01-04,288865.28036333754,1.1861632032669704,1,1.0,-0.06935840862301869,1.0,False,1,True
2013-01-07,287608.67567999027,1.1863420691468283,1,1.0,-0.0734068307162527,1.0,False,1,True
2013-01-08,286000.21598568367,1.186520961998525,1,1.0,-0.07858882935812579,1.0,False,1,True
2013-01-09,287457.9455995705,1.186699881826128,1,1.0,-0.07389244006975768,1.0,False,1,True
2013-01-10,291127.1980787798,1.186878828633705,1,1.0,-0.062071154506435196,1.0,False,1,True
2013-01-11,291730.2894976828,1.1870578024253244,1,1.0,-0.06012816586671323,1.0,False,1,True
2013-01-14,292082.1446876699,1.1872368032050553,1,1.0,-0.058994588741384676,1.0,False,1,True
2013-01-15,291629.75581716764,1.1874158309769671,1,1.0,-0.060452056728266756,1.0,False,1,True
2013-01-16,290222.3924479436,1.1875948857451304,1,1.0,-0.0649861803334605,1.0,False,1,True
2013-01-17,292584.73067405296,1.1877739675136159,1,1.0,-0.05737539995622787,1.0,False,1,True
2013-01-18,292283.15698536386,1.187953076286495,1,1.0,-0.05834698441734734,1.0,False,1,True
2013-01-22,292433.91585056536,1.1881322120678397,1,1.0,-0.057861282327741737,1.0,False,1,True
2013-01-23,292132.42690543004,1.188311374861723,1,1.0,-0.05883259376928701,1.0,False,1,True
2013-01-24,293539.7906328986,1.188490564672218,1,1.0,-0.054298469010105384,1.0,False,1,True
2013-01-25,296706.4294153259,1.1886697815033986,1,1.0,-0.04409646150720729,1.0,False,1,True
2013-01-28,295248.70015960274,1.1888490253593396,1,1.0,-0.04879284964184799,1.0,False,1,True
2013-01-29,297259.2681184147,1.1890282962441159,1,1.0,-0.04231537279333218,1.0,False,1,True
2013-01-30,297560.8986611769,1.1892075941618034,1,1.0,-0.04134360516476924,1.0,False,1,True
2013-01-31,296455.0809121877,1.1893869191164785,1,1.0,-0.04490623473748969,1.0,False,1,True
2013-02-01,298817.41914328706,1.18957099090158,1,1.0,-0.03729545435938656,1.0,False,1,True
2013-02-04,293439.31435454794,1.1897550911739814,1,1.0,-0.05462217495389369,1.0,False,1,True
2013-02-05,294796.4251916003,1.1899392199380916,1,1.0,-0.05024995068299437,1.0,False,1,True
2013-02-06,294746.0877369026,1.1901233771983202,1,1.0,-0.0504121236133734,1.0,False,1,True
2013-02-07,292333.46873087226,1.1903075629590771,1,1.0,-0.05818489433109631,1.0,False,1,True
2013-02-08,294193.22151289537,1.1904917772247732,1,1.0,-0.05219330099216071,1.0,False,1,True
2013-02-11,293891.7043250068,1.1906760199998199,1,1.0,-0.053164703423811355,1.0,False,1,True
2013-02-12,295349.2362094124,1.1908602912886295,1,1.0,-0.04846895116347393,1.0,False,1,True
2013-02-13,296052.9746635181,1.1910445910956147,1,1.0,-0.04620170646588585,1.0,False,1,True
2013-02-14,294444.5997181467,1.191228919425189,1,1.0,-0.05138343207085242,1.0,False,1,True
2013-02-15,293690.5804895092,1.1914132762817669,1,1.0,-0.053812667091573535,1.0,False,1,True
2013-02-19,297158.73664923635,1.1915976616697628,1,1.0,-0.04263925654689203,1.0,False,1,True
2013-02-20,294243.44745071576,1.1917820755935926,1,1.0,-0.052031487338107675,1.0,False,1,True
2013-02-21,289820.28891323437,1.1919665180576726,1,1.0,-0.06628164331958013,1.0,False,1,True
2013-02-22,293992.1268471866,1.1921509890664197,1,1.0,-0.05284117068363784,1.0,False,1,True
2013-02-25,286955.28104245884,1.1923354886242514,1,1.0,-0.07551188200564268,1.0,False,1,True
2013-02-26,289267.3381308261,1.192520016735586,1,1.0,-0.06806309312152471,1.0,False,1,True
2013-02-27,292936.6753591449,1.1927045734048427,1,1.0,-0.05624153452073388,1.0,False,1,True
2013-02-28,292635.0451802658,1.1928891586364412,1,1.0,-0.05721330097714812,1.0,False,1,True
2013-03-01,292031.84113503754,1.1930751925409429,1,1.0,-0.0591566524715401,1.0,False,1,True
2013-03-04,293288.44618331356,1.1932612554578748,1,1.0,-0.05510822920278973,1.0,False,1,True
2013-03-05,296203.7640001733,1.1934473473917617,1,1.0,-0.045715906211628854,1.0,False,1,True
2013-03-06,296957.6988557889,1.1936334683471288,1,1.0,-0.04328694301691916,1.0,False,1,True
2013-03-07,297812.19599781046,1.193819618328502,1,1.0,-0.040533996800803745,1.0,False,1,True
2013-03-08,298465.56856710714,1.194005797340408,1,1.0,-0.038429016627219245,1.0,False,1,True
2013-03-11,299370.34685237525,1.194192005387374,1,1.0,-0.03551407890026079,1.0,False,1,True
2013-03-12,297862.4776996231,1.1943782424739284,1,1.0,-0.040372003490700595,1.0,False,1,True
2013-03-13,297410.0888363592,1.1945645086046,1,1.0,-0.04182947145426913,1.0,False,1,True
2013-03-14,300325.29366208916,1.194750803783918,1,1.0,-0.032437512488320046,1.0,False,1,True
2013-03-15,300928.4980796756,1.194937128016413,1,1.0,-0.030494159799057282,1.0,False,1,True
2013-03-18,297611.1009767528,1.1951234813066156,1,1.0,-0.041181867636941656,1.0,False,1,True
2013-03-19,296706.4360554081,1.1953098636590576,1,1.0,-0.04409644013784044,1.0,False,1,True
2013-03-20,298515.87944860663,1.1954962750782712,1,1.0,-0.038266929308950814,1.0,False,1,True
2013-03-21,295801.60183353344,1.1956827155687892,1,1.0,-0.0470115580768813,1.0,False,1,True
2013-03-22,298365.0646397845,1.1958691851351457,1,1.0,-0.03875281163322982,1.0,False,1,True
2013-03-25,294645.61612633197,1.1960556837818752,1,1.0,-0.05073581451062792,1.0,False,1,True
2013-03-26,296505.3406628353,1.1962422115135127,1,1.0,-0.04474431217070754,1.0,False,1,True
2013-03-27,295047.7244057581,1.196428768334594,1,1.0,-0.04944033625592803,1.0,False,1,True
2013-03-28,296455.0881406228,1.1966153542496556,1,1.0,-0.04490621147292484,1.0,False,1,True
2013-04-01,292484.2339018473,1.196792472315979,1,1.0,-0.05769917190322846,1.0,False,1,True
2013-04-02,295600.53504334704,1.1969696165985877,1,1.0,-0.047659337930594264,1.0,False,1,True
2013-04-03,294142.97527255,1.197146787101362,1,1.0,-0.052355180033112333,1.0,False,1,True
2013-04-04,296756.5779735505,1.1973239838281828,1,1.0,-0.04393489714100331,1.0,False,1,True
2013-04-05,295399.5522413496,1.197501206782932,1,1.0,-0.048306847228506734,1.0,False,1,True
2013-04-08,296555.5667466017,1.1976784559694915,1,1.0,-0.044582498015921734,1.0,False,1,True
2013-04-09,297611.1037090029,1.1978557313917442,1,1.0,-0.04118185880516434,1.0,False,1,True
2013-04-10,302034.2343603951,1.1980330330535731,1,1.0,-0.02693179266489832,1.0,False,1,True
2013-04-11,304396.71382391686,1.1982103609588624,1,1.0,-0.019320557260980562,1.0,False,1,True
2013-04-12,303642.72283610987,1.1983877151114963,1,1.0,-0.0217497012977885,1.0,False,1,True
2013-04-15,297661.44205722195,1.1985650955153602,1,1.0,-0.04101968299654421,1.0,False,1,True
2013-04-16,301883.50463163183,1.1987425021743392,1,1.0,-0.027417400885631067,1.0,False,1,True
2013-04-17,295600.53699366556,1.1989199350923199,1,1.0,-0.0476593316481539,1.0,False,1,True
2013-04-18,294695.8438155644,1.1990973942731886,1,1.0,-0.05057399518425846,1.0,False,1,True
2013-04-19,297058.2667835772,1.199274879720833,1,1.0,-0.04296294179276657,1.0,False,1,True
2013-04-22,298314.87182330206,1.1994523914391408,1,1.0,-0.03891451855155701,1.0,False,1,True
2013-04-23,302536.9626456765,1.1996299294320008,1,1.0,-0.025312145433754138,1.0,False,1,True
2013-04-24,305150.70658621076,1.1998074937033016,1,1.0,-0.01689140750812775,1.0,False,1,True
2013-04-25,306759.081893501,1.199985084256933,1,1.0,-0.011709680737338364,1.0,False,1,True
2013-04-26,307010.40304356045,1.2001627010967855,1,1.0,-0.010899995631311913,1.0,False,1,True
2013-04-29,310930.91999824217,1.2003403442267493,1,1.0,0.0,1.0,False,1,True
2013-04-30,311333.0845779197,1.200518013650716,1,1.0,0.0,1.0,False,1,True
2013-05-01,309473.30391759565,1.2007033317091724,1,1.0,-0.0059736049195138734,1.0,False,1,True
2013-05-02,310428.3350973576,1.2008886783742656,1,1.0,-0.002906050499372192,1.0,False,1,True
2013-05-03,314399.1332029599,1.2010740536504114,1,1.0,0.0,1.0,False,1,True
2013-05-06,313996.96898635576,1.2012594575420266,1,1.0,-0.001279152387956617,1.0,False,1,True
2013-05-07,314499.63936450676,1.2014448900535282,1,1.0,0.0,1.0,False,1,True
2013-05-08,317817.036839244,1.201630351189334,1,1.0,0.0,1.0,False,1,True
2013-05-09,314751.0172035668,1.2018158409538628,1,1.0,-0.009647122292936816,1.0,False,1,True
2013-05-10,315102.815904405,1.202001359351534,1,1.0,-0.008540200196159671,1.0,False,1,True
2013-05-13,314952.0291560531,1.2021869063867672,1,1.0,-0.009014645335665476,1.0,False,1,True
2013-05-14,315555.120581558,1.2023724820639832,1,1.0,-0.007117039620521766,1.0,False,1,True
2013-05-15,316912.3444114189,1.2025580863876033,1,1.0,-0.0028465831235065394,1.0,False,1,True
2013-05-16,314751.0181314452,1.2027437193620496,1,1.0,-0.009647119373851081,1.0,False,1,True
2013-05-17,316912.3447827135,1.2029293809917447,1,1.0,-0.0028465819554214446,1.0,False,1,True
2013-05-20,318671.56352766894,1.203115071281112,1,1.0,0.0,1.0,False,1,True
2013-05-21,319324.9643443388,1.2033007902345756,1,1.0,0.0,1.0,False,1,True
2013-05-22,316108.101279354,1.2034865378565602,1,1.0,-0.01007394851616916,1.0,False,1,True
2013-05-23,311584.4087046628,1.2036723141514913,1,1.0,-0.02424037168952885,1.0,False,1,True
2013-05-24,308870.15933678736,1.203858119123795,1,1.0,-0.032740331514083086,1.0,False,1,True
2013-05-28,309674.3753353041,1.2040439527778977,1,1.0,-0.030221843803172836,1.0,False,1,True
2013-05-29,306708.8049950434,1.2042298151182274,1,1.0,-0.03950884191300903,1.0,False,1,True
2013-05-30,307915.15714779234,1.2044157061492118,1,1.0,-0.035731022176311716,1.0,False,1,True
2013-05-31,301933.79163394397,1.20460162587528,1,1.0,-0.05446230278933358,1.0,False,1,True
2013-06-03,303089.8908913951,1.2047875743008616,1,1.0,-0.05084185532511428,1.0,False,1,True
2013-06-04,304195.59601435345,1.2049735514303865,1,1.0,-0.04737922243889456,1.0,False,1,True
2013-06-05,297410.09943140787,1.2051595572682858,1,1.0,-0.06862872479743,1.0,False,1,True
2013-06-06,299068.72764249734,1.205345591818991,1,1.0,-0.0634345546063634,1.0,False,1,True
2013-06-07,303089.8916354759,1.2055316550869346,1,1.0,-0.050841852995305935,1.0,False,1,True
2013-06-10,303391.4374415325,1.2057177470765492,1,1.0,-0.04989753031559611,1.0,False,1,True
2013-06-11,299671.9324320355,1.2059038677922687,1,1.0,-0.061545554819921494,1.0,False,1,True
2013-06-12,299320.0776071986,1.2060900172385272,1,1.0,-0.06264742552892823,1.0,False,1,True
2013-06-13,303894.1081926993,1.2062761954197596,1,1.0,-0.04832336353501653,1.0,False,1,True
2013-06-14,300576.71108963015,1.2064624023404018,1,1.0,-0.058712144474550816,1.0,False,1,True
2013-06-17,304899.36420707917,1.20664863800489,1,1.0,-0.04517529768809329,1.0,False,1,True
2013-06-18,307060.662611117,1.2068349024176614,1,1.0,-0.03840696246429763,1.0,False,1,True
2013-06-19,301330.6745657512,1.2070211955831538,1,1.0,-0.05635102786851607,1.0,False,1,True
2013-06-20,290272.7214515971,1.2072075175058052,1,1.0,-0.0909801810789076,1.0,False,1,True
2013-06-21,291227.6678888633,1.2073938681900551,1,1.0,-0.08798966500949142,1.0,False,1,True
2013-06-24,286627.86141508655,286627.86141508655,0,1.0,-0.10231328353144767,0.0,False,1,False
2013-06-25,286646.5182476621,10.187860546633601,1,1.0,-0.10239444634837218,1.0,False,1,True
2013-06-26,287787.91533575393,10.189433196535443,1,1.0,-0.09876161936160852,1.0,False,1,True
2013-06-27,290684.02047386265,10.191006089199512,1,1.0,-0.08969215890206542,1.0,False,1,True
2013-06-28,290127.1852473765,10.19257922466328,1,1.0,-0.091435947483933,1.0,False,1,True
2013-07-01,292861.1703477969,10.194334613307527,1,1.0,-0.08287418369017265,1.0,False,1,True
2013-07-02,291392.8587795133,10.196090304268708,1,1.0,-0.08747235712644238,1.0,False,1,True
2013-07-03,291494.1821869653,10.197846297598888,1,1.0,-0.0871550521285142,1.0,False,1,True
2013-07-05,292861.17561577697,10.199602593350141,1,1.0,-0.08287416719577502,1.0,False,1,True
2013-07-08,294683.7957500607,10.201359191574552,1,1.0,-0.0771664389017355,1.0,False,1,True
2013-07-09,296304.13514200173,10.203116092324212,1,1.0,-0.07209217421038741,1.0,False,1,True
2013-07-10,297164.82709619607,10.204873295651224,1,1.0,-0.06939682605413239,1.0,False,1,True
2013-07-11,304860.7563057894,10.206630801607696,1,1.0,-0.04529620734712772,1.0,False,1,True
2013-07-12,302835.5242722467,10.20838861024575,1,1.0,-0.05163843629876556,1.0,False,1,True
2013-07-15,304708.902846154,10.210146721617514,1,1.0,-0.04577175256656483,1.0,False,1,True
2013-07-16,304506.4286371609,10.211905135775126,1,1.0,-0.04640582203154247,1.0,False,1,True
2013-07-17,305417.7674739724,10.213663852770733,1,1.0,-0.04355186778972534,1.0,False,1,True
2013-07-18,307442.97513509187,10.215422872656488,1,1.0,-0.03720971516481262,1.0,False,1,True
2013-07-19,307189.8261566523,10.217182195484556,1,1.0,-0.03800247804591833,1.0,False,1,True
2013-07-22,308911.29197801516,10.218941821307112,1,1.0,-0.032611525213293475,1.0,False,1,True
2013-07-23,309569.42429977265,10.220701750176337,1,1.0,-0.030550514033645386,1.0,False,1,True
2013-07-24,309164.4741251902,10.222461982144424,1,1.0,-0.03181865846362142,1.0,False,1,True
2013-07-25,309772.09901270893,10.22422251726357,1,1.0,-0.029915816672146604,1.0,False,1,True
