date,value,positions,exposure,cash
2014-09-25,875914.4668103622,1,0.19547418274100792,704695.8022595809
2014-09-26,875912.7498354986,0,0.0,875912.7498354986
2014-09-29,876017.02516286,0,0.0,876017.02516286
2014-09-30,876121.3129039509,0,0.0,876121.3129039509
2014-10-01,876225.613060249,0,0.0,876225.613060249
2014-10-02,876329.9256332323,0,0.0,876329.9256332323
2014-10-03,876434.2506243791,0,0.0,876434.2506243791
2014-10-06,876538.5880351678,0,0.0,876538.5880351678
2014-10-07,876642.9378670767,0,0.0,876642.9378670767
2014-10-08,876747.3001215847,0,0.0,876747.3001215847
2014-10-09,876851.6748001706,0,0.0,876851.6748001706
2014-10-10,876956.0619043135,0,0.0,876956.0619043135
2014-10-13,871270.5733784133,1,0.19475861058175717,701583.1270664626
2014-10-14,884115.4213610468,3,0.6007167802526092,353012.4520693598
2014-10-15,886691.2212482204,3,0.601829285211296,353054.4773612728
2014-10-16,899322.2603188555,3,0.6073748830246833,353096.5076561968
2014-10-17,907150.010848305,2,0.40073199292662626,543625.9791176531
2014-10-20,912244.8430396223,2,0.40400792545504705,543690.6964961195
2014-10-21,915993.1612248182,1,0.1993382317047252,733400.7042126417
2014-10-22,915989.1746039565,0,0.0,915989.1746039565
2014-10-23,916098.2209342665,0,0.0,916098.2209342665
2014-10-24,916207.2802462825,0,0.0,916207.2802462825
2014-10-27,916316.3525415498,0,0.0,916316.3525415498
2014-10-28,916425.4378216143,0,0.0,916425.4378216143
2014-10-29,916534.5360880217,0,0.0,916534.5360880217
2014-10-30,916643.6473423179,0,0.0,916643.6473423179
2014-10-31,916752.7715860491,0,0.0,916752.7715860491
2014-11-03,916861.9088207617,0,0.0,916861.9088207617
2014-11-04,916971.0590480022,0,0.0,916971.0590480022
2014-11-05,917080.2222693175,0,0.0,917080.2222693175
2014-11-06,917189.3984862543,0,0.0,917189.3984862543
2014-11-07,917298.5877003598,0,0.0,917298.5877003598
2014-11-10,917407.7899131812,0,0.0,917407.7899131812
2014-11-11,917500.3512651211,1,0.19999629491627202,734003.6804277188
2014-11-12,920502.5649462977,1,0.2025105743610036,734091.0618182459
2014-11-13,925243.6782664709,1,0.2065025994158962,734178.4536113195
2014-11-14,925235.5478510018,0,0.0,925235.5478510018
2014-11-17,925345.6949400317,0,0.0,925345.6949400317
2014-11-18,925455.8551418103,0,0.0,925455.8551418103
2014-11-19,925566.0284578985,0,0.0,925566.0284578985
2014-11-20,925676.2148898578,0,0.0,925676.2148898578
2014-11-21,925786.4144392494,0,0.0,925786.4144392494
2014-11-24,925485.9400134425,1,0.19968362142410856,740681.555934463
2014-11-25,929550.7937878306,1,0.20308848396373946,740769.7323101695
2014-11-26,929289.0287259102,1,0.20276911027475783,740857.9191830636
2014-11-28,931413.2855149661,1,0.2044926478102194,740946.1165543948
2014-12-01,928988.2390677471,1,0.20232109163292358,741034.3244254132
2014-12-02,929617.279964727,1,0.20276595673276487,741122.5427973686
2014-12-03,928528.3977854027,1,0.201736022894567,741210.7716715111
2014-12-04,928839.358415424,1,0.20190826935485595,741299.011049091
2014-12-05,928833.8381240086,0,0.0,928833.8381240086
2014-12-08,928944.4135809281,0,0.0,928944.4135809281
2014-12-09,929055.0022015925,0,0.0,929055.0022015925
2014-12-10,929165.6039875689,0,0.0,929165.6039875689
2014-12-11,929276.2189404245,0,0.0,929276.2189404245
2014-12-12,929386.847061727,0,0.0,929386.847061727
2014-12-15,929497.4883530438,0,0.0,929497.4883530438
2014-12-16,929608.142815943,0,0.0,929608.142815943
2014-12-17,934276.2611293226,1,0.20396308919674097,743718.3887462049
2014-12-18,940359.4521012872,1,0.20901850352272447,743806.926649627
2014-12-19,940349.7242822101,0,0.0,940349.7242822101
2014-12-22,940461.6706779579,0,0.0,940461.6706779579
2014-12-23,940573.6304006577,0,0.0,940573.6304006577
2014-12-24,940685.6034518959,0,0.0,940685.6034518959
2014-12-26,940797.5898332592,0,0.0,940797.5898332592
2014-12-29,940909.5895463346,0,0.0,940909.5895463346
2014-12-30,941021.6025927091,0,0.0,941021.6025927091
2014-12-31,941133.6289739702,0,0.0,941133.6289739702
2015-01-02,941245.6686917052,0,0.0,941245.6686917052
2015-01-05,941357.7217475019,0,0.0,941357.7217475019
2015-01-06,941469.788142948,0,0.0,941469.788142948
2015-01-07,941581.8678796316,0,0.0,941581.8678796316
2015-01-08,941693.960959141,0,0.0,941693.960959141
2015-01-09,941806.0673830648,0,0.0,941806.0673830648
2015-01-12,941918.1871529913,0,0.0,941918.1871529913
2015-01-13,942030.3202705096,0,0.0,942030.3202705096
2015-01-14,942142.4667372084,0,0.0,942142.4667372084
2015-01-15,942254.6265546771,0,0.0,942254.6265546771
2015-01-16,942366.799724505,0,0.0,942366.799724505
2015-01-20,942478.9862482818,0,0.0,942478.9862482818
2015-01-21,942591.186127597,0,0.0,942591.186127597
2015-01-22,942703.3993640408,0,0.0,942703.3993640408
2015-01-23,942815.6259592032,0,0.0,942815.6259592032
2015-01-26,942927.8659146746,0,0.0,942927.8659146746
2015-01-27,943040.1192320454,0,0.0,943040.1192320454
2015-01-28,943152.3859129064,0,0.0,943152.3859129064
2015-01-29,943264.6659588484,0,0.0,943264.6659588484
2015-01-30,943376.9593714626,0,0.0,943376.9593714626
2015-02-02,946878.3269355204,1,0.20293835334850835,754720.3984458353
2015-02-03,947253.7493014039,1,0.20315939982397882,754810.246112317
2015-02-04,948148.7562560316,1,0.20381680670464183,754900.1044749494
2015-02-05,950194.0794729637,1,0.20543603686336376,754989.9735350059
2015-02-06,942936.5111195734,2,0.40083719965644055,564972.4805485895
2015-02-09,936222.8757815353,2,0.39646877491051985,565039.7391772262
2015-02-10,947988.8695679046,3,0.6014799941959713,377792.5298023559
2015-02-11,949723.0488504712,3,0.6021603292024437,377837.50510352285
2015-02-12,952435.3982941706,2,0.40074985321347506,570747.0522324641
2015-02-13,955682.5341238887,1,0.19902939848219378,765473.6142172725
2015-02-17,957968.9905178688,1,0.20084600899802404,765564.7420284889
2015-02-18,959763.9960904758,1,0.20224567309557978,765655.8806882541
2015-02-19,959758.0915423804,0,0.0,959758.0915423804
2015-02-20,959872.3484580402,0,0.0,959872.3484580402
2015-02-23,959986.6189757137,0,0.0,959986.6189757137
2015-02-24,960100.9030970203,0,0.0,960100.9030970203
2015-02-25,960215.2008235796,0,0.0,960215.2008235796
2015-02-26,960329.512157011,0,0.0,960329.512157011
2015-02-27,960443.8370989345,0,0.0,960443.8370989345
2015-03-02,960558.1756509701,0,0.0,960558.1756509701
2015-03-03,960672.5278147381,0,0.0,960672.5278147381
2015-03-04,960786.8935918589,0,0.0,960786.8935918589
2015-03-05,960901.2729839531,0,0.0,960901.2729839531
2015-03-06,961015.6659926417,0,0.0,961015.6659926417
2015-03-09,961130.0726195456,0,0.0,961130.0726195456
2015-03-10,961244.4928662861,0,0.0,961244.4928662861
2015-03-11,963529.6728804004,1,0.20187616905161068,769015.9937517536
2015-03-12,967213.7351903314,1,0.20482152466179374,769107.5432748193
2015-03-13,962921.795192533,1,0.20118216501389002,769199.1036966377
2015-03-16,955753.1921007207,1,0.1950948410356596,769290.6750185064
2015-03-17,954320.2632155388,1,0.19379029567147166,769382.2572417229
2015-03-18,956444.5181532295,1,0.1954851162163182,769473.850367585
2015-03-19,957459.6933137877,1,0.19624245305417637,769565.4543973906
2015-03-20,958916.7014601998,1,0.19736816747436445,769657.0693324379
2015-03-23,958913.6974857231,0,0.0,958913.6974857231
2015-03-24,959027.8538782808,0,0.0,959027.8538782808
2015-03-25,959142.0238608854,0,0.0,959142.0238608854
2015-03-26,958522.0563729795,1,0.19946332119902446,767332.0635663065
2015-03-27,962351.5891673514,1,0.20255401325259378,767423.412621493
2015-03-30,963263.5716886824,1,0.20321416161721065,767514.772551567
2015-03-31,958431.5904896953,1,0.19910179195405378,767606.1433578231
2015-04-01,959252.2891361474,1,0.19969174560646125,767697.5250415562
