date,value
2016-12-21,730389.4838313501
2016-12-22,728275.6589151054
2016-12-23,729148.8118739385
2016-12-27,732221.636596891
2016-12-28,726021.9314475775
2016-12-29,725392.6671627327
2016-12-30,722867.0006154397
2017-01-03,728819.6429796729
2017-01-04,736995.1978189559
2017-01-05,729943.99231206
2017-01-06,730847.8326651473
2017-01-09,734669.9707860845
2017-01-10,738091.1576817556
2017-01-11,741762.4827552526
2017-01-12,736683.620435515
2017-01-13,740264.4893322238
2017-01-17,731099.102061488
2017-01-18,736287.4077293035
2017-01-19,735971.8306310637
2017-01-20,738181.2316087312
2017-01-23,735699.8445442382
2017-01-24,741989.0361074065
2017-01-25,746671.9677648356
2017-01-26,748340.2179710645
2017-01-27,748771.2022522758
2017-01-30,739042.6666105106
2017-01-31,736188.6603778303
2017-02-01,743674.6383493795
2017-02-02,743918.2358298725
2017-02-03,744727.8172297394
2017-02-06,746703.6123933013
2017-02-07,742530.4576866662
2017-02-08,742082.1500627495
2017-02-09,744915.4581154968
2017-02-10,744789.0722941263
2017-02-13,745993.6183964717
2017-02-14,749105.9897430205
2017-02-15,750732.3346135841
2017-02-16,747649.047357766
2017-02-17,747891.6496512797
2017-02-21,750655.7102225375
2017-02-22,749511.5842528837
2017-02-23,738511.3196562422
2017-02-24,735609.8218533985
2017-02-27,739597.2090268485
2017-02-28,739098.3070773439
2017-03-01,751420.1975338686
2017-03-02,742408.4112740954
2017-03-03,744514.9518812557
2017-03-06,740660.2321509221
2017-03-07,739519.6520003444
2017-03-08,738425.8583579957
2017-03-09,735557.5901009658
2017-03-10,736393.1557107713
2017-03-13,737998.9239774123
2017-03-14,734796.8548769196
2017-03-15,739769.3217761373
2017-03-16,741279.9327083408
2017-03-17,734079.3644119172
2017-03-20,732387.8086470547
2017-03-21,714370.2848880088
2017-03-22,715479.4116935411
2017-03-23,717384.1355372041
2017-03-24,720937.0356012265
2017-03-27,717692.4926948217
2017-03-28,723852.5756855655
2017-03-29,724683.317587043
2017-03-30,731682.8262162525
2017-03-31,729720.6630918994
2017-04-03,728691.8491864349
2017-04-04,730686.7896123774
2017-04-05,726284.6574996662
2017-04-06,729224.3563188452
2017-04-07,730239.0354178837
2017-04-10,727274.7741173322
2017-04-11,728295.6370644721
2017-04-12,721971.6406273798
2017-04-13,718155.7849447337
2017-04-17,727651.9821863805
2017-04-18,723776.9691360581
2017-04-19,725709.9106880832
2017-04-20,732250.635342443
2017-04-21,731328.176939647
2017-04-24,736670.8226114169
2017-04-25,746198.8146524518
2017-04-26,740182.1738796356
2017-04-27,748413.8974915252
2017-04-28,751292.8365899026
2017-05-01,753085.9915072968
2017-05-02,750017.0597111961
2017-05-03,750174.3989350772
2017-05-04,748450.9830551547
2017-05-05,756427.4221956102
2017-05-08,750764.8434112862
2017-05-09,753587.2133395015
2017-05-10,759650.5524322604
2017-05-11,760473.3045321128
2017-05-12,760574.4488845043
2017-05-15,764106.9076522278
2017-05-16,768179.7393295241
2017-05-17,750297.3934439586
2017-05-18,755788.9789929509
2017-05-19,759602.7937784643
2017-05-22,765140.6476395772
2017-05-23,768235.1029388186
2017-05-24,771152.0435381795
2017-05-25,774970.2457254746
2017-05-26,779963.2660615324
2017-05-30,784960.5909404353
2017-05-31,785857.5095792044
2017-06-01,788936.9846879825
2017-06-02,794954.0471384232
2017-06-05,793720.3364325017
2017-06-06,789506.409829073
2017-06-07,792720.7989611482
2017-06-08,796979.4964929357
