date,compass_value,nightshift_value,combined_value,compass_dd,nightshift_dd,combined_dd
2010-08-17,219560.24893276225,47336.703524983204,266896.95245774544,-0.07281658609286112,-0.10450423088974677,-0.06965012443092075
2010-08-18,219747.11773073036,47336.703524983204,267083.8212557136,-0.0720274557703415,-0.10450423088974677,-0.06899873683980567
2010-08-19,218651.60745888337,47336.703524983204,265988.31098386657,-0.07665369826532285,-0.10450423088974677,-0.0728174685102577
2010-08-20,218762.3169968819,47336.703524983204,266099.0205218651,-0.07618618172764119,-0.10450423088974677,-0.07243155700413977
2010-08-23,219421.67076390487,47336.703524983204,266758.37428888807,-0.07340178938133768,-0.10450423088974677,-0.07013318046047007
2010-08-24,219069.81813230025,47336.703524983204,266406.5216572835,-0.07488763176742134,-0.10450423088974677,-0.0713596689947811
2010-08-25,218983.15716216352,47336.703524983204,266319.8606871467,-0.07525359334076827,-0.10450423088974677,-0.07166175195991421
2010-08-26,217387.7444903321,47336.703524983204,264724.4480153153,-0.08199087923313571,-0.10450423088974677,-0.07722304431282971
2010-08-27,220317.5790738865,47336.703524983204,267654.2825988697,-0.06961844822812678,-0.10450423088974677,-0.06701022166668362
2010-08-30,218572.02717852744,47336.703524983204,265908.73070351064,-0.07698975871514817,-0.10450423088974677,-0.07309486959425328
2010-08-31,219636.0105584008,47336.703524983204,266972.714083384,-0.07249665148245622,-0.10450423088974677,-0.06938603442038785
2010-09-01,225261.7191068742,47336.703524983204,272598.4226318574,-0.048739784367510024,-0.10450423088974677,-0.049775929472154236
2010-09-02,225893.88589073537,47336.703524983204,273230.58941571857,-0.04607020023437034,-0.10450423088974677,-0.04757232136315096
2010-09-03,226148.3087210792,47336.703524983204,273485.0122460624,-0.04499579523819843,-0.10450423088974677,-0.046685453804819484
2010-09-07,227072.51127903903,47336.703524983204,274409.2148040222,-0.04109296999093193,-0.10450423088974677,-0.04346386687068363
2010-09-08,227599.667380974,47336.703524983204,274936.3709059572,-0.038866836632868024,-0.10450423088974677,-0.04162630518508021
2010-09-09,225966.61222922025,47336.703524983204,273303.3157542035,-0.04576308337180008,-0.10450423088974677,-0.04731881176202227
2010-09-10,226948.7085635184,47336.703524983204,274285.4120885016,-0.04161577785339956,-0.10450423088974677,-0.043895418598491186
2010-09-13,226367.06141775835,47336.703524983204,273703.76494274155,-0.04407202204567268,-0.10450423088974677,-0.045922925262392354
2010-09-14,225188.9426928818,47184.67378529901,272373.6164781808,-0.04904711269449718,-0.10738026530972437,-0.05055955916584019
2010-09-15,226516.52842870567,47040.59190661771,273557.1203353234,-0.04344083614499048,-0.11010594545127601,-0.04643409929794437
2010-09-16,226662.12153127452,47291.11075011226,273953.2322813868,-0.04282600941502782,-0.10536673575296307,-0.04505333156591169
2010-09-17,226937.73963019412,47439.52155233825,274377.26118253235,-0.04166209868376823,-0.10255916286370409,-0.04357525086178329
2010-09-20,228628.84730793769,47494.63940077161,276123.4867087093,-0.03452070128803552,-0.10151646668084713,-0.03748825479070059
2010-09-21,229520.5266943609,47350.80960861405,276871.33630297496,-0.030755218503090827,-0.10423737795598742,-0.03488139933370686
2010-09-22,229498.37772749452,46972.44365212183,276470.82137961633,-0.03084875162128276,-0.11139514535386533,-0.03627751497189217
2010-09-23,228162.2322556269,47477.124746466114,275639.357002093,-0.036491175175202846,-0.10184780151534233,-0.03917583499033235
2010-09-24,232033.00050425503,47454.58262441884,279487.5831286739,-0.020145264944861265,-0.1022742438617014,-0.02576168145632737
2010-09-27,231436.18574895203,47395.447742525466,278831.6334914775,-0.022665560603942283,-0.10339293258734122,-0.02804819187814212
2010-09-28,231196.8684892364,47275.67157624178,278472.5400654782,-0.02367617611812854,-0.10565880752497134,-0.029299920386541067
2010-09-29,231301.96289903333,47494.40135880867,278796.364257842,-0.023232371767697525,-0.10152096985818755,-0.028171133436005764
2010-09-30,230580.7028453491,47846.86350362485,278427.56634897395,-0.02627818885954547,-0.09485323983157432,-0.02945668984819393
2010-10-01,228748.9946407871,47710.93759934388,276459.93224013096,-0.03401332978165107,-0.09742462869332413,-0.03631547235384044
2010-10-04,227458.2290660632,47962.135887945646,275420.36495400884,-0.039464118063881545,-0.09267256553937225,-0.039939197864316336
2010-10-05,231871.24428368243,48174.70896069404,280045.95324437646,-0.02082834708536816,-0.08865119790923111,-0.023815313905549074
2010-10-06,230744.45980148585,48380.12493332709,279124.58473481296,-0.025586657790602218,-0.08476522527694848,-0.027027021908702015
2010-10-07,230452.2913691649,48406.68135180572,278858.97272097063,-0.026820459108609494,-0.08426284216575906,-0.02795289274294088
2010-10-08,232146.94182126995,48441.845896362014,280588.78771763196,-0.019664100891675473,-0.08359761416025942,-0.021923100525076646
2010-10-11,230504.42120250536,48417.84983921489,278922.27104172023,-0.026600319456382058,-0.08405156143690566,-0.027732247342943495
2010-10-12,231848.66257096783,48681.53749599363,280530.20006696146,-0.020923707650809153,-0.07906322968948405,-0.022127325462863487
2010-10-13,233399.5556063146,48644.37531252332,282043.9309188379,-0.014374424225839219,-0.07976624818444533,-0.01685075974444722
2010-10-14,232713.8933678555,49065.94382692498,281779.83719478047,-0.017269914908382616,-0.07179119303854699,-0.017771338121430752
2010-10-15,234839.66811485583,49058.13032398812,283897.7984388439,-0.00829295711797244,-0.07193900558781317,-0.01038854501821418
2010-10-18,234912.7846097733,48217.36374273001,283130.1483525033,-0.007984192659469393,-0.0878442727538837,-0.013064421065995759
2010-10-19,232822.61018811568,48301.26486980864,281123.8750579243,-0.016810813440571653,-0.08625706665950833,-0.02005789211458201
2010-10-20,234165.4968733379,48531.024355267225,282696.5212286051,-0.011139922341900733,-0.08191057373077024,-0.014575959272210103
2010-10-21,234412.4567361924,48557.75854535492,282970.21528154734,-0.010097032794031794,-0.08140482761134553,-0.013621916051581353
2010-10-22,235436.6723106856,48809.80189465159,284246.4742053372,-0.005771861468386792,-0.07663677795599882,-0.009173130406006093
2010-10-25,235721.5279767811,48433.45778826401,284154.9857650451,-0.0045689413120969975,-0.08375629684733414,-0.009492040975264895
2010-10-26,235517.9097858171,48108.36230856231,283626.2720943794,-0.005428802832337056,-0.0899063158590317,-0.011335032036743463
2010-10-27,235295.0187750281,48334.048523693236,283629.06729872135,-0.006370051757482165,-0.08563687933839216,-0.011325288508435017
2010-10-28,235634.5399438713,48283.3237369953,283917.8636808666,-0.0049362840424611,-0.08659646943433219,-0.010318601561583582
2010-10-29,235916.5362981727,48474.1446406003,284390.680938773,-0.003745438505705443,-0.0829866001550764,-0.008670454315954222
2010-11-01,235691.793228596,48740.38434433668,284432.1775729327,-0.004694508510476164,-0.07794998986092565,-0.008525805274174222
2010-11-02,236962.1169830829,48788.76903911629,285750.8860221992,0.0,-0.07703466863578022,-0.003929048996557237
2010-11-03,238585.48716365773,49305.31371904689,287890.8008827046,0.0,-0.06726289449459752,0.0
2010-11-04,241734.66692577285,49313.980881126794,291048.6478068996,0.0,-0.06709893278212531,0.0
2010-11-05,242113.80032855444,49167.54744786747,291281.3477764219,0.0,-0.06986909864022742,0.0
2010-11-08,242032.40851065045,49327.49500934112,291359.90351999155,-0.0003361717415262552,-0.06684327821097942,0.0
2010-11-09,240464.8977942928,49324.311186340645,289789.20898063347,-0.006810444229217976,-0.06690350843011612,-0.005390908358981901
2010-11-10,241488.94711869265,48750.583237482075,290239.53035617474,-0.0025808244264219787,-0.07775705150693804,-0.003845323774072214
2010-11-11,239851.72124067505,48429.62315917813,288281.3443998532,-0.009343040689170525,-0.08382883874118816,-0.010566172911733946
2010-11-12,235900.83849924128,48599.72804383868,284500.56654307997,-0.025661328767224423,-0.08061086636087415,-0.02354248780989499
2010-11-15,232414.0265384561,48830.20362718605,281244.23016564216,-0.0400628703400447,-0.0762508265946522,-0.03471882449211241
2010-11-16,229928.1929886473,48832.45576678146,278760.64875542873,-0.05033008165321834,-0.07620822156876418,-0.04324292605931045
2010-11-17,232154.00929126109,49305.44702673502,281459.4563179961,-0.04113681675219533,-0.06726037263604341,-0.03398012932591514
2010-11-18,235657.6306195417,49242.60593028054,284900.23654982226,-0.026665847631368162,-0.06844917396378136,-0.02217074790363548
2010-11-19,235732.7449227629,48994.69714029193,284727.4420630548,-0.02635560384055877,-0.07313900777197785,-0.022763809902489354
2010-11-22,237728.2642704488,49164.337953844355,286892.60222429316,-0.018113531951315303,-0.06992981449293081,-0.01533258777796055
2010-11-23,235056.00339127547,49522.057422253114,284578.0608135286,-0.02915074203825375,-0.06316262863852617,-0.023276513427310415
2010-11-24,240522.74659669623,49116.384651503635,289639.13124819985,-0.006571511948922808,-0.07083697481807504,-0.0059060023393837915
2010-11-26,239459.6368492212,48994.25380426659,288453.89065348776,-0.010962462592927305,-0.0731473946157042,-0.00997396289398619
2010-11-29,239009.58020050236,49612.38161183704,288621.9618123394,-0.012821326681253107,-0.061453913759848,-0.009397112212677252
2010-11-30,235043.75434470625,50313.473495040664,285357.2278397469,-0.029201334142266833,-0.04819095355318647,-0.020602270963591122
2010-12-01,239259.544579416,50369.021687634035,289628.56626705005,-0.011788901521785022,-0.04714011630122549,-0.005942263269670225
2010-12-02,240602.50592620368,50779.91100189576,291382.41692809947,-0.006242082856491017,-0.03936708575422529,0.0
2010-12-03,241444.20472130305,50696.91595627664,292141.12067757966,-0.0027656234644317535,-0.0409371509821473,0.0
2010-12-06,242233.0980152117,50340.672683701785,292573.7706989135,0.0,-0.04767641078709777,0.0
2010-12-07,242077.2239465718,50407.759327365864,292484.98327393766,-0.0006434879044899224,-0.0464072939899536,-0.0003034702145846229
2010-12-08,242952.1831145022,50677.91208586699,293630.0952003692,0.0,-0.04129665817807151,0.0
2010-12-09,243031.2876198155,50808.91565897886,293840.20327879436,0.0,-0.03881838789889819,0.0
2010-12-10,244420.3055125425,51004.5109308144,295424.8164433569,0.0,-0.03511819913745954,0.0
2010-12-13,245831.1628141736,50723.31402033282,296554.4768345064,0.0,-0.04043776355305577,0.0
2010-12-14,244380.9733824164,50633.69119175111,295014.6645741675,-0.005899127739363887,-0.042133210380447525,-0.005192341983082459
2010-12-15,243862.78978607085,50649.70790552988,294512.4976916007,-0.008007011827018256,-0.04183021295232348,-0.006885679706144563
2010-12-16,245192.8356467656,50631.471027369604,295824.3066741352,-0.0025966080138119275,-0.04217521051274061,-0.002462178848774031
2010-12-17,244803.38726418963,50729.445756012596,295532.83302020223,-0.004180818811652702,-0.04032176596662389,-0.003445046000348456
2010-12-20,247451.5444390324,50715.67365149503,298167.21809052746,0.0,-0.04058230082454262,0.0
2010-12-21,248163.2567317788,50707.84687661321,298871.103608392,0.0,-0.04073036444685958,0.0
2010-12-22,248189.61584250003,50614.73551677748,298804.3513592775,0.0,-0.04249180583546385,-0.00022334795270797158
2010-12-23,246923.27981206297,50419.6648488108,297342.9446608738,-0.005102292560220042,-0.04618207036242825,-0.0051131037061399685
2010-12-27,249526.21434772428,50601.57349902133,300127.78784674563,0.0,-0.042740799329642525,0.0
2010-12-28,248605.53445908648,50671.06066980207,299276.59512888856,-0.0036897120851390477,-0.04142627037414073,-0.002836100995392408
2010-12-29,249169.3125131149,50619.81303263209,299789.125545747,-0.0014303179950143797,-0.04239575153453448,-0.0011283936866637865
2010-12-30,248853.7144291323,50525.7332993765,299379.4477285088,-0.0026951072870236934,-0.04417551220259487,-0.0024934049712816496
2010-12-31,247980.05076686427,50924.21304076125,298904.2638076255,-0.006196397380138078,-0.036637240715272995,-0.004076676964496506
2011-01-03,250060.4230386787,50577.10157834338,300637.5246170221,0.0,-0.043203748791629,0.0
2011-01-04,248362.5019901222,50397.05194565464,298759.5539357768,-0.006790043094080036,-0.046609851715917555,-0.006246627674431475
2011-01-05,249863.0938398668,50408.438957871476,300271.53279773827,-0.0007891260696674873,-0.04639443702702603,-0.0012173856864675838
2011-01-06,247750.12839682525,50462.69528988254,298212.82368670776,-0.009238945586747668,-0.04536803864806611,-0.008065197228466757
2011-01-07,248462.1637216837,50263.7881925069,298725.9519141906,-0.006391492494387237,-0.049130879126636356,-0.006358396894288555
2011-01-10,247386.59489849268,50269.785011591885,297656.37991008454,-0.010692728212222726,-0.04901743383537547,-0.009916076546782311
2011-01-11,248902.12988202987,50528.971969561695,299431.10185159155,-0.004632053095701909,-0.04411424440757713,-0.0040128815155971425
2011-01-12,250343.6508970443,50532.843601772365,300876.49449881667,0.0,-0.044041002504233005,0.0
2011-01-13,251333.91343610056,50475.26613193284,301809.1795680334,0.0,-0.0451302287662636,0.0
2011-01-14,254414.8856836061,50272.65455397117,304687.5402375773,0.0,-0.04896314904432365,0.0
2011-01-18,256660.34648933812,50260.108544906834,306920.4550342449,0.0,-0.04920048914618362,0.0
2011-01-19,254451.58854092917,50084.429350961094,304536.01789189025,-0.008605762357219854,-0.05252391395577307,-0.007768909185569346
2011-01-20,251024.25542768883,50350.071158005594,301374.32658569445,-0.021959337072286773,-0.047498614418774183,-0.018070247054506872
2011-01-21,247919.60407250447,50348.879686067165,298268.4837585716,-0.03405567917440937,-0.047521154181800015,-0.028189620905872678
2011-01-24,251145.16933363047,50294.10427662762,301439.2736102581,-0.02148823233173944,-0.048557372248368674,-0.01785863839989169
2011-01-25,251126.07760379804,50375.21282872733,301501.2904325254,-0.021562617526389008,-0.04702299490826486,-0.017656576851858514
2011-01-26,254835.05812638803,50423.88007271315,305258.9381991012,-0.007111688221093829,-0.04610232853654424,-0.005413509617527272
2011-01-27,257006.4761727794,50433.08703079003,307439.56320356944,0.0,-0.04592815519133294,0.0
2011-01-28,253437.4331599723,50522.79560496931,303960.2287649416,-0.013886976958540546,-0.04423108626493301,-0.011317133040304237
2011-01-31,256189.58835627223,50529.738531034054,306719.3268873063,-0.003178471720525794,-0.0440997429213277,-0.002342692361250368
2011-02-01,260508.17011953655,50386.17041352009,310894.34053305665,0.0,-0.04681570394605396,0.0
2011-02-02,259238.50792551012,50271.79958288663,309510.30750839674,-0.004873790305478075,-0.04897932302628488,-0.004451779412538851
2011-02-03,259781.6367545996,50257.70376947806,310039.34052407765,-0.0027889081736037907,-0.04924598167231594,-0.002750130502578535
2011-02-04,260664.11011326083,50340.81717093053,311004.92728419136,0.0,-0.04767367743871485,0.0
2011-02-07,263606.8348695842,50574.618567686106,314181.4534372703,0.0,-0.043250721338778886,0.0
2011-02-08,264868.6877473015,50438.60844412291,315307.29619142436,0.0,-0.04582370342534778,0.0
2011-02-09,262711.6332307192,50130.80615010258,312842.4393808218,-0.008143863795029734,-0.05164657725246507,-0.007817316124223676
2011-02-10,265197.4533122656,49931.79496004787,315129.2482723135,0.0,-0.05541138691238435,-0.0005646806187534812
2011-02-11,265907.562312563,49891.81960457944,315799.3819171424,0.0,-0.056167623807329155,0.0
2011-02-14,270277.94328674447,50051.76154778167,320329.7048345262,0.0,-0.05314190966216735,0.0
2011-02-15,270248.39322387136,50182.66983932022,320431.0630631916,-0.00010933212867377537,-0.050665441879565044,0.0
2011-02-16,272970.90419783915,49974.00640489307,322944.9106027322,0.0,-0.05461284862281035,0.0
2011-02-17,274580.4823323206,49978.827115781685,324559.30944810226,0.0,-0.05452165244979044,0.0
2011-02-18,275322.53577213007,49370.211698826075,324692.7474709561,0.0,-0.06603518191665281,0.0
2011-02-22,266685.9514982315,49330.50912958649,316016.460627818,-0.03136896966925588,-0.06678625835690577,-0.026721529540521084
2011-02-23,264066.4392293899,49318.99296531332,313385.4321947032,-0.04088330986482073,-0.06700411628986383,-0.03482466228249944
2011-02-24,263690.57986348425,49532.60256031683,313223.1824238011,-0.04224847005721672,-0.06296314016937753,-0.035324364761738246
2011-02-25,269552.50792402425,49699.879031660326,319252.3869556846,-0.0209573394779473,-0.059798674517882934,-0.01675541125462985
2011-02-28,268737.2236695548,49684.96539478201,318422.1890643368,-0.023918536432577308,-0.060080804402984224,-0.019312283552561336
2011-03-01,263654.69691792387,49611.635919551685,313266.3328374756,-0.04237880063643994,-0.06146802045162976,-0.035191468619121646
2011-03-02,264354.52446636395,50043.8163010985,314398.34076746245,-0.039836954410603594,-0.05329221448399683,-0.03170507128255001
2011-03-03,269798.70389163576,49992.438984549764,319791.14287618553,-0.02006313019383962,-0.05426414886412006,-0.015096132060076385
2011-03-04,267665.9975523352,50141.531659905755,317807.52921224094,-0.02780934077307706,-0.0514436765869123,-0.021205334311728233
2011-03-07,264148.9650039623,50073.557775662,314222.52277962427,-0.040583567693912144,-0.05272957782670078,-0.0322465616275227
2011-03-08,263376.9078967102,49919.36216834753,313296.27006505773,-0.043387759167330286,-0.055646585215958805,-0.03509926690591637
2011-03-09,258590.26957690803,49358.84764133478,307949.11721824284,-0.0607733259040969,-0.06625016235773924,-0.051567613946200026
2011-03-10,251843.878875406,49128.824830866215,300972.7037062722,-0.08527691651131718,-0.0706016367578258,-0.07305381456604819
2011-03-11,254388.50329392895,49285.631149099216,303674.1344430282,-0.07603457675374278,-0.06763524104179758,-0.06473385436429575
2011-03-14,253198.6739724324,48988.418035938135,302187.09200837056,-0.0803561602309533,-0.07325779321675764,-0.06931369929843814
2011-03-15,251733.4303850264,49140.97686494843,300874.40724997484,-0.08567807688153473,-0.07037174970831957,-0.07335655140591595
2011-03-16,245375.3483352142,49856.78999638194,295232.13833159616,-0.10877129019943933,-0.0568302991437706,-0.09073380717256466
2011-03-17,251344.78608259183,50433.87336994065,301778.6594525325,-0.08708967328916131,-0.04591327955931745,-0.07057160406846881
2011-03-18,249480.77828152128,51095.80667635157,300576.58495787287,-0.09385994291435933,-0.03339110477350263,-0.07427379484427953
2011-03-21,255074.10533923135,50998.15197917177,306072.2573184031,-0.07354439903044216,-0.03523849509953357,-0.05734803224768248
2011-03-22,254093.825103786,50816.88756259886,304910.7126663849,-0.07710487849753775,-0.03866757879239388,-0.06092539780655481
2011-03-23,255934.3150735597,51121.83153519673,307056.14660875645,-0.0704200280743345,-0.03289877748300516,-0.05431781584150497
2011-03-24,261429.51694629755,51243.970920244,312673.48786654155,-0.05046088503750757,-0.030588196170687334,-0.03701733314967161
2011-03-25,262248.21696427686,51377.194386736606,313625.41135101346,-0.04748728167560586,-0.02806793088589903,-0.0340855661425965
2011-03-28,261822.01364568647,51204.38478327328,313026.3984289598,-0.049035296324661436,-0.03133706999444207,-0.03593042694321316
2011-03-29,263104.58020435675,51443.147789403454,314547.7279937602,-0.04437688158547789,-0.02682025226342342,-0.031244983314890323
2011-03-30,264303.81565843563,51345.16969918224,315648.98535761784,-0.04002113405934212,-0.028673760402457525,-0.02785329263982789
2011-03-31,263073.905430318,51616.87062891909,314690.7760592371,-0.04448829554566372,-0.023533836940861617,-0.030804418914881136
2011-04-01,264163.13175425254,51716.8394400725,315879.971194325,-0.04053211258781076,-0.02164266918382473,-0.02714189443796989
2011-04-04,264277.5520481434,51609.65425201148,315887.2063001549,-0.04011652621537676,-0.023670353312046113,-0.027119611507765106
2011-04-05,263607.72989976755,51894.763915702584,315502.49381547014,-0.042549389716714806,-0.018276769083413028,-0.028304462378877297
2011-04-06,263923.0919874051,51808.84493293656,315731.9369203416,-0.04140396191236484,-0.019902148119632212,-0.027597815536104763
2011-04-07,262776.87071370846,52017.85961560132,314794.73032930976,-0.04556715643794955,-0.015948096610544103,-0.030484256943656363
2011-04-08,262774.2102488195,52108.32263838209,314882.5328872016,-0.04557681952230805,-0.014236755344071155,-0.030213839576543257
2011-04-11,260221.98636885307,52291.99482007804,312513.9811889311,-0.0548467613118852,-0.010762122567304827,-0.0375085873549252
2011-04-12,254778.66812313272,52570.48020846965,307349.1483316024,-0.07461745763521668,-0.0054938535816520355,-0.05341541895975092
2011-04-13,255766.4545092931,52220.831493508165,307987.28600280127,-0.07102971505036006,-0.01210836033025979,-0.05145006039794334
2011-04-14,256779.67721902247,52174.12957159371,308953.8067906162,-0.06734958510063463,-0.012991847568902022,-0.0484733361090789
2011-04-15,258179.39620602544,51597.512160176295,309776.90836620174,-0.062265660593410696,-0.02390005227832118,-0.04593831929088164
2011-04-18,253526.26082386237,51533.95873894881,305060.2195628112,-0.07916633081683996,-0.02510232906533191,-0.06046494127467711
2011-04-19,255977.63168141575,52245.240466627074,308222.87214804284,-0.0702626976628062,-0.011646601683615278,-0.050724494006095786
2011-04-20,263247.9932412314,52587.03450800818,315835.0277492396,-0.04385599056407103,-0.0051806863331232845,-0.027280312820996605
2011-04-21,262369.7704486722,52558.44129019502,314928.2117388672,-0.047045786815570416,-0.005721600754074062,-0.030073156262790696
2011-04-25,262314.3783853549,52554.30234970359,314868.6807350585,-0.047246976533520495,-0.005799899482601248,-0.030256501915788516
2011-04-26,265534.4603520576,52631.42427073954,318165.88462279714,-0.03555130491814717,-0.004340939545585407,-0.020101658872878934
2011-04-27,267755.08446793066,52488.52227862164,320243.6067465523,-0.027485767857603153,-0.007044299091343943,-0.013702618118385348
2011-04-28,266335.7585355125,52438.045102492135,318773.80363800464,-0.032640906823753285,-0.007999204995105246,-0.018229368777265137
2011-04-29,267618.16419254395,52594.60298428166,320212.7671768256,-0.027983076496006933,-0.005037509094811142,-0.013797598896264985
2011-05-02,265501.76719708764,52664.93588560535,318166.703082693,-0.035670049847174735,-0.003706980966011966,-0.0200991381516672
2011-05-03,261085.80095911084,52638.660978208536,313724.4619373194,-0.05170929714522977,-0.004204038569425217,-0.03378050670693797
2011-05-04,259403.16397047945,52335.73052858271,311738.89449906215,-0.05782080917206952,-0.009934748901449558,-0.03989572626057099
2011-05-05,256246.55198759865,52833.707805305,309080.2597929037,-0.06928595122456523,-0.0005142250539767177,-0.04808388176101467
2011-05-06,256922.98779619968,52844.36726295185,309767.35505915154,-0.06682906622347369,-0.00031257393522644177,-0.04596774189771413
2011-05-09,256772.36035214676,52712.04294534577,309484.40329749254,-0.06737616071986316,-0.00281582950104981,-0.04683918655997691
2011-05-10,258484.8993479032,52610.36497027474,311095.26431817794,-0.06115604150240169,-0.0047393304993765505,-0.04187800084445828
2011-05-11,253745.1258711705,52438.31475604775,306183.4406272182,-0.07837139026940412,-0.007994103803002734,-0.0570056060318796
2011-05-12,254163.1327145685,52381.97598469523,306545.1086992637,-0.07685314606819581,-0.009059896890103255,-0.05589172814312928
2011-05-13,251219.59104606096,52149.615345241895,303369.20639130287,-0.08754439464417052,-0.013455597351762891,-0.06567298236792508
2011-05-16,250451.44811810437,52036.796560294206,302488.2446783986,-0.09033436941249949,-0.015589855487069976,-0.06838619884647631
2011-05-17,245183.516803518,52001.45951499843,297184.9763185164,-0.10946804221488264,-0.01625834678871972,-0.08471938891982883
2011-05-18,248052.1311071703,52145.34749563981,300197.4786028101,-0.0990489375977927,-0.013536334728412829,-0.07544137976268506
2011-05-19,249296.8438783833,52019.69212752895,301316.53600591223,-0.09452801173997194,-0.015913429923685187,-0.07199486790857532
2011-05-20,246960.8528640072,51331.55507102835,298292.40793503553,-0.10301257333906125,-0.0289313161890235,-0.08130868256699238
2011-05-23,241906.61677772872,51384.35726577649,293290.9740435052,-0.1213700829127113,-0.02793242656478638,-0.09671227236222704
2011-05-24,240916.5269686335,51212.53257050621,292129.05953913974,-0.12496619176852494,-0.031182933596016014,-0.1002907770052031
2011-05-25,242832.11866553035,51045.17595836417,293877.2946238945,-0.11800856408459903,-0.03434891531729769,-0.09490650187626404
2011-05-26,245210.860034936,51143.68225435645,296354.54228929244,-0.10936872876296592,-0.03248541480452428,-0.08727698848339242
2011-05-27,244558.5604756208,51603.190825232436,296161.7513008532,-0.11173794840379865,-0.023792625690635696,-0.08787075286507598
2011-05-31,247091.14921829948,51441.51519594839,298532.66441424785,-0.10253932346895211,-0.026851136977035003,-0.08056873231838449
2011-06-01,243624.68474222324,51479.653653136,295104.3383953592,-0.1151298819074566,-0.0261296497481266,-0.09112740985458441
2011-06-02,243199.72327200088,50849.03324688486,294048.7565188857,-0.11667338603446377,-0.03805946031075789,-0.09437842757732527
2011-06-03,241331.5548140469,50702.56626160917,292034.12107565603,-0.1234587675969094,-0.040830260891738065,-0.10058317178218283
2011-06-06,239756.8324471662,50614.174986153834,290371.00743332005,-0.12917832252714584,-0.042502409717114956,-0.10570528693655581
2011-06-07,240299.3178397816,50501.27586182287,290800.59370160446,-0.12720795932714832,-0.04463818767895111,-0.10438223222828014
2011-06-08,238968.73998897377,50568.960625980166,289537.70061495394,-0.1320407560579945,-0.043357755890875815,-0.10827173421588918
2011-06-09,239893.91356609293,50322.99016902181,290216.9037351147,-0.12868042968832577,-0.04801092113327746,-0.10617990085819601
2011-06-10,236033.1740458785,50380.52931142796,286413.7033573064,-0.14270303597221445,-0.04692241993344744,-0.11789312946410596
2011-06-13,237592.426830791,50109.27810704981,287701.7049378408,-0.13703966816783314,-0.05205383568060647,-0.113926297465034
2011-06-14,239058.78863916095,49644.170284662316,288702.95892382326,-0.13171369002275465,-0.06085254907027594,-0.11084260066619493
2011-06-15,236654.41619644116,49642.67753929131,286297.0937357325,-0.1404466200605259,-0.06088078819688491,-0.11825226782639528
2011-06-16,238191.4035781445,50078.90626737032,288270.3098455148,-0.13486412250945215,-0.0526283973189918,-0.11217508832315169
2011-06-17,239209.22681752063,49899.32235152754,289108.54916904814,-0.1311672829589893,-0.056025690008639904,-0.10959344974310212
2011-06-20,240203.1084304374,49833.310917235154,290036.41934767255,-0.12755740187849776,-0.057274466448903244,-0.10673576294272971
2011-06-21,240469.1432091073,49635.978582712465,290105.12179181975,-0.12659113597540403,-0.061007516228773394,-0.10652417076926009
2011-06-22,239616.03451189725,49050.982352394356,288667.0168642916,-0.12968971522834297,-0.07207422789615497,-0.1109532962693816
2011-06-23,238714.26560870613,48930.310490055235,287644.57609876135,-0.13296503339531446,-0.07435704723354937,-0.11410224484767324
2011-06-24,236998.0701284232,48948.84224128957,285946.9123697128,-0.13919843334374202,-0.07400647138882903,-0.1193307685590026
2011-06-27,237520.78690433712,48955.98920099345,286476.77610533056,-0.13729987180954728,-0.07387126822299282,-0.11769887582427135
2011-06-28,240026.60413925836,49113.5257093538,289140.1298486122,-0.12819848376699644,-0.07089105907846202,-0.10949618646940716
2011-06-29,240674.0052825452,49256.3407888222,289930.3460713674,-0.12584705568112894,-0.06818934370950742,-0.10706245110294077
2011-06-30,241562.14998437476,49271.87273312454,290834.0227174993,-0.1226212220262892,-0.06789551694564203,-0.10427927638416225
2011-07-01,243303.8789013883,49703.117981752664,293006.99688314094,-0.11629508198791953,-0.05973740142770002,-0.09758687508303365
2011-07-05,243230.1802380817,49585.99794037343,292816.1781784551,-0.11656276317536723,-0.061953028915950586,-0.09817456515671756
2011-07-06,243611.93706804165,49977.898490898304,293589.83555893996,-0.11517618278197761,-0.05453921978321744,-0.09579182828775173
2011-07-07,244620.68499295285,49444.716367281835,294065.4013602347,-0.11151230571473275,-0.06462573405880012,-0.09432716421687563
2011-07-08,243350.91733848385,48850.990641440825,292201.9079799247,-0.11612423350665141,-0.07585758663640792,-0.10006641584730112
2011-07-11,241214.37329172876,48899.216848274824,290113.5901400036,-0.12388438303732187,-0.07494526361929522,-0.10649808965642402
2011-07-12,240366.76608788452,49174.53716032258,289541.3032482071,-0.12696298029586867,-0.06973687021144506,-0.10826063870087935
2011-07-13,240953.37029733256,49277.80079171096,290231.1710890435,-0.12483237297815336,-0.0677833724364585,-0.10613595976607156
2011-07-14,240124.33380087416,49641.90785433633,289766.2416552105,-0.12784351950175124,-0.060895348771859696,-0.10756786558304574
2011-07-15,241290.67213945312,49372.248194919295,290662.92033437244,-0.12360725771043793,-0.06599665634348259,-0.10480624344597554
2011-07-18,240427.12101137085,49331.85687383091,289758.97788520175,-0.12674376495515177,-0.06676076230038201,-0.10759023679418404
2011-07-19,243216.3088250477,49113.08921472558,292329.3980397733,-0.11661314558592839,-0.07089931649952654,-0.09967376753334398
2011-07-20,242347.94041660117,49278.177438034734,291626.11785463593,-0.11976714969246191,-0.06777624720034621,-0.10183975427193061
