date,value,cash,positions,drawdown,leverage,in_protection,universe_size
2014-11-20,187431.76077509642,17052.543911422305,4,-0.044474048111376924,2.0,False,40
2014-11-21,189725.0546988418,32495.338327397905,4,-0.03278284993671655,2.0,False,40
2014-11-24,190758.01563440345,45767.49053622493,2,-0.02751682150517093,2.0,False,40
2014-11-25,190300.06899100993,10973.87219549081,4,-0.02985143064789702,2.0,False,40
2014-11-26,191256.9919147891,37571.36082396168,4,-0.02497304352798245,2.0,False,40
2014-11-28,189957.02604179736,45573.943415669535,2,-0.03160026147160325,2.0,False,40
2014-12-01,189249.72104510706,45407.39296512694,2,-0.035206097950133956,2.0,False,40
2014-12-02,189604.88154118706,10886.51827813287,4,-0.03339549194778576,2.0,False,40
2014-12-03,189935.46727898731,37300.24068044257,4,-0.031710167910460905,2.0,False,40
2014-12-04,190206.34231976463,17140.920575617172,4,-0.030329248635567095,2.0,False,40
2014-12-05,191696.25941656064,32940.42781482244,4,-0.022733660533188784,2.0,False,40
2014-12-08,189659.86883944317,45504.06082266783,2,-0.03311516704292081,2.0,False,40
2014-12-09,189086.12785669224,10910.60257233899,4,-0.036040095008242644,2.0,False,40
2014-12-10,185451.27630343896,36295.017632351184,4,-0.05457054564282715,2.0,False,40
2014-12-11,185633.70191423397,16977.680023609682,4,-0.053640541012433034,2.0,False,40
2014-12-12,181880.85340589954,31110.056136877567,4,-0.07277253939088774,2.0,False,40
2014-12-15,181264.19159022416,43489.299281993095,2,-0.07591627749578461,2.0,False,40
2014-12-16,180613.28184050275,10427.31544314626,4,-0.07923461135566037,2.0,False,40
2014-12-17,184474.73776048442,36159.75478079922,4,-0.05954893306742284,2.0,False,40
2014-12-18,188215.35165473324,16966.05432536405,4,-0.040479306675561016,2.0,False,40
2014-12-19,189147.09697149388,32524.911570811048,4,-0.0357292748397945,2.0,False,40
2014-12-22,190521.64774711672,45711.95095357491,2,-0.028721823525968068,2.0,False,40
2014-12-23,192067.07172460758,10959.932440542856,4,-0.02084326169068031,2.0,False,40
2014-12-24,193048.4623940378,37990.05742308874,4,-0.015840138155458594,2.0,False,40
2014-12-26,194705.60459256236,46712.66581453546,2,-0.007392037523463847,2.0,False,40
2014-12-29,195531.0125499543,46908.226358542655,2,-0.0031841128850684085,2.0,False,40
2014-12-30,195163.4373541858,11246.850997868642,4,-0.005058008949294085,2.0,False,40
2014-12-31,192976.79098399726,37852.45739754453,4,-0.016205518558539654,2.0,False,40
2015-01-02,193592.8694651219,46445.90880709424,2,-0.013064754289558033,2.0,False,40
2015-01-05,191470.09492541698,45937.185151406025,2,-0.023886645703843835,2.0,False,40
2015-01-06,190002.86054559774,11013.830034787767,4,-0.03136659745600587,2.0,False,40
2015-01-07,191141.90336916767,37446.00195118694,4,-0.025559764218497386,2.0,False,40
2015-01-08,195220.54284780502,17525.721682742693,4,-0.004766885497628642,2.0,False,40
2015-01-09,193878.62916346753,33392.57860958867,4,-0.011607953122861739,2.0,False,40
2015-01-12,191358.9927313901,45907.45204548536,2,-0.02445304399869752,2.0,False,40
2015-01-13,191466.5608470294,11007.184103204,4,-0.0239046624135059,2.0,False,40
2015-01-14,187573.08940571093,36617.79832196877,4,-0.043753555630601064,2.0,False,40
2015-01-15,186154.6318207512,17018.081021531645,4,-0.05098484358562707,2.0,False,40
2015-01-16,187447.09748582725,31851.644811547594,4,-0.04439586165536054,2.0,False,40
2015-01-20,187502.58138148848,44987.08578041372,2,-0.04411300510000974,2.0,False,40
2015-01-21,188074.20706229965,10786.532243391335,4,-0.041198860930834025,2.0,False,40
2015-01-22,191503.19058197568,37652.57186991265,4,-0.023717924252336084,2.0,False,40
2015-01-23,189988.40021879293,17185.831500145,4,-0.03144031611221251,2.0,False,40
2015-01-26,190530.11988701133,45706.86528988631,2,-0.02867863260942406,2.0,False,40
2015-01-27,189596.73597385202,10959.007918286148,4,-0.033437017999450126,2.0,False,40
2015-01-28,185946.32273295525,36434.594293938266,4,-0.05204680202095397,2.0,False,40
2015-01-29,186284.7187157766,16981.353039884994,4,-0.05032166140303782,2.0,False,40
2015-01-30,186164.97319031827,31415.240430171267,4,-0.050932123347826735,2.0,False,40
2015-02-02,189530.79961744725,45472.16168834278,2,-0.033773161134728745,2.0,False,40
2015-02-03,192208.0843538662,10901.836026106477,4,-0.020124380182853358,2.0,False,40
2015-02-04,190241.32526351023,37397.614773953566,4,-0.030150905805706563,2.0,False,40
2015-02-05,191359.109206081,17300.093525020264,4,-0.02445245021144711,2.0,False,40
2015-02-06,194115.79958597483,33399.10565005303,4,-0.010398859782496396,2.0,False,40
2015-02-09,192821.47082075037,46263.18838879149,2,-0.016997339785743828,2.0,False,40
2015-02-10,193143.5523619677,11091.55422317061,4,-0.015355370089760774,2.0,False,40
2015-02-11,192271.84523202892,37794.059244318065,4,-0.019799327622136112,2.0,False,40
2015-02-12,191353.4491106646,17209.849839158414,4,-0.024481305342712797,2.0,False,40
2015-02-13,193269.19201353597,33114.7601148071,4,-0.014714859926684587,2.0,False,40
2015-02-17,193996.23343696777,46542.92872052535,2,-0.011008407267251238,2.0,False,40
2015-02-18,194143.5052812754,11158.219749268112,4,-0.010257616319993921,2.0,False,40
2015-02-19,192263.0492530267,37503.398588331795,4,-0.019844169468438682,2.0,False,40
2015-02-20,193821.65975315776,17758.951499747007,4,-0.011898382822661107,2.0,False,40
2015-02-23,192855.8438879302,46264.89331147724,2,-0.016822106102826237,2.0,False,40
2015-02-24,191550.67056047637,11092.91467833524,4,-0.023475871616940088,2.0,False,40
2015-02-25,191987.4019479253,37651.2099300455,4,-0.02124941771720578,2.0,False,40
2015-02-26,192104.37640156015,17390.083268902832,4,-0.020653082679355905,2.0,False,40
2015-02-27,191077.91888724247,32760.233025102272,4,-0.025885956709806486,2.0,False,40
2015-03-02,193022.78418047784,46309.96923589404,2,-0.015971045528644538,2.0,False,40
2015-03-03,192559.61080040882,11103.220826623929,4,-0.01833230054246785,2.0,False,40
2015-03-04,191358.3521534651,37496.45725482397,4,-0.024456309660979263,2.0,False,40
2015-03-05,191002.255296535,17429.169943887257,4,-0.02627168922512344,2.0,False,40
2015-03-06,187091.90489819553,31880.8768485232,4,-0.04620663126024002,2.0,False,40
2015-03-09,188035.19714998733,45115.901460547975,2,-0.04139773322142756,2.0,False,40
2015-03-10,185770.12150264764,10817.143465600773,4,-0.05294507479829636,2.0,False,40
2015-03-11,185650.5791224337,36404.71215360248,4,-0.053554501109891545,2.0,False,40
2015-03-12,186083.56294383432,16943.466008845,4,-0.05134715227858735,2.0,False,40
2015-03-13,187484.94828313615,32009.88217823499,4,-0.044202898525852685,2.0,False,40
2015-03-16,189646.80650208003,45499.7834430716,2,-0.03318175875763974,2.0,False,40
2015-03-17,187665.49884860276,10909.164047718208,4,-0.04328245286489281,2.0,False,40
2015-03-18,191536.40603963743,37510.073313008106,4,-0.02354859205554933,2.0,False,40
2015-03-19,189380.54667119758,17328.254460258395,4,-0.03453914972116455,2.0,False,40
2015-03-20,191179.14652903547,32659.564146674362,4,-0.025369898820888945,2.0,False,40
2015-03-23,191100.89535077914,45846.56235639243,2,-0.025768822841452883,2.0,False,40
2015-03-24,188864.38711607998,10992.840684923074,4,-0.037170527926174105,2.0,False,40
2015-03-25,184380.5631961912,35921.18423848652,4,-0.06002903441106848,2.0,False,40
2015-03-26,184783.1148244129,16945.80823448829,4,-0.057976828711510275,2.0,False,40
2015-03-27,184493.9597837073,31392.99424899344,4,-0.059450939312462,2.0,False,40
2015-03-30,185887.06764664882,44598.85689291725,2,-0.05234888408278301,2.0,False,40
2015-03-31,184905.6865972091,10693.514928973418,4,-0.05735195857535288,2.0,False,40
2015-04-01,183296.02446786527,35923.14509735936,4,-0.06555800610966542,2.0,False,40
2015-04-02,183320.19237309304,16607.177352307102,4,-0.0654347982789732,2.0,False,40
2015-04-06,184982.07106043928,44382.61831222396,2,-0.05696255105639404,2.0,False,40
2015-04-07,184250.38340691442,10641.546012138017,4,-0.06069269016797405,2.0,False,40
2015-04-08,185461.0270179675,36334.8268300691,4,-0.05452083656074332,2.0,False,40
2015-04-09,185359.73675708103,16854.729038584654,4,-0.05503721368141039,2.0,False,40
2015-04-10,185612.09834183016,31706.313165994317,4,-0.05375067589032128,2.0,False,40
2015-04-13,184950.99639869196,44375.593971638154,2,-0.05712096948891015,2.0,False,40
2015-04-14,185479.4922520353,10639.372931912516,4,-0.054426700912193135,2.0,False,40
2015-04-15,185103.38478207673,36223.86491827982,4,-0.056344094457227455,2.0,False,40
2015-04-16,184609.33188212168,16910.63098939216,4,-0.0588627730715704,2.0,False,40
2015-04-17,182670.0174466439,31192.51349858367,4,-0.06874938601437247,2.0,False,40
2015-04-20,183575.60346811527,44044.04751286915,2,-0.06413271410345893,2.0,False,40
2015-04-21,183908.8204815481,10559.507697229612,4,-0.0624339758393078,2.0,False,40
2015-04-22,184148.57047310367,36106.60794400569,4,-0.061211731871961605,2.0,False,40
2015-04-23,184989.1855469725,16841.811359256506,4,-0.05692628144825112,2.0,False,40
2015-04-24,183948.89514011313,31332.174677482304,4,-0.062229675478933294,2.0,False,40
2015-04-27,182251.32023835523,43720.51286005204,2,-0.07088390178079697,2.0,False,40
2015-04-28,183628.07508475392,10482.090052826501,4,-0.06386521412784946,2.0,False,40
2015-04-29,184308.21168194723,36276.426534351944,4,-0.06039788198115291,2.0,False,40
2015-04-30,182964.71936903577,16499.75150025074,4,-0.06724699744504786,2.0,False,40
2015-05-01,184657.74593270052,31593.524466514362,4,-0.05861595854252355,2.0,False,40
2015-05-04,185431.0674101367,44490.94980506225,2,-0.05467357045532114,2.0,False,40
2015-05-05,183723.2875101895,10667.170676502355,4,-0.06337982177454858,2.0,False,40
2015-05-06,183401.10652907882,35962.556001344004,4,-0.06502229841448996,2.0,False,40
2015-05-07,183166.186427666,16682.079310154168,4,-0.0662199196318973,2.0,False,40
2015-05-08,186472.1770567119,31740.56628062646,4,-0.049365999945657664,2.0,False,40
2015-05-11,185636.33939464547,44535.12215205829,2,-0.05362709515368227,2.0,False,40
2015-05-12,184912.36562429287,10676.538933490978,4,-0.05731790893677768,2.0,False,40
2015-05-13,183623.71571408975,35953.84458576461,4,-0.06388743817240994,2.0,False,40
2015-05-14,185144.65299518002,16776.197894680445,4,-0.056133709363232726,2.0,False,40
2015-05-15,184310.84493455556,31489.104316057586,4,-0.060384457675716464,2.0,False,40
2015-05-18,183716.12948412885,44077.5345152697,2,-0.0634163133469318,2.0,False,40
2015-05-19,183428.73201811925,10567.962558511968,4,-0.06488146384300338,2.0,False,40
2015-05-20,183438.38222810734,35984.669416560144,4,-0.06483226713244235,2.0,False,40
2015-05-21,184452.77007529262,16699.145797414658,4,-0.059660924190042,2.0,False,40
2015-05-22,184732.70700523714,31633.628393987477,4,-0.058233807460476704,2.0,False,40
2015-05-26,183862.06797462044,44112.866312778904,2,-0.0626723198291443,2.0,False,40
2015-05-27,184567.37363025575,10576.477063611426,4,-0.059076675978889735,2.0,False,40
2015-05-28,184571.0561397443,36285.47340615182,4,-0.05905790256839716,2.0,False,40
2015-05-29,183550.48286410875,16715.505757948697,4,-0.06426077878660591,2.0,False,40
2015-06-01,184154.2205580403,44183.509673162014,2,-0.06118292777405946,2.0,False,40
2015-06-02,183578.95032228524,10594.03696704124,4,-0.06411565186169496,2.0,False,40
2015-06-03,183733.74942564545,36033.42542315682,4,-0.06332648699455559,2.0,False,40
2015-06-04,182967.6928089102,16583.839338887243,4,-0.06723183886704252,2.0,False,40
2015-06-05,183360.13723501336,31388.566244091526,4,-0.06523115962108708,2.0,False,40
2015-06-08,183218.45409903245,43955.28525095784,2,-0.06595345936801832,2.0,False,40
2015-06-09,183150.54816327657,10539.132268326404,4,-0.06629964340659157,2.0,False,40
2015-06-10,185605.9720098617,36401.1090486739,4,-0.05378190789263266,2.0,False,40
2015-06-11,186279.80773143232,16854.737551709186,4,-0.05034669757071227,2.0,False,40
2015-06-12,184501.4894311295,31648.773672646428,4,-0.05941255321668651,2.0,False,40
2015-06-15,183491.62419327412,44023.7819808402,2,-0.06456083992482271,2.0,False,40
2015-06-16,184033.73152724843,10554.864848770012,4,-0.06179718010441931,2.0,False,40
2015-06-17,184738.4226615092,36282.61949922211,4,-0.05820466908031407,2.0,False,40
2015-06-18,187520.70903672057,16893.804106858668,4,-0.044020590426266486,2.0,False,40
2015-06-19,188281.5809209466,32386.49062135734,4,-0.040141670287898036,2.0,False,40
2015-06-22,189495.5806837129,45462.6817186642,2,-0.03395270704008569,2.0,False,40
2015-06-23,188708.92454648178,10900.542880792262,4,-0.037963075140072466,2.0,False,40
2015-06-24,187460.25869797514,36824.21177159301,4,-0.044328765877603295,2.0,False,40
2015-06-25,187407.9680031811,16957.289045427173,4,-0.04459534351477303,2.0,False,40
2015-06-26,184793.55016115,31515.70438691303,4,-0.057923629429661026,2.0,False,40
2015-06-29,181371.3396623583,43516.94572704189,2,-0.07537003728977243,2.0,False,40
2015-06-30,182281.07952379365,10433.826192469973,4,-0.07073218912853096,2.0,False,40
2015-07-01,181543.4448054278,35683.404407344744,4,-0.0744926463397203,2.0,False,40
2015-07-02,181757.20721004563,16404.89571703061,4,-0.07340288692911785,2.0,False,40
2015-07-06,181326.73974308817,43502.9582425236,2,-0.07559740740110535,2.0,False,40
2015-07-07,181494.8250932336,10430.410446676899,4,-0.07474050933040444,2.0,False,40
2015-07-08,179272.4407161558,35158.423458984675,4,-0.08607021107672566,2.0,False,40
2015-07-09,180091.414136827,16314.283853437762,4,-0.08189508966655379,2.0,False,40
2015-07-10,183034.04506652232,31313.11587517138,4,-0.06689357546999282,2.0,False,40
2015-07-13,185454.59955128856,44496.053974656956,2,-0.05455360374593779,2.0,False,40
2015-07-14,186724.15581230068,10667.862908755087,4,-0.0480814138152494,2.0,False,40
2015-07-15,187722.93393157894,36904.357792244075,4,-0.04298964916873337,2.0,False,40
2015-07-16,189169.0033085398,17050.566174962187,4,-0.0356175964696419,2.0,False,40
2015-07-17,188932.79737635682,32450.39742807454,4,-0.03682177284432641,2.0,False,40
2015-07-20,185857.5601492967,44592.01299381757,2,-0.05249931312094938,2.0,False,40
2015-07-21,183854.7530415879,10691.82980148488,4,-0.06270961131229544,2.0,False,40
2015-07-22,183578.35363900458,35933.112194739944,4,-0.06411869374935247,2.0,False,40
2015-07-23,181922.0340483356,16611.11712265605,4,-0.07256260073161049,2.0,False,40
2015-07-24,181370.12508597638,30924.36263791164,4,-0.07537622919262114,2.0,False,40
2015-07-27,179949.91138739567,43174.32463361458,2,-0.082616469803976,2.0,False,40
2015-07-28,180161.17305217593,10351.612969530113,4,-0.08153945914952794,2.0,False,40
2015-07-29,181780.38678487742,35662.21156566148,4,-0.07328471760064367,2.0,False,40
2015-07-30,182457.56207650228,16503.622497622182,4,-0.06983248217133609,2.0,False,40
2015-07-31,180772.17258950812,31239.38321686143,4,-0.07842458730444406,2.0,False,40
2015-08-03,181672.91581970133,43586.734686384385,2,-0.0738326039133775,2.0,False,40
2015-08-04,180338.450146622,10450.949855473915,4,-0.08063570162349219,2.0,False,40
2015-08-05,181121.24258396385,35483.8510840983,4,-0.07664503064153518,2.0,False,40
2015-08-06,179791.63728715747,16433.745546061673,4,-0.0834233501836086,2.0,False,40
2015-08-07,177540.2810508731,30154.42310585262,4,-0.0949007502881582,2.0,False,40
2015-08-10,180087.79252890148,43209.3796475439,2,-0.08191355260125642,2.0,False,40
2015-08-11,178795.28420704196,10360.183484887428,4,-0.08850275199554011,2.0,False,40
2015-08-12,177185.06233784097,34744.04564151224,4,-0.09671165308016667,2.0,False,40
2015-08-13,178407.787344647,16142.169967170583,4,-0.09047820859245109,2.0,False,40
2015-08-14,178966.02892294168,30619.7496707737,4,-0.08763229649474692,2.0,False,40
2015-08-17,179276.51691605354,43008.343018721105,2,-0.08604943063497306,2.0,False,40
2015-08-18,177550.1093670135,10311.941355909521,4,-0.09485064559353931,2.0,False,40
2015-08-19,175288.92966426662,34286.32003405104,4,-0.10637812566908011,2.0,False,40
2015-08-20,172911.50617508573,15782.427369440713,4,-0.11849821584562063,2.0,False,40
2015-08-21,167563.96756172675,28570.808481586857,4,-0.14575993447143168,2.0,False,40
2015-08-24,162636.14974863187,39021.931709344004,2,-0.17088191906528727,2.0,False,40
2015-08-25,160860.51183416523,9355.3710619583,4,-0.17993411012092236,2.0,False,40
2015-08-26,166887.27083819875,32686.58410203379,4,-0.14920973016355493,2.0,False,40
2015-08-27,169672.2741135074,15319.958586070345,4,-0.13501180076969202,2.0,False,40
2015-08-28,169976.19797025525,28958.168520190688,4,-0.13346239883631786,2.0,False,40
2015-08-31,168478.63482729442,40423.958386813865,2,-0.14109696643453837,2.0,False,40
2015-09-01,163956.82063999688,9691.894652027564,4,-0.16414914706664308,2.0,False,40
2015-09-02,167024.88585403236,32597.085558374616,4,-0.1485081696678588,2.0,False,40
2015-09-03,166648.32053717348,15302.84569830358,4,-0.1504278973135462,2.0,False,40
2015-09-04,164411.8044222054,28038.4600660504,4,-0.16182964257182936,2.0,False,40
2015-09-08,167433.74899300258,40170.21286630327,2,-0.1464237879257192,2.0,False,40
2015-09-09,166638.0995894429,9631.560495885973,4,-0.15048000364157238,2.0,False,40
2015-09-10,167355.61528483767,32744.68362002862,4,-0.14682211308448698,2.0,False,40
2015-09-11,168336.39868833686,15263.758719034919,4,-0.1418220853872086,2.0,False,40
2015-09-14,167130.35705102613,40095.47356694037,2,-0.14797047816089354,2.0,False,40
2015-09-15,168491.0638229232,9613.724591873808,4,-0.1410336034920461,2.0,False,40
2015-09-16,169605.63073115677,33364.20195857152,4,-0.13535154831884977,2.0,False,40
2015-09-17,168694.25201892987,15337.086524331782,4,-0.13999775133124415,2.0,False,40
2015-09-18,165686.39050137124,28339.995418580496,4,-0.1553318106594444,2.0,False,40
2015-09-21,165398.11544786202,39684.181776562116,2,-0.15680143509113645,2.0,False,40
2015-09-22,163702.67546042334,9515.244638664404,4,-0.16544477761306522,2.0,False,40
2015-09-23,163501.86588111558,32024.05326882145,4,-0.16646850360071494,2.0,False,40
2015-09-24,163642.07233019956,14877.555578129653,4,-0.16575373199440935,2.0,False,40
2015-09-25,163048.04177010636,27932.04402135669,4,-0.1687820960989598,2.0,False,40
2015-09-28,160789.55970501594,38578.315989396644,2,-0.18029582363448876,2.0,False,40
2015-09-29,160696.416800023,9250.0038922319,4,-0.18077066558543137,2.0,False,40
2015-09-30,162950.40006439833,31974.845373655786,4,-0.16927987290799615,2.0,False,40
2015-10-01,164028.88099384552,14827.380212887892,4,-0.16378178383044492,2.0,False,40
2015-10-02,166395.07662479448,28432.65978655593,4,-0.1517189332054103,2.0,False,40
2015-10-05,167175.9999940425,40111.39606219037,2,-0.14773779072098284,2.0,False,40
2015-10-06,165960.6072160142,9617.475212947387,4,-0.15393385555194583,2.0,False,40
2015-10-07,167483.10313310343,32873.36092901537,4,-0.14617218082613,2.0,False,40
2015-10-08,168388.00155068527,15281.243454791278,4,-0.1415590143155731,2.0,False,40
2015-10-09,165656.11446268877,28200.172057595068,4,-0.15548615771653787,2.0,False,40
2015-10-12,164855.2820316708,39554.7750742213,2,-0.15956879647417047,2.0,False,40
2015-10-13,164181.58853275378,9483.916314981281,4,-0.1630032817458864,2.0,False,40
2015-10-14,160717.48814046543,31386.633208231746,4,-0.18066324402277537,2.0,False,40
2015-10-15,161998.5939316823,14793.264988772928,4,-0.1741321746588623,2.0,False,40
2015-10-16,162758.81092692245,27691.907462498377,4,-0.17025659314047495,2.0,False,40
2015-10-19,163052.77504887313,39122.19344413167,2,-0.16875796587321543,2.0,False,40
2015-10-20,161803.76684355846,9379.70611481558,4,-0.1751254019436264,2.0,False,40
2015-10-21,161004.96538935963,31532.12520661718,4,-0.17919768679405385,2.0,False,40
2015-10-22,164314.74024228205,14792.174280882078,4,-0.1623244751580037,2.0,False,40
2015-10-23,165342.61516565146,28301.27255727109,4,-0.15708437518501397,2.0,False,40
2015-10-26,164811.25903230434,39538.83026652754,2,-0.15979322545141886,2.0,False,40
2015-10-27,164494.01864185336,9479.92649474097,4,-0.16141051499087386,2.0,False,40
2015-10-28,168972.328714043,33134.67383929009,4,-0.1385801180672914,2.0,False,40
2015-10-29,168140.52878229422,15306.19297454138,4,-0.14282062895124367,2.0,False,40
2015-10-30,166183.43681802857,28337.341062260384,4,-0.15279787162535177,2.0,False,40
2015-11-02,166922.37158820868,40048.951611377146,2,-0.14903078675809073,2.0,False,40
2015-11-03,167724.3145761148,9602.172213844839,4,-0.1449424863883425,2.0,False,40
2015-11-04,168488.41270040267,33030.49795546955,4,-0.14104711889818394,2.0,False,40
2015-11-05,171579.1942276757,15429.144755415091,4,-0.1252903338756546,2.0,False,40
2015-11-06,172080.80413150112,29268.23398146216,4,-0.12273312970253335,2.0,False,40
2015-11-09,170320.91041016427,40862.920651537715,2,-0.1317050569594139,2.0,False,40
2015-11-10,168094.1657977706,9796.516203210444,4,-0.14305698715828458,2.0,False,40
2015-11-11,168834.82008391691,33078.14234722647,4,-0.1392811362093115,2.0,False,40
2015-11-12,166885.66609532072,15283.159230254481,4,-0.14921791113277663,2.0,False,40
2015-11-13,163736.46962535603,27848.62082252305,4,-0.16527249517020684,2.0,False,40
2015-11-16,165290.72008124652,39658.30489373355,2,-0.15734893600287808,2.0,False,40
2015-11-17,164750.75872717914,9508.492919132368,4,-0.16010165563104928,2.0,False,40
2015-11-18,166645.20891506944,32654.266083025424,4,-0.1504437603436996,2.0,False,40
2015-11-19,166265.81695577805,15068.427169921419,4,-0.15237789819494557,2.0,False,40
2015-11-20,168117.88644367398,28767.9772048667,4,-0.14293605945284926,2.0,False,40
2015-11-23,167469.22579371676,40173.80334805985,2,-0.1462429274161012,2.0,False,40
2015-11-24,168584.46556197995,9632.032043349274,4,-0.14055744200665443,2.0,False,40
2015-11-25,170403.89962219508,33582.70938562614,4,-0.1312819784721058,2.0,False,40
2015-11-27,170571.05223401054,40923.470469425556,2,-0.13042983549561588,2.0,False,40
2015-11-30,170064.41467476127,40803.30480265524,2,-0.13301267062485034,2.0,False,40
2015-12-01,172887.87797977246,9783.439040836845,4,-0.11861867223852202,2.0,False,40
2015-12-02,171282.94243130455,33726.73633667001,4,-0.12680062369289608,2.0,False,40
2015-12-03,169091.4064791788,15309.581302337094,4,-0.13797306036047774,2.0,False,40
2015-12-04,171552.7359164001,29241.11898881494,4,-0.12542521818214805,2.0,False,40
2015-12-07,171212.4553354163,41079.10023174032,2,-0.12715996646978697,2.0,False,40
2015-12-08,169257.4883444755,9848.60856837484,4,-0.13712637604308775,2.0,False,40
2015-12-09,167860.01944243244,32810.720097219826,4,-0.14425066382301063,2.0,False,40
2015-12-10,168880.560906868,15348.356025493464,4,-0.1390479497781018,2.0,False,40
2015-12-11,166896.60992859743,28470.229376697862,4,-0.14916211953872766,2.0,False,40
2015-12-14,168375.0029270465,40396.46998375057,2,-0.14162528121812104,2.0,False,40
2015-12-15,169080.4161328138,9684.570426877332,4,-0.13802908907796174,2.0,False,40
2015-12-16,171873.12638093164,33744.125429182095,4,-0.12379186958460223,2.0,False,40
2015-12-17,169859.12339773128,15509.488420705278,4,-0.13405924427964244,2.0,False,40
2015-12-18,168858.34131310502,28833.139433953977,4,-0.13916122512905163,2.0,False,40
2015-12-21,169071.59414923418,40565.17988877542,2,-0.13807406349543835,2.0,False,40
2015-12-22,169944.0475973534,9725.141955361685,4,-0.13362630123761615,2.0,False,40
2015-12-23,173799.4601957462,34217.25918103465,4,-0.1139714317652907,2.0,False,40
2015-12-24,174883.6804643112,15653.799460049126,4,-0.10844408357257615,2.0,False,40
2015-12-28,173376.30885568325,41598.45407876751,2,-0.11612865466782614,2.0,False,40
2015-12-29,174658.0623139178,9973.584219006503,4,-0.10959428350148098,2.0,False,40
2015-12-30,173729.1573113795,34157.74596775311,4,-0.11432983543298925,2.0,False,40
2015-12-31,172025.6627096698,15626.284850923257,4,-0.1230142403284272,2.0,False,40
2016-01-04,170741.18156350218,40963.58873696297,2,-0.12956251723090761,2.0,False,40
2016-01-05,170352.15232025387,9821.805433392617,4,-0.13154578589588803,2.0,False,40
2016-01-06,169314.51580337487,33154.93660620606,4,-0.13683565041193932,2.0,False,40
2016-01-07,166013.93199596013,15351.81083583062,4,-0.15366200615509673,2.0,False,40
2016-01-08,164639.6348776335,27852.567700439155,4,-0.16066816432560307,2.0,False,40
2016-01-11,165761.93081335217,39768.45222549846,2,-0.15494670661830937,2.0,False,40
2016-01-12,166252.39121028656,9533.717948223624,4,-0.15244634256204495,2.0,False,40
2016-01-13,160379.53915690028,31356.07850822701,4,-0.18238610584126067,2.0,False,40
2016-01-14,163152.5467256429,14705.593327704533,4,-0.16824933048494015,2.0,False,40
2016-01-15,159802.79319406688,27313.12332650295,4,-0.18532635317637255,2.0,False,40
2016-01-19,159857.94279815204,38355.514213023416,2,-0.1850452008373995,2.0,False,40
2016-01-20,158031.410326288,9196.74125460003,4,-0.19435685203043074,2.0,False,40
2016-01-21,158074.21630576137,30983.34533511041,4,-0.19413862741303575,2.0,False,40
2016-01-22,160648.89964386748,14534.92250650168,4,-0.18101290775228068,2.0,False,40
2016-01-25,158519.80336949934,38033.01541766772,2,-0.19186702733060162,2.0,False,40
2016-01-26,162223.14501973975,9118.346220921938,4,-0.17298741460711636,2.0,False,40
2016-01-27,163131.3443694922,32221.978676466264,4,-0.16835741996486284,2.0,False,40
2016-01-28,165881.56085569036,14697.390985935228,4,-0.1543368334057494,2.0,False,40
2016-01-29,169999.02645240852,29266.47166923202,4,-0.1333460193761374,2.0,False,40
2016-02-01,170493.7781281731,40905.33569473266,2,-0.1308237784070591,2.0,False,40
2016-02-02,167639.8049322654,9808.112193832538,4,-0.14537331602761508,2.0,False,40
2016-02-03,168843.73084605194,33080.120027711164,4,-0.1392357091993111,2.0,False,40
2016-02-04,167756.60589509728,15298.878104438641,4,-0.14477786544480079,2.0,False,40
2016-02-05,164078.16521847353,27883.703159934354,4,-0.16353053315950192,2.0,False,40
2016-02-08,165022.60127727123,39593.2782659972,2,-0.15871580399968008,2.0,False,40
2016-02-09,163901.89970141946,9493.162203741535,4,-0.16442913367027837,2.0,False,40
2016-02-10,162709.45728900947,31866.37832479393,4,-0.17050819767991346,2.0,False,40
2016-02-11,167585.54517735218,14769.152318147091,4,-0.14564993192103834,2.0,False,40
2016-02-12,169711.8181351716,29364.388240528715,4,-0.13481020559294105,2.0,False,40
2016-02-16,171300.63481568763,41096.20922887594,2,-0.12671042802723664,2.0,False,40
2016-02-17,174437.92731704746,9853.412441539796,4,-0.11071653034779279,2.0,False,40
2016-02-18,173208.29661143545,34060.05123559183,4,-0.11698518004511511,2.0,False,40
2016-02-19,171054.3721558404,15593.035595150624,4,-0.12796587353706948,2.0,False,40
2016-02-22,172071.91724371002,41279.19993631988,2,-0.12277843500127676,2.0,False,40
2016-02-23,171212.4521481715,9896.405578411051,4,-0.12715998271834125,2.0,False,40
2016-02-24,171511.96996154878,33570.99446410295,4,-0.12563304276669482,2.0,False,40
2016-02-25,173094.55567341458,15674.460016345056,4,-0.11756503064045529,2.0,False,40
2016-02-26,172989.94533077074,29646.90724733397,4,-0.11809833351729315,2.0,False,40
2016-02-29,172813.66446456406,41462.0212319438,2,-0.11899701227795424,2.0,False,40
2016-03-01,175916.63980007963,9940.938790579616,4,-0.10317806329676651,2.0,False,40
2016-03-02,176467.37250874977,34679.05298488243,4,-0.10037043136975451,2.0,False,40
2016-03-03,176656.55765554757,15945.954946886075,4,-0.09940596666681623,2.0,False,40
2016-03-04,178128.12301767681,30508.845912156386,4,-0.09190393559374688,2.0,False,40
2016-03-07,179165.37254601106,42986.45483759987,2,-0.08661604394289231,2.0,False,40
2016-03-08,180682.21651176893,10306.71890367751,4,-0.07888318282984727,2.0,False,40
