date,symbol,action,price,shares,weight,scheduled_exit,pnl,pnl_pct,hold_minutes,strategy
2000-01-07,VZ,SELL,15.170564634414445,348.1397212761857,,,34.52470215759695,0.0065799545782038935,666.0,hybrid_666
2000-01-07,UNH,SELL,5.626769653818834,613.5584716910715,,,292.8841844052049,0.09270047487310411,666.0,hybrid_666
2000-01-07,BAC,SELL,12.550385291400795,858.3501754967755,,,849.7534232050039,0.08563583443381018,666.0,hybrid_666
2000-01-07,WFC,SELL,9.606164929616183,940.7963187421477,,,494.861099088459,0.057928740042298164,666.0,hybrid_666
2000-01-07,PFE,SELL,12.50432604156273,796.2593034455024,,,1118.6476548473966,0.12657194031754088,666.0,hybrid_666
2000-01-07,JPM,SELL,23.200597578878472,364.99310256970284,,,361.4876429265314,0.04459193258196996,666.0,hybrid_666
2000-01-07,HD,SELL,36.21778893469464,368.67853896695766,,,110.12897161751971,0.008316269741454503,666.0,hybrid_666
2000-01-07,ADBE,SELL,15.398856012818678,420.08072713067105,,,394.61269828913646,0.06496591336576829,666.0,hybrid_666
2000-01-07,VZ,BUY,15.136693759906812,352.1811413765807,0.06170834450029173,2000-01-11,,,,
2000-01-07,UNH,BUY,5.573486016355057,575.9398408908055,0.03715787010216635,2000-01-11,,,,
2000-01-07,BAC,BUY,12.730874643093202,791.8979584493976,0.11670090914801752,2000-01-11,,,,
2000-01-07,WFC,BUY,9.632341744419866,901.0469614280127,0.10046761280014813,2000-01-11,,,,
2000-01-07,PFE,BUY,12.222873697675423,734.6367175014434,0.10394239732401055,2000-01-11,,,,
2000-01-07,JPM,BUY,22.9610910055314,358.70275932368327,0.09533975062918457,2000-01-11,,,,
2000-01-07,HD,BUY,35.91908854386938,374.5741345723153,0.15574347724085957,2000-01-10,,,,
2000-01-07,ADBE,BUY,15.281748845310286,403.8336702546469,0.07143686019969972,2000-01-11,,,,
2000-01-10,BRK-B,SELL,37.25356599087902,157.86945903784874,,,371.5559489002717,0.06743737427217321,666.0,hybrid_666
2000-01-10,DIS,SELL,25.72776019696773,92.76010566738094,,,76.92561963987828,0.03330713026655373,666.0,hybrid_666
2000-01-10,HD,SELL,36.48003725291523,374.5741345723153,,,210.1168772303081,0.015617008442760023,666.0,hybrid_666
2000-01-10,BRK-B,BUY,36.900001525878906,227.6052635253983,0.18144356950801416,2000-01-12,,,,
2000-01-10,DIS,BUY,25.7016413980604,136.98027897185386,0.07605920854760757,2000-01-11,,,,
2000-01-10,HD,BUY,36.06449755811078,199.8927694179113,0.15574347724085957,2000-01-12,,,,
2000-01-11,VZ,SELL,14.911354967694546,352.1811413765807,,,-79.36007303773567,-0.014886922850294458,666.0,hybrid_666
2000-01-11,UNH,SELL,5.814506038644894,575.9398408908055,,,138.81303328910735,0.04324403462798304,666.0,hybrid_666
2000-01-11,BAC,SELL,11.697012816710709,791.8979584493976,,,-818.7130696310614,-0.08120901786927792,666.0,hybrid_666
2000-01-11,WFC,SELL,9.213042221279066,901.0469614280127,,,-377.8085612542327,-0.04353038277360808,666.0,hybrid_666
2000-01-11,PFE,SELL,12.25180564540567,734.6367175014434,,,21.254471111471503,0.002367033190873,666.0,hybrid_666
2000-01-11,JPM,SELL,22.076013578091374,358.70275932368327,,,-317.4797154378448,-0.03854683678692834,666.0,hybrid_666
2000-01-11,ADBE,SELL,16.657017722304598,403.8336702546469,,,555.3798781835994,0.08999420752922262,666.0,hybrid_666
2000-01-11,DIS,SELL,27.608466985082362,136.98027897185386,,,261.19750086093745,0.07419080974205264,666.0,hybrid_666
2000-01-11,VZ,BUY,14.847451388664288,328.4558501918346,0.06170834450029173,2000-01-12,,,,
2000-01-11,UNH,BUY,5.718880505295274,513.4815083132524,0.03715787010216635,2000-01-13,,,,
2000-01-11,DIS,BUY,27.119009747541888,221.6475795114664,0.07605920854760757,2000-01-12,,,,
2000-01-11,BAC,BUY,11.688674024913624,789.0308983654998,0.11670090914801752,2000-01-13,,,,
2000-01-11,WFC,BUY,9.279567467286283,855.6248074094292,0.10046761280014813,2000-01-13,,,,
2000-01-11,PFE,BUY,12.312743384825525,667.1491224967186,0.10394239732401055,2000-01-13,,,,
2000-01-11,JPM,BUY,22.131169794797295,340.4510356911383,0.09533975062918457,2000-01-12,,,,
2000-01-11,ADBE,BUY,16.67804798918094,338.5027156929481,0.07143686019969972,2000-01-12,,,,
2000-01-12,BRK-B,SELL,35.18025856653866,227.6052635253983,,,-391.4225494565844,-0.04660549832590509,666.0,hybrid_666
2000-01-12,HD,SELL,35.68838307916371,199.8927694179113,,,-75.18256481490516,-0.010428939938537603,666.0,hybrid_666
2000-01-12,VZ,SELL,14.488643254872883,328.4558501918346,,,-117.85263064020091,-0.024166311402463777,666.0,hybrid_666
2000-01-12,DIS,SELL,26.015554696726497,221.6475795114664,,,-244.57814111293374,-0.04068935632560884,666.0,hybrid_666
2000-01-12,JPM,SELL,22.2944228551851,340.4510356911383,,,55.57967348877719,0.00737661234817259,666.0,hybrid_666
2000-01-12,ADBE,SELL,15.511194366641522,338.5027156929481,,,-394.98312004574746,-0.06996344076335287,666.0,hybrid_666
2000-01-12,VZ,BUY,14.49394448160644,280.350193280687,0.06170834450029173,2000-01-14,,,,
2000-01-12,BRK-B,BUY,35.5,336.5555726324913,0.18144356950801416,2000-01-13,,,,
2000-01-12,DIS,BUY,27.166250790459667,184.3595562790041,0.07605920854760757,2000-01-13,,,,
2000-01-12,JPM,BUY,22.032363460843783,284.94200910183037,0.09533975062918457,2000-01-14,,,,
2000-01-12,HD,BUY,35.810023125264884,286.3840478486381,0.15574347724085957,2000-01-14,,,,
2000-01-12,ADBE,BUY,15.576521549205722,301.9919982364052,0.07143686019969972,2000-01-13,,,,
2000-01-13,UNH,SELL,5.901838913320227,513.4815083132524,,,93.94575931124473,0.03199199700982512,666.0,hybrid_666
2000-01-13,BAC,SELL,12.04354908064207,789.0308983654998,,,280.0073840289224,0.03036059137007785,666.0,hybrid_666
2000-01-13,WFC,SELL,9.760174743340825,855.6248074094292,,,411.21950801373805,0.051791991140627026,666.0,hybrid_666
2000-01-13,PFE,SELL,12.93303196089976,667.1491224967186,,,413.8249792226634,0.05037777176763793,666.0,hybrid_666
2000-01-13,BRK-B,SELL,35.190952275867886,336.5555726324913,,,-104.0117337660522,-0.008705569693862363,666.0,hybrid_666
2000-01-13,DIS,SELL,26.047227846572646,184.3595562790041,,,-206.30257340103617,-0.041191659184711765,666.0,hybrid_666
2000-01-13,ADBE,SELL,16.013543184543945,301.9919982364052,,,131.97703692833147,0.028056433136094315,666.0,hybrid_666
2000-01-13,BRK-B,BUY,35.20000076293945,382.21044896320166,0.18144356950801416,2000-01-17,,,,
2000-01-13,UNH,BUY,5.82792590817926,472.75968853626836,0.03715787010216635,2000-01-14,,,,
2000-01-13,DIS,BUY,25.55990356516767,220.64609135679893,0.07605920854760757,2000-01-17,,,,
2000-01-13,BAC,BUY,12.0574480976601,717.6661885561907,0.11670090914801752,2000-01-17,,,,
2000-01-13,WFC,BUY,9.7857267830803,761.26636984601,0.10046761280014813,2000-01-14,,,,
2000-01-13,PFE,BUY,12.55989361086711,613.6354145607409,0.10394239732401055,2000-01-17,,,,
2000-01-13,ADBE,BUY,15.592038754054478,339.7215525073934,0.07143686019969972,2000-01-14,,,,
2000-01-14,VZ,SELL,14.457583159618261,280.350193280687,,,-10.19390364732726,-0.0025087250771742746,666.0,hybrid_666
2000-01-14,JPM,SELL,23.15559458553391,284.94200910183037,,,320.0557333549132,0.050980963830155906,666.0,hybrid_666
2000-01-14,HD,SELL,36.258755466704145,286.3840478486381,,,128.50978434197168,0.012530914595323689,666.0,hybrid_666
2000-01-14,UNH,SELL,5.987466953599622,472.75968853626836,,,75.42457494168093,0.027375270024701612,666.0,hybrid_666
2000-01-14,WFC,SELL,10.177232029102434,761.26636984601,,,298.03977741493964,0.040007784265861004,666.0,hybrid_666
2000-01-14,ADBE,SELL,16.361338661959824,339.7215525073934,,,261.34775905739843,0.04933927628324428,666.0,hybrid_666
2000-01-14,VZ,BUY,14.381461793404126,261.97175559967576,0.06170834450029173,2000-01-17,,,,
2000-01-14,UNH,BUY,6.009669770091833,377.49726620148,0.03715787010216635,2000-01-18,,,,
2000-01-14,WFC,BUY,10.736689932164044,571.306649570805,0.10046761280014813,2000-01-18,,,,
2000-01-14,JPM,BUY,23.376038032861633,249.00995707613927,0.09533975062918457,2000-01-18,,,,
2000-01-14,HD,BUY,36.2826399201702,262.0743969059382,0.15574347724085957,2000-01-18,,,,
2000-01-14,ADBE,BUY,16.53841634924742,263.7193788478129,0.07143686019969972,2000-01-17,,,,
2000-01-18,UNH,SELL,5.906199760278922,377.49726620148,,,-39.05964583821424,-0.017217253821141323,666.0,hybrid_666
2000-01-18,WFC,SELL,9.561637264217657,571.306649570805,,,-671.3154027936862,-0.1094427309879059,666.0,hybrid_666
2000-01-18,JPM,SELL,22.658187922993665,249.00995707613927,,,-178.75182504532495,-0.030708801417024825,666.0,hybrid_666
2000-01-18,HD,SELL,35.30952146360986,262.0743969059382,,,-255.02943262108784,-0.026820497590622147,666.0,hybrid_666
2000-01-18,UNH,BUY,5.84004435296786,332.4102114515975,0.03715787010216635,2000-01-19,,,,
2000-01-18,WFC,BUY,9.755052345741984,538.0667665140909,0.10046761280014813,2000-01-20,,,,
2000-01-18,JPM,BUY,23.376038566733282,213.08004822098505,0.09533975062918457,2000-01-20,,,,
2000-01-18,HD,BUY,35.628250374281706,228.37841844327954,0.15574347724085957,2000-01-20,,,,
2000-01-19,UNH,SELL,5.71122376113871,332.4102114515975,,,-42.82128016924776,-0.02205815299393827,666.0,hybrid_666
2000-01-19,UNH,BUY,5.670415722021535,227.7504331499802,0.03715787010216635,2000-01-21,,,,
2000-01-20,WFC,SELL,9.048684729675909,538.0667665140909,,,-380.07293914693946,-0.07241043830732488,666.0,hybrid_666
2000-01-20,JPM,SELL,24.011024933330972,213.08004822098505,,,135.3029256143045,0.027163985240054624,666.0,hybrid_666
2000-01-20,HD,SELL,35.40828635696905,228.37841844327954,,,-50.23503438829448,-0.006173865261467811,666.0,hybrid_666
2000-01-20,WFC,BUY,9.034157130316771,563.7897769953836,0.10046761280014813,2000-01-24,,,,
2000-01-20,JPM,BUY,23.8305190557166,202.82396256038288,0.09533975062918457,2000-01-21,,,,
2000-01-20,HD,BUY,35.810024481025536,220.48751480671658,0.15574347724085957,2000-01-21,,,,
2000-01-21,UNH,SELL,5.856728065134161,227.7504331499802,,,42.43271684508818,0.03285691071803886,666.0,hybrid_666
2000-01-21,JPM,SELL,23.038517780103398,202.82396256038288,,,-160.63683707274777,-0.03323474716440189,666.0,hybrid_666
2000-01-21,HD,SELL,35.09660350022692,220.48751480671658,,,-157.30041906725728,-0.01992238182290641,666.0,hybrid_666
2000-01-21,UNH,BUY,5.912739682248624,294.2534638553943,0.03715787010216635,2000-01-25,,,,
2000-01-21,JPM,BUY,23.3562845754746,191.13040682596093,0.09533975062918457,2000-01-25,,,,
2000-01-21,HD,BUY,35.77366676330566,203.84775850331587,0.15574347724085957,2000-01-25,,,,
2000-01-24,WFC,SELL,9.058282313238163,563.7897769953836,,,13.60153149922462,0.002670440924746858,666.0,hybrid_666
2000-01-24,WFC,BUY,9.080171060063698,429.89087345930403,0.10046761280014813,2000-01-26,,,,
2000-01-25,UNH,SELL,5.357160608147417,294.2534638553943,,,-163.48106699985283,-0.09396305333197405,666.0,hybrid_666
2000-01-25,JPM,SELL,23.24312307376317,191.13040682596093,,,-21.62860385914246,-0.004845012970524312,666.0,hybrid_666
2000-01-25,HD,SELL,33.22880345197988,203.84775850331587,,,-518.7646817110872,-0.0711378939196734,666.0,hybrid_666
2000-01-25,UNH,BUY,5.379623589892717,326.6920672723169,0.03715787010216635,2000-01-26,,,,
2000-01-25,JPM,BUY,23.079651737523946,195.38194411640498,0.09533975062918457,2000-01-27,,,,
2000-01-25,HD,BUY,33.15609272232565,222.17039520820236,0.15574347724085957,2000-01-26,,,,
2000-01-26,WFC,SELL,9.324602245375834,429.89087345930403,,,105.07873575452732,0.02691922692813468,666.0,hybrid_666
2000-01-26,UNH,SELL,5.310180181693625,326.6920672723169,,,-22.686610582996764,-0.012908599837647168,666.0,hybrid_666
2000-01-26,HD,SELL,33.35580574845356,222.17039520820236,,,44.37032194306357,0.006023418615711401,666.0,hybrid_666
2000-01-26,UNH,BUY,5.282693273940104,329.48497445786626,0.03715787010216635,2000-01-27,,,,
2000-01-26,WFC,BUY,9.187538402645211,512.2324799546104,0.10046761280014813,2000-01-28,,,,
2000-01-26,HD,BUY,32.53804848864188,224.21184998178808,0.15574347724085957,2000-01-27,,,,
2000-01-27,JPM,SELL,25.418023258815875,195.38194411640498,,,456.8755738964528,0.10131745261520123,666.0,hybrid_666
2000-01-27,UNH,SELL,5.272256933582654,329.48497445786626,,,-3.4386173361076544,-0.0019755718941571764,666.0,hybrid_666
2000-01-27,HD,SELL,34.02200200661855,224.21184998178808,,,332.71996355253214,0.04560671542716151,666.0,hybrid_666
2000-01-27,UNH,BUY,5.337218600377531,330.01684601720564,0.03715787010216635,2000-01-31,,,,
2000-01-27,JPM,BUY,25.11491980873917,179.94612710096362,0.09533975062918457,2000-01-28,,,,
2000-01-27,HD,BUY,33.66504665915035,219.2961131564381,0.15574347724085957,2000-01-28,,,,
2000-01-28,WFC,SELL,9.482744683622384,512.2324799546104,,,151.21424540311455,0.03213116158428016,666.0,hybrid_666
2000-01-28,JPM,SELL,24.36685623000984,179.94612710096362,,,-134.61114381762945,-0.029785624816887842,666.0,hybrid_666
2000-01-28,HD,SELL,32.49697461002815,219.2961131564381,,,-256.153660259175,-0.03469687896020525,666.0,hybrid_666
2000-01-28,WFC,BUY,9.540309299961214,526.2517417450468,0.10046761280014813,2000-02-01,,,,
2000-01-28,JPM,BUY,25.154450544697507,189.40397719102745,0.09533975062918457,2000-02-01,,,,
2000-01-28,HD,BUY,33.15605647054951,234.73449440397164,0.15574347724085957,2000-01-31,,,,
2000-01-31,UNH,SELL,5.104845437082152,330.01684601720564,,,-76.68705844978194,-0.043538251043144814,666.0,hybrid_666
2000-01-31,HD,SELL,33.047008539667196,234.73449440397164,,,-25.597310921458302,-0.003288929459363559,666.0,hybrid_666
2000-01-31,UNH,BUY,5.100948352858706,307.7905501826088,0.03715787010216635,2000-02-02,,,,
2000-01-31,HD,BUY,32.86523181502656,200.22973058504965,0.15574347724085957,2000-02-01,,,,
2000-02-01,WFC,SELL,9.798318076934343,526.2517417450468,,,135.77756826761924,0.027044068369374414,666.0,hybrid_666
2000-02-01,JPM,SELL,25.960839366414444,189.40397719102745,,,152.73324999557371,0.03205750092946956,666.0,hybrid_666
2000-02-01,HD,SELL,35.619662498252914,200.22973058504965,,,551.5189136176068,0.08380986626624003,666.0,hybrid_666
2000-02-01,WFC,BUY,9.816403042588389,520.4840306196045,0.10046761280014813,2000-02-03,,,,
2000-02-01,JPM,BUY,26.06340360692814,186.02726009898342,0.09533975062918457,2000-02-03,,,,
2000-02-01,HD,BUY,33.11972323540718,239.14256066690942,0.15574347724085957,2000-02-03,,,,
2000-02-02,UNH,SELL,5.394840578735792,307.7905501826088,,,90.45724989709993,0.057615213004927106,666.0,hybrid_666
2000-02-02,UNH,BUY,5.319042549303981,247.63505923001796,0.03715787010216635,2000-02-04,,,,
2000-02-03,WFC,SELL,9.719671256050571,520.4840306196045,,,-50.34735014623857,-0.009854096874195976,666.0,hybrid_666
2000-02-03,JPM,SELL,26.717995793237446,186.02726009898342,,,121.77199090132308,0.025115376187295126,666.0,hybrid_666
2000-02-03,HD,SELL,34.93069228983564,239.14256066690942,,,433.0797769645533,0.05467947426844485,666.0,hybrid_666
2000-02-03,WFC,BUY,9.700457767658294,535.0468135853046,0.10046761280014813,2000-02-04,,,,
2000-02-03,JPM,BUY,26.3993324881622,186.5687895878894,0.09533975062918457,2000-02-07,,,,
2000-02-03,HD,BUY,35.191986083984375,228.62515751318307,0.15574347724085957,2000-02-07,,,,
2000-02-04,UNH,SELL,5.417283742747489,247.63505923001796,,,24.327963757210682,0.018469713775153652,666.0,hybrid_666
2000-02-04,WFC,SELL,9.561291169389094,535.0468135853046,,,-74.46064496144209,-0.014346394943668291,666.0,hybrid_666
2000-02-04,UNH,BUY,5.391739879935848,279.39768858399026,0.03715787010216635,2000-02-08,,,,
2000-02-04,WFC,BUY,9.654191538039443,421.90153051364473,0.10046761280014813,2000-02-07,,,,
2000-02-07,JPM,SELL,25.84603935569991,186.5687895878894,,,-103.22723001078066,-0.02095860312795385,666.0,hybrid_666
2000-02-07,HD,SELL,35.03129902633231,228.62515751318307,,,-36.73710386603307,-0.004566012764059076,666.0,hybrid_666
2000-02-07,WFC,SELL,9.467966702308576,421.90153051364473,,,-78.56854321450464,-0.019289531909233812,666.0,hybrid_666
2000-02-07,WFC,BUY,9.438283130502155,545.2784963246961,0.10046761280014813,2000-02-09,,,,
2000-02-07,JPM,BUY,25.984359741210938,187.95214247720224,0.09533975062918457,2000-02-08,,,,
2000-02-07,HD,BUY,35.482797913632155,224.84192673249143,0.15574347724085957,2000-02-09,,,,
2000-02-08,UNH,SELL,5.403856126325471,279.39768858399026,,,3.3852512355749695,0.00224718674480404,666.0,hybrid_666
2000-02-08,JPM,SELL,26.71815480642269,187.95214247720224,,,137.91835464574706,0.028239874775438843,666.0,hybrid_666
2000-02-08,UNH,BUY,5.428088665008545,276.02657739817175,0.03715787010216635,2000-02-10,,,,
2000-02-08,JPM,BUY,26.577154212138083,144.6480410825289,0.09533975062918457,2000-02-10,,,,
2000-02-09,WFC,SELL,9.418366365819045,545.2784963246961,,,-10.860183498059087,-0.002110210555004863,666.0,hybrid_666
2000-02-09,HD,SELL,34.819374141974805,224.84192673249143,,,-149.16547905957486,-0.018697053520755992,666.0,hybrid_666
2000-02-09,WFC,BUY,9.484549088053184,503.826131561112,0.10046761280014813,2000-02-11,,,,
2000-02-09,HD,BUY,35.664595729746715,207.7035195443283,0.15574347724085957,2000-02-11,,,,
2000-02-10,UNH,SELL,5.6063715049171625,276.02657739817175,,,49.210802108802,0.032844496637996046,666.0,hybrid_666
2000-02-10,JPM,SELL,26.272666172152757,144.6480410825289,,,-44.04359851693607,-0.011456758596308372,666.0,hybrid_666
2000-02-10,UNH,BUY,5.609834671020508,272.013679745377,0.03715787010216635,2000-02-11,,,,
2000-02-10,JPM,BUY,26.280771255493164,148.97929028721143,0.09533975062918457,2000-02-14,,,,
2000-02-11,WFC,SELL,9.255246297018644,503.826131561112,,,-115.52873816309784,-0.024176456772559852,666.0,hybrid_666
2000-02-11,HD,SELL,34.76515035967577,207.7035195443283,,,-186.81796900158497,-0.025219558827656745,666.0,hybrid_666
2000-02-11,UNH,SELL,5.4159723956670085,272.013679745377,,,-52.733190882716826,-0.03455757374721937,666.0,hybrid_666
2000-02-11,UNH,BUY,5.537135089082378,326.0497071782092,0.03715787010216635,2000-02-14,,,,
2000-02-11,WFC,BUY,9.299484715603365,524.9105717872618,0.10046761280014813,2000-02-15,,,,
2000-02-11,HD,BUY,34.61030554796233,218.6364438573781,0.15574347724085957,2000-02-15,,,,
2000-02-14,JPM,SELL,25.111286735021526,148.97929028721143,,,-174.22897386174418,-0.04449962708865305,666.0,hybrid_666
2000-02-14,UNH,SELL,5.493030196919456,326.0497071782092,,,-14.380387174847101,-0.007965290976896005,666.0,hybrid_666
2000-02-14,UNH,BUY,5.48867067190317,272.83514664225754,0.03715787010216635,2000-02-15,,,,
2000-02-14,JPM,BUY,26.004113269133633,147.75719539967702,0.09533975062918457,2000-02-16,,,,
2000-02-15,WFC,SELL,9.254843239975578,524.9105717872618,,,-23.43278249720788,-0.004800424646419779,666.0,hybrid_666
2000-02-15,HD,SELL,34.77216852454368,218.6364438573781,,,35.38914559191653,0.00467672775546714,666.0,hybrid_666
2000-02-15,UNH,SELL,5.741535809720248,272.83514664225754,,,68.99049695703707,0.04607037895560199,666.0,hybrid_666
2000-02-15,UNH,BUY,5.658298354901765,318.85161008845404,0.03715787010216635,2000-02-17,,,,
2000-02-15,WFC,BUY,9.222372210045556,528.9408182677856,0.10046761280014813,2000-02-17,,,,
2000-02-15,HD,BUY,34.937491165544195,216.4421289928141,0.15574347724085957,2000-02-17,,,,
2000-02-16,JPM,SELL,25.846199950244227,147.75719539967702,,,-23.332829115353434,-0.006072628482081186,666.0,hybrid_666
2000-02-16,JPM,BUY,25.608930695731686,143.89003043368882,0.09533975062918457,2000-02-18,,,,
2000-02-17,UNH,SELL,5.997554160965603,318.85161008845404,,,108.1722599953107,0.059957214127802465,666.0,hybrid_666
2000-02-17,WFC,SELL,9.157198457077882,528.9408182677856,,,-34.47305822430371,-0.007066918519801507,666.0,hybrid_666
2000-02-17,HD,SELL,32.63975613155047,216.4421289928141,,,-497.32666261897793,-0.0657670301254997,666.0,hybrid_666
2000-02-17,UNH,BUY,6.009670431997856,298.5083746538922,0.03715787010216635,2000-02-18,,,,
2000-02-17,WFC,BUY,9.145264472006046,530.3788258139629,0.10046761280014813,2000-02-21,,,,
2000-02-17,HD,BUY,33.30150360142419,225.7887959811472,0.15574347724085957,2000-02-18,,,,
2000-02-18,JPM,SELL,24.571328490926177,143.89003043368882,,,-149.3006128275274,-0.040517201484654305,666.0,hybrid_666
2000-02-18,UNH,SELL,5.747913670304109,298.5083746538922,,,-78.1365854878668,-0.04355592617858894,666.0,hybrid_666
2000-02-18,HD,SELL,30.981240683671572,225.7887959811472,,,-523.8893705590672,-0.06967441907498091,666.0,hybrid_666
2000-02-18,UNH,BUY,6.021787972996096,286.67067548785667,0.03715787010216635,2000-02-21,,,,
2000-02-18,JPM,BUY,24.680204716829273,179.46640837094128,0.09533975062918457,2000-02-22,,,,
2000-02-18,HD,BUY,31.738217806261638,227.97396263384118,0.15574347724085957,2000-02-21,,,,
2000-02-22,JPM,SELL,24.20851206712083,179.46640837094128,,,-84.65298569814695,-0.019112185458769724,666.0,hybrid_666
2000-02-22,JPM,BUY,24.028127637531725,150.23681314673297,0.09533975062918457,2000-02-23,,,,
2000-02-23,JPM,SELL,24.395528182925993,150.23681314673297,,,55.19708708840653,0.015290435898150963,666.0,hybrid_666
2000-02-23,JPM,BUY,24.462848663330078,147.77137056229316,0.09533975062918457,2000-02-24,,,,
2000-02-24,JPM,SELL,24.381399227636003,147.77137056229316,,,-12.03589474403907,-0.0033295155774792765,666.0,hybrid_666
2000-02-24,JPM,BUY,24.423322648165787,147.9658850130421,0.09533975062918457,2000-02-25,,,,
2000-02-25,JPM,SELL,23.799160553381448,147.9658850130421,,,-92.35469674635897,-0.02555598612751463,666.0,hybrid_666
2000-02-25,JPM,BUY,24.225732869008294,148.82743692505468,0.09533975062918457,2000-02-29,,,,
2000-02-29,JPM,SELL,24.561649665014663,148.82743692505468,,,49.99363576970427,0.013866114920969178,666.0,hybrid_666
2000-02-29,JPM,BUY,24.561649665014663,146.97635710505782,0.09533975062918457,2000-03-02,,,,
2000-03-02,JPM,SELL,25.572541078148188,146.97635710505782,,,148.57713733114906,0.0411573093387708,666.0,hybrid_666
2000-03-02,JPM,BUY,25.450843270560213,142.37008949354131,0.09533975062918457,2000-03-06,,,,
2000-03-06,JPM,SELL,26.37793851546917,142.37008949354131,,,131.9906329867249,0.03642689694220696,666.0,hybrid_666
2000-03-06,JPM,BUY,26.221490790082267,138.64175837871846,0.09533975062918457,2000-03-08,,,,
2000-03-08,JPM,SELL,25.262538115131267,138.64175837871846,,,-132.9508850571824,-0.03657124923323215,666.0,hybrid_666
2000-03-08,JPM,BUY,25.52987855581744,141.92593409759144,0.09533975062918457,2000-03-10,,,,
2000-03-10,JPM,SELL,24.994447858368535,141.92593409759144,,,-75.99150187996065,-0.02097270836123496,666.0,hybrid_666
2000-03-10,JPM,BUY,25.29276126961462,142.98435281876004,0.09533975062918457,2000-03-13,,,,
2000-03-13,JPM,SELL,25.43889360674051,142.98435281876004,,,20.894637649838387,0.005777634777324491,666.0,hybrid_666
2000-03-13,JPM,BUY,24.541889565889953,147.43614490182412,0.09533975062918457,2000-03-15,,,,
2000-03-15,JPM,SELL,26.164125507132873,147.43614490182412,,,239.17621329803842,0.06610069436126946,666.0,hybrid_666
2000-03-15,JPM,BUY,24.620933109021596,147.84266788706697,0.09533975062918457,2000-03-16,,,,
2000-03-16,JPM,SELL,27.903283948715654,147.84266788706697,,,485.2715050817242,0.13331545255250052,666.0,hybrid_666
2000-03-16,JPM,BUY,26.85380762084469,137.1863859974556,0.09533975062918457,2000-03-20,,,,
2000-03-20,JPM,SELL,27.466452722616587,137.1863859974556,,,84.04656741113013,0.022814086941486234,666.0,hybrid_666
2000-03-20,JPM,BUY,28.454360432083966,129.73720342177984,0.09533975062918457,2000-03-22,,,,
2000-03-22,JPM,SELL,28.71573400636584,129.73720342177984,,,33.90987657568485,0.00918571249934539,666.0,hybrid_666
2000-03-22,JPM,BUY,28.65196274212833,128.94964621042348,0.09533975062918457,2000-03-24,,,,
2000-03-24,JPM,SELL,30.78561456747638,128.94964621042348,,,275.1336480148552,0.0744679114848506,666.0,hybrid_666
2000-03-24,JPM,BUY,30.66747720043046,121.28744889068788,0.09533975062918457,2000-03-28,,,,
2000-03-28,JPM,SELL,29.862408806643835,121.28744889068788,,,-97.64469166490335,-0.026251536392283566,666.0,hybrid_666
2000-03-28,JPM,BUY,29.639949816594008,125.19373841686345,0.09533975062918457,2000-03-30,,,,
2000-03-30,JPM,SELL,27.601172606912755,125.19373841686345,,,-255.24214067909725,-0.06878477265639088,666.0,hybrid_666
2000-03-30,JPM,BUY,28.27652316668938,130.41271433368703,0.09533975062918457,2000-04-03,,,,
2000-04-03,JPM,SELL,27.946137608421587,130.41271433368703,,,-43.08647743035317,-0.011684094127137844,666.0,hybrid_666
2000-04-03,NVDA,BUY,0.15990875904772978,17808.086384355214,0.0737016848353576,2000-04-05,,,,
2000-04-03,JPM,BUY,27.8022764478678,145.3724783149828,0.10460452243520996,2000-04-04,,,,
2000-04-04,JPM,SELL,28.302106615583444,145.3724783149828,,,72.66155021741679,0.01797803027578974,666.0,hybrid_666
2000-04-04,JPM,BUY,29.079486211056366,129.5044001337703,0.10460452243520996,2000-04-05,,,,
2000-04-05,NVDA,SELL,0.17440771559016396,17808.086384355214,,,258.1986705906802,0.09067018360205348,666.0,hybrid_666
2000-04-05,JPM,SELL,27.455235412662905,129.5044001337703,,,-210.34762531274282,-0.05585555351992093,666.0,hybrid_666
2000-04-05,NVDA,BUY,0.14468843141287827,19739.704474728976,0.0737016848353576,2000-04-07,,,,
2000-04-05,JPM,BUY,26.775385148090912,151.39508402881378,0.10460452243520996,2000-04-07,,,,
2000-04-07,NVDA,SELL,0.1910352454055545,19739.704474728976,,,914.8724115606624,0.3203214903921548,666.0,hybrid_666
2000-04-07,JPM,SELL,27.960038349285167,151.39508402881378,,,179.35067093980751,0.04424411431029297,666.0,hybrid_666
2000-04-07,NVDA,BUY,0.19243988976796061,15239.671260808951,0.0737016848353576,2000-04-11,,,,
2000-04-07,JPM,BUY,28.046618810140636,148.41002266296437,0.10460452243520996,2000-04-11,,,,
2000-04-11,NVDA,SELL,0.1649839104344136,15239.671260808951,,,-418.42009918682106,-0.1426730152810458,666.0,hybrid_666
2000-04-11,JPM,SELL,27.20841223047573,148.41002266296437,,,-124.3982574843144,-0.02988619003734742,666.0,hybrid_666
2000-04-11,NVDA,BUY,0.1661459824821711,17422.716566539595,0.0737016848353576,2000-04-12,,,,
2000-04-11,JPM,BUY,27.649342573506168,148.59149471962616,0.10460452243520996,2000-04-13,,,,
2000-04-12,NVDA,SELL,0.1578499051183585,17422.716566539595,,,-144.540204523792,-0.049932458431264475,666.0,hybrid_666
2000-04-12,NVDA,BUY,0.16820608838047618,15439.000870848098,0.0737016848353576,2000-04-14,,,,
