date,value,cash,positions,drawdown,leverage,in_protection,risk_on,protection_stage,inverse_value
2006-04-13,143604.38644550805,23269.683111801147,5,-0.09459741669371324,2.0,False,True,0,0.0
2006-04-17,143504.66641504088,25073.33121332128,5,-0.09522613546357211,2.0,False,True,0,0.0
2006-04-18,146555.26953180548,25063.062619702567,5,-0.07599257295948418,1.612319979054602,False,True,0,0.0
2006-04-19,149381.84445804264,25051.827248232697,5,-0.05817147220156954,1.665927744451485,False,True,0,0.0
2006-04-20,149219.37325051636,25819.35523080307,5,-0.05919582706041645,1.7103143155415714,False,True,0,0.0
2006-04-21,149402.2698348505,24914.776007625336,5,-0.058042693482586186,1.7190125518255488,False,True,0,0.0
2006-04-24,148559.29283095044,25221.64318984087,5,-0.06335752804920672,1.7122211330373729,False,True,0,0.0
2006-04-25,147870.8780857555,25210.282102707588,5,-0.06769787240854937,1.6889748021200732,False,True,0,0.0
2006-04-26,148971.09852972126,25198.062181819805,5,-0.06076115928418409,1.751572894879694,False,True,0,0.0
2006-04-27,149478.84791533605,25053.151458026055,5,-0.05755988098909345,1.7753401783494378,False,True,0,0.0
2006-04-28,149161.66716001875,24939.89206575482,5,-0.05955965468923939,1.7707968913309755,False,True,0,0.0
2006-05-01,150299.389308155,25007.186008020686,5,-0.05238649934556049,1.6613743597355306,False,True,0,0.0
2006-05-02,152976.04560721185,24996.5116794788,5,-0.03551061144426209,1.5993799021869954,False,True,0,0.0
2006-05-03,151721.5331147532,24985.62177261832,5,-0.043420111143932336,1.622818622447447,False,True,0,0.0
2006-05-04,151155.91342653672,25505.251846128718,5,-0.04698625239877781,1.6215968048187395,False,True,0,0.0
2006-05-05,152337.4083554144,25388.333885475582,5,-0.03953711670559304,1.5412859910835786,False,True,0,0.0
2006-05-08,151454.5309584729,25673.23013584783,5,-0.04510351683945589,1.6860626022535568,False,True,0,0.0
2006-05-09,152672.7171036279,25661.503450850458,5,-0.037423048922901124,1.6852890084697545,False,True,0,0.0
2006-05-10,153509.58788570395,25647.944843848894,5,-0.03214671310378089,1.8331474613754597,False,True,0,0.0
2006-05-11,150957.59053201994,25311.871524520902,5,-0.04823664638373041,1.5801000526635156,False,True,0,0.0
2006-05-12,147900.96958852626,25393.857588615276,5,-0.06750815031844772,1.4041081109122924,False,True,0,0.0
2006-05-15,145963.02034333657,24925.181709272012,5,-0.07972660893480082,1.4020583670269129,False,True,0,0.0
