date,portfolio_value,cash,positions_count,regime_mult
2012-01-23,180729.4818515617,10185.620133066066,31,1.0
2012-01-24,179397.1281546483,10185.620133066066,31,1.0
2012-01-25,180159.96579167483,10185.620133066066,31,1.0
2012-01-26,178444.24012962222,10185.620133066066,31,1.0
2012-01-27,178279.03111255702,10185.620133066066,31,1.0
2012-01-30,177992.97936306254,10185.620133066066,31,1.0
2012-01-31,178439.17820386597,10185.620133066066,31,1.0
2012-02-01,180624.81274339842,10185.620133066066,31,1.0
2012-02-02,180013.1042260388,10185.620133066066,31,1.0
2012-02-03,179613.39316969985,10185.620133066066,31,1.0
2012-02-06,179784.31978756055,10185.620133066066,31,1.0
2012-02-07,180831.12022012114,10185.620133066066,31,1.0
2012-02-08,180951.48799573805,10185.620133066066,31,1.0
2012-02-09,181343.64439625267,10185.620133066066,31,1.0
2012-02-10,180912.88050097268,10185.620133066066,31,1.0
2012-02-13,182152.91317103236,10185.620133066066,31,1.0
2012-02-14,182794.46621544246,10185.620133066066,31,1.0
2012-02-15,182325.93176575974,10185.620133066066,31,1.0
2012-02-16,183622.36929871558,10185.620133066066,31,1.0
2012-02-17,183760.26835875362,10185.620133066066,31,1.0
2012-02-21,184333.10718135815,10185.620133066066,31,1.0
2012-02-22,183789.1703907097,10185.620133066066,31,1.0
2012-02-23,184109.22371932626,10185.620133066066,31,1.0
2012-02-24,185090.60130449024,10185.620133066066,31,1.0
2012-02-27,185341.74411015166,10185.620133066066,31,1.0
2012-02-28,185930.49544882853,10185.620133066066,31,1.0
2012-02-29,185653.38760027298,10185.620133066066,31,1.0
2012-03-01,186300.63847294074,10185.620133066066,31,1.0
2012-03-02,186054.34480560286,10185.620133066066,31,1.0
2012-03-05,185444.01849394667,10185.620133066066,31,1.0
2012-03-06,183604.70496937507,10185.620133066066,31,1.0
2012-03-07,184149.27006758578,10185.620133066066,31,1.0
2012-03-08,186143.36838149992,10185.620133066066,31,1.0
2012-03-09,186560.28456219568,10185.620133066066,31,1.0
2012-03-12,186542.0799478686,10185.620133066066,31,1.0
2012-03-13,188430.27140307255,10185.620133066066,31,1.0
2012-03-14,188873.9142419346,10185.620133066066,31,1.0
2012-03-15,189260.34702459723,10185.620133066066,31,1.0
2012-03-16,189292.36829988673,10185.620133066066,31,1.0
2012-03-19,189972.0187071962,10185.620133066066,31,1.0
2012-03-20,188509.4249722298,10185.620133066066,31,1.0
2012-03-21,187501.39610480124,10185.620133066066,31,1.0
2012-03-22,186840.9336071411,10185.620133066066,31,1.0
2012-03-23,187014.5164866769,10185.620133066066,31,1.0
2012-03-26,189786.20774260632,10185.620133066066,31,1.0
2012-03-27,189851.87115856804,10185.620133066066,31,1.0
2012-03-28,189562.5766431262,10185.620133066066,31,1.0
2012-03-29,192227.23370532825,10185.620133066066,31,1.0
2012-03-30,193729.615606839,10185.620133066066,31,1.0
2012-04-02,194522.39354766416,10185.620133066066,31,1.0
2012-04-03,193897.78221211027,10185.620133066066,31,1.0
2012-04-04,192668.92973886567,10185.620133066066,31,1.0
2012-04-05,192518.48867713165,10185.620133066066,31,1.0
2012-04-09,190429.75431886842,10185.620133066066,31,1.0
2012-04-10,188184.03857577563,10185.620133066066,31,1.0
2012-04-11,189121.44459997158,10185.620133066066,31,1.0
2012-04-12,190331.7214678178,10185.620133066066,31,1.0
2012-04-13,188679.26182135215,10185.620133066066,31,1.0
2012-04-16,189013.08778343027,10185.620133066066,31,1.0
2012-04-17,191289.4013999046,10185.620133066066,31,1.0
2012-04-18,190229.03796525835,10185.620133066066,31,1.0
2012-04-19,191091.23938648836,10185.620133066066,31,1.0
2012-04-20,192427.7757605177,10185.620133066066,31,1.0
2012-04-23,190967.55060010112,10185.620133066066,31,1.0
2012-04-24,190955.40205464742,10185.620133066066,31,1.0
2012-04-25,191890.45316300148,10185.620133066066,31,1.0
2012-04-26,192144.50440625293,10185.620133066066,31,1.0
2012-04-27,191341.82947326018,10185.620133066066,31,1.0
2012-04-30,189413.6081168201,10185.620133066066,31,1.0
2012-05-01,191143.4588024763,10185.620133066066,31,1.0
2012-05-02,190469.34661656068,10185.620133066066,31,1.0
2012-05-03,189093.93512175922,10185.620133066066,31,1.0
2012-05-04,186567.699000361,10185.620133066066,31,1.0
2012-05-07,187384.56552488432,10185.620133066066,31,1.0
2012-05-08,187590.74548621502,10185.620133066066,31,1.0
2012-05-09,186034.92284682408,10185.620133066066,31,1.0
2012-05-10,187071.00488106054,10185.620133066066,31,1.0
2012-05-11,186492.34479488767,10185.620133066066,31,1.0
2012-05-14,185736.58398887463,10185.620133066066,31,1.0
2012-05-15,185208.02151688002,10185.620133066066,31,1.0
2012-05-16,185477.42156804947,10185.620133066066,31,1.0
2012-05-17,185000.99152358613,10185.620133066066,31,1.0
2012-05-18,183359.00636498732,10185.620133066066,31,1.0
2012-05-21,185361.7715273808,10185.620133066066,31,1.0
2012-05-22,185636.932643377,10185.620133066066,31,1.0
2012-05-23,185097.8087388758,10185.620133066066,31,1.0
2012-05-24,186889.42968642365,10185.620133066066,31,1.0
2012-05-25,186418.77009092964,10185.620133066066,31,1.0
2012-05-29,187378.63160833993,10185.620133066066,31,1.0
2012-05-30,185953.79145939412,10185.620133066066,31,1.0
2012-05-31,185543.0551268672,10185.620133066066,31,1.0
2012-06-01,183032.5990270196,10185.620133066066,31,1.0
2012-06-04,183094.73369810966,10185.620133066066,31,1.0
2012-06-05,184253.01226142378,10185.620133066066,31,1.0
2012-06-06,188151.58946958356,10185.620133066066,31,1.0
2012-06-07,188080.21306317506,10185.620133066066,31,1.0
2012-06-08,189887.9357467699,10185.620133066066,31,1.0
2012-06-11,188245.366591631,10185.620133066066,31,1.0
2012-06-12,189811.2966954,10185.620133066066,31,1.0
2012-06-13,189973.80501778756,10185.620133066066,31,1.0
2012-06-14,192984.7940677952,10185.620133066066,31,1.0
2012-06-15,193565.04215010622,10185.620133066066,31,1.0
2012-06-18,194051.33267040076,10185.620133066066,31,1.0
2012-06-19,195477.199638248,10185.620133066066,31,1.0
2012-06-20,194658.9754327787,10185.620133066066,31,1.0
2012-06-21,191429.71202056372,10185.620133066066,31,1.0
2012-06-22,192776.20176225743,10185.620133066066,31,1.0
2012-06-25,190398.88805410435,10185.620133066066,31,1.0
2012-06-26,192289.98836830384,10185.620133066066,31,0.75
2012-06-27,193874.25813788708,10185.620133066066,31,0.75
2012-06-28,194341.0034989383,10185.620133066066,31,0.75
2012-06-29,195699.11866304942,10185.620133066066,31,1.0
2012-07-02,193546.15253195708,10185.620133066066,31,1.0
2012-07-03,192656.62296643996,10185.620133066066,31,0.75
2012-07-05,192800.88110735477,10185.620133066066,31,1.0
2012-07-06,192307.4408496939,10185.620133066066,31,1.0
2012-07-09,192667.25914438837,10185.620133066066,31,1.0
2012-07-10,191729.19552403892,10185.620133066066,31,1.0
2012-07-11,192374.8113535422,10185.620133066066,31,1.0
2012-07-12,191135.77480723205,10185.620133066066,31,1.0
2012-07-13,193451.76653533403,10185.620133066066,31,1.0
2012-07-16,193197.6056275604,10185.620133066066,31,1.0
2012-07-17,195019.1613161176,10185.620133066066,31,1.0
2012-07-18,195436.9552886763,10185.620133066066,31,1.0
2012-07-19,193684.64782477546,10185.620133066066,31,1.0
2012-07-20,193198.80919075327,10185.620133066066,31,1.0
2012-07-23,191479.22953888835,10185.620133066066,31,1.0
2012-07-24,190973.58550698278,10185.620133066066,31,1.0
2012-07-25,188811.8042336563,10185.620133066066,31,1.0
2012-07-26,190330.0549861952,10185.620133066066,31,1.0
2012-07-27,193593.15157848422,10185.620133066066,31,1.0
2012-07-30,193583.97433804045,10185.620133066066,31,1.0
2012-07-31,190883.18950152714,10185.620133066066,31,1.0
2012-08-01,190838.93887778537,10185.620133066066,31,1.0
2012-08-02,189740.59410157794,10185.620133066066,31,1.0
2012-08-03,192113.85412401287,10185.620133066066,31,1.0
2012-08-06,191407.88823520544,10185.620133066066,31,1.0
2012-08-07,192704.60453342018,10185.620133066066,31,1.0
2012-08-08,193364.76682972023,10185.620133066066,31,1.0
2012-08-09,192610.8578590605,10185.620133066066,31,1.0
2012-08-10,192761.7110506061,10185.620133066066,31,1.0
2012-08-13,192361.55899967352,10185.620133066066,31,1.0
2012-08-14,192864.3563951651,10185.620133066066,31,1.0
2012-08-15,193910.23158777997,10185.620133066066,31,1.0
2012-08-16,194724.1612105054,10185.620133066066,31,1.0
2012-08-17,193997.77433308377,10185.620133066066,31,1.0
2012-08-20,194043.68551857304,10185.620133066066,31,1.0
2012-08-21,193585.61420207974,10185.620133066066,31,1.0
2012-08-22,194156.1072622414,10185.620133066066,31,1.0
2012-08-23,193430.14923003092,10185.620133066066,31,1.0
2012-08-24,194701.83911579655,10185.620133066066,31,1.0
2012-08-27,194936.4102525585,10185.620133066066,31,1.0
2012-08-28,194541.73379691542,10185.620133066066,31,1.0
2012-08-29,194794.35413576342,10185.620133066066,31,1.0
2012-08-30,194257.57789876862,10185.620133066066,31,1.0
2012-08-31,194322.5434484644,10185.620133066066,31,1.0
2012-09-04,194630.53873489154,10185.620133066066,31,1.0
2012-09-05,194354.68027627195,10185.620133066066,31,1.0
2012-09-06,197206.65855791734,10185.620133066066,31,1.0
2012-09-07,197242.03397316235,10185.620133066066,31,1.0
2012-09-10,195928.2567177354,10185.620133066066,31,1.0
2012-09-11,195355.30189808886,10185.620133066066,31,1.0
2012-09-12,195661.91446205968,10185.620133066066,31,1.0
2012-09-13,198979.27844725674,10185.620133066066,31,1.0
2012-09-14,198868.08587211478,10185.620133066066,31,1.0
2012-09-17,199095.24047849045,10185.620133066066,31,1.0
2012-09-18,199706.14169060544,10185.620133066066,31,1.0
2012-09-19,199711.92415464827,10185.620133066066,31,1.0
2012-09-20,200431.9873192561,10185.620133066066,31,1.0
2012-09-21,201452.198439715,10185.620133066066,31,1.0
2012-09-24,201399.8090308166,10185.620133066066,31,1.0
2012-09-25,201048.53659706176,10185.620133066066,31,1.0
2012-09-26,200183.00467389464,10185.620133066066,31,1.0
2012-09-27,201209.58139632994,10185.620133066066,31,1.0
2012-09-28,199858.22643645428,10185.620133066066,31,1.0
2012-10-01,201510.99824153542,10185.620133066066,31,1.0
2012-10-02,201648.44233573414,10185.620133066066,31,1.0
2012-10-03,202129.03512686797,10185.620133066066,31,1.0
2012-10-04,204408.56359285887,10185.620133066066,31,1.0
2012-10-05,204151.9012077519,10185.620133066066,31,1.0
2012-10-08,204292.3179995602,10185.620133066066,31,1.0
2012-10-09,203197.3138572687,10185.620133066066,31,1.0
2012-10-10,201708.11397698193,10185.620133066066,31,1.0
2012-10-11,201818.5328762716,10185.620133066066,31,1.0
2012-10-12,200816.56627251083,10185.620133066066,31,1.0
2012-10-15,202730.7224073759,10185.620133066066,31,1.0
2012-10-16,202686.82345293747,10185.620133066066,31,1.0
2012-10-17,202219.0851307103,10185.620133066066,31,1.0
2012-10-18,202441.3210623148,10185.620133066066,31,1.0
2012-10-19,200317.52712870692,10185.620133066066,31,1.0
2012-10-22,200807.757464436,10185.620133066066,31,1.0
2012-10-23,198485.5065478085,10185.620133066066,31,1.0
2012-10-24,198382.88724541522,10185.620133066066,31,1.0
2012-10-25,199673.2412447153,10185.620133066066,31,1.0
2012-10-26,198934.97830255792,10185.620133066066,31,1.0
2012-10-31,199215.56431519837,10185.620133066066,31,1.0
2012-11-01,200775.40939512852,10185.620133066066,31,1.0
2012-11-02,198726.69064277085,10185.620133066066,31,1.0
2012-11-05,197950.57900668395,10185.620133066066,31,1.0
2012-11-06,200016.96232987937,10185.620133066066,31,1.0
2012-11-07,195265.34492405722,10185.620133066066,31,1.0
2012-11-08,193012.46141370633,10185.620133066066,31,1.0
2012-11-09,192848.0320703143,10185.620133066066,31,1.0
2012-11-12,192009.64307892902,10185.620133066066,31,1.0
2012-11-13,191641.31482308434,10185.620133066066,31,1.0
2012-11-14,189283.56641334484,10185.620133066066,31,1.0
2012-11-15,188741.28621848594,10185.620133066066,31,1.0
2012-11-16,189713.1137262189,10185.620133066066,31,1.0
2012-11-19,192451.20629079695,10185.620133066066,31,1.0
2012-11-20,192965.4509822957,10185.620133066066,31,1.0
2012-11-21,193832.72880217218,10185.620133066066,31,1.0
2012-11-23,195921.32616878318,10185.620133066066,31,1.0
2012-11-26,194779.29498154408,10185.620133066066,31,1.0
2012-11-27,192987.336914301,10185.620133066066,31,1.0
2012-11-28,194886.4074915284,10185.620133066066,31,1.0
2012-11-29,196881.66716403063,10185.620133066066,31,0.75
2012-11-30,197430.3375218964,10185.620133066066,31,0.75
2012-12-03,196393.21251519723,10185.620133066066,31,0.75
2012-12-04,195826.63529904274,10185.620133066066,31,0.75
2012-12-05,197117.75140290006,10185.620133066066,31,1.0
2012-12-06,197347.54678608367,10185.620133066066,31,1.0
2012-12-07,198569.97736960882,10185.620133066066,31,1.0
2012-12-10,198598.16221487525,10185.620133066066,31,1.0
2012-12-11,199753.70069807695,10185.620133066066,31,1.0
2012-12-12,200107.99260348873,10185.620133066066,31,1.0
2012-12-13,198562.76392907507,10185.620133066066,31,1.0
2012-12-14,197810.3008204485,10185.620133066066,31,1.0
2012-12-17,199014.19929211598,10185.620133066066,31,1.0
2012-12-18,200469.12321075817,10185.620133066066,31,1.0
2012-12-19,198700.9914875096,10185.620133066066,31,1.0
2012-12-20,200233.19339288052,10185.620133066066,31,1.0
2012-12-21,198771.6771101245,10185.620133066066,31,1.0
2012-12-24,198089.50457978778,10185.620133066066,31,1.0
2012-12-26,197090.74508646101,10185.620133066066,31,1.0
2012-12-27,197097.99962708156,10185.620133066066,31,1.0
2012-12-28,194909.88464759025,10185.620133066066,31,1.0
2012-12-31,196906.0667139041,10185.620133066066,31,1.0
2013-01-02,200092.3759322132,10185.620133066066,31,1.0
2013-01-03,197648.5651434648,10185.620133066066,31,1.0
2013-01-04,198186.06460716075,10185.620133066066,31,1.0
2013-01-07,197792.5102570592,10185.620133066066,31,1.0
2013-01-08,196927.62029233063,10185.620133066066,31,1.0
2013-01-09,198092.19009015107,10185.620133066066,31,1.0
2013-01-10,199848.71226877792,10185.620133066066,31,1.0
2013-01-11,199612.35490092877,10185.620133066066,31,1.0
2013-01-14,200358.2343155784,10185.620133066066,31,1.0
2013-01-15,200813.98069295494,10185.620133066066,31,1.0
2013-01-16,200914.0568491305,10185.620133066066,31,1.0
2013-01-17,202163.37181741727,10185.620133066066,31,1.0
2013-01-18,202529.84203956233,10185.620133066066,31,1.0
2013-01-22,204324.3174090743,10185.620133066066,31,1.0
2013-01-23,204236.02150254365,10185.620133066066,31,1.0
2013-01-24,205101.17766000773,10185.620133066066,31,1.0
2013-01-25,205833.73847545905,10185.620133066066,31,1.0
2013-01-28,205395.20823891755,10185.620133066066,31,1.0
2013-01-29,207282.31911539147,10185.620133066066,31,1.0
2013-01-30,206651.5755398592,10185.620133066066,31,1.0
2013-01-31,205362.4512122367,10185.620133066066,31,1.0
2013-02-01,206850.10942380683,10185.620133066066,31,1.0
2013-02-04,205452.82744349877,10185.620133066066,31,1.0
2013-02-05,209034.2454209011,10185.620133066066,31,1.0
2013-02-06,208794.20162679924,10185.620133066066,31,1.0
2013-02-07,208073.78793131796,10185.620133066066,31,1.0
2013-02-08,209040.3485613807,10185.620133066066,31,1.0
2013-02-11,208303.71510133508,10185.620133066066,31,1.0
2013-02-12,208477.9249421181,10185.620133066066,31,1.0
2013-02-13,208551.8398873019,10185.620133066066,31,1.0
2013-02-14,208571.47219859343,10185.620133066066,31,1.0
2013-02-15,209109.58031300645,10185.620133066066,31,1.0
2013-02-19,209617.7979299994,10185.620133066066,31,1.0
2013-02-20,207432.0651202046,10185.620133066066,31,1.0
2013-02-21,207037.66475472724,10185.620133066066,31,1.0
2013-02-22,207032.50794310265,10185.620133066066,31,1.0
2013-02-25,203942.66838691334,10185.620133066066,31,1.0
2013-02-26,204485.162168871,10185.620133066066,31,1.0
2013-02-27,206861.46457762676,10185.620133066066,31,1.0
2013-02-28,206203.4022202452,10185.620133066066,31,1.0
2013-03-01,206579.68845761282,10185.620133066066,31,1.0
2013-03-04,207580.7429268326,10185.620133066066,31,1.0
2013-03-05,208546.65513942685,10185.620133066066,31,1.0
2013-03-06,208770.8533296982,10185.620133066066,31,1.0
2013-03-07,209211.47290054924,10185.620133066066,31,1.0
2013-03-08,209549.5733899808,10185.620133066066,31,1.0
2013-03-11,210239.6303350328,10185.620133066066,31,1.0
2013-03-12,211055.36331546545,10185.620133066066,31,1.0
2013-03-13,210848.57178253072,10185.620133066066,31,1.0
2013-03-14,211782.21043952907,10185.620133066066,31,1.0
2013-03-15,210874.0228432764,10185.620133066066,31,1.0
2013-03-18,210618.15799265535,10185.620133066066,31,1.0
2013-03-19,211194.31208519594,10185.620133066066,31,1.0
2013-03-20,211644.6608786775,10185.620133066066,31,1.0
2013-03-21,211305.6065502469,10185.620133066066,31,1.0
2013-03-22,212020.64566297075,10185.620133066066,31,1.0
2013-03-25,211998.00778301587,10185.620133066066,31,1.0
2013-03-26,214234.49991508076,10185.620133066066,31,1.0
2013-03-27,214943.38061327176,10185.620133066066,31,1.0
2013-03-28,215870.6474810279,10185.620133066066,31,1.0
2013-04-01,218111.3792361791,10185.620133066066,31,1.0
2013-04-02,222320.8309088171,10185.620133066066,31,1.0
2013-04-03,221062.29201825408,10185.620133066066,31,1.0
2013-04-04,222121.99256463454,10185.620133066066,31,1.0
2013-04-05,221493.6618313462,10185.620133066066,31,1.0
2013-04-08,222273.9989847236,10185.620133066066,31,1.0
2013-04-09,222724.3084860156,10185.620133066066,31,1.0
2013-04-10,224253.39748341485,10185.620133066066,31,1.0
2013-04-11,225634.9169207464,10185.620133066066,31,1.0
2013-04-12,225820.68916402143,10185.620133066066,31,1.0
2013-04-15,221915.82707464148,10185.620133066066,31,1.0
2013-04-16,225031.31520467496,10185.620133066066,31,1.0
2013-04-17,223171.58779134334,10185.620133066066,31,1.0
2013-04-18,220706.61965616897,10185.620133066066,31,1.0
2013-04-19,223227.34219283838,10185.620133066066,31,1.0
2013-04-22,222713.9313286224,10185.620133066066,31,1.0
2013-04-23,223513.40823181387,10185.620133066066,31,1.0
2013-04-24,222107.66495667928,10185.620133066066,31,1.0
2013-04-25,223062.7299322042,10185.620133066066,31,1.0
2013-04-26,223423.9364591161,10185.620133066066,31,1.0
2013-04-29,224449.77743591592,10185.620133066066,31,1.0
2013-04-30,223829.0686543141,10185.620133066066,31,1.0
2013-05-01,222488.49791799794,10185.620133066066,31,1.0
2013-05-02,223370.68156195353,10185.620133066066,31,1.0
2013-05-03,223602.99109440928,10185.620133066066,31,1.0
2013-05-06,224465.57402404974,10185.620133066066,31,1.0
2013-05-07,225685.10105600653,10185.620133066066,31,1.0
2013-05-08,228189.63450523984,10185.620133066066,31,1.0
2013-05-09,227299.34903038933,10185.620133066066,31,1.0
2013-05-10,228713.8712659887,10185.620133066066,31,1.0
2013-05-13,228485.80177804036,10185.620133066066,31,1.0
2013-05-14,229532.14545612407,10185.620133066066,31,1.0
2013-05-15,230635.86868774472,10185.620133066066,31,1.0
2013-05-16,229833.6495504766,10185.620133066066,31,1.0
2013-05-17,231042.44462279935,10185.620133066066,31,1.0
2013-05-20,230472.50396525455,10185.620133066066,31,1.0
2013-05-21,231489.05931289366,10185.620133066066,31,1.0
2013-05-22,230602.57061279638,10185.620133066066,31,1.0
2013-05-23,230123.60074094264,10185.620133066066,31,1.0
2013-05-24,230595.9623152402,10185.620133066066,31,1.0
2013-05-28,232706.46548436806,10185.620133066066,31,1.0
2013-05-29,230403.90887887072,10185.620133066066,31,1.0
2013-05-30,231832.33629479632,10185.620133066066,31,1.0
2013-05-31,226975.8962141848,10185.620133066066,31,1.0
2013-06-03,228753.34483419234,10185.620133066066,31,1.0
2013-06-04,227848.3776516743,10185.620133066066,31,1.0
2013-06-05,225574.71649347607,10185.620133066066,31,1.0
2013-06-06,226997.78255843508,10185.620133066066,31,1.0
2013-06-07,229134.9430827483,10185.620133066066,31,1.0
2013-06-10,230453.89512490507,10185.620133066066,31,1.0
2013-06-11,229542.99887704494,10185.620133066066,31,1.0
2013-06-12,228340.93182561107,10185.620133066066,31,1.0
2013-06-13,230621.55367678666,10185.620133066066,31,1.0
2013-06-14,229846.60643828628,10185.620133066066,31,1.0
2013-06-17,231338.26161701087,10185.620133066066,31,1.0
2013-06-18,233657.35127804615,10185.620133066066,31,1.0
2013-06-19,230802.42059324964,10185.620133066066,31,1.0
2013-06-20,225531.90689176778,10185.620133066066,31,1.0
2013-06-21,226952.91037915467,10185.620133066066,31,0.75
2013-06-24,226812.1450935953,10185.620133066066,31,0.75
2013-06-25,226898.03573851392,10185.620133066066,31,0.75
2013-06-26,229629.92297141824,10185.620133066066,31,0.75
2013-06-27,231518.5181412396,10185.620133066066,31,0.75
2013-06-28,229936.06052775562,10185.620133066066,31,1.0
2013-07-01,230564.5591094096,10185.620133066066,31,1.0
2013-07-02,230241.0106490647,10185.620133066066,31,1.0
2013-07-03,230356.2443658067,10185.620133066066,31,1.0
2013-07-05,232370.8196358914,10185.620133066066,31,1.0
2013-07-08,235151.26095246576,10185.620133066066,31,1.0
2013-07-09,236566.87044606204,10185.620133066066,31,1.0
2013-07-10,236151.7686958293,10185.620133066066,31,1.0
2013-07-11,238789.88016811264,10185.620133066066,31,1.0
2013-07-12,238669.6653288512,10185.620133066066,31,1.0
2013-07-15,238396.4063446878,10185.620133066066,31,1.0
2013-07-16,237372.67162319037,10185.620133066066,31,1.0
2013-07-17,237240.01672413188,10185.620133066066,31,1.0
2013-07-18,242453.01005067624,10185.620133066066,31,1.0
2013-07-19,244230.74629562945,10185.620133066066,31,1.0
2013-07-22,245063.53354925427,10185.620133066066,31,1.0
2013-07-23,246040.68247626847,10185.620133066066,31,1.0
2013-07-24,245075.22389232204,10185.620133066066,31,1.0
2013-07-25,245402.82383188274,10185.620133066066,31,1.0
2013-07-26,244991.09401829375,10185.620133066066,31,1.0
2013-07-29,245227.63614837462,10185.620133066066,31,1.0
2013-07-30,244476.4884464674,10185.620133066066,31,1.0
2013-07-31,244688.9985483146,10185.620133066066,31,1.0
2013-08-01,245951.79928426776,10185.620133066066,31,1.0
2013-08-02,245040.82362061902,10185.620133066066,31,1.0
2013-08-05,245816.21341709056,10185.620133066066,31,1.0
2013-08-06,245369.82436042582,10185.620133066066,31,1.0
2013-08-07,244708.55365680193,10185.620133066066,31,1.0
2013-08-08,244866.2342908881,10185.620133066066,31,1.0
2013-08-09,243679.84670790244,10185.620133066066,31,1.0
2013-08-12,242753.89308102592,10185.620133066066,31,1.0
2013-08-13,243881.9612341797,10185.620133066066,31,1.0
2013-08-14,241746.0005012335,10185.620133066066,31,1.0
2013-08-15,238340.99732511584,10185.620133066066,31,1.0
2013-08-16,237754.72222301777,10185.620133066066,31,1.0
2013-08-19,237584.90849091206,10185.620133066066,31,1.0
2013-08-20,238152.27460676394,10185.620133066066,31,1.0
2013-08-21,236551.9443417204,10185.620133066066,31,1.0
2013-08-22,237067.6109864365,10185.620133066066,31,1.0
2013-08-23,238583.05252810338,10185.620133066066,31,1.0
2013-08-26,237264.03240704574,10185.620133066066,31,1.0
2013-08-27,235030.186988778,10185.620133066066,31,1.0
2013-08-28,235505.9539986784,10185.620133066066,31,1.0
2013-08-29,236369.10133365917,10185.620133066066,31,1.0
2013-08-30,235618.80744073048,10185.620133066066,31,1.0
2013-09-03,236144.92491570348,10185.620133066066,31,1.0
2013-09-04,237788.08846464814,10185.620133066066,31,1.0
2013-09-05,238580.3332847905,10185.620133066066,31,1.0
2013-09-06,238571.26965514137,10185.620133066066,31,1.0
2013-09-09,239800.2733678369,10185.620133066066,31,1.0
2013-09-10,241241.9831790721,10185.620133066066,31,1.0
2013-09-11,243140.35177679273,10185.620133066066,31,1.0
2013-09-12,242241.1126621285,10185.620133066066,31,1.0
2013-09-13,242398.9445707979,10185.620133066066,31,1.0
2013-09-16,243977.4416913835,10185.620133066066,31,1.0
2013-09-17,243362.23443971647,10185.620133066066,31,1.0
2013-09-18,243806.64505868714,10185.620133066066,31,1.0
2013-09-19,240964.3546630145,10185.620133066066,31,1.0
2013-09-20,239837.6183422741,10185.620133066066,31,1.0
2013-09-23,240226.86047687454,10185.620133066066,31,1.0
2013-09-24,239516.05281684463,10185.620133066066,31,1.0
2013-09-25,238264.3111890935,10185.620133066066,31,1.0
2013-09-26,238793.75091061954,10185.620133066066,31,1.0
2013-09-27,237880.9885584369,10185.620133066066,31,1.0
2013-09-30,236369.34675713922,10185.620133066066,31,1.0
2013-10-01,238219.7165639326,10185.620133066066,31,1.0
2013-10-02,238083.11268635633,10185.620133066066,31,1.0
2013-10-03,236997.7216533084,10185.620133066066,31,1.0
2013-10-04,237987.97906786652,10185.620133066066,31,1.0
2013-10-07,236036.40951021673,10185.620133066066,31,1.0
2013-10-08,234421.35141439963,10185.620133066066,31,1.0
2013-10-09,234668.45036681578,10185.620133066066,31,1.0
2013-10-10,239821.1496549303,10185.620133066066,31,1.0
2013-10-11,240987.6949768947,10185.620133066066,31,1.0
2013-10-14,242151.0628222677,10185.620133066066,31,1.0
2013-10-15,240262.49152849874,10185.620133066066,31,1.0
2013-10-16,244404.971129975,10185.620133066066,31,1.0
2013-10-17,241859.60870051727,10185.620133066066,31,1.0
2013-10-18,238984.58940810338,10185.620133066066,31,1.0
2013-10-21,237792.9159080065,10185.620133066066,31,1.0
2013-10-22,239672.9566780113,10185.620133066066,31,1.0
2013-10-23,238287.91189392502,10185.620133066066,31,1.0
2013-10-24,237823.7669779871,10185.620133066066,31,1.0
2013-10-25,238074.00137256656,10185.620133066066,31,1.0
2013-10-28,238036.08682804112,10185.620133066066,31,1.0
2013-10-29,240387.1923251471,10185.620133066066,31,1.0
2013-10-30,239315.57626679263,10185.620133066066,31,1.0
2013-10-31,238947.05042066093,10185.620133066066,31,1.0
2013-11-01,239938.89385289326,10185.620133066066,31,1.0
2013-11-04,240764.3073896043,10185.620133066066,31,1.0
2013-11-05,240409.06460329954,10185.620133066066,31,1.0
2013-11-06,244033.55183700143,10185.620133066066,31,1.0
2013-11-07,242291.3093818283,10185.620133066066,31,1.0
2013-11-08,244732.97542726356,10185.620133066066,31,1.0
2013-11-11,244771.68840320932,10185.620133066066,31,1.0
2013-11-12,243951.3408858105,10185.620133066066,31,1.0
2013-11-13,245878.85275675263,10185.620133066066,31,1.0
2013-11-14,247234.93534505612,10185.620133066066,31,1.0
2013-11-15,248551.94025155666,10185.620133066066,31,1.0
2013-11-18,248210.03523043904,10185.620133066066,31,1.0
2013-11-19,248598.63703335103,10185.620133066066,31,1.0
2013-11-20,248641.05804347602,10185.620133066066,31,1.0
2013-11-21,250454.03983324976,10185.620133066066,31,1.0
2013-11-22,252024.11581548478,10185.620133066066,31,1.0
2013-11-25,252677.44628237176,10185.620133066066,31,1.0
2013-11-26,252496.0472534161,10185.620133066066,31,1.0
2013-11-27,252419.2098902427,10185.620133066066,31,1.0
2013-11-29,252363.02155503398,10185.620133066066,31,1.0
2013-12-02,251403.16515187555,10185.620133066066,31,1.0
2013-12-03,250661.86133604692,10185.620133066066,31,1.0
2013-12-04,250360.235913683,10185.620133066066,31,1.0
2013-12-05,248001.8300031598,10185.620133066066,31,1.0
2013-12-06,250920.93084043206,10185.620133066066,31,1.0
2013-12-09,251229.6816127324,10185.620133066066,31,1.0
2013-12-10,250658.38361377115,10185.620133066066,31,1.0
2013-12-11,247338.39615862246,10185.620133066066,31,1.0
2013-12-12,244614.42330248133,10185.620133066066,31,1.0
2013-12-13,243773.58479020657,10185.620133066066,31,1.0
2013-12-16,244627.06684268216,10185.620133066066,31,1.0
2013-12-17,243274.91375834527,10185.620133066066,31,1.0
2013-12-18,248339.24621917616,10185.620133066066,31,1.0
2013-12-19,248134.59252844492,10185.620133066066,31,1.0
