date,value,cash,positions,drawdown,leverage,in_protection,risk_on,protection_stage
2006-08-24,124088.16064045612,36535.96629460827,3,-0.15760884531468405,1.0,True,True,2
2006-08-25,124514.84175736448,36540.31581440524,3,-0.1547122563339165,1.0,True,True,2
2006-08-28,124769.36430547714,36544.665852002196,3,-0.15298439170854491,1.0,True,True,2
2006-08-29,124506.40480058223,36084.765475495675,3,-0.15476953188485668,1.0,True,True,2
2006-08-30,124054.21129540398,36089.061280909424,3,-0.15783931555319572,1.0,True,True,2
2006-08-31,123974.34558148644,36135.1907733546,3,-0.15838149597250017,1.0,True,True,2
2006-09-01,124622.02735769867,36139.49258178,3,-0.15398461075382952,1.0,True,True,2
2006-09-05,124634.68867857968,36143.794902325455,3,-0.15389865747140716,1.0,True,True,2
2006-09-06,123913.02310134975,39644.46881049797,3,-0.15879779285839074,1.0,True,True,2
2006-09-07,123670.18032147027,39649.18839011827,3,-0.16044636761922074,1.0,True,True,2
2006-09-08,123659.9564152761,38061.88789919962,3,-0.16051577414519264,1.0,True,True,2
2006-09-11,123894.11181968308,13697.527963092673,5,0.0,2.0,False,True,0
2006-09-12,124892.15217244852,13685.18975729438,5,0.0,1.8857364746911054,False,True,0
2006-09-13,123796.92273150448,26541.250349534228,5,-0.008769401614857002,2.0,False,True,0
2006-09-14,123465.63568437034,26529.709982436038,5,-0.011421986596151186,2.0,False,True,0
2006-09-15,123478.46923839381,31182.89482062389,5,-0.01131922950693273,2.0,False,True,0
2006-09-18,123357.2085004762,20110.68607221078,5,-0.01229015310628083,2.0,False,True,0
2006-09-19,123621.98187371995,20098.361546888864,5,-0.010170137007285637,2.0,False,True,0
2006-09-20,126930.37882012228,24506.853873372707,5,0.0,2.0,False,True,0
2006-09-21,126505.24306944835,24494.70941511746,5,-0.0033493617101419443,2.0,False,True,0
2006-09-22,125270.15703320998,26387.691671526278,5,-0.013079782809638183,2.0,False,True,0
2006-09-25,126202.8905629534,23359.53563177844,5,-0.005731395934773266,2.0,False,True,0
2006-09-26,125834.38298013096,23347.334461822244,5,-0.008634621988676894,2.0,False,True,0
2006-09-27,126813.6590327342,24178.44720837563,5,-0.0009195575438523467,2.0,False,True,0
2006-09-28,127034.90781719354,24166.227560576823,5,0.0,1.9964401571125274,False,True,0
2006-09-29,125880.03118875026,25320.168050624125,5,-0.009091017959450763,1.9906535318212113,False,True,0
2006-10-02,125450.14889943294,23832.501566524905,5,-0.012474987741488404,1.9912165154960313,False,True,0
2006-10-03,125686.50296618162,23820.44838678826,5,-0.010614443495738243,1.9901482589163288,False,True,0
2006-10-04,127285.99256038273,24109.788881977754,5,0.0,1.98417000469298,False,True,0
2006-10-05,127204.70186353268,24097.513875263652,5,-0.0006386460537791173,2.0,False,True,0
2006-10-06,127225.84455355871,24786.048210358073,5,-0.00047254223040674674,2.0,False,True,0
2006-10-09,126925.0398263968,24248.56836169241,5,-0.002835761631938433,2.0,False,True,0
2006-10-10,127082.60370398236,24236.324413570543,5,-0.0015978887567214986,2.0,False,True,0
2006-10-11,126411.04104278657,25216.02491952333,5,-0.006873902618790452,2.0,False,True,0
2006-10-12,128750.49547880275,25203.69756261866,5,0.0,2.0,False,True,0
2006-10-13,129430.14449583471,24917.909984880374,5,0.0,2.0,False,True,0
2006-10-16,128897.37918338778,24762.500894851793,5,-0.0041162382574955825,2.0,False,True,0
2006-10-17,127799.32549047976,24750.232794994525,5,-0.012599993700906595,2.0,False,True,0
2006-10-18,128449.83895679229,24366.3496641937,5,-0.007574012552183892,2.0,False,True,0
2006-10-19,129408.74804092565,24353.842782743694,5,-0.00016531276382642266,2.0,False,True,0
2006-10-20,129685.5433466345,24592.73141605121,5,0.0,2.0,False,True,0
2006-10-23,131114.8423195997,25260.772536664088,5,0.0,2.0,False,True,0
2006-10-24,130717.6234194514,25248.216297080206,5,-0.003029549463058214,2.0,False,True,0
2006-10-25,130874.22819188959,24704.950008736505,5,-0.0018351402743832929,2.0,False,True,0
2006-10-26,131762.07312058657,24692.203245751632,5,0.0,2.0,False,True,0
2006-10-27,129774.01789210623,25088.89200896218,5,-0.015088220619152711,2.0,False,True,0
2006-10-30,129897.24009279185,25066.354462531395,5,-0.014153033446036163,2.0,False,True,0
2006-10-31,129883.84912899096,25053.87434859932,5,-0.014254663326955208,2.0,False,True,0
2006-11-01,128466.55068756544,24306.07883777484,5,-0.025011161064573753,2.0,False,True,0
2006-11-02,128557.66011260144,24293.666113279818,5,-0.02431969179061491,2.0,False,True,0
2006-11-03,128279.30784964541,24331.357613515276,5,-0.02643222885354719,2.0,False,True,0
2006-11-06,130223.49321581988,24913.32219656884,5,-0.011676955806232731,2.0,False,True,0
2006-11-07,130351.87342222729,24900.768140699096,5,-0.010702622271802683,2.0,False,True,0
2006-11-08,129821.58085064612,24866.844985016553,5,-0.014727244524792411,2.0,False,True,0
2006-11-09,129190.72788889342,24854.423644212693,5,-0.01951506355960183,2.0,False,True,0
2006-11-10,129679.14682304882,25230.17804694889,5,-0.015808238654771985,2.0,False,True,0
2006-11-13,130638.19453708043,24865.86055017304,5,-0.008529606106588703,2.0,False,True,0
2006-11-14,131281.90828519937,24853.19011249047,5,-0.0036441809392886624,2.0,False,True,0
2006-11-15,131259.67392686327,25075.30145465145,5,-0.0038129272090574946,2.0,False,True,0
2006-11-16,132573.83577227974,25062.502131208937,5,0.0,2.0,False,True,0
2006-11-17,132429.96004217796,25445.507501864493,5,-0.0010852498101428492,2.0,False,True,0
2006-11-20,132438.6619806978,25372.678298248044,5,-0.0010196113795343873,2.0,False,True,0
2006-11-21,133497.94006550786,25359.804351298142,5,0.0,2.0,False,True,0
2006-11-22,133654.55779864392,25343.823058780217,5,0.0,2.0,False,True,0
2006-11-24,133496.06422102774,25330.945900024162,5,-0.0011858449141326699,2.0,False,True,0
2006-11-27,130385.3498855156,25800.040742374193,5,-0.024460130406128804,1.821691764925855,False,True,0
