date,symbol,action,shares,price,cost,stop_price,proceeds,pnl_pct
2003-05-30 00:00:00-04:00,NEE,SELL_TIME_EXIT,925,4.1528000831604,,,3837.498736846447,0.06793097039784635
2003-05-30 00:00:00-04:00,VZ,SELL_TIME_EXIT,551,10.856441497802734,,,5975.917366024018,0.019385261066266184
2003-06-02 00:00:00-04:00,NVDA,BUY,19870,0.18886788189411163,3756.557618049234,0.17942448779940603,,
2003-06-02 00:00:00-04:00,AMZN,BUY,2120,1.7699999809265137,3756.1523595237727,1.681499981880188,,
2003-06-02 00:00:00-04:00,HD,BUY,194,19.313432693481445,3750.5527484779354,18.34776105880737,,
2003-06-02 00:00:00-04:00,JPM,BUY,205,18.27389144897461,3749.893894786834,17.36019687652588,,
2003-06-02 00:00:00-04:00,TMO,BUY,186,20.076801300048828,3738.0193268508906,19.072961235046385,,
2003-06-02 00:00:00-04:00,KO,BUY,320,11.712377548217773,3751.708776245117,11.126758670806884,,
2003-06-02 00:00:00-04:00,CVX,BUY,243,15.391040802001953,3743.7629378013607,14.621488761901855,,
2003-06-02 00:00:00-04:00,NEE,BUY,899,4.171543121337891,3753.967483348846,3.962965965270996,,
2003-06-02 00:00:00-04:00,COST,BUY,150,24.905364990234375,3739.5405532836908,23.660096740722654,,
2003-06-02 00:00:00-04:00,DIS,BUY,240,15.630802154541016,3755.143909606933,14.849262046813964,,
2003-06-02 00:00:00-04:00,ACN,BUY,306,12.224973678588867,3744.582787593841,11.613724994659423,,
2003-06-02 00:00:00-04:00,NKE,BUY,708,5.296386241912842,3753.5913007335657,5.0315669298172,,
2003-06-02 00:00:00-04:00,TXN,BUY,303,12.36292552947998,3749.712401867866,11.74477925300598,,
2003-06-02 00:00:00-04:00,ABT,BUY,345,10.87560749053955,3755.836668820381,10.331827116012573,,
2003-06-02 00:00:00-04:00,XOM,BUY,214,17.491687774658203,3746.964404960632,16.617103385925294,,
2003-06-06 00:00:00-04:00,AMZN,SELL_STOP_LOSS,2120,1.6675000190734863,,,3531.5649403953553,-0.05790958359184463
2003-06-06 00:00:00-04:00,COST,SELL_STOP_LOSS,150,23.550992965698242,,,3529.1162959098815,-0.05438073383253748
2003-06-06 00:00:00-04:00,NVDA,BUY_ADD,2657,0.19681404531002045,,,,
2003-06-06 00:00:00-04:00,HD,BUY_ADD,26,19.443613052368164,,,,
2003-06-06 00:00:00-04:00,JPM,BUY_ADD,27,18.925765991210938,,,,
2003-06-06 00:00:00-04:00,TMO,BUY_ADD,25,20.33249855041504,,,,
2003-06-06 00:00:00-04:00,KO,BUY_ADD,43,11.991120338439941,,,,
2003-06-06 00:00:00-04:00,CVX,BUY_ADD,32,15.856529235839844,,,,
2003-06-06 00:00:00-04:00,NEE,BUY_ADD,125,4.162125587463379,,,,
2003-06-06 00:00:00-04:00,DIS,BUY_ADD,31,16.573165893554688,,,,
2003-06-06 00:00:00-04:00,ACN,BUY_ADD,41,12.721244812011719,,,,
2003-06-06 00:00:00-04:00,NKE,BUY_ADD,99,5.2471795082092285,,,,
2003-06-06 00:00:00-04:00,TXN,BUY_ADD,40,12.885737419128418,,,,
2003-06-06 00:00:00-04:00,ABT,BUY_ADD,46,11.192485809326172,,,,
2003-06-06 00:00:00-04:00,XOM,BUY_ADD,29,17.855098724365234,,,,
2003-06-11 00:00:00-04:00,TXN,SELL_STOP_LOSS,343,11.600236892700195,,,3974.902372941971,-0.06629627532772181
2003-06-13 00:00:00-04:00,NVDA,SELL_STOP_LOSS,22527,0.17931723594665527,,,4035.439894796133,-0.05525601937530551
2003-06-13 00:00:00-04:00,ACN,SELL_STOP_LOSS,347,11.386215209960938,,,3947.065661178589,-0.07305634304571619
2003-06-13 00:00:00-04:00,HD,BUY_ADD,59,19.89447593688965,,,,
2003-06-13 00:00:00-04:00,JPM,BUY_ADD,63,18.694107055664062,,,,
2003-06-13 00:00:00-04:00,TMO,BUY_ADD,55,21.099586486816406,,,,
2003-06-13 00:00:00-04:00,KO,BUY_ADD,96,12.166193962097168,,,,
2003-06-13 00:00:00-04:00,CVX,BUY_ADD,73,16.02521324157715,,,,
2003-06-13 00:00:00-04:00,NEE,BUY_ADD,284,4.140066146850586,,,,
2003-06-13 00:00:00-04:00,DIS,BUY_ADD,74,15.848865509033203,,,,
2003-06-13 00:00:00-04:00,NKE,BUY_ADD,228,5.168484687805176,,,,
2003-06-13 00:00:00-04:00,ABT,BUY_ADD,104,11.289040565490723,,,,
2003-06-13 00:00:00-04:00,XOM,BUY_ADD,65,18.137216567993164,,,,
2003-06-25 00:00:00-04:00,DIS,SELL_STOP_LOSS,345,14.883133888244629,,,5129.546510252952,-0.05577359601377329
2003-06-25 00:00:00-04:00,HD,BUY_ADD,31,19.236478805541992,,,,
2003-06-25 00:00:00-04:00,JPM,BUY_ADD,33,18.31160545349121,,,,
2003-06-25 00:00:00-04:00,TMO,BUY_ADD,30,19.94422721862793,,,,
2003-06-25 00:00:00-04:00,KO,BUY_ADD,51,11.983762741088867,,,,
2003-06-25 00:00:00-04:00,CVX,BUY_ADD,39,15.672893524169922,,,,
2003-06-25 00:00:00-04:00,NEE,BUY_ADD,146,4.187971115112305,,,,
2003-06-25 00:00:00-04:00,NKE,BUY_ADD,113,5.39114236831665,,,,
2003-06-25 00:00:00-04:00,ABT,BUY_ADD,55,10.9820556640625,,,,
2003-06-25 00:00:00-04:00,XOM,BUY_ADD,34,17.529943466186523,,,,
2003-06-30 00:00:00-04:00,HD,SELL_TIME_EXIT,310,19.633649826049805,,,6080.345014629364,0.010624695285793068
2003-06-30 00:00:00-04:00,JPM,SELL_TIME_EXIT,328,18.413965225219727,,,6033.740813278198,0.00010356425388325543
2003-06-30 00:00:00-04:00,TMO,SELL_TIME_EXIT,296,19.906339645385742,,,5886.384258499145,-0.018183259765956722
2003-06-30 00:00:00-04:00,KO,SELL_TIME_EXIT,510,11.924666404724121,,,6075.498286542893,0.006433270031876748
