date,value,cash,long_positions,short_positions,drawdown,leverage,in_protection,risk_on
2022-09-29,66153.85762186805,34824.487960073006,2,0,-0.4431109027761798,0.5,True,False
2022-09-30,65456.020178516526,40582.46986184388,2,0,-0.44898536086233304,0.5,True,False
2022-10-03,64896.633585811105,35315.50730863384,2,0,-0.4536943272901329,0.5,True,False
2022-10-04,66146.3079971584,35315.50730863384,2,0,-0.4431744561930187,0.5,True,False
2022-10-05,65410.66595529184,35315.50730863384,2,0,-0.44936715677469313,0.5,True,False
2022-10-06,65236.17845090314,35315.50730863384,2,0,-0.4508360082111624,0.5,True,False
2022-10-07,63955.831244126945,33090.06598300291,2,0,-0.4616140856467999,0.5,True,False
2022-10-10,63763.39414987858,32895.4926368542,2,0,-0.4632340383380081,0.5,True,False
2022-10-11,64193.27183136034,32895.4926368542,2,0,-0.45961528952179526,0.5,True,False
2022-10-12,64018.336348031866,32895.4926368542,2,0,-0.46108791208509387,0.5,True,False
2022-10-13,64458.11662018233,32895.4926368542,2,0,-0.4573858023739021,0.5,True,False
2022-10-14,64335.98009730022,33131.375175858906,2,0,-0.4584139585602677,0.5,True,False
2022-10-17,64774.90369149201,33222.256844949814,2,0,-0.4547190604408435,0.5,True,False
2022-10-18,65415.8786692357,33222.256844949814,2,0,-0.44932327568194,0.5,True,False
2022-10-19,65307.55472967813,33222.256844949814,2,0,-0.45023515630502864,0.5,True,False
2022-10-20,65113.295036603,33222.256844949814,2,0,-0.45187045179636554,0.5,True,False
2022-10-21,65900.81761891732,33741.47532410629,2,0,-0.44524101617954637,0.5,True,False
2022-10-24,66342.06122244369,34225.80658965006,2,0,-0.44152658801379785,0.5,True,False
2022-10-25,66360.83258758017,34225.80658965006,2,0,-0.44136856898119264,0.5,True,False
2022-10-26,66565.44860571084,34225.80658965006,2,0,-0.43964609301817853,0.5,True,False
2022-10-27,66506.99778028383,34225.80658965006,2,0,-0.4401381373006163,0.5,True,False
2022-10-28,67035.65747758532,34436.61726827534,2,0,-0.4356878326297738,0.5,True,False
2022-10-31,66999.38452595468,34642.99391827035,2,0,-0.4359931815846706,0.5,True,False
2022-11-01,66275.6012799721,34642.99391827035,2,0,-0.44208605376069504,0.5,True,False
2022-11-02,65205.375995528346,33373.620571114225,2,0,-0.4510953060387206,0.5,True,False
2022-11-03,64943.489017178406,33373.620571114225,2,0,-0.4532998940732022,0.5,True,False
2022-11-04,65407.92275237124,33373.620571114225,2,0,-0.44939024930251953,0.5,True,False
2022-11-07,65526.87884376908,34062.72482570065,2,0,-0.448388866273181,0.5,True,False
2022-11-08,65483.564358036165,34062.72482570065,2,0,-0.4487534914926866,0.5,True,False
2022-11-09,64109.50790193178,33148.77891498023,2,0,-0.4603204217803859,0.5,True,False
2022-11-10,64630.383325640294,33148.77891498023,2,0,-0.45593564582169377,0.5,True,False
2022-11-11,65569.410291936,33148.77891498023,2,0,-0.44803083273402317,0.5,True,False
2022-11-14,65624.21998142517,33502.67065018695,2,0,-0.4475694398599567,0.5,True,False
2022-11-15,65861.10688906306,33502.67065018695,2,0,-0.4455753046593664,0.5,True,False
2022-11-16,65423.16918312372,33809.97680807805,2,0,-0.4492619034831999,0.5,True,False
2022-11-17,65535.44814982939,33809.97680807805,2,0,-0.44831672908742476,0.5,True,False
2022-11-18,65416.030229086915,33809.97680807805,2,0,-0.44932199983754106,0.5,True,False
2022-11-21,65338.505358482915,33484.526770924385,2,0,-0.44997461114026854,0.5,True,False
2022-11-22,66006.77198029682,33484.526770924385,2,0,-0.44434908287774527,0.5,True,False
2022-11-23,65970.14097869232,33966.88901112761,2,0,-0.4446574459293837,0.5,True,False
2022-11-25,65866.44613254169,33966.88901112761,2,0,-0.4455303584296594,0.5,True,False
2022-11-28,64923.813654602796,33966.88901112761,2,0,-0.4534655230371987,0.5,True,False
2022-11-29,65258.65373975712,33799.980368286626,2,0,-0.4506468092170344,0.5,True,False
2022-11-30,65571.34106578915,33799.980368286626,2,0,-0.44801457930683575,0.5,True,False
2022-12-01,65423.31952270189,33584.33326765639,2,0,-0.44926063791116866,0.5,True,False
2022-12-02,65160.639733868375,25881.338200905444,5,10,0.0,0.5748981192949896,False,True
2022-12-05,76909.48389211245,25880.62602718214,5,10,0.0,0.5551353531651309,False,True
2022-12-06,76187.25224805718,27875.05899878865,5,10,-0.009390670792543663,0.5435143861292079,False,True
2022-12-07,75893.64878606277,61118.797908644134,2,10,-0.013208190390078266,1.0,False,False
2022-12-08,75816.96416002227,61118.09558903441,2,10,-0.014205266721367554,1.0,False,False
2022-12-09,75529.32851283422,26972.363011450478,2,10,-0.017945191014599505,1.0,False,False
2022-12-12,75938.71516556024,26971.648827693673,2,10,-0.012622223910824727,1.0,False,False
2022-12-13,76571.31531397684,26970.930900730847,2,10,-0.004396968501439751,1.0,False,False
2022-12-14,76888.53956992758,26970.224695123892,2,10,-0.0002723243106694575,1.0,False,False
2022-12-15,76434.72675412105,26969.53093452686,2,10,-0.006172933609298215,1.0,False,False
2022-12-16,76259.12471022019,27157.900122959833,2,10,-0.008456163648225394,1.0,False,False
