date,value,c_alloc,r_alloc,efa_alloc,recycled_pct
2019-10-22,859859.6115577222,0.75,0.15029703814903994,0.09970782036064234,0.4210025462654885
2019-10-23,860963.9752936815,0.75,0.09970782036064234,0.15091233338071092,0.42117446206543263
2019-10-24,865502.6175348995,0.7453973964644748,0.17156943274826025,0.08274604916109997,0.4167928786878757
2019-10-25,873557.6529227397,0.75,0.1165345900541764,0.13237301964803846,0.4208054190458112
2019-10-28,884042.8297684473,0.75,0.1560533783528862,0.09324791002123957,0.4200381734525361
2019-10-29,877942.6545962642,0.673905797198805,0.187437960351915,0.13957818503627847,0.342770726969226
2019-10-30,879504.3912578346,0.6462085725029972,0.22601122281928945,0.12808399510225185,0.3166869135737834
2019-10-31,879829.2807532975,0.6528098015804071,0.21663254500317902,0.13020043404612858,0.3230543220199275
2019-11-01,888719.4579820378,0.6523520198948305,0.21776971085291846,0.12972331646745972,0.32250707057463784
2019-11-04,897043.5557501947,0.6529917384450381,0.2173156360735831,0.12915033635920273,0.3217206158335981
2019-11-05,897961.4465001692,0.7499999999999999,0.15278488412961877,0.09693105575453738,0.4175182970632723
2019-11-06,901036.5027629816,0.75,0.12709369370688023,0.12243301460686602,0.41699759622270444
2019-11-07,905825.6038979047,0.75,0.14734531110901397,0.10242633272624192,0.41670542987408826
2019-11-08,906265.6550208302,0.7499999999999999,0.10242633272624192,0.14741576193203063,0.4161226670281303
2019-11-11,903294.3393109557,0.75,0.14741576193203063,0.10278623193714563,0.41603014788807097
2019-11-12,904779.8116967044,0.75,0.10278623193714563,0.14703663362006378,0.4163438629811868
2019-11-13,903677.0207504678,0.75,0.14703663362006378,0.10272686796761002,0.4161954202254559
2019-11-14,903427.8688102703,0.75,0.10272686796761002,0.14690261084015233,0.4161778227718269
2019-11-15,907053.4303654948,0.75,0.14690261084015233,0.1033357018843048,0.4160309597561734
2019-11-18,911184.7557374618,0.75,0.1033357018843048,0.14617027050768336,0.41588336784681446
2019-11-19,901633.2864293627,0.7499999999999999,0.14617027050768336,0.10479159352168634,0.4154600166184488
2019-11-20,894489.0014918622,0.75,0.10479159352168634,0.14544681150631417,0.4165875979610798
2019-11-21,894134.8043271652,0.75,0.14544681150631417,0.10445594109258578,0.41707124619809505
2019-11-22,896131.4364683528,0.75,0.10445594109258578,0.14562677538616264,0.4170613431109713
2019-11-25,904161.3902445247,0.7500000000000001,0.16651827267472125,0.08339756000799664,0.41700025560917026
2019-11-26,902966.7184481004,0.7499999999999999,0.11702935575360807,0.13306887509608786,0.416332525318384
2019-11-27,906897.7667202291,0.6514340275000347,0.2201157810173861,0.12822958679239777,0.3179968676944706
2019-11-29,903696.2509044992,0.6554121704209721,0.21521881377086988,0.12891970603849767,0.321764589748749
2019-12-02,897574.504481101,0.654970247361246,0.21584876617123108,0.12939433695023844,0.32115047560316506
2019-12-03,893956.0658803702,0.6551427332156959,0.21573422030255712,0.12916789424554373,0.3222291810440611
2019-12-04,902347.784210847,0.6554026341176744,0.21541268617236725,0.12915741126976119,0.3226883232218402
2019-12-05,904609.792499778,0.6567100058609883,0.21453765405675407,0.128185594381455,0.3229092613504968
2019-12-06,914171.5908563817,0.75,0.1530949572334237,0.09676487441274127,0.4153596504334719
2019-12-09,911465.8530854312,0.75,0.12836588529849194,0.12135578268724267,0.4148087246822196
2019-12-10,914192.9547960442,0.75,0.12135578268724267,0.12831680654820013,0.41498759245261685
2019-12-11,916613.6073267255,0.75,0.12831680654820013,0.12200097273304293,0.4146791728639659
2019-12-12,931932.5517367822,0.75,0.12200097273304293,0.1267376945358279,0.4146765562096876
2019-12-13,930850.1272323846,0.75,0.1267376945358279,0.12426190103663856,0.4132223799484678
2019-12-16,938988.2882118707,0.7499999999999999,0.12426190103663856,0.12598015250173458,0.4137441948152903
2019-12-17,941600.4148562654,0.7499999999999999,0.12598015250173458,0.12296523172203014,0.4133764417941359
2019-12-18,939291.1188345507,0.75,0.12296523172203014,0.1271815106287992,0.4127529495732573
2019-12-19,941353.0548618122,0.7500000000000001,0.1271815106287992,0.12254946823535767,0.4129614732333896
