date,value,cash,positions,drawdown,leverage,in_protection,risk_on,regime_score,universe_size,in_crash_mode,har_forecast
2013-07-11,243864.05731199938,47971.91072719822,5,0.0,0.933295037572256,False,True,0.7819125901567208,40,False,0.11028302755673342
2013-07-12,245345.7598783095,40817.43874464215,5,0.0,0.9801106660634885,False,True,0.7597425588858039,40,False,0.10232697881119165
2013-07-15,246743.36847758293,40824.468414648174,5,0.0,0.9960759966289159,False,True,0.809742085676484,40,False,0.1069014788709276
2013-07-16,246166.7530017042,40831.49929531958,5,-0.0023369036397471294,0.9992007347618926,False,True,0.7631116734271324,40,False,0.10566446250002513
2013-07-17,245173.0027211473,47068.19650053275,5,-0.006364368639874147,1.0,False,True,0.7763305866746284,40,False,0.10719294388023119
2013-07-18,246249.06945251345,48821.3122228579,5,-0.0020032920362534224,1.0,False,True,0.7974859596650612,40,False,0.10493627658418027
2013-07-19,240470.49588640055,59128.39044649098,5,-0.02542265929936142,1.0,False,True,0.8340757929112768,40,False,0.1081964687150866
2013-07-22,241097.10640214043,59138.5736692901,5,-0.022883136070809836,1.0,False,True,0.833713435704976,40,False,0.1230288529070921
2013-07-23,239704.30217295839,59148.758645866474,5,-0.028527884449563466,1.0,False,True,0.8355952288245788,40,False,0.1229074578851872
2013-07-24,238952.59914541352,53882.08445559713,5,-0.031574381837448304,1.0,False,True,0.8072888816399895,40,False,0.12707777169308027
2013-07-25,240919.93891718198,50787.132860651844,5,-0.023601159359750015,1.0,False,True,0.8754096101662503,40,False,0.12881362793452164
2013-07-26,243799.58705965738,41014.68641982988,5,-0.011930539151219373,1.0,False,True,0.8704365749879773,40,False,0.13152336479733348
2013-07-29,242831.93227119994,41021.75006026885,5,-0.01585224450211861,1.0,False,True,0.8659418516319991,40,False,0.13283890026166875
2013-07-30,242218.6931966031,41028.81491722367,5,-0.01833757603658114,1.0,False,True,0.8710869100632038,40,False,0.1324894914480323
2013-07-31,242416.63559441175,47687.624003702236,5,-0.01753535630913732,1.0,False,True,0.8734924276963416,40,False,0.1325853478246361
2013-08-01,244149.93385082978,60801.935399987,5,-0.01051065583952571,1.0,False,True,0.8343231556197443,40,False,0.13540332952060324
2013-08-02,246173.74404445008,50852.35249078374,5,-0.0023085703848798687,1.0,False,True,0.8283633443019021,40,False,0.13221814779899999
2013-08-05,245676.11821850316,50861.513986034064,5,-0.0043253452591846585,1.0,False,True,0.8140152007165637,40,False,0.13522063936357387
2013-08-06,244205.4064175207,50870.67713180774,5,-0.010285836963812148,1.0,False,True,0.7885377561381296,40,False,0.13653257535219027
2013-08-07,242568.86241301664,49455.11705979133,5,-0.016918412398773546,1.0,False,True,0.785444694025734,40,False,0.1370323629545396
2013-08-08,243006.44768391832,45962.30536264638,5,-0.01514496951517511,1.0,False,True,0.7743023505088749,40,False,0.13290455034643764
2013-08-09,242579.62131061876,46263.14708470368,5,-0.01687480880501334,1.0,False,True,0.7665410362262386,40,False,0.13733988485852716
2013-08-12,242088.6010835765,46271.48179453561,5,-0.018864812548870267,1.0,False,True,0.7666478590689173,40,False,0.13627853029587308
2013-08-13,242938.9654863926,46279.81800593828,5,-0.015418460948570363,1.0,False,True,0.7692053178499598,40,False,0.1351781458202365
2013-08-14,241781.4023842098,46929.162445024216,5,-0.02010982554055526,1.0,False,True,0.7405303034649562,40,False,0.1349733145960325
2013-08-15,239315.05790925253,45903.400600055575,5,-0.030105411197729016,1.0,False,True,0.7211579632154999,40,False,0.13977140682670416
2013-08-16,239134.6826225804,55369.58637731892,5,-0.030836435045644532,1.0,False,True,0.7247068288787746,40,False,0.13362888847169271
2013-08-19,239759.312574539,55379.56169169007,5,-0.028304938633754738,1.0,False,True,0.7123415763782445,40,False,0.134516656226977
2013-08-20,239922.35824338917,55389.53880320119,5,-0.02764414815392885,1.0,False,True,0.6783156525679364,40,False,0.1336475187042622
2013-08-21,239130.42261951565,51617.255665413286,5,-0.0308536999597577,1.0,False,True,0.6620186642218516,40,False,0.13349329595649906
2013-08-22,240208.18888952333,47649.647429573,5,-0.02648573547642613,1.0,False,True,0.6042123438443392,40,False,0.13046114870270661
2013-08-23,240454.55340599894,43426.53761616981,5,-0.0254872708854801,1.0,False,True,0.5906605324939832,40,False,0.12743576249966518
2013-08-26,239856.44176149048,43434.36128604193,5,-0.02791129406470002,1.0,False,True,0.5854818738915855,40,False,0.12634669073539595
2013-08-27,235513.30448853536,43442.18636541648,5,-0.045513133983448244,1.0,False,True,0.5328271174781027,40,False,0.13417170842082432
2013-08-28,236292.17278801184,47110.10241136803,5,-0.04235654134923832,1.0,False,True,0.5161741794189189,40,False,0.12451522517376368
2013-08-29,236575.91186798614,46638.604687021725,5,-0.041206605358151786,1.0,False,True,0.5538645485996767,40,False,0.12247473536048006
2013-08-30,235421.79009669332,50771.347761163524,5,-0.04588402294555768,1.0,False,True,0.5477488637522685,40,False,0.12609767583929965
2013-09-03,236916.18644402118,50780.69613630685,5,-0.03982754265776577,1.0,False,True,0.5538255821947674,40,False,0.12650213265474547
2013-09-04,238704.06221374005,50790.04623273829,5,-0.03258165077929244,1.0,False,True,0.5533203561334009,40,False,0.12207018230796084
2013-09-05,239017.8259184598,49889.93197024879,5,-0.03131003117445489,1.0,False,True,0.5697867061295424,40,False,0.119576039305486
2013-09-06,238869.22640717909,50132.7104862197,5,-0.03191227435609572,1.0,False,True,0.5802396744351963,40,False,0.11915464820030412
2013-09-09,241531.91556704283,49770.66657918383,5,-0.021120944172461402,1.0,False,True,0.5779704312723346,40,False,0.12193113085457272
2013-09-10,243532.42765121197,49779.83070191905,5,-0.013013281151921546,1.0,False,True,0.5798367049670442,40,False,0.12043749347323708
2013-09-11,245026.28451639027,49788.99651201654,5,-0.006958987274053787,1.0,False,True,0.7918965821508674,40,False,0.11709170520305334
2013-09-12,244016.2396868614,50835.02802054349,5,-0.011052490721627214,1.0,False,True,0.7719029061751121,40,False,0.11703685372789407
2013-09-13,244042.92720057364,52438.62035589872,5,-0.010944331730863233,1.0,False,True,0.784885603968942,40,False,0.1174840421092982
2013-09-16,242693.2832652672,45582.22287022776,5,-0.016414160337134578,1.0,False,True,0.8189586673736879,40,False,0.12106870520627808
2013-09-17,244842.06760322268,45590.615787454655,5,-0.007705580442106153,1.0,False,True,0.8286726715872874,40,False,0.11946848016885385
2013-09-18,248333.92671440617,45599.01025004409,5,0.0,1.0,False,True,0.8106632576461575,40,False,0.1249681266755859
2013-09-19,249047.54797092476,48595.066095767455,5,0.0,1.0,False,True,0.805730531845122,40,False,0.12016136680295954
2013-09-20,248400.29594502342,48128.03543925607,5,-0.002598909449921201,1.0,False,True,0.7107464722185642,40,False,0.1230989991552573
2013-09-23,247114.2539184614,46776.44652867163,5,-0.007762750800859315,1.0,False,True,0.6996774196090038,40,False,0.12341537450604274
2013-09-24,247827.3769788095,46785.05933469913,5,-0.004899349550141728,1.0,False,True,0.7147629940227767,40,False,0.12270534465372818
2013-09-25,247255.4411850561,46793.67372657663,5,-0.007195841920426752,1.0,False,True,0.7151605463155342,40,False,0.11946878851094743
2013-09-26,247241.4379935193,47729.47521655308,5,-0.007252068900579241,1.0,False,True,0.716603413044027,40,False,0.12571951796966171
2013-09-27,247144.1935520187,48058.310345015474,5,-0.007642534264694995,1.0,False,True,0.6802962595550446,40,False,0.12485454181777113
2013-09-30,245515.95828416696,46568.09174571735,5,-0.014180383286367853,1.0,False,True,0.6939378177366227,40,False,0.12457586671015253
2013-10-01,248146.2113881644,46576.46291459069,5,-0.0036191345391827865,1.0,False,True,0.6556023037220778,40,False,0.12599575676445784
2013-10-02,248266.44945028474,46584.83558828128,5,-0.0031363429473765057,1.0,False,True,0.7721640405227741,40,False,0.1238984790900288
2013-10-03,246831.85299200294,47318.748909023576,5,-0.008896674538552344,1.0,False,True,0.7210072280141535,40,False,0.12842053369643366
2013-10-04,248619.82782673536,47663.484500886785,5,-0.00171742363124705,1.0,False,True,0.6872032909521162,40,False,0.1269647739666458
2013-10-07,246659.2748596936,47449.12814752324,5,-0.009589627084021644,1.0,False,True,0.6221899297314458,40,False,0.1269868867033508
2013-10-08,243373.11442693116,47457.65769317833,5,-0.022784538897191082,1.0,False,True,0.5558609655467991,40,False,0.12995882217760327
2013-10-09,242321.49400154705,46299.00986903903,5,-0.02700710777591333,1.0,False,True,0.5531950908788164,40,False,0.12634672449974393
2013-10-10,247795.98027454037,77955.41274661859,4,-0.005025416658711702,1.0,False,False,0.4803379328479081,40,False,0.14139185176763602
2013-10-11,249473.64165754005,79098.26554700392,4,0.0,1.0,False,False,0.4844429994694258,40,False,0.12535642032501146
2013-10-14,250361.02473942828,59535.21145905046,4,0.0,1.0,False,False,0.4972925166575326,40,False,0.1230668520759158
2013-10-15,248966.51361074546,59545.91362206274,4,-0.0055700008822627345,1.0,False,False,0.47423878025023775,40,False,0.12248694788609091
2013-10-16,253101.24800356157,55013.95265856886,4,0.0,1.0,False,False,0.4618384110736192,40,False,0.12919081753266995
2013-10-17,253739.289195012,55023.84207148724,4,0.0,1.0,False,False,0.48420929762197285,40,False,0.11433330964608526
2013-10-18,257299.54098802892,33019.662162502544,5,0.0,1.0,False,True,0.5006424379050212,40,False,0.11324171319876403
2013-10-21,258151.88602816025,50810.50692850541,5,0.0,1.0,False,True,0.5380117148933614,40,False,0.11221388421257948
2013-10-22,258120.11437151989,50819.640722012795,5,-0.00012307350191856806,1.0,False,True,0.5841901548868501,40,False,0.11274616714857512
2013-10-23,255861.69840112334,52991.522336592374,5,-0.008871473543242242,1.0,False,True,0.5696522856833589,40,False,0.10677123607847495
2013-10-24,258339.28493810867,53001.04819358383,5,0.0,1.0,False,True,0.6543472240554121,40,False,0.10519704881345561
2013-10-25,258604.7581418301,51105.806212957265,5,0.0,1.0,False,True,0.6646991753042171,40,False,0.1046251610242042
2013-10-28,255864.28065560784,50922.25876831347,5,-0.010597165751757969,1.0,False,True,0.6685495871043282,40,False,0.10418955834668676
2013-10-29,256784.05362627242,50931.412650544444,5,-0.007040491167448375,1.0,False,True,0.7665394578284874,40,False,0.10516917282201957
2013-10-30,255675.10809435873,50579.79060101394,5,-0.011328678051099977,1.0,False,True,0.7890796396640334,40,False,0.10599945018801872
2013-10-31,257039.02412982093,50588.882920514836,5,-0.006054544484252884,1.0,False,True,0.7903747086942137,40,False,0.10454630950521013
2013-11-01,256416.5290635646,47497.444354337786,5,-0.008461673690726793,1.0,False,True,0.8108952819058111,40,False,0.10568097610395667
2013-11-04,256091.74820932894,49743.55293816835,5,-0.009717570359331558,1.0,False,True,0.8176156373027611,40,False,0.10663015200752544
2013-11-05,257063.27533048694,49752.69232904549,5,-0.005960767398168836,1.0,False,True,0.8247025685155556,40,False,0.10689347388174449
2013-11-06,257242.07999077855,50133.604363263854,5,-0.00526934678558463,1.0,False,True,0.8418238437588532,40,False,0.11012195273443647
2013-11-07,253307.64650421712,50142.81541835123,5,-0.020483426815788953,1.0,False,True,0.6834547497572578,40,False,0.11628044729146493
2013-11-08,256412.97018485997,48697.70053247257,5,-0.008475435536139907,1.0,False,True,0.6037177947196048,40,False,0.13145132201203347
2013-11-11,256019.49828398894,49477.48340162388,5,-0.009996953947859256,1.0,False,True,0.60126980396797,40,False,0.12419249577814986
2013-11-12,255043.43362990374,49486.57390750283,5,-0.01377130311721942,1.0,False,True,0.6073483544944036,40,False,0.12453502810654923
2013-11-13,257922.47782422212,49582.63525939046,5,-0.0026383130863887037,1.0,False,True,0.5990740408234757,40,False,0.1271073040878097
2013-11-14,259573.26409624252,49591.745084836926,5,0.0,1.0,False,True,0.6036492175637344,40,False,0.12593923756860967
2013-11-15,260332.64265387983,50311.09401151581,5,0.0,1.0,False,True,0.5991886761416181,40,False,0.12275960249923931
2013-11-18,257075.91634265188,49187.98313768276,5,-0.012509865370812771,1.0,False,True,0.5832956162366553,40,False,0.12337889395354514
2013-11-19,256158.74181944528,49197.020453632256,5,-0.01603295227169755,1.0,False,True,0.5843642613102604,40,False,0.12264734961210996
2013-11-20,255546.9370900943,48427.500475823734,5,-0.018383040693626264,1.0,False,True,0.580446162365902,40,False,0.12204906761998169
2013-11-21,257408.89280537647,48436.39806817306,5,-0.011230823068125851,1.0,False,True,0.67835957339755,40,False,0.12488210163936246
