date,value,cash,positions,drawdown,leverage,regime_score,regime_label,dd_leverage,universe_size
2014-07-22 00:00:00-04:00,651606.8738604472,90097.75739494403,8,-0.01474605107724197,1.0,0.5,MILD,1.0,50
2014-07-23 00:00:00-04:00,655260.605932424,89869.32487617669,8,-0.009221471615865994,1.0,0.5,MILD,1.0,50
2014-07-24 00:00:00-04:00,660835.517069396,94104.6849984733,8,-0.0007919975987280131,1.0,0.5,MILD,1.0,50
2014-07-25 00:00:00-04:00,658764.3534178664,94117.75509361198,8,-0.003923674455427096,1.0,0.5,MILD,1.0,50
2014-07-28 00:00:00-04:00,658185.5669363759,91249.33934927256,8,-0.0047988212492187906,1.0,0.5,MILD,1.0,50
2014-07-29 00:00:00-04:00,655760.6827461973,91669.60709620298,8,-0.008465336781658516,1.0,0.5,MILD,1.0,50
2014-07-30 00:00:00-04:00,660764.1708173252,89984.87038082283,8,-0.0008998757986264839,1.0,0.5,MILD,1.0,50
2014-07-31 00:00:00-04:00,644470.1684280374,89997.36827948684,8,-0.025537016445551043,1.0,0.5,MILD,1.0,50
2014-08-01 00:00:00-04:00,648253.5295214303,88229.6171873337,8,-0.01981643305854348,1.0,0.5,MILD,1.0,50
2014-08-04 00:00:00-04:00,654991.727469329,89622.96758163886,8,-0.009628025902156879,1.0,0.5,MILD,1.0,50
2014-08-05 00:00:00-04:00,647172.906017977,90898.86204919605,8,-0.021450376187117728,1.0,0.5,MILD,1.0,50
2014-08-06 00:00:00-04:00,650276.4812461897,90911.48689114732,8,-0.016757654437177704,1.0,0.5,MILD,1.0,50
2014-08-07 00:00:00-04:00,650693.3211292798,89461.34560700948,8,-0.01612737695337849,1.0,0.5,MILD,1.0,50
2014-08-08 00:00:00-04:00,652032.6338027556,94115.32158111065,8,-0.014102286130492293,1.0,0.5,MILD,1.0,50
2014-08-11 00:00:00-04:00,660952.2835588903,90487.94235514678,8,-0.0006154423021354793,1.0,0.5,MILD,1.0,50
2014-08-12 00:00:00-04:00,658341.2481041697,90500.51012491832,8,-0.004563425504491568,1.0,0.5,MILD,1.0,50
2014-08-13 00:00:00-04:00,663398.4197119792,90765.68576020867,8,0.0,1.0,0.5,MILD,1.0,50
2014-08-14 00:00:00-04:00,658654.7097120833,89169.32659235706,8,-0.007150619987842923,1.0,0.5,MILD,1.0,50
2014-08-15 00:00:00-04:00,664145.4326073232,91645.60722517942,8,0.0,1.0,0.5,MILD,1.0,50
2014-08-18 00:00:00-04:00,669451.956560776,91658.33578173848,8,0.0,1.0,0.5,MILD,1.0,50
2014-08-19 00:00:00-04:00,670941.3058809334,91592.94531323132,8,0.0,1.0,0.5,MILD,1.0,50
2014-08-20 00:00:00-04:00,671901.1826944085,93755.1816784663,8,0.0,1.0,0.5,MILD,1.0,50
2014-08-21 00:00:00-04:00,676004.6049772108,95338.58194041053,8,0.0,1.0,0.5,MILD,1.0,50
2014-08-22 00:00:00-04:00,673373.6281904447,95351.82341012447,8,-0.003891950982870567,1.0,0.5,MILD,1.0,50
2014-08-25 00:00:00-04:00,679467.7942029082,93315.2864056711,8,0.0,1.0,0.5,MILD,1.0,50
2014-08-26 00:00:00-04:00,679469.0699473288,95331.88870492512,8,0.0,1.0,0.5,MILD,1.0,50
2014-08-27 00:00:00-04:00,675223.7463687315,93937.88613398171,8,-0.006248001220903799,1.0,0.5,MILD,1.0,50
2014-08-28 00:00:00-04:00,672427.5169287893,93950.93306261142,8,-0.010363316492221337,1.0,0.5,MILD,1.0,50
2014-08-29 00:00:00-04:00,679541.7495020913,93015.55645035795,8,0.0,1.0,0.5,MILD,1.0,50
2014-09-02 00:00:00-04:00,682262.9686643349,97481.72974788284,8,0.0,1.0,0.5,MILD,1.0,50
2014-09-03 00:00:00-04:00,682390.1132068066,94895.12722705815,8,0.0,1.0,0.5,MILD,1.0,50
2014-09-04 00:00:00-04:00,685394.1344048042,94908.30710583969,8,0.0,1.0,0.5,MILD,1.0,50
2014-09-05 00:00:00-04:00,690887.1355021107,93123.97933706296,8,0.0,1.0,0.5,MILD,1.0,50
2014-09-08 00:00:00-04:00,692517.8410744029,94107.16716610394,8,0.0,1.0,0.5,MILD,1.0,50
2014-09-09 00:00:00-04:00,681716.543691796,80438.09484507501,8,-0.015597139513184642,1.0,0.5,MILD,1.0,50
2014-09-10 00:00:00-04:00,687863.5582700883,80449.2668026924,8,-0.0067208128487979,1.0,0.5,MILD,1.0,50
2014-09-11 00:00:00-04:00,691502.8495640449,80460.44031197054,8,-0.0014656539516488905,1.0,0.5,MILD,1.0,50
2014-09-12 00:00:00-04:00,691663.9284855428,86596.62544031026,8,-0.001233055003370517,1.0,0.5,MILD,1.0,50
2014-09-15 00:00:00-04:00,684178.08963771,87931.82454816085,8,-0.012042652105185096,1.0,0.5,MILD,1.0,50
2014-09-16 00:00:00-04:00,698398.0552386786,87944.03730157031,8,0.0,1.0,0.5,MILD,1.0,50
2014-09-17 00:00:00-04:00,699352.7198423087,89194.4679907671,8,0.0,1.0,0.5,MILD,1.0,50
2014-09-18 00:00:00-04:00,696227.1451798045,93092.86913155107,8,-0.004469239303464632,1.0,0.5,MILD,1.0,50
2014-09-19 00:00:00-04:00,690560.1424427936,90585.50843926579,8,-0.012572450424583532,1.0,0.5,MILD,1.0,50
2014-09-22 00:00:00-04:00,678655.5945521519,90208.73811001654,8,-0.029594687634622533,1.0,0.5,MILD,1.0,50
2014-09-23 00:00:00-04:00,681242.5221880416,90221.2671014207,8,-0.02589565628392865,1.0,0.5,MILD,1.0,50
2014-09-24 00:00:00-04:00,687197.1787948231,85417.63226532732,8,-0.017381130726461462,1.0,0.5,MILD,1.0,50
2014-09-25 00:00:00-04:00,679851.7883842755,85429.49582536418,8,-0.02788425769249923,1.0,0.5,MILD,1.0,50
2014-09-26 00:00:00-04:00,689690.1137333411,85441.3610331177,8,-0.013816498935110035,1.0,0.5,MILD,1.0,50
2014-09-29 00:00:00-04:00,689623.2841902191,87240.29904013046,8,-0.013912058073189949,1.0,0.5,MILD,1.0,50
2014-09-30 00:00:00-04:00,687252.2563951361,89332.17798477337,8,-0.017302375616557234,1.0,0.5,MILD,1.0,50
2014-10-01 00:00:00-04:00,683187.0434843505,88890.29700283345,8,-0.023115197666784198,1.0,0.5,MILD,1.0,50
2014-10-02 00:00:00-04:00,693487.9456194965,93208.09858981537,8,-0.008386003309080644,1.0,0.5,MILD,1.0,50
2014-10-03 00:00:00-04:00,707569.2993732101,93221.04415906395,8,0.0,1.0,0.5,MILD,1.0,50
2014-10-06 00:00:00-04:00,710129.1233491896,91255.07551583671,8,0.0,1.0,0.5,MILD,1.0,50
2014-10-07 00:00:00-04:00,697381.8651493193,125005.37818446445,8,-0.01795062021925016,1.0,0.5,MILD,1.0,50
2014-10-08 00:00:00-04:00,708437.175431754,125022.74004254563,8,-0.0023825919284311495,1.0,0.5,MILD,1.0,50
2014-10-09 00:00:00-04:00,698567.2876592893,101444.5633871988,8,-0.016281314636655254,1.0,0.5,MILD,1.0,50
2014-10-10 00:00:00-04:00,678114.8268257456,75800.92588732488,8,-0.0450823596312381,1.0,0.5,MILD,1.0,50
2014-10-13 00:00:00-04:00,670677.5687507242,71253.57930257998,8,-0.05555546632477155,0.9722226683761422,0.5,MILD,0.9722226683761422,50
2014-10-14 00:00:00-04:00,668516.027559741,71263.47563303867,8,-0.05859933696732265,0.9570033151633868,0.5,MILD,0.9570033151633868,50
2014-10-15 00:00:00-04:00,667027.1189304275,71273.37333798771,8,-0.060696010065718356,0.9465199496714082,0.5,MILD,0.9465199496714082,50
2014-10-16 00:00:00-04:00,641436.9142762725,83015.45802804321,8,-0.09673199818779901,0.766340009061005,0.5,MILD,0.766340009061005,50
2014-10-17 00:00:00-04:00,649918.7341019419,97643.87657352851,8,-0.08478794527293404,0.8260602736353297,0.5,MILD,0.8260602736353297,50
2014-10-20 00:00:00-04:00,656941.3334971238,97657.43822305261,8,-0.07489875869506056,0.8755062065246972,0.5,MILD,0.8755062065246972,50
2014-10-21 00:00:00-04:00,672831.2293711463,97671.00175613914,8,-0.052522693059164904,0.9873865347041755,0.5,MILD,0.9873865347041755,50
2014-10-22 00:00:00-04:00,669236.1023327184,86186.48572542048,8,-0.05758533155717795,0.9620733422141102,0.5,MILD,0.9620733422141102,50
2014-10-23 00:00:00-04:00,678721.0990054467,77424.9576705796,8,-0.044228610418923515,1.0,0.5,MILD,1.0,50
2014-10-24 00:00:00-04:00,684832.1544109306,77435.71113692274,8,-0.03562305516910881,1.0,0.5,MILD,1.0,50
2014-10-27 00:00:00-04:00,681923.21142479,77446.46609680286,8,-0.03971941298699569,1.0,0.5,MILD,1.0,50
2014-10-28 00:00:00-04:00,696638.0873507572,79965.54920304482,8,-0.018998004102133585,1.0,0.5,MILD,1.0,50
2014-10-29 00:00:00-04:00,684520.4881347835,89065.90164037149,8,-0.03606194193758439,1.0,0.5,MILD,1.0,50
2014-10-30 00:00:00-04:00,686457.2172893974,89078.27190448821,8,-0.03333465039167553,1.0,0.5,MILD,1.0,50
2014-10-31 00:00:00-04:00,693450.3157187481,89090.64388669717,8,-0.023487006914713005,1.0,0.5,MILD,1.0,50
2014-11-03 00:00:00-05:00,690408.1121789824,90489.50140802894,8,-0.0277710215252078,1.0,0.5,MILD,1.0,50
2014-11-04 00:00:00-05:00,690114.7824956389,80342.54069611093,8,-0.02818408680263225,1.0,0.5,MILD,1.0,50
2014-11-05 00:00:00-05:00,687125.7904099945,80353.69938231872,8,-0.03239316933053559,1.0,0.5,MILD,1.0,50
2014-11-06 00:00:00-05:00,688645.8910781669,80364.85961834404,8,-0.030252571771315538,1.0,0.5,MILD,1.0,50
2014-11-07 00:00:00-05:00,695031.6344676631,80147.52607028457,8,-0.02126020238449321,1.0,0.5,MILD,1.0,50
2014-11-10 00:00:00-05:00,700206.0404766762,84964.59276619663,8,-0.01397363176109875,1.0,0.5,MILD,1.0,50
2014-11-11 00:00:00-05:00,703110.9705433854,84976.39340408082,8,-0.009882924914703519,1.0,0.5,MILD,1.0,50
2014-11-12 00:00:00-05:00,706357.8253242413,84988.1956809425,8,-0.005310721530700957,1.0,0.5,MILD,1.0,50
2014-11-13 00:00:00-05:00,699563.7241557046,90584.29180187055,8,-0.014878138138674455,1.0,0.5,MILD,1.0,50
2014-11-14 00:00:00-05:00,698428.1258542212,82770.6057339615,8,-0.01647728153970496,1.0,0.5,MILD,1.0,50
2014-11-17 00:00:00-05:00,694673.4098536234,82782.10165142456,8,-0.021764652353183783,1.0,0.5,MILD,1.0,50
2014-11-18 00:00:00-05:00,700741.859635841,82793.59916554281,8,-0.01321909411217414,1.0,0.5,MILD,1.0,50
2014-11-19 00:00:00-05:00,696521.9372581885,81395.294527716,8,-0.019161566035801245,1.0,0.5,MILD,1.0,50
2014-11-20 00:00:00-05:00,700736.3517722405,82466.47641266382,8,-0.013226850255978705,1.0,0.5,MILD,1.0,50
2014-11-21 00:00:00-05:00,703725.9889469248,82477.93008994336,8,-0.00901685931716991,1.0,0.5,MILD,1.0,50
2014-11-24 00:00:00-05:00,707798.6557849414,82489.38535801141,8,-0.003281751849941089,1.0,0.5,MILD,1.0,50
2014-11-25 00:00:00-05:00,706808.2997769078,86444.95211745339,8,-0.00467636583699008,1.0,0.5,MILD,1.0,50
2014-11-26 00:00:00-05:00,710930.3662282015,88219.8171986668,8,0.0,1.0,0.5,MILD,1.0,50
2014-11-28 00:00:00-05:00,713312.5255579535,88232.0699510555,8,0.0,1.0,0.5,MILD,1.0,50
2014-12-01 00:00:00-05:00,701760.4512540639,88244.32440521536,8,-0.01619496909135811,1.0,0.5,MILD,1.0,50
2014-12-02 00:00:00-05:00,708491.7054454893,85306.78837289271,8,-0.006758356175917985,1.0,0.5,MILD,1.0,50
2014-12-03 00:00:00-05:00,709115.6263439645,84528.68658736894,8,-0.005883675196515322,1.0,0.5,MILD,1.0,50
2014-12-04 00:00:00-05:00,708021.2832722744,84540.4266827283,8,-0.007417845749365303,1.0,0.5,MILD,1.0,50
2014-12-05 00:00:00-05:00,712289.3875678838,84552.16840865645,8,-0.0014343474331526603,1.0,0.5,MILD,1.0,50
2014-12-08 00:00:00-05:00,708105.2922508469,84464.96789898124,8,-0.007300072717822461,1.0,0.5,MILD,1.0,50
2014-12-09 00:00:00-05:00,706791.1924866125,86029.8986753812,8,-0.009142322387007082,1.0,0.5,MILD,1.0,50
2014-12-10 00:00:00-05:00,699091.823540302,86041.84727241946,8,-0.01993614510908536,1.0,0.5,MILD,1.0,50
2014-12-11 00:00:00-05:00,699740.9643465473,86053.79752898507,8,-0.01902610808746218,1.0,0.5,MILD,1.0,50
2014-12-12 00:00:00-05:00,693194.1461949447,85887.23130498965,8,-0.028204158264671108,1.0,0.5,MILD,1.0,50
2014-12-15 00:00:00-05:00,687615.7345157722,83215.50156172938,8,-0.03602458967348326,1.0,0.5,MILD,1.0,50
2014-12-16 00:00:00-05:00,676213.6086291022,83227.05927027963,8,-0.05200934457141697,0.9899532771429151,0.5,MILD,0.9899532771429151,50
2014-12-17 00:00:00-05:00,687266.9828410671,83238.61858406717,8,-0.03651350815200328,1.0,0.5,MILD,1.0,50
2014-12-18 00:00:00-05:00,704067.1033536444,84636.81191158321,8,-0.012961250325833501,1.0,0.5,MILD,1.0,50
2014-12-19 00:00:00-05:00,700469.0050885412,84332.34344126511,8,-0.018005460452788367,1.0,0.5,MILD,1.0,50
2014-12-22 00:00:00-05:00,693945.5202527535,84344.05626674306,8,-0.027150799420003337,1.0,0.5,MILD,1.0,50
2014-12-23 00:00:00-05:00,692719.201764498,98434.68996555443,8,-0.028869987635990805,1.0,0.5,MILD,1.0,50
2014-12-24 00:00:00-05:00,694990.4954102297,92640.0502269383,8,-0.025685838242350153,1.0,0.5,MILD,1.0,50
2014-12-26 00:00:00-05:00,694316.806067054,84389.91482517721,8,-0.026630290104664864,1.0,0.5,MILD,1.0,50
2014-12-29 00:00:00-05:00,693812.9965999146,84401.6356466807,8,-0.027336585661083615,1.0,0.5,MILD,1.0,50
2014-12-30 00:00:00-05:00,691019.3626673098,84413.35809607607,8,-0.03125300915360482,1.0,0.5,MILD,1.0,50
2014-12-31 00:00:00-05:00,689193.5358693639,83950.51150152576,8,-0.03381265409537523,1.0,0.5,MILD,1.0,50
2015-01-02 00:00:00-05:00,688456.8264430024,84101.43680974953,8,-0.034845454445804,1.0,0.5,MILD,1.0,50
2015-01-05 00:00:00-05:00,683959.5084804003,84113.117564862,8,-0.041150289705894696,1.0,0.5,MILD,1.0,50
2015-01-06 00:00:00-05:00,678828.9409025755,93455.38804598506,8,-0.048342883967171235,1.0,0.5,MILD,1.0,50
2015-01-07 00:00:00-05:00,685197.8626671578,92194.03630094285,8,-0.03941422852319105,1.0,0.5,MILD,1.0,50
2015-01-08 00:00:00-05:00,694490.8189790968,89956.83990616006,8,-0.026386339654044813,1.0,0.5,MILD,1.0,50
2015-01-09 00:00:00-05:00,686333.9880115988,89969.33391170259,8,-0.03782148298216419,1.0,0.5,MILD,1.0,50
2015-01-12 00:00:00-05:00,674066.0575714589,89981.82965252367,8,-0.05502001798692101,0.974899910065395,0.5,MILD,0.974899910065395,50
2015-01-13 00:00:00-05:00,677966.721892439,87236.02175168273,8,-0.049551637464752295,1.0,0.5,MILD,1.0,50
2015-01-14 00:00:00-05:00,670221.9564168459,82786.19149253734,8,-0.06040910203757061,0.9479544898121469,0.5,MILD,0.9479544898121469,50
2015-01-15 00:00:00-05:00,664852.4977211201,82797.68957468908,8,-0.06793660015843395,0.9103169992078303,0.5,MILD,0.9103169992078303,50
2015-01-16 00:00:00-05:00,670579.4410710165,86969.67747737042,8,-0.059907940707351504,0.9504602964632425,0.5,MILD,0.9504602964632425,50
2015-01-20 00:00:00-05:00,683680.8133047568,89489.19376538911,8,-0.041540995274152524,1.0,0.5,MILD,1.0,50
2015-01-21 00:00:00-05:00,687343.6994534428,88317.26726257923,8,-0.0364059583619366,1.0,0.5,MILD,1.0,50
2015-01-22 00:00:00-05:00,699700.0085388517,88329.53354969903,8,-0.019083524445969946,1.0,0.5,MILD,1.0,50
2015-01-23 00:00:00-05:00,698869.5876590689,88341.80154046982,8,-0.020247699824964337,1.0,0.5,MILD,1.0,50
2015-01-26 00:00:00-05:00,695408.3866563841,88384.0084371088,8,-0.025099992303604633,1.0,0.5,MILD,1.0,50
2015-01-27 00:00:00-05:00,675188.4878755874,85633.52192004904,8,-0.053446471660574646,0.9827676416971268,0.5,MILD,0.9827676416971268,50
2015-01-28 00:00:00-05:00,670493.2382956976,85645.41546476015,8,-0.06002878924460584,0.9498560537769708,0.5,MILD,0.9498560537769708,50
2015-01-29 00:00:00-05:00,681091.2718899563,90416.88848685812,8,-0.045171299414367795,1.0,0.5,MILD,1.0,50
2015-01-30 00:00:00-05:00,663119.9065021588,77951.2050100265,8,-0.07036553720479528,0.8981723139760236,0.5,MILD,0.8981723139760236,50
2015-02-02 00:00:00-05:00,661129.2216231183,77962.0315662779,8,-0.07315629834765264,0.8842185082617369,0.5,MILD,0.8842185082617369,50
2015-02-03 00:00:00-05:00,663259.0628861422,77972.85962621766,8,-0.07017045247124953,0.8991477376437523,0.5,MILD,0.8991477376437523,50
2015-02-04 00:00:00-05:00,673252.6178872528,77983.68919005463,8,-0.05616038725713642,0.9691980637143179,0.5,MILD,0.9691980637143179,50
2015-02-05 00:00:00-05:00,669121.7212793869,80403.39468268979,8,-0.0619515327366508,0.940242336316746,0.5,MILD,0.940242336316746,50
2015-02-06 00:00:00-05:00,665377.1080241313,82585.47366613423,8,-0.06720114370111072,0.9139942814944464,0.5,MILD,0.9139942814944464,50
2015-02-09 00:00:00-05:00,653479.8839547152,82596.94387081008,8,-0.08387998171830387,0.8306000914084807,0.5,MILD,0.8306000914084807,50
2015-02-10 00:00:00-05:00,663093.804454181,86824.43931676375,8,-0.07040212992824064,0.8979893503587968,0.5,MILD,0.8979893503587968,50
2015-02-11 00:00:00-05:00,660938.20194001,82578.50528815924,8,-0.07342409076158635,0.8828795461920682,0.5,MILD,0.8828795461920682,50
2015-02-12 00:00:00-05:00,669408.0540088079,82589.97452500481,8,-0.06155012000497754,0.9422493999751123,0.5,MILD,0.9422493999751123,50
2015-02-13 00:00:00-05:00,669738.9467090265,82601.44535479996,8,-0.06108623820231359,0.9445688089884321,0.5,MILD,0.9445688089884321,50
2015-02-17 00:00:00-05:00,670945.560078255,82612.9177777659,8,-0.05939467479077145,0.9530266260461427,0.5,MILD,0.9530266260461427,50
2015-02-18 00:00:00-05:00,674918.1663892915,84366.34742655748,8,-0.053825438069561304,0.9808728096521935,0.5,MILD,0.9808728096521935,50
2015-02-19 00:00:00-05:00,674545.4905478038,82075.47712110469,8,-0.054347896077986436,0.9782605196100679,0.5,MILD,0.9782605196100679,50
2015-02-20 00:00:00-05:00,683381.9762466724,82086.87649292707,8,-0.041959937949876,1.0,0.5,MILD,1.0,50
2015-02-23 00:00:00-05:00,685979.4720154132,82917.55432922865,8,-0.038318482520912356,1.0,0.5,MILD,1.0,50
2015-02-24 00:00:00-05:00,690811.4363728494,79326.0501407474,8,-0.031544503115943125,1.0,0.5,MILD,1.0,50
2015-02-25 00:00:00-05:00,682483.8987777219,79337.06764771139,8,-0.043218961781327794,1.0,0.5,MILD,1.0,50
2015-02-26 00:00:00-05:00,679761.0023858815,79348.08668488468,8,-0.04703621760437754,1.0,0.5,MILD,1.0,50
2015-02-27 00:00:00-05:00,670908.7851797678,79359.10725247981,8,-0.059446229890632474,0.9527688505468377,0.5,MILD,0.9527688505468377,50
2015-03-02 00:00:00-05:00,679242.7280300672,82600.23514043531,8,-0.04776279163363482,1.0,0.5,MILD,1.0,50
2015-03-03 00:00:00-05:00,680250.5853661004,81127.09104551264,8,-0.046349866302981324,1.0,0.5,MILD,1.0,50
2015-03-04 00:00:00-05:00,677793.1495629441,81138.35869704674,8,-0.04979497025826956,1.0,0.5,MILD,1.0,50
2015-03-05 00:00:00-05:00,678143.4184629313,81797.44093879618,8,-0.04930392476637491,1.0,0.5,MILD,1.0,50
2015-03-06 00:00:00-05:00,671628.8971886258,79830.05520714438,8,-0.05843669762664379,0.9578165118667811,0.5,MILD,0.9578165118667811,50
2015-03-09 00:00:00-04:00,675081.3929557905,79841.14271481204,8,-0.05359660910518653,0.9820169544740673,0.5,MILD,0.9820169544740673,50
2015-03-10 00:00:00-04:00,664035.0802008373,79852.23176241132,8,-0.0690825459970317,0.9045872700148415,0.5,MILD,0.9045872700148415,50
2015-03-11 00:00:00-04:00,662245.7146430461,79863.3223501561,8,-0.07159107555971049,0.8920446222014475,0.5,MILD,0.8920446222014475,50
2015-03-12 00:00:00-04:00,673014.0678578684,78827.46661969573,8,-0.05649481294130318,0.9675259352934841,0.5,MILD,0.9675259352934841,50
2015-03-13 00:00:00-04:00,672886.223343517,82090.81981452709,8,-0.05667403945110173,0.9666298027444914,0.5,MILD,0.9666298027444914,50
2015-03-16 00:00:00-04:00,681718.8389826234,82102.22131727911,8,-0.04429150679867495,1.0,0.5,MILD,1.0,50
2015-03-17 00:00:00-04:00,690609.993569104,83651.78843169322,8,-0.031826907807474124,1.0,0.5,MILD,1.0,50
2015-03-18 00:00:00-04:00,694966.715650097,80238.5836271296,8,-0.02571917532712104,1.0,0.5,MILD,1.0,50
2015-03-19 00:00:00-04:00,696087.494699379,80249.72787485558,8,-0.02414794391154301,1.0,0.5,MILD,1.0,50
2015-03-20 00:00:00-04:00,709479.4492674606,80260.87367039376,8,-0.00537362818281463,1.0,0.5,MILD,1.0,50
2015-03-23 00:00:00-04:00,702929.1314842938,80272.02101395909,8,-0.014556584528692768,1.0,0.5,MILD,1.0,50
2015-03-24 00:00:00-04:00,697315.5081696014,79429.73886284155,8,-0.02242637948329759,1.0,0.5,MILD,1.0,50
2015-03-25 00:00:00-04:00,679638.5242458764,82371.57073958615,8,-0.047207920940035834,1.0,0.5,MILD,1.0,50
2015-03-26 00:00:00-04:00,677255.9208165179,82383.01123552221,8,-0.05054811663826051,0.9972594168086975,0.5,MILD,0.9972594168086975,50
2015-03-27 00:00:00-04:00,679790.6452244637,82599.28200216446,8,-0.046994661010990965,1.0,0.5,MILD,1.0,50
2015-03-30 00:00:00-04:00,687773.7396569219,79874.29651085276,8,-0.03580308067779284,1.0,0.5,MILD,1.0,50
2015-03-31 00:00:00-04:00,680114.5705910231,79885.39016314593,8,-0.04654054678342144,1.0,0.5,MILD,1.0,50
2015-04-01 00:00:00-04:00,673387.8256202337,79896.48535622415,8,-0.05597083817712401,0.97014580911438,0.5,MILD,0.97014580911438,50
2015-04-02 00:00:00-04:00,673822.7391467706,79907.5820903014,8,-0.05536112853239752,0.9731943573380124,0.5,MILD,0.9731943573380124,50
2015-04-06 00:00:00-04:00,675542.7893183415,79072.41437938734,8,-0.05294977290643883,0.9852511354678058,0.5,MILD,0.9852511354678058,50
2015-04-07 00:00:00-04:00,673277.396086724,80794.72211295181,8,-0.05612565045022026,0.9693717477488987,0.5,MILD,0.9693717477488987,50
2015-04-08 00:00:00-04:00,681502.1898203715,80805.94360213417,8,-0.044595229437054955,1.0,0.5,MILD,1.0,50
2015-04-09 00:00:00-04:00,680412.5021169973,80625.69914451614,8,-0.04612287358226583,1.0,0.5,MILD,1.0,50
2015-04-10 00:00:00-04:00,681403.3033089032,80465.82556401804,8,-0.044733859431517566,1.0,0.5,MILD,1.0,50
2015-04-13 00:00:00-04:00,678710.6947119074,80477.00137312416,8,-0.04850865449051315,1.0,0.5,MILD,1.0,50
2015-04-14 00:00:00-04:00,677331.4811744397,80488.17873442598,8,-0.050442187812935795,0.997789060935321,0.5,MILD,0.997789060935321,50
2015-04-15 00:00:00-04:00,681288.2109660843,80499.35764813909,8,-0.04489520854385644,1.0,0.5,MILD,1.0,50
2015-04-16 00:00:00-04:00,682332.0668825802,82378.60770797261,8,-0.043431816441384385,1.0,0.5,MILD,1.0,50
2015-04-17 00:00:00-04:00,674111.1033242946,81539.08361674153,8,-0.05495686789320793,0.9752156605339604,0.5,MILD,0.9752156605339604,50
2015-04-20 00:00:00-04:00,685072.2874690876,81550.40848946608,8,-0.03959027365568318,1.0,0.5,MILD,1.0,50
2015-04-21 00:00:00-04:00,687747.41886881,80595.09402580737,8,-0.03583998005523093,1.0,0.5,MILD,1.0,50
2015-04-22 00:00:00-04:00,689280.3810679571,80100.51863831482,8,-0.03369090493847477,1.0,0.5,MILD,1.0,50
2015-04-23 00:00:00-04:00,691274.7103593291,80111.64371034793,8,-0.03089503465733536,1.0,0.5,MILD,1.0,50
2015-04-24 00:00:00-04:00,694071.4662694831,80122.77032752991,8,-0.02697423443310498,1.0,0.5,MILD,1.0,50
2015-04-27 00:00:00-04:00,689005.089962352,80133.8984900754,8,-0.034076838306727156,1.0,0.5,MILD,1.0,50
2015-04-28 00:00:00-04:00,679572.9593084803,84724.41843811142,8,-0.047299837084848806,1.0,0.5,MILD,1.0,50
2015-04-29 00:00:00-04:00,673722.2029648824,81010.43102351709,8,-0.05550207121640486,0.9724896439179758,0.5,MILD,0.9724896439179758,50
2015-04-30 00:00:00-04:00,662146.264401441,81021.68247227035,8,-0.07173049585311889,0.8913475207344056,0.5,MILD,0.8913475207344056,50
2015-05-01 00:00:00-04:00,672213.1936404173,79070.03865194938,8,-0.05761756655736318,0.9619121672131841,0.5,MILD,0.9619121672131841,50
2015-05-04 00:00:00-04:00,672636.9323974439,79952.67461896077,8,-0.057023522934345115,0.9648823853282744,0.5,MILD,0.9648823853282744,50
2015-05-05 00:00:00-04:00,668564.3952494566,79963.77915710228,8,-0.06273285370040974,0.9363357314979514,0.5,MILD,0.9363357314979514,50
2015-05-06 00:00:00-04:00,665165.937014615,79974.88523754077,8,-0.06749718646210254,0.9125140676894873,0.5,MILD,0.9125140676894873,50
2015-05-07 00:00:00-04:00,669321.1498541181,79985.99286049043,8,-0.06167195181302237,0.9416402409348882,0.5,MILD,0.9416402409348882,50
2015-05-08 00:00:00-04:00,681993.257916312,82574.55375188573,8,-0.04390679613699983,1.0,0.5,MILD,1.0,50
2015-05-11 00:00:00-04:00,680761.3328974338,81251.34535604843,8,-0.0456338442046257,1.0,0.5,MILD,1.0,50
2015-05-12 00:00:00-04:00,679078.6109242027,81262.63026512567,8,-0.047992869054098004,1.0,0.5,MILD,1.0,50
2015-05-13 00:00:00-04:00,676028.6289249322,80138.19468700576,8,-0.0522686694781615,0.9886566526091926,0.5,MILD,0.9886566526091926,50
2015-05-14 00:00:00-04:00,683125.3691063543,79681.12351552537,8,-0.04231967807937593,1.0,0.5,MILD,1.0,50
2015-05-15 00:00:00-04:00,685963.4478318294,79692.19033823586,8,-0.03834094698495813,1.0,0.5,MILD,1.0,50
2015-05-18 00:00:00-04:00,688078.3378042041,79703.25869800505,8,-0.035376061473210825,1.0,0.5,MILD,1.0,50
2015-05-19 00:00:00-04:00,686014.2543578737,79714.32859504645,8,-0.03826972080537503,1.0,0.5,MILD,1.0,50
2015-05-20 00:00:00-04:00,681033.7256104745,67043.78866810817,8,-0.04525197412204495,1.0,0.5,MILD,1.0,50
2015-05-21 00:00:00-04:00,683448.0527392889,94718.9379139731,8,-0.04186730465065732,1.0,0.5,MILD,1.0,50
2015-05-22 00:00:00-04:00,681963.771750726,94732.0933220167,8,-0.043948133088938066,1.0,0.5,MILD,1.0,50
2015-05-26 00:00:00-04:00,675853.6819234443,89386.37106134513,8,-0.05251392943816445,0.9874303528091778,0.5,MILD,0.9874303528091778,50
2015-05-27 00:00:00-04:00,685150.8111213443,82653.77471356213,8,-0.03948019055824244,1.0,0.5,MILD,1.0,50
2015-05-28 00:00:00-04:00,682693.2799864291,82665.25440449457,8,-0.04292542816008169,1.0,0.5,MILD,1.0,50
