date,value,c_alloc,r_alloc,recycled_pct
2013-09-19,468579.3263344243,0.75,0.24999999999999994,0.431257158012578
2013-09-20,470148.0654607896,0.75,0.25000000000000006,0.4311592187912813
2013-09-23,468126.55562763894,0.7500000000000001,0.2499999999999999,0.4308172045281206
2013-09-24,470178.0617056908,0.75,0.24999999999999994,0.4312893673191417
2013-09-25,472299.4803905034,0.75,0.24999999999999994,0.4308384209544201
2013-09-26,471457.86800356576,0.7499999999999999,0.2500000000000001,0.4303731718565876
2013-09-27,469652.62720154005,0.75,0.25000000000000006,0.4305760696454733
2013-09-30,468547.8384703737,0.7500000000000001,0.25,0.43099805889530624
2013-10-01,476314.2659855308,0.75,0.25000000000000006,0.43126147239371493
2013-10-02,478654.4330821751,0.75,0.25,0.4295415430884298
2013-10-03,474701.4156099809,0.7500000000000001,0.2499999999999999,0.42903195134932215
2013-10-04,479473.2291286675,0.75,0.25000000000000006,0.4299357348495737
2013-10-07,473963.3539366039,0.7499999999999999,0.25000000000000006,0.42981082901928985
2013-10-08,465509.8117168817,0.7500000000000001,0.2499999999999999,0.43105059139572155
2013-10-09,460545.7373134062,0.7500000000000001,0.24999999999999986,0.4329941585639476
2013-10-10,470136.8475021027,0.7500000000000001,0.24999999999999994,0.43414584176037724
2013-10-11,470631.67119178385,0.7500000000000001,0.24999999999999994,0.4331127098842105
2013-10-14,476264.67815449927,0.75,0.24999999999999994,0.4330005911128981
2013-10-15,474807.80650458334,0.75,0.25,0.43176325450238323
2013-10-16,478087.6673319258,0.7499999999999999,0.25,0.43210140784139384
2013-10-17,478800.7247037279,0.75,0.25000000000000006,0.43138696843721647
2013-10-18,486128.3127578274,0.7500000000000001,0.25,0.4312414274106556
2013-10-21,490447.4677888727,0.75,0.24999999999999997,0.4296522981062534
2013-10-22,485520.7197847734,0.75,0.25000000000000006,0.4287245112844871
2013-10-23,482607.15318962256,0.75,0.24999999999999994,0.43002261312851797
2013-10-24,485141.7856720076,0.7244064872410527,0.2755935127589471,0.40481632829312125
2013-10-25,485482.4813948217,0.75,0.24999999999999994,0.4309040455808015
2013-10-28,480683.8182046879,0.75,0.25000000000000006,0.43082894009544326
2013-10-29,486196.1415164532,0.725991439688005,0.27400856031199505,0.4076804131266487
2013-10-30,485142.4794816278,0.75,0.24999999999999997,0.43172682970621234
2013-10-31,484425.0304493143,0.7500000000000001,0.2499999999999999,0.43193244385166896
2013-11-01,483548.00327749853,0.75,0.25,0.4321760313930157
2013-11-04,484905.8181831358,0.75,0.25000000000000006,0.4323679172603146
2013-11-05,486222.4076657697,0.7500000000000001,0.25,0.432084012637759
2013-11-06,484360.63204363885,0.7500000000000001,0.2499999999999999,0.43180964399495336
2013-11-07,477332.14545504167,0.7500000000000001,0.25,0.4322300036864998
2013-11-08,483657.4337040939,0.75,0.25,0.4336607222450957
2013-11-11,483335.47642941127,0.7499999999999999,0.2500000000000001,0.43283457403593395
2013-11-12,480083.73002186953,0.729013743006606,0.27098625699339396,0.4120616003405354
2013-11-13,485420.1313496035,0.7280991563610104,0.2719008436389895,0.4104909776103984
2013-11-14,487433.06158052955,0.7278663953797799,0.2721336046202201,0.4093040584626032
2013-11-15,487654.3046811245,0.7292518779571284,0.2707481220428716,0.410389451298494
2013-11-18,480469.78652776196,0.7499999999999999,0.25000000000000006,0.4307329784122307
2013-11-19,480913.8521923041,0.75,0.25,0.4321667004345361
2013-11-20,478466.184233902,0.75,0.24999999999999994,0.4328425668727209
2013-11-21,480447.06724466744,0.75,0.24999999999999994,0.4325292838130613
2013-11-22,480722.4899118512,0.7499999999999999,0.25000000000000006,0.43227477679027065
2013-11-25,475482.93638647074,0.75,0.25000000000000006,0.4320989244401692
2013-11-26,476973.8212094032,0.75,0.24999999999999997,0.43318164811745963
2013-11-27,478514.83068894665,0.75,0.25,0.4328026569700303
2013-11-29,480673.23741760215,0.75,0.25,0.43359026187572114
2013-12-02,478663.8241849437,0.75,0.25000000000000006,0.433115713753644
2013-12-03,478971.81185743166,0.75,0.25,0.4335717641978456
2013-12-04,481602.8121515753,0.75,0.25000000000000006,0.4335164897438353
2013-12-05,480223.5224293652,0.75,0.24999999999999997,0.43295266262693266
2013-12-06,480205.1359515534,0.75,0.24999999999999994,0.43326881930497685
2013-12-09,482321.3730262099,0.75,0.25000000000000006,0.4332854309026761
2013-12-10,486495.352140906,0.75,0.25000000000000006,0.432834737347278
2013-12-11,484367.28389806394,0.75,0.25000000000000006,0.4319401554516085
2013-12-12,484332.1633670195,0.75,0.25,0.4324186310957659
2013-12-13,482010.49214312935,0.75,0.24999999999999994,0.4324389107375675
2013-12-16,482899.8866948993,0.7499999999999999,0.25,0.4329614322594072
2013-12-17,482608.98443484766,0.75,0.24999999999999994,0.43277935172804727
2013-12-18,483796.87712082954,0.75,0.25000000000000006,0.4328556844761187
2013-12-19,482373.92087442486,0.7499999999999999,0.2500000000000001,0.43260867145989657
2013-12-20,484829.9877935131,0.7500000000000001,0.25,0.4329333947117872
2013-12-23,489567.3107010517,0.75,0.25000000000000006,0.43241051100565125
2013-12-24,489665.17005245923,0.75,0.25,0.4313986015469472
2013-12-26,491174.685318984,0.75,0.25000000000000006,0.4313900178202404
2013-12-27,485913.714370527,0.7499999999999999,0.2500000000000001,0.4310762301029486
2013-12-30,483254.3520514541,0.75,0.25000000000000006,0.43224001503294657
2013-12-31,486283.9867505718,0.75,0.25000000000000006,0.43283557466432765
2014-01-02,484278.6719020204,0.75,0.24999999999999997,0.43218941877201733
2014-01-03,482222.0289468252,0.75,0.25000000000000006,0.4326407488789235
2014-01-06,483257.63440369314,0.7499999999999999,0.2500000000000001,0.4331045678212873
2014-01-07,487928.28248823166,0.7500000000000001,0.24999999999999994,0.4328907505398049
2014-01-08,493716.90457464044,0.7500000000000001,0.25,0.4318913808556003
2014-01-09,492652.1174744782,0.7499999999999999,0.25000000000000006,0.43066062649566667
2014-01-10,492389.5589761251,0.75,0.25,0.4309033927174561
2014-01-13,488717.2731723661,0.7500000000000001,0.25,0.4309727796765872
2014-01-14,492186.8108833368,0.7500000000000001,0.24999999999999994,0.4320751789796817
2014-01-15,493379.41266843514,0.7500000000000001,0.25,0.4314107947123781
2014-01-16,492698.3318460568,0.75,0.25000000000000006,0.4306823503280069
2014-01-17,493595.88769268483,0.75,0.24999999999999997,0.43092315739880965
2014-01-21,495073.2880294057,0.75,0.24999999999999997,0.43063502826874495
2014-01-22,498974.2396965979,0.75,0.25000000000000006,0.4302423915869386
2014-01-23,500176.4115657562,0.75,0.24999999999999994,0.4297393740098031
2014-01-24,491346.1738957553,0.75,0.25000000000000006,0.43301384769603746
2014-01-27,489403.4572278629,0.75,0.25000000000000006,0.4349104981813421
2014-01-28,495879.23499786365,0.5856078159513198,0.41439218404868017,0.2710386552224654
2014-01-29,490689.9488566115,0.5876624709778699,0.41233752902213,0.2722768337328922
2014-01-30,494899.1771105514,0.45015472776456117,0.5498452722354387,0.1358536906808403
2014-01-31,489889.16681609675,0.4547912119395777,0.5452087880604223,0.13644982179670467
2014-02-03,480576.59368993336,0.31841321065035527,0.6815867893496447,7.401286565700819e-05
2014-02-04,482490.35119622527,0.4505700293914012,0.5494299706085988,0.1325353573561012
2014-02-05,482907.37240467186,0.4497574373939525,0.5502425626060474,0.13265209073863368
2014-02-06,487290.4946217227,0.5848392640892051,0.4151607359107949,0.2676317086027814
2014-02-07,491882.93772428104,0.7195861335183008,0.28041386648169936,0.40178463431412487
2014-02-10,492415.19492423127,0.75,0.25000000000000006,0.4318156286729185
2014-02-11,495685.4504092087,0.7500000000000001,0.24999999999999994,0.43168489024327134
2014-02-12,493989.43144434004,0.75,0.24999999999999997,0.43104923689824015
2014-02-13,496873.75654841925,0.7500000000000001,0.24999999999999994,0.430674924667382
2014-02-14,496370.6427495524,0.7500000000000001,0.24999999999999994,0.4305417545997213
2014-02-18,496557.1882929371,0.75,0.25000000000000006,0.4306688100546536
2014-02-19,492844.79132677335,0.75,0.24999999999999994,0.4304179060978208
2014-02-20,493543.5951904734,0.75,0.24999999999999994,0.4308519800471749
2014-02-21,493353.42866772565,0.75,0.24999999999999997,0.43070110447430554
2014-02-24,496271.3657351964,0.7500000000000001,0.25,0.4307548052787076
2014-02-25,495897.8513614141,0.7499999999999999,0.2500000000000001,0.4301417083821159
2014-02-26,496127.1694301511,0.75,0.25000000000000006,0.4302347173709832
2014-02-27,496529.4724630995,0.75,0.25000000000000006,0.43019813369489784
2014-02-28,496570.1605058817,0.75,0.24999999999999994,0.4301244429497543
2014-03-03,494238.20264414634,0.75,0.25000000000000006,0.4301283987131686
2014-03-04,498954.48810248886,0.75,0.24999999999999997,0.4306442339652237
2014-03-05,499535.9595541513,0.75,0.25000000000000006,0.42965056769290805
2014-03-06,499750.06298481685,0.7500000000000001,0.24999999999999994,0.4295389671162987
2014-03-07,498366.9087196627,0.7500000000000001,0.25,0.42950591429521584
2014-03-10,498227.07634094893,0.7500000000000001,0.25,0.42981516453254714
2014-03-11,495252.10864768794,0.75,0.24999999999999994,0.42985782819765245
2014-03-12,496938.9104448721,0.7500000000000001,0.2499999999999999,0.4305116373809617
2014-03-13,491182.34820714756,0.7500000000000001,0.25,0.4307932695414965
2014-03-14,486936.04628931056,0.75,0.25000000000000006,0.4317127031881866
2014-03-17,489437.17969164473,0.75,0.25000000000000006,0.4320272176486843
2014-03-18,491814.41059183085,0.7499999999999999,0.2500000000000001,0.4317671918180406
2014-03-19,488317.4755627784,0.7499999999999999,0.25,0.43181033836086397
2014-03-20,488979.40649669676,0.7500000000000001,0.24999999999999994,0.4321992067683157
2014-03-21,484119.75688995724,0.7500000000000001,0.2499999999999999,0.43198207474077516
2014-03-24,478218.51588628825,0.75,0.24999999999999994,0.4325070066808144
2014-03-25,479565.55567510583,0.7500000000000001,0.24999999999999994,0.4338127170595558
2014-03-26,471685.1157015809,0.7316110692735723,0.2683889307264277,0.4146826086256984
2014-03-27,467983.0815986326,0.5964006479384002,0.40359935206159986,0.2807021583821353
2014-03-28,468579.8985025431,0.31674174167709945,0.6832582583229004,0.0011021847013297794
2014-03-31,466890.8438332514,0.4499165109711217,0.5500834890288782,0.13341319950742522
2014-04-01,476853.84082922345,0.4462248246416398,0.5537751753583603,0.12946507952693112
2014-04-02,475643.9325895178,0.7245556553923037,0.27544434460769623,0.4112186156994577
2014-04-03,472864.39796482475,0.7308736035140193,0.26912639648598075,0.4177858174667721
2014-04-04,466771.7869158118,0.7377874042889814,0.26221259571101857,0.4236094548463637
2014-04-07,463733.16444137436,0.7500000000000001,0.24999999999999994,0.43556061497904713
2014-04-08,465533.2126445223,0.75,0.24999999999999994,0.4359166373648068
2014-04-09,473183.99998827395,0.75,0.25000000000000006,0.43596721939844013
2014-04-10,463711.97035007965,0.75,0.25000000000000006,0.43484064014898793
2014-04-11,461543.17618384975,0.5895966459625349,0.41040335403746514,0.2765821276397391
2014-04-14,460641.0808735533,0.5897617194487706,0.41023828055122946,0.2763062426619343
2014-04-15,460005.97767519904,0.5879993024044199,0.4120006975955801,0.2750746055825894
2014-04-16,461429.52385549323,0.5770175145572372,0.42298248544276285,0.265575410697817
2014-04-17,461502.1382103695,0.7220526282726895,0.27794737172731043,0.412631555443877
2014-04-21,464634.3596985511,0.7184200278816705,0.2815799721183295,0.40883643822506127
2014-04-22,468339.45427808503,0.7499999999999999,0.2500000000000001,0.44070304835369567
2014-04-23,465963.0166930164,0.7500000000000001,0.25,0.44028501440525747
2014-04-24,465087.85909741954,0.7499999999999999,0.25,0.4408107641527338
2014-04-25,462495.9780079943,0.75,0.24999999999999994,0.441016990841771
2014-04-28,464742.8437885473,0.75,0.25000000000000006,0.4416065129894548
2014-04-29,468548.2146494541,0.7499999999999999,0.25000000000000006,0.44112170084652147
2014-04-30,471602.310422215,0.7499999999999999,0.25,0.44101865448641875
2014-05-01,471827.8659034977,0.7499999999999999,0.2500000000000001,0.44095125719519995
2014-05-02,470076.13915230054,0.75,0.25000000000000006,0.44090087028453806
2014-05-05,471613.80584720697,0.75,0.25000000000000006,0.4412971318408636
2014-05-06,467011.0523747847,0.7499999999999999,0.25,0.4409738400184027
2014-05-07,467096.16206355265,0.7499999999999999,0.25000000000000006,0.44200145406383606
2014-05-08,461833.12423272594,0.7500000000000001,0.25,0.4419949671749985
2014-05-09,463223.64359771926,0.7204432553678224,0.2795567446321776,0.41362058993414424
2014-05-12,465003.5228099386,0.7191208818831476,0.2808791181168524,0.4125835777102899
2014-05-13,467376.4944870261,0.7160027683042695,0.2839972316957305,0.409370427249643
2014-05-14,466401.16097406053,0.7499999999999999,0.25000000000000006,0.44369772950465375
2014-05-15,463520.3171521679,0.7499999999999999,0.25,0.4441353656182364
2014-05-16,463986.6907190711,0.75,0.25000000000000006,0.44460244620395356
2014-05-19,466449.2319044445,0.75,0.24999999999999994,0.4445024991383852
2014-05-20,463850.8601958534,0.75,0.25,0.4441489245890207
2014-05-21,466926.5572510772,0.7500000000000001,0.24999999999999986,0.4446013069125543
2014-05-22,467265.6265182055,0.75,0.24999999999999997,0.44393021529569565
2014-05-23,468227.0370138526,0.75,0.25000000000000006,0.4438683193731654
2014-05-27,468894.0490841189,0.7500000000000001,0.24999999999999994,0.4436709158027796
2014-05-28,467934.82699407765,0.7499999999999999,0.2500000000000001,0.4435378011461737
2014-05-29,470821.32218170667,0.7499999999999999,0.25000000000000006,0.4437593934375147
2014-05-30,472207.1218181649,0.7499999999999999,0.25,0.44314564154224007
2014-06-02,472087.26495708607,0.75,0.24999999999999997,0.4428576045033703
2014-06-03,470930.08844189753,0.7499999999999999,0.25,0.44289578895091086
2014-06-04,471210.9932168622,0.7499999999999999,0.25,0.44315954593746093
2014-06-05,474648.0277561324,0.75,0.25000000000000006,0.4431107422374469
2014-06-06,475596.14045278396,0.75,0.25000000000000006,0.4423820805131288
2014-06-09,476551.10656772053,0.75,0.25000000000000006,0.44218984858876415
2014-06-10,476863.9370710184,0.7500000000000001,0.24999999999999994,0.44199643072694456
2014-06-11,475933.9578600973,0.75,0.25000000000000006,0.4419412932880833
2014-06-12,472481.03909559257,0.75,0.24999999999999994,0.4421541915496612
2014-06-13,471508.2527481019,0.7499999999999999,0.25000000000000006,0.44291641525435527
2014-06-16,471036.7332944904,0.75,0.25000000000000006,0.44313981146952564
2014-06-17,470803.4991726596,0.7500000000000001,0.25,0.4432543922039619
2014-06-18,472987.65439841745,0.75,0.25,0.4433172241840801
2014-06-19,473745.27151367755,0.7499999999999999,0.2500000000000001,0.442857272911753
2014-06-20,475246.5445527722,0.7499999999999999,0.25000000000000006,0.4427057132793724
2014-06-23,475641.84045426076,0.7499999999999999,0.25,0.44239429472981706
2014-06-24,474295.7543721324,0.75,0.25000000000000006,0.4423212762895584
2014-06-25,474875.38919841393,0.75,0.25000000000000006,0.44262459199685295
2014-06-26,474635.6279648661,0.7499999999999999,0.2500000000000001,0.44251171332216815
2014-06-27,474023.7495253716,0.75,0.25,0.4425756970987556
2014-06-30,473709.7406490556,0.7500000000000001,0.25,0.44272018850870326
2014-07-01,474678.2493120466,0.7499999999999999,0.2500000000000001,0.442800285952436
2014-07-02,474606.0952151521,0.75,0.25000000000000006,0.44260352013691656
2014-07-03,475807.5126388009,0.75,0.24999999999999997,0.4426312980355597
2014-07-07,476008.0988656216,0.7500000000000001,0.25,0.4423847616737029
2014-07-08,474351.1104018694,0.7499999999999999,0.2500000000000001,0.44235375456902315
2014-07-09,475695.27995297563,0.7500000000000001,0.2499999999999999,0.44272422547963036
2014-07-10,475075.6148105416,0.75,0.25000000000000006,0.44280876753595216
2014-07-11,472985.882761977,0.7499999999999999,0.2500000000000001,0.44261633495414326
2014-07-14,475152.46647990705,0.75,0.24999999999999997,0.4429539323273644
2014-07-15,473291.79119233217,0.75,0.24999999999999994,0.4432945338367968
2014-07-16,477346.07591328805,0.7499999999999999,0.25000000000000006,0.443043872357572
2014-07-17,473002.9441783205,0.7499999999999999,0.25000000000000006,0.44196057274232914
2014-07-18,475823.251167665,0.75,0.24999999999999997,0.4427465755120789
2014-07-21,475312.5728948816,0.75,0.25000000000000006,0.4425798283218664
2014-07-22,474752.22334429866,0.7500000000000001,0.25,0.4426894034999453
2014-07-23,474337.33458243776,0.7500000000000001,0.2499999999999999,0.4428225188832327
2014-07-24,473197.3983014851,0.75,0.25,0.44292427879722557
2014-07-25,474470.1412044745,0.7500000000000001,0.24999999999999994,0.4431830763117527
2014-07-28,474574.4519626733,0.75,0.25,0.44292087847271433
2014-07-29,473071.3395914571,0.75,0.25000000000000006,0.44291056296245773
2014-07-30,471899.6211481163,0.75,0.24999999999999997,0.4432480311277562
2014-07-31,467680.83008607745,0.7499999999999999,0.25,0.4435141206272014
2014-08-01,466215.1782192497,0.7499999999999999,0.25,0.44444796106516354
2014-08-04,467280.4196140326,0.75,0.25000000000000006,0.4447803146947817
2014-08-05,462909.36209075805,0.75,0.24999999999999994,0.4445604664078944
2014-08-06,462795.735089066,0.75,0.25,0.4455340802958456
2014-08-07,461213.0567155677,0.75,0.25000000000000006,0.4455710830394956
2014-08-08,463360.78379560006,0.7500000000000001,0.25,0.4459314266196677
2014-08-11,466945.9549569165,0.75,0.25,0.44547364005519446
2014-08-12,467415.79994903656,0.7499999999999999,0.25,0.4447062558574849
2014-08-13,472045.0750049402,0.7500000000000001,0.2499999999999999,0.44461606505187545
2014-08-14,473456.37808306736,0.75,0.24999999999999997,0.44362977984494
2014-08-15,477946.78102415934,0.7499999999999999,0.25000000000000006,0.4433374864599495
2014-08-18,481500.65337211674,0.75,0.25000000000000006,0.4423891566281184
2014-08-19,483786.8186690989,0.7499999999999999,0.25000000000000006,0.44164446598249263
2014-08-20,485115.4409995703,0.75,0.25,0.4411709266115831
2014-08-21,486489.323173368,0.75,0.25,0.4409012103264601
2014-08-22,488486.4392965544,0.7500000000000001,0.24999999999999994,0.4406224688245722
2014-08-25,492409.6981271131,0.7500000000000001,0.2499999999999999,0.44021307831729195
2014-08-26,490000.1984986721,0.75,0.24999999999999997,0.4394025343088668
2014-08-27,492554.1996021143,0.75,0.24999999999999994,0.43992402509380574
2014-08-28,492651.2430814332,0.75,0.24999999999999997,0.4394003286761281
2014-08-29,493693.6141827249,0.75,0.25000000000000006,0.43939225743958465
2014-09-02,495619.07907394704,0.75,0.24999999999999997,0.43918595424153567
2014-09-03,491048.5035741868,0.7500000000000001,0.24999999999999994,0.4387957392100954
2014-09-04,488046.9936031136,0.7499999999999999,0.25000000000000006,0.43977374465323116
2014-09-05,488973.4030478555,0.75,0.24999999999999994,0.44042209919403885
2014-09-08,489605.23321642616,0.75,0.25000000000000006,0.44023885190101514
2014-09-09,487643.3671812345,0.75,0.24999999999999997,0.4401178803623247
2014-09-10,492475.51277951594,0.75,0.25000000000000006,0.440545794928109
2014-09-11,491011.5213065499,0.75,0.25,0.43954583786823187
2014-09-12,487798.7717294337,0.75,0.24999999999999994,0.4398667424660353
2014-09-15,482159.81411942974,0.75,0.25,0.4405599989230536
2014-09-16,486895.2329612089,0.75,0.25000000000000006,0.4417787432584109
2014-09-17,486176.05677019234,0.7499999999999999,0.25,0.4413328912221536
2014-09-18,489110.7949389828,0.7499999999999999,0.2500000000000001,0.44154651991462074
2014-09-19,489824.7914721763,0.7499999999999999,0.25000000000000006,0.44113454529772994
2014-09-22,483173.7033551019,0.75,0.25,0.440632652201716
2014-09-23,483770.09225770214,0.75,0.24999999999999997,0.44130050306793406
2014-09-24,484602.2047663983,0.7499999999999999,0.25,0.4412143142774483
2014-09-25,478264.1420831408,0.75,0.25000000000000006,0.4411877389810782
2014-09-26,481196.9416411938,0.75,0.25,0.44213506076828474
2014-09-29,482219.82135174633,0.75,0.25000000000000006,0.4415094023305222
2014-09-30,481720.0491867084,0.75,0.25000000000000006,0.4413034956961455
2014-10-01,478744.71589003975,0.75,0.24999999999999994,0.4414225131616789
2014-10-02,479259.25095546,0.75,0.24999999999999997,0.44207409010592524
2014-10-03,485187.9331775723,0.7499999999999999,0.25,0.4419760993506478
2014-10-06,486200.0888608805,0.7500000000000001,0.25,0.4407335556562384
2014-10-07,482060.9157411902,0.75,0.25000000000000006,0.440531195611868
2014-10-08,487761.90068225015,0.7499999999999999,0.25,0.44142932367445453
2014-10-09,483383.41758262017,0.7500000000000001,0.2499999999999999,0.4402392290404753
2014-10-10,478959.3119403518,0.75,0.25000000000000006,0.44118690266498023
2014-10-13,476195.35995594016,0.75,0.24999999999999997,0.44215009694939295
2014-10-14,475920.29403908877,0.5842579959681454,0.41574200403185463,0.27633455799963996
2014-10-15,477729.2113959779,0.5814666522173116,0.4185333477826885,0.2769019825797179
2014-10-16,475180.7618557617,0.577727765902992,0.422272234097008,0.2729692813145654
2014-10-17,478218.1191160607,0.7196373399541507,0.2803626600458494,0.41926368622689164
2014-10-20,478770.2524588255,0.7172367965784404,0.28276320342155964,0.41713198577076716
2014-10-21,476980.8215019171,0.75,0.25,0.45042246353924
2014-10-22,475760.72873683285,0.7499999999999999,0.25000000000000006,0.45120894326379324
2014-10-23,477406.1013645156,0.7500000000000001,0.25,0.45146392615329145
2014-10-24,481087.962100327,0.7499999999999999,0.2500000000000001,0.4511327653641534
2014-10-27,481895.04573998705,0.75,0.24999999999999994,0.45038210451241456
2014-10-28,483084.09674614004,0.7500000000000001,0.2499999999999999,0.45022670630922723
2014-10-29,478176.069558096,0.7499999999999999,0.25,0.44999262132125833
2014-10-30,481683.5943489943,0.7499999999999999,0.2500000000000001,0.451031079672906
2014-10-31,480821.5805039014,0.75,0.25000000000000006,0.4503171795871488
2014-11-03,478012.05853697576,0.75,0.25000000000000006,0.45050818289544214
2014-11-04,478671.0449571641,0.7500000000000001,0.25,0.4511068930007024
2014-11-05,475119.028568269,0.7499999999999999,0.25,0.45098157546420586
2014-11-06,477033.9300116529,0.75,0.25,0.4517386894639791
2014-11-07,480198.2083840404,0.75,0.24999999999999994,0.45135138590209223
2014-11-10,483046.20957022964,0.7500000000000001,0.24999999999999994,0.45070717471795296
2014-11-11,484119.04939818656,0.7500000000000001,0.25,0.45013077933691115
2014-11-12,486585.6151153373,0.75,0.25000000000000006,0.4499193320264934
2014-11-13,483068.93844713515,0.75,0.24999999999999994,0.44973792818698305
2014-11-14,479536.0734634892,0.7500000000000001,0.25,0.450985810445464
2014-11-17,478213.95952578087,0.7499999999999999,0.25000000000000006,0.4517192328357177
2014-11-18,476864.8264385681,0.7500000000000001,0.2499999999999999,0.45200598683835436
2014-11-19,477317.2509689026,0.75,0.24999999999999997,0.4522988709908449
2014-11-20,478210.3326557181,0.75,0.25,0.45221661478869835
2014-11-21,477201.93762551114,0.75,0.25000000000000006,0.4520430344050202
2014-11-24,477789.0225301513,0.75,0.24999999999999997,0.4522647581165163
2014-11-25,477792.09748813574,0.75,0.24999999999999994,0.45211063885125474
2014-11-26,478709.83048167283,0.75,0.25000000000000006,0.4525461198445489
2014-11-28,481703.04204406554,0.75,0.25000000000000006,0.45232816938026565
2014-12-01,478806.72169427766,0.7500000000000001,0.25,0.45193701665884206
2014-12-02,481784.5058490183,0.75,0.24999999999999997,0.45227776911839
2014-12-03,481454.39197993337,0.75,0.24999999999999997,0.45173117103545035
2014-12-04,480983.15239344613,0.7500000000000001,0.2499999999999999,0.45168280510205033
2014-12-05,481254.6249696128,0.75,0.24999999999999997,0.45181356416180973
2014-12-08,481224.31934418343,0.75,0.25000000000000006,0.4517569054291032
2014-12-09,480567.8511045499,0.75,0.25000000000000006,0.4517750019457246
2014-12-10,477849.9716765675,0.75,0.24999999999999997,0.4519226468165711
2014-12-11,479625.5940674682,0.75,0.25000000000000006,0.45249966993904894
2014-12-12,476516.4576583825,0.7499999999999999,0.25,0.452144306379263
2014-12-15,475664.77829071507,0.7499999999999999,0.25000000000000006,0.4528040114924992
2014-12-16,473212.21403806214,0.75,0.25000000000000006,0.45299320290237416
2014-12-17,478254.7414522978,0.75,0.25000000000000006,0.45351815891130226
2014-12-18,485777.69167955255,0.7500000000000001,0.24999999999999994,0.45296720183176625
2014-12-19,483236.8787337933,0.7499999999999999,0.25000000000000006,0.45206856744700474
2014-12-22,487617.4001226523,0.75,0.25000000000000006,0.45258969962115203
2014-12-23,487753.3754495813,0.75,0.25,0.45171079831960176
2014-12-24,488512.752908843,0.75,0.24999999999999994,0.45169491298556913
2014-12-26,489071.5135959255,0.7499999999999999,0.25,0.45155216351381844
2014-12-29,488648.816612049,0.7499999999999999,0.2500000000000001,0.45145033498224135
2014-12-30,488423.8256930128,0.75,0.25,0.4515482774685889
2014-12-31,486900.18243652745,0.7500000000000001,0.24999999999999994,0.45160595319965685
2015-01-02,486384.62726593897,0.75,0.25,0.4519290833626803
2015-01-05,483022.5973454035,0.75,0.25000000000000006,0.4520462399413357
2015-01-06,482688.59909974196,0.7500000000000001,0.25,0.45274943813406826
2015-01-07,484545.43969767017,0.75,0.25000000000000006,0.4528298031791932
2015-01-08,488391.29165145,0.7499999999999999,0.2500000000000001,0.4524619522874906
2015-01-09,487264.5981974007,0.7499999999999999,0.2500000000000001,0.4516926756014127
2015-01-12,483256.9775233094,0.7500000000000001,0.2499999999999999,0.45193446417781263
2015-01-13,485092.46642057446,0.75,0.24999999999999994,0.45277033670750017
2015-01-14,481654.69470873906,0.7499999999999999,0.25,0.45240720185188904
2015-01-15,480867.53527676733,0.7500000000000001,0.24999999999999994,0.4531271102785017
2015-01-16,483151.04866426816,0.75,0.25,0.45330089960869746
2015-01-20,487950.06023560546,0.75,0.24999999999999997,0.4528451887822878
2015-01-21,488374.4893788366,0.7499999999999999,0.25000000000000006,0.45188268752976607
2015-01-22,494223.19387780107,0.7500000000000001,0.2499999999999999,0.45180814619996634
2015-01-23,493235.56607200496,0.75,0.25000000000000006,0.4506435581909385
2015-01-26,492601.12532506516,0.7500000000000001,0.25,0.4508552661666169
2015-01-27,483418.4590253777,0.75,0.24999999999999997,0.45099557911197563
2015-01-28,477922.0852386353,0.75,0.24999999999999997,0.4529008934286259
2015-01-29,481104.8270752197,0.75,0.25000000000000006,0.4540517544800181
2015-01-30,474470.1441271597,0.75,0.24999999999999994,0.45341080702528536
2015-02-02,476960.49978328636,0.7499999999999999,0.25000000000000006,0.45480517802288173
2015-02-03,477990.50263639423,0.75,0.25,0.45465471157858417
2015-02-04,482126.0735802888,0.75,0.24999999999999994,0.4544815180895608
2015-02-05,485908.8916307456,0.75,0.24999999999999994,0.453728828595115
2015-02-06,483256.61050466355,0.7181427534881317,0.2818572465118683,0.4213141326751171
2015-02-09,479589.078666967,0.7213157292586547,0.2786842707413454,0.4242317932141136
2015-02-10,485344.16938428336,0.5771774041790908,0.4228225958209092,0.2801477438428688
2015-02-11,487084.6852286242,0.5766256768463169,0.42337432315368306,0.2797180305296604
2015-02-12,489891.5153939106,0.7183887745724464,0.2816112254275535,0.42109951337723983
2015-02-13,491866.22765941126,0.7500000000000001,0.25,0.45237395179124257
2015-02-17,492380.2873796349,0.75,0.25000000000000006,0.4523125293039038
2015-02-18,494012.4440133552,0.7499999999999999,0.25,0.45244608754149934
2015-02-19,495052.4803662739,0.7499999999999999,0.2500000000000001,0.45230362799370094
2015-02-20,499611.4114676786,0.7500000000000001,0.24999999999999994,0.4520945459119332
2015-02-23,501460.1092177273,0.75,0.25,0.451200135172502
2015-02-24,501056.1898259263,0.75,0.25000000000000006,0.45084476044152644
2015-02-25,498488.3171103867,0.7499999999999999,0.2500000000000001,0.45093702784562845
2015-02-26,497224.5742806767,0.75,0.24999999999999994,0.4514624795563894
2015-02-27,494229.07985815185,0.75,0.24999999999999997,0.4517272767501929
2015-03-02,499564.49926260783,0.7500000000000001,0.2499999999999999,0.45234178939432357
2015-03-03,499769.4316862158,0.75,0.25000000000000006,0.4512937978337434
2015-03-04,498928.40158119216,0.75,0.24999999999999994,0.45126481784241085
