date,portfolio_value,cash,positions_value,positions_count
2013-07-09,317726.4049171187,10941.712181468827,306784.6927356499,21
2013-07-10,316799.90870138427,10941.712181468827,305858.1965199154,21
2013-07-11,321280.35741162207,10941.712181468827,310338.6452301532,21
2013-07-12,322162.2181425407,10941.712181468827,311220.5059610719,21
2013-07-15,322099.24078859476,10941.712181468827,311157.5286071259,21
2013-07-16,321795.5319001575,10941.712181468827,310853.81971868867,21
2013-07-17,322778.6939872165,10941.712181468827,311836.98180574767,21
2013-07-18,324933.0219417956,10941.712181468827,313991.30976032675,21
2013-07-19,323878.37893933593,10941.712181468827,312936.6667578671,21
2013-07-22,324673.92629402946,10941.712181468827,313732.2141125606,21
2013-07-23,322720.93867577147,10941.712181468827,311779.2264943026,21
2013-07-24,326136.07366321783,10941.712181468827,315194.361481749,21
2013-07-25,326093.4160698487,10941.712181468827,315151.70388837985,21
2013-07-26,326737.45406947704,10941.712181468827,315795.7418880082,21
2013-07-29,327449.4813923478,10941.712181468827,316507.76921087893,21
2013-07-30,328572.7561403919,10941.712181468827,317631.0439589231,21
2013-07-31,328831.4259794668,10941.712181468827,317889.713797998,21
2013-08-01,332596.86234107683,10941.712181468827,321655.150159608,21
2013-08-02,334455.9135333481,10941.712181468827,323514.2013518793,21
2013-08-05,335969.8786144957,10941.712181468827,325028.16643302684,21
2013-08-06,334855.3706819111,10941.712181468827,323913.6585004423,21
2013-08-07,333113.2660216794,10941.712181468827,322171.55384021054,21
2013-08-08,333669.61174194026,10941.712181468827,322727.8995604714,21
2013-08-09,330806.8939808184,10941.712181468827,319865.18179934955,21
2013-08-12,333366.15086364845,10941.712181468827,322424.4386821796,21
2013-08-13,338802.78742986824,10941.712181468827,327861.0752483994,21
2013-08-14,339602.50922679045,10941.712181468827,328660.7970453216,21
2013-08-15,336333.3995604059,10941.712181468827,325391.68737893703,21
2013-08-16,336951.81779562874,10941.712181468827,326010.1056141599,21
2013-08-19,337001.26605918776,10941.712181468827,326059.5538777189,21
2013-08-20,336095.907139994,10941.712181468827,325154.1949585251,21
2013-08-21,335171.9111642327,10941.712181468827,324230.19898276386,21
2013-08-22,336581.0405441149,10941.712181468827,325639.32836264605,21
2013-08-23,336584.2521647473,10941.712181468827,325642.53998327843,21
2013-08-26,336023.0357522378,10941.712181468827,325081.32357076893,21
2013-08-27,329471.6510343734,10941.712181468827,318529.93885290454,21
2013-08-28,330611.75760597765,10941.712181468827,319670.0454245088,21
2013-08-29,331540.42787927354,10941.712181468827,320598.7156978047,21
2013-08-30,330755.9479191107,10941.712181468827,319814.23573764187,21
2013-09-03,332234.57044380356,10941.712181468827,321292.8582623347,21
2013-09-04,335540.49193328805,10941.712181468827,324598.7797518192,21
2013-09-05,335011.81756495446,10941.712181468827,324070.1053834856,21
2013-09-06,335481.31872840575,10941.712181468827,324539.6065469369,21
2013-09-09,338800.8108737747,10941.712181468827,327859.09869230585,21
2013-09-10,338378.17675552564,10941.712181468827,327436.4645740568,21
2013-09-11,333538.97799356485,10941.712181468827,322597.265812096,21
2013-09-12,334170.8248429427,10320.936007543956,323849.8888353988,22
2013-09-13,332912.41460461105,10320.936007543956,322591.4785970671,22
2013-09-16,331295.74012690695,10293.388528926977,321002.35159797996,22
2013-09-17,333063.4031614423,10293.388528926977,322770.0146325153,22
2013-09-18,338616.7571392867,10297.754644141838,328319.0024951449,22
2013-09-19,339493.62258476723,10297.754644141838,329195.8679406254,22
2013-09-20,337848.74919961067,10332.014166654251,327516.7350329564,22
2013-09-23,341163.1217270036,10345.879506541794,330817.2422204618,22
2013-09-24,339773.04116790893,10345.879506541794,329427.16166136716,22
2013-09-25,337954.9414056449,10369.141887172005,327585.79951847286,22
2013-09-26,339948.50680871535,10380.801873369672,329567.7049353457,22
2013-09-27,338172.65965806565,10380.801873369672,327791.857784696,22
2013-09-30,334952.5257881425,10378.861570163403,324573.6642179791,22
2013-10-01,339172.82216314843,10378.861570163403,328793.96059298504,22
2013-10-02,339512.0755922716,10379.640004700866,329132.4355875707,22
2013-10-03,336404.4204944659,10379.640004700866,326024.78048976505,22
2013-10-04,337853.2880228394,10383.070176997813,327470.2178458416,22
2013-10-07,336691.7985173134,10383.070176997813,326308.7283403156,22
2013-10-08,332184.82130342256,10369.207508580264,321815.6137948423,22
2013-10-09,333430.04565748305,10332.993820903268,323097.0518365798,22
2013-10-10,339528.857991674,10332.993820903268,329195.86417077074,22
2013-10-11,341482.6373855944,10355.778679840801,331126.85870575364,22
2013-10-14,343428.4412471508,10355.778679840801,333072.66256731004,22
2013-10-15,341880.3843456031,10368.01370891156,331512.3706366916,22
2013-10-16,345622.6701842248,10382.722303300052,335239.94788092474,22
2013-10-17,347025.57441798283,10382.722303300052,336642.8521146828,22
2013-10-18,348622.1965286506,10432.503554051313,338189.69297459925,22
2013-10-21,351680.78025422915,10432.503554051313,341248.2767001778,22
2013-10-22,352547.714368998,10432.057847889208,342115.6565211088,22
2013-10-23,351988.0315027438,10432.057847889208,341555.9736548546,22
2013-10-24,354827.54766329937,10412.013929607736,344415.5337336916,22
2013-10-25,354043.01479073224,10412.013929607736,343631.0008611245,22
2013-10-28,354704.5021843492,10396.312872155999,344308.18931219325,22
2013-10-29,353344.60768718325,10396.312872155999,342948.2948150273,22
2013-10-30,353753.1344039001,10374.106980897472,343379.02742300264,22
2013-10-31,352275.0697013491,10374.106980897472,341900.9627204516,22
2013-11-01,352700.1620777619,10375.444778146646,342324.71729961527,22
2013-11-04,354628.39286338637,10375.444778146646,344252.94808523974,22
2013-11-05,353839.55892357166,10340.707268425342,343498.85165514634,22
2013-11-06,354570.45802938653,10340.707268425342,344229.7507609612,22
2013-11-07,349645.43558465457,10346.705175755646,339298.7304088989,22
2013-11-08,355372.5429966974,10346.705175755646,345025.83782094176,22
2013-11-11,355681.50226180954,10941.745233129648,344739.7570286799,21
2013-11-12,355211.9745857928,10941.745233129648,344270.22935266315,21
2013-11-13,357759.9350648467,10941.745233129648,346818.18983171706,21
2013-11-14,361116.71789652633,10941.745233129648,350174.9726633967,21
2013-11-15,361954.0561791705,10941.745233129648,351012.31094604085,21
2013-11-18,359468.084306278,10941.745233129648,348526.3390731483,21
2013-11-19,358669.07147931866,10941.745233129648,347727.326246189,21
2013-11-20,357199.70479009347,10941.745233129648,346257.9595569638,21
2013-11-21,360515.45721060486,10941.745233129648,349573.7119774752,21
2013-11-22,361059.30487392354,10941.745233129648,350117.5596407939,21
2013-11-25,361658.6882009943,10941.745233129648,350716.9429678646,21
2013-11-26,364372.3740922231,10941.745233129648,353430.6288590935,21
2013-11-27,367448.30199806235,10941.745233129648,356506.5567649327,21
2013-11-29,369414.8681193489,10941.745233129648,358473.12288621924,21
2013-12-02,367243.38589004165,10941.745233129648,356301.640656912,21
2013-12-03,369686.1111086293,10941.745233129648,358744.3658754997,21
2013-12-04,369529.9872888213,10941.745233129648,358588.24205569166,21
2013-12-05,369050.90826176177,10941.745233129648,358109.1630286321,21
2013-12-06,370028.7179343389,10941.745233129648,359086.97270120925,21
2013-12-09,371639.4494124509,10941.745233129648,360697.70417932124,21
2013-12-10,370737.40068226,10941.745233129648,359795.65544913034,21
2013-12-11,367538.5317536961,10941.745233129648,356596.78652056644,21
2013-12-12,365967.6177232486,10941.745233129648,355025.87249011896,21
2013-12-13,366350.02711014956,10941.745233129648,355408.2818770199,21
2013-12-16,367318.7907638679,10941.745233129648,356377.04553073825,21
2013-12-17,365922.92576537305,10941.745233129648,354981.1805322434,21
2013-12-18,369773.6159056425,10941.745233129648,358831.87067251286,21
2013-12-19,368525.83037285076,10941.745233129648,357584.0851397211,21
2013-12-20,370130.41953500063,10941.745233129648,359188.674301871,21
2013-12-23,376652.49210545106,10941.745233129648,365710.7468723214,21
2013-12-24,376440.68468059157,10941.745233129648,365498.9394474619,21
2013-12-26,376981.3480276811,10941.745233129648,366039.60279455147,21
2013-12-27,376126.83293619624,10941.745233129648,365185.0877030666,21
2013-12-30,375387.9049397925,10941.745233129648,364446.1597066629,21
2013-12-31,377603.27795432205,10941.745233129648,366661.5327211924,21
2014-01-02,374413.61378499016,10941.745233129648,363471.8685518605,21
2014-01-03,371835.8522231603,10941.745233129648,360894.1069900307,21
2014-01-06,371215.2404207519,10941.745233129648,360273.49518762226,21
2014-01-07,372082.3588962979,10941.745233129648,361140.6136631683,21
2014-01-08,372849.0279246229,10941.745233129648,361907.2826914932,21
2014-01-09,371124.5478249043,10941.745233129648,360182.80259177467,21
2014-01-10,369867.3058373785,10941.745233129648,358925.56060424884,21
2014-01-13,367437.18440534535,10941.745233129648,356495.4391722157,21
2014-01-14,372457.94381101977,10941.745233129648,361516.1985778901,21
2014-01-15,377480.9535461131,10941.745233129648,366539.20831298345,21
2014-01-16,375988.95152496436,10941.745233129648,365047.2062918347,21
2014-01-17,372240.5211102903,10941.745233129648,361298.77587716066,21
2014-01-21,374631.542115747,10941.745233129648,363689.79688261735,21
2014-01-22,375920.9561733853,10941.745233129648,364979.21094025567,21
2014-01-23,374639.99154100963,10941.745233129648,363698.24630788,21
2014-01-24,367234.21794111695,10941.745233129648,356292.4727079873,21
2014-01-27,366638.344825886,10941.745233129648,355696.59959275636,21
2014-01-28,359088.02783901256,10941.745233129648,348146.2826058829,21
2014-01-29,355093.78841525427,10941.745233129648,344152.0431821246,21
2014-01-30,358595.89901771996,10941.745233129648,347654.1537845903,21
2014-01-31,355426.5036926883,10941.745233129648,344484.75845955865,21
2014-02-03,350485.3433156699,10941.745233129648,339543.59808254027,21
2014-02-04,354035.78311330744,10941.745233129648,343094.0378801778,21
2014-02-05,355120.0362261682,10941.745233129648,344178.29099303856,21
2014-02-06,358875.0773337318,10941.745233129648,347933.33210060216,21
2014-02-07,363513.0387752642,10941.745233129648,352571.2935421346,21
2014-02-10,365763.0678716574,10941.745233129648,354821.3226385277,21
2014-02-11,369259.2750516736,10941.745233129648,358317.52981854393,21
2014-02-12,369187.4465309913,10941.745233129648,358245.70129786164,21
2014-02-13,373530.3991439929,10941.745233129648,362588.6539108633,21
2014-02-14,375635.88163560134,10941.745233129648,364694.1364024717,21
2014-02-18,376015.0077253257,10941.745233129648,365073.26249219605,21
2014-02-19,371985.26513468847,10941.745233129648,361043.5199015588,21
2014-02-20,371472.78223358485,10941.745233129648,360531.0370004552,21
2014-02-21,370150.715718372,10941.745233129648,359208.9704852424,21
2014-02-24,372335.3647577608,10941.745233129648,361393.6195246311,21
2014-02-25,371344.5145536627,10941.745233129648,360402.769320533,21
2014-02-26,370457.77599246864,10941.745233129648,359516.030759339,21
2014-02-27,374894.2505382779,10941.745233129648,363952.50530514825,21
2014-02-28,374464.9785781578,10941.745233129648,363523.23334502813,21
2014-03-03,373157.5553505331,10941.745233129648,362215.81011740345,21
2014-03-04,378239.7013909722,10941.745233129648,367297.95615784253,21
2014-03-05,379331.09505630686,10941.745233129648,368389.3498231772,21
2014-03-06,379612.1102653904,10941.745233129648,368670.3650322608,21
2014-03-07,379601.99012389686,10941.745233129648,368660.2448907672,21
2014-03-10,379860.5440160169,10941.745233129648,368918.7987828872,21
2014-03-11,380703.2822851648,10941.745233129648,369761.53705203516,21
2014-03-12,381240.9021536847,10941.745233129648,370299.15692055505,21
2014-03-13,376431.00759382657,10941.745233129648,365489.2623606969,21
2014-03-14,373810.3001097779,10941.745233129648,362868.55487664824,21
2014-03-17,376872.09218200593,10941.745233129648,365930.3469488763,21
2014-03-18,379763.09520496335,10941.745233129648,368821.3499718337,21
2014-03-19,378480.3704686219,10941.745233129648,367538.62523549225,21
2014-03-20,380591.76557590766,10941.745233129648,369650.020342778,21
2014-03-21,380054.6912753047,10941.745233129648,369112.94604217506,21
2014-03-24,380007.28082504874,10941.745233129648,369065.5355919191,21
2014-03-25,381593.4990963505,10941.745233129648,370651.75386322086,21
2014-03-26,377893.27745483094,10941.745233129648,366951.5322217013,21
2014-03-27,377377.2162656644,10941.745233129648,366435.4710325347,21
2014-03-28,377690.8021180456,10941.745233129648,366749.056884916,21
2014-03-31,380166.5280992465,10941.745233129648,369224.78286611685,21
2014-04-01,382449.63567956083,10941.745233129648,371507.8904464312,21
2014-04-02,382404.2325880394,10941.745233129648,371462.48735490977,21
2014-04-03,380103.7579788055,10941.745233129648,369162.01274567586,21
2014-04-04,375546.7539756729,10941.745233129648,364605.0087425432,21
2014-04-07,371168.5129065096,10941.745233129648,360226.76767338,21
2014-04-08,372373.7332022838,10941.745233129648,361431.98796915414,21
2014-04-09,376747.06708062615,10941.745233129648,365805.3218474965,21
2014-04-10,369640.1335003129,10941.745233129648,358698.38826718327,21
2014-04-11,365990.3439255422,10941.745233129648,355048.59869241255,21
2014-04-14,368354.8888035698,10941.745233129648,357413.1435704401,21
2014-04-15,369554.86497868446,10941.745233129648,358613.1197455548,21
2014-04-16,372026.1208180299,10941.745233129648,361084.37558490026,21
2014-04-17,374017.8787387348,10941.745233129648,363076.13350560516,21
2014-04-21,375736.17207782273,10941.745233129648,364794.4268446931,21
2014-04-22,377254.16276562074,10941.745233129648,366312.4175324911,21
2014-04-23,374809.69229444937,10941.745233129648,363867.9470613197,21
2014-04-24,384878.5375227048,10941.745233129648,373936.79228957515,21
2014-04-25,382708.4552555582,10941.745233129648,371766.71002242854,21
2014-04-28,387281.9305074716,10941.745233129648,376340.18527434196,21
2014-04-29,388373.444658486,10941.745233129648,377431.69942535635,21
2014-04-30,388769.90439718164,10941.745233129648,377828.159164052,21
2014-05-01,389630.0819311052,10941.745233129648,378688.3366979755,21
2014-05-02,389067.58652452513,10941.745233129648,378125.8412913955,21
2014-05-05,390669.0130268827,10941.745233129648,379727.26779375307,21
2014-05-06,385745.84647253755,10941.745233129648,374804.1012394079,21
2014-05-07,386729.73692907084,10941.745233129648,375787.9916959412,21
2014-05-08,386461.56599706964,10941.745233129648,375519.82076394,21
2014-05-09,386226.44432031305,10941.745233129648,375284.6990871834,21
2014-05-12,390257.9397707679,10941.745233129648,379316.1945376382,21
2014-05-13,390212.9314332723,10941.745233129648,379271.18620014266,21
2014-05-14,388667.7885780546,10941.745233129648,377726.0433449249,21
2014-05-15,385451.7028542132,10941.745233129648,374509.95762108354,21
2014-05-16,388838.6784060733,10941.745233129648,377896.93317294365,21
2014-05-19,391815.5459812423,10941.745233129648,380873.80074811267,21
2014-05-20,390786.12204146635,10941.745233129648,379844.3768083367,21
2014-05-21,392814.39349681034,10941.745233129648,381872.6482636807,21
2014-05-22,394669.9694454466,10941.745233129648,383728.22421231697,21
2014-05-23,397336.9743074099,10941.745233129648,386395.22907428024,21
2014-05-27,401739.72841632477,10941.745233129648,390797.9831831951,21
2014-05-28,400784.5447595763,10941.745233129648,389842.7995264467,21
2014-05-29,404660.3623636666,10941.745233129648,393718.61713053694,21
2014-05-30,403947.4189200377,10941.745233129648,393005.67368690803,21
2014-06-02,402944.76687555877,10941.745233129648,392003.0216424291,21
2014-06-03,403937.28666823794,10941.745233129648,392995.5414351083,21
2014-06-04,406099.9529147587,10941.745233129648,395158.20768162905,21
2014-06-05,408446.96243893466,10941.745233129648,397505.217205805,21
2014-06-06,409201.1093542864,10941.745233129648,398259.36412115674,21
2014-06-09,411732.5326625002,10941.745233129648,400790.78742937057,21
2014-06-10,413321.5558772172,10941.745233129648,402379.81064408756,21
2014-06-11,412304.5233405497,10941.745233129648,401362.7781074201,21
2014-06-12,407587.7910574094,10941.745233129648,396646.0458242798,21
2014-06-13,406178.4971967328,10941.745233129648,395236.75196360314,21
2014-06-16,407282.85392513126,10941.745233129648,396341.1086920016,21
2014-06-17,408225.99222602317,10941.745233129648,397284.2469928935,21
2014-06-18,411390.8270198597,10941.745233129648,400449.08178673004,21
2014-06-19,410704.1428196093,10941.745233129648,399762.39758647967,21
2014-06-20,408951.88626924105,10941.745233129648,398010.1410361114,21
2014-06-23,409138.2433756454,10941.745233129648,398196.4981425158,21
2014-06-24,406822.8836036231,10941.745233129648,395881.1383704934,21
2014-06-25,408089.5099511683,10941.745233129648,397147.76471803867,21
2014-06-26,408408.59205973434,10941.745233129648,397466.8468266047,21
2014-06-27,410417.09495702543,10941.745233129648,399475.3497238958,21
2014-06-30,411690.7297451091,10941.745233129648,400748.98451197945,21
2014-07-01,414977.94590204896,10941.745233129648,404036.2006689193,21
2014-07-02,415617.71070274303,10941.745233129648,404675.9654696134,21
2014-07-03,418399.38994077087,10941.745233129648,407457.6447076412,21
2014-07-07,419794.68889290246,10941.745233129648,408852.9436597728,21
2014-07-08,416397.3754447798,10941.745233129648,405455.63021165016,21
2014-07-09,417847.34308302175,10941.745233129648,406905.5978498921,21
2014-07-10,415975.0976019775,10941.745233129648,405033.3523688479,21
2014-07-11,416957.87591567176,10941.745233129648,406016.1306825421,21
2014-07-14,420479.430677846,10941.745233129648,409537.68544471636,21
2014-07-15,418404.225923218,10941.745233129648,407462.48069008836,21
2014-07-16,417492.89977815043,10941.745233129648,406551.1545450208,21
2014-07-17,412352.8343351263,10941.745233129648,401411.0891019966,21
2014-07-18,416910.54431542597,10941.745233129648,405968.7990822963,21
2014-07-21,415562.7221534496,10941.745233129648,404620.97692031995,21
2014-07-22,417897.4172163882,10941.745233129648,406955.67198325857,21
2014-07-23,421526.93991034996,10941.745233129648,410585.1946772203,21
2014-07-24,421994.9788229354,10941.745233129648,411053.2335898057,21
2014-07-25,421059.8470939288,10941.745233129648,410118.1018607991,21
2014-07-28,423907.1217334279,10941.745233129648,412965.37650029827,21
2014-07-29,421567.53931705904,10941.745233129648,410625.7940839294,21
2014-07-30,421805.2990561616,10941.745233129648,410863.55382303195,21
2014-07-31,412022.8367818801,10941.745233129648,401081.09154875047,21
2014-08-01,412511.8368930251,10941.745233129648,401570.09165989544,21
2014-08-04,414707.07885299885,10941.745233129648,403765.3336198692,21
2014-08-05,411830.46911011776,10941.745233129648,400888.7238769881,21
2014-08-06,412262.0609893131,10941.745233129648,401320.31575618347,21
2014-08-07,410273.5562313339,10941.745233129648,399331.8109982042,21
2014-08-08,414291.03040160594,10941.745233129648,403349.2851684763,21
2014-08-11,417274.31000747485,10941.745233129648,406332.5647743452,21
2014-08-12,417058.0700594403,10941.745233129648,406116.3248263106,21
2014-08-13,420557.9628960477,10941.745233129648,409616.21766291803,21
2014-08-14,423067.51625373313,10941.745233129648,412125.7710206035,21
2014-08-15,423163.61695389176,10941.745233129648,412221.8717207621,21
2014-08-18,427229.5792842951,10941.745233129648,416287.83405116544,21
2014-08-19,431226.26491244894,10941.745233129648,420284.5196793193,21
2014-08-20,431560.91616005683,10941.745233129648,420619.1709269272,21
2014-08-21,433454.77668321406,10941.745233129648,422513.0314500844,21
2014-08-22,434984.72239399486,10941.745233129648,424042.9771608652,21
2014-08-25,436062.88419970684,10941.745233129648,425121.1389665772,21
2014-08-26,435972.9684727782,10941.745233129648,425031.22323964856,21
2014-08-27,438266.20706389466,10941.745233129648,427324.461830765,21
2014-08-28,437635.4182932761,10941.745233129648,426693.67306014645,21
2014-08-29,439184.6300986033,10941.745233129648,428242.88486547366,21
2014-09-02,440800.47539658606,10941.745233129648,429858.7301634564,21
2014-09-03,433428.83720091113,10941.745233129648,422487.0919677815,21
2014-09-04,432573.33240591525,10941.745233129648,421631.5871727856,21
2014-09-05,435397.22917081043,10941.745233129648,424455.4839376808,21
2014-09-08,433890.577732534,10941.745233129648,422948.8324994043,21
2014-09-09,430987.5379751745,10941.745233129648,420045.79274204484,21
2014-09-10,436940.6714142209,10941.745233129648,425998.9261810912,21
2014-09-11,437964.62140140985,10941.745233129648,427022.8761682802,21
2014-09-12,436538.40892457636,10941.745233129648,425596.6636914467,21
2014-09-15,436524.01052182954,10941.745233129648,425582.2652886999,21
2014-09-16,436956.9501259602,10941.745233129648,426015.2048928306,21
2014-09-17,437837.0065553617,10941.745233129648,426895.261322232,21
2014-09-18,440532.756784185,10941.745233129648,429591.01155105536,21
2014-09-19,438812.6201712398,10941.745233129648,427870.8749381101,21
2014-09-22,437306.6109879668,10941.745233129648,426364.86575483717,21
2014-09-23,438457.93278763164,10941.745233129648,427516.187554502,21
2014-09-24,439811.97918161436,10941.745233129648,428870.2339484847,21
2014-09-25,428586.1473730702,10941.745233129648,417644.40213994053,21
2014-09-26,435178.4875228435,10941.745233129648,424236.7422897139,21
2014-09-29,434026.1674601125,10941.745233129648,423084.42222698283,21
2014-09-30,434735.3707992541,10941.745233129648,423793.62556612445,21
2014-10-01,428890.313297864,10941.745233129648,417948.56806473434,21
2014-10-02,430403.64577361435,10941.745233129648,419461.9005404847,21
2014-10-03,433701.6163221819,10941.745233129648,422759.87108905223,21
2014-10-06,433066.4493495024,10941.745233129648,422124.70411637274,21
2014-10-07,427468.0230406979,10941.745233129648,416526.27780756826,21
2014-10-08,435931.78968530847,10941.745233129648,424990.0444521788,21
2014-10-09,430884.31833066145,10941.745233129648,419942.5730975318,21
2014-10-10,428189.9690340965,10941.745233129648,417248.22380096687,21
2014-10-13,423231.91088388045,10941.745233129648,412290.1656507508,21
2014-10-14,421175.70133936364,10941.745233129648,410233.956106234,21
2014-10-15,416733.93376955367,10941.745233129648,405792.188536424,21
2014-10-16,415259.50449507794,10941.745233129648,404317.7592619483,21
2014-10-17,421643.68018741335,10941.745233129648,410701.9349542837,21
2014-10-20,426793.8773414129,10941.745233129648,415852.13210828323,21
2014-10-21,436436.0554369943,10941.745233129648,425494.31020386465,21
2014-10-22,434981.2832796687,10941.745233129648,424039.53804653906,21
2014-10-23,440606.04156507656,10941.745233129648,429664.2963319469,21
2014-10-24,443284.03027299524,10941.745233129648,432342.2850398656,21
2014-10-27,443364.04686723516,10941.745233129648,432422.3016341055,21
2014-10-28,449277.79394153605,10941.745233129648,438336.0487084064,21
2014-10-29,450025.93813280517,10941.745233129648,439084.1928996755,21
2014-10-30,452221.5722755201,10941.745233129648,441279.8270423905,21
2014-10-31,457094.50729504373,10941.745233129648,446152.7620619141,21
2014-11-03,459774.33586852497,10941.745233129648,448832.5906353953,21
2014-11-04,459082.80565978494,10941.745233129648,448141.0604266553,21
2014-11-05,460770.94876877643,10941.745233129648,449829.2035356468,21
2014-11-06,462647.60189000156,10941.745233129648,451705.8566568719,21
2014-11-07,462182.27763857733,10941.745233129648,451240.5324054477,21
2014-11-10,463370.97142745904,10941.745233129648,452429.2261943294,21
2014-11-11,464808.1572630872,10941.745233129648,453866.4120299576,21
2014-11-12,467218.49799930997,10941.745233129648,456276.7527661803,21
2014-11-13,470105.10448157997,10941.745233129648,459163.3592484503,21
2014-11-14,471980.5860302227,10941.745233129648,461038.84079709306,21
2014-11-17,470930.23870170646,10941.745233129648,459988.4934685768,21
2014-11-18,474234.60142662714,10941.745233129648,463292.8561934975,21
2014-11-19,472215.1398611376,10941.745233129648,461273.39462800795,21
2014-11-20,474282.32986536477,10941.745233129648,463340.5846322351,21
2014-11-21,475911.9803668925,10941.745233129648,464970.2351337628,21
2014-11-24,480096.9006744498,10941.745233129648,469155.15544132015,21
2014-11-25,479479.85321371444,10941.745233129648,468538.1079805848,21
2014-11-26,483099.3449787698,10941.745233129648,472157.5997456401,21
2014-11-28,484511.3260976545,10941.745233129648,473569.5808645249,21
2014-12-01,477210.4368085512,10941.745233129648,466268.69157542154,21
2014-12-02,478137.7136291349,10941.745233129648,467195.9683960052,21
2014-12-03,480734.9206193967,10941.745233129648,469793.1753862671,21
2014-12-04,479963.7395110799,10941.745233129648,469021.99427795026,21
2014-12-05,480296.3148065263,10941.745233129648,469354.56957339664,21
2014-12-08,475171.0790656307,10941.745233129648,464229.333832501,21
2014-12-09,476725.15917859116,10941.745233129648,465783.4139454615,21
2014-12-10,469292.9810791926,10941.745233129648,458351.23584606295,21
2014-12-11,470312.0833420823,10941.745233129648,459370.3381089526,21
2014-12-12,464248.63801732165,10941.745233129648,453306.892784192,21
2014-12-15,460107.4152479217,10941.745233129648,449165.67001479206,21
2014-12-16,454480.99372440303,10941.745233129648,443539.2484912734,21
2014-12-17,465315.0936187501,10941.745233129648,454373.34838562045,21
2014-12-18,477105.8438211172,10941.745233129648,466164.09858798754,21
2014-12-19,475644.5941435847,10941.745233129648,464702.84891045507,21
2014-12-22,479177.7959850012,10941.745233129648,468236.05075187155,21
2014-12-23,478939.5360917055,10941.745233129648,467997.79085857584,21
2014-12-24,477818.09191621793,10941.745233129648,466876.3466830883,21
2014-12-26,481501.1487850405,10941.745233129648,470559.40355191083,21
2014-12-29,481540.7394023555,10941.745233129648,470598.99416922586,21
2014-12-30,478181.1443205457,10941.745233129648,467239.39908741607,21
2014-12-31,472011.852549643,10941.745233129648,461070.1073165134,21
2015-01-02,469262.0044118864,10941.745233129648,458320.25917875674,21
2015-01-05,459579.8073749816,10941.745233129648,448638.06214185193,21
2015-01-06,457646.4438024937,10941.745233129648,446704.69856936403,21
2015-01-07,463158.9093928532,10941.745233129648,452217.16415972356,21
2015-01-08,475886.31033888337,10941.745233129648,464944.5651057537,21
2015-01-09,473360.47912225826,10941.745233129648,462418.7338891286,21
2015-01-12,466722.34003974026,10941.745233129648,455780.5948066106,21
2015-01-13,468262.0453336553,10941.745233129648,457320.30010052567,21
2015-01-14,465805.96539606055,10941.745233129648,454864.2201629309,21
2015-01-15,458838.5420898698,10941.745233129648,447896.79685674014,21
2015-01-16,461785.1235958316,10941.745233129648,450843.378362702,21
2015-01-20,466092.6489161628,10941.745233129648,455150.90368303313,21
2015-01-21,468011.1171920937,10941.745233129648,457069.37195896404,21
2015-01-22,478272.39091830753,10941.745233129648,467330.6456851779,21
2015-01-23,477236.51099148876,10941.745233129648,466294.7657583591,21
2015-01-26,477788.0164154286,10941.745233129648,466846.27118229895,21
2015-01-27,466620.61488299014,10941.745233129648,455678.8696498605,21
2015-01-28,472221.7497719129,10941.745233129648,461280.0045387832,21
2015-01-29,481508.88964603824,10941.745233129648,470567.1444129086,21
2015-01-30,474256.90383673535,10941.745233129648,463315.1586036057,21
2015-02-02,480743.7989569446,10941.745233129648,469802.05372381496,21
2015-02-03,484776.95378591126,10941.745233129648,473835.2085527816,21
2015-02-04,487447.44336130243,10941.745233129648,476505.6981281728,21
2015-02-05,492294.3241574923,10941.745233129648,481352.57892436266,21
2015-02-06,490521.9848375195,10941.745233129648,479580.2396043899,21
2015-02-09,490164.13797060744,10941.745233129648,479222.3927374778,21
2015-02-10,496653.7521167341,10941.745233129648,485712.00688360445,21
2015-02-11,501424.334117437,10941.745233129648,490482.58888430736,21
2015-02-12,508215.70368331554,10941.745233129648,497273.9584501859,21
2015-02-13,509691.79905058007,10941.745233129648,498750.0538174504,21
2015-02-17,511255.63581094844,10941.745233129648,500313.8905778188,21
2015-02-18,512087.6106200083,10941.745233129648,501145.86538687866,21
2015-02-19,511091.09309263364,10941.745233129648,500149.347859504,21
2015-02-20,515649.2337346202,10941.745233129648,504707.48850149056,21
2015-02-23,521344.210499201,10941.745233129648,510402.4652660714,21
2015-02-24,521456.735834106,10941.745233129648,510514.99060097634,21
2015-02-25,516358.90578281553,10941.745233129648,505417.1605496859,21
2015-02-26,519576.79887596454,10941.745233129648,508635.0536428349,21
2015-02-27,514781.74731370853,10941.745233129648,503840.0020805789,21
2015-03-02,517900.29223574034,10941.745233129648,506958.5470026107,21
2015-03-03,516449.1843166543,10941.745233129648,505507.43908352463,21
2015-03-04,513415.2869481362,10941.745233129648,502473.5417150066,21
2015-03-05,511469.8820663348,10941.745233129648,500528.1368332051,21
2015-03-06,508255.3324749844,10941.745233129648,497313.58724185475,21
2015-03-09,510925.35413736076,10941.745233129648,499983.6089042311,21
2015-03-10,500923.58610936726,10941.745233129648,489981.8408762376,21
2015-03-11,497067.4643369529,10941.745233129648,486125.71910382324,21
2015-03-12,506201.73774294945,10941.745233129648,495259.9925098198,21
2015-03-13,503189.1808307311,10941.745233129648,492247.43559760146,21
