date,portfolio_value,cash,positions,drawdown,leverage,in_protection,risk_on,universe_size
2014-08-28,204870.11850701235,33150.573525311775,5,-0.0013232871957630107,1.8916426694591222,False,True,40
2014-08-29,205655.0048654454,33126.95269220748,5,0.0,1.942058107620832,False,True,40
2014-09-02,205627.74464801056,35451.87936941325,5,-0.00013255314380838292,1.9923640622139598,False,True,40
2014-09-03,202947.3751080269,35427.859553801056,5,-0.013165883121541492,2.0,False,True,40
2014-09-04,202556.29303168174,37029.28892516314,5,-0.01506752454573653,2.0,False,True,40
2014-09-05,204024.9607042228,33696.467007492356,5,-0.007926109857083748,2.0,False,True,40
2014-09-08,204732.45663227266,33672.22771540953,5,-0.004485902172798268,2.0,False,True,40
2014-09-09,201587.67941038738,34366.38836182229,5,-0.01977742023696024,2.0,False,True,40
2014-09-10,203732.35410627633,34342.270788454516,5,-0.009348913051870604,2.0,False,True,40
2014-09-11,203429.05412255295,35355.448653409534,5,-0.01082371296700917,2.0,False,True,40
2014-09-12,201675.8675032661,33651.363775513775,5,-0.019348604546642237,2.0,False,True,40
2014-09-15,196410.73134853935,32711.713429182855,5,-0.044950394097893843,2.0,False,True,40
2014-09-16,200231.1188490311,32688.00610501984,5,-0.026373712713498032,2.0,False,True,40
2014-09-17,200695.7090851462,32664.243378199222,5,-0.024114636954952483,2.0,False,True,40
2014-09-18,202318.29223242332,33922.10781078886,5,-0.016224806370286005,2.0,False,True,40
2014-09-19,201120.08412370252,33692.577765371694,5,-0.02205110809099911,2.0,False,True,40
2014-09-22,199028.89763402962,32762.680513144653,5,-0.032219528213043316,2.0,False,True,40
2014-09-23,199568.18499746523,32739.05231224176,5,-0.029597236750754576,2.0,False,True,40
2014-09-24,200911.9963158406,32715.26403940344,5,-0.023062937625602752,2.0,False,True,40
2014-09-25,197547.73132416006,33317.66645706129,5,-0.03942171768000351,1.6551459804861832,False,True,40
2014-09-26,199309.51472662325,33268.76045460769,5,-0.03085502413604684,1.5668697654104093,False,True,40
2014-09-29,199856.10747550026,33132.018567347186,5,-0.0281972101468632,1.5769491498304427,False,True,40
2014-09-30,199286.35232593806,33114.880872605354,5,-0.030967651595321884,1.5722029777229216,False,True,40
2014-10-01,195801.85682361972,33101.280284284054,5,-0.04791105399196259,1.4175422941267435,False,True,40
2014-10-02,196186.30174097206,32756.44026842587,5,-0.04604168583530684,1.4158889845768161,False,True,40
2014-10-03,198483.34418151065,33227.86224199323,5,-0.03487228861085573,1.3286308512795486,False,True,40
2014-10-06,198511.4511116857,33791.2677014568,5,-0.03473561831589535,1.330625190997029,False,True,40
2014-10-07,195750.08585531457,33782.953156632684,5,-0.048162790964466726,1.221407823130506,False,True,40
2014-10-08,199409.99172893868,33779.57324943177,5,-0.030366453471884464,1.0799268331028653,False,True,40
2014-10-09,195474.13200295737,33337.09968007907,5,-0.049504619978245144,0.9708986525978359,False,True,40
2014-10-10,188465.52982415658,47527.16579437176,5,-0.08358403459490539,0.950951508918232,False,True,40
2014-10-13,183791.11652669316,41631.46486221868,5,-0.10631342696015202,0.9046951069859698,False,True,40
2014-10-14,184069.67036114822,41631.630066444326,5,-0.10495895550132557,0.9246865585156674,False,True,40
2014-10-15,183402.14025517472,94115.04393200336,3,-0.10820482888238067,1.0,False,False,40
2014-10-16,181664.99195574826,125249.17102269098,2,-0.11665173393369718,1.0,False,False,40
2014-10-17,183732.81299924792,93359.13435757587,2,-0.10659692858212026,1.0,False,False,40
2014-10-20,185066.5307083505,73451.21145321964,2,-0.1001117097566645,1.0,False,False,40
2014-10-21,188881.79301149683,73451.50292628097,2,-0.08155994970763213,1.0,False,False,40
2014-10-22,188070.4705860482,22536.775281234928,5,-0.08550501501727267,0.8006161186031054,False,True,40
2014-10-23,189561.83376014236,22536.86471288287,5,-0.0782532431721386,0.8114595567038246,False,True,40
2014-10-24,192178.46974463025,54375.93816209585,5,-0.06552981839480393,0.8121013735499814,False,True,40
2014-10-27,192910.76897235095,63048.301489538644,5,-0.06196900435966857,0.8122839390291273,False,True,40
2014-10-28,193975.46296257456,63048.55168121122,5,-0.056791916688399856,0.7935598682450702,False,True,40
2014-10-29,190661.4791022825,34446.07572872628,5,-0.07290620412069608,0.824551128987429,False,True,40
2014-10-30,191209.28597454372,34446.21241950298,5,-0.07024248644156816,0.82023315147194,False,True,40
2014-10-31,191337.34368174768,42698.076077655714,5,-0.06961980425939739,0.8188671929667181,False,True,40
2014-11-03,190342.72351916047,48942.88989751256,5,-0.07445615707871223,0.8198187330030209,False,True,40
2014-11-04,191057.18076113606,48943.08411532961,5,-0.0709820999195245,0.8671244893845641,False,True,40
2014-11-05,189865.0857174376,31924.275617294345,5,-0.07677867678609966,0.9142626995831201,False,True,40
2014-11-06,190978.91920051776,31922.44071634706,5,-0.07136264772418163,1.0450837757010927,False,True,40
2014-11-07,191107.60403978382,35720.145039061674,5,-0.07073691610461684,1.120914767403565,False,True,40
2014-11-10,190988.8263848631,41172.24502264369,5,-0.0713144739179968,1.3417754307449974,False,True,40
2014-11-11,191457.63200501283,41160.85805454114,5,-0.06903490080254325,1.3393670150909756,False,True,40
2014-11-12,191662.39780236266,34452.91859349368,5,-0.06803922458506534,1.4117434698545575,False,True,40
2014-11-13,190945.49955256988,34439.46035758692,5,-0.07152515117489877,1.426596140799254,False,True,40
2014-11-14,190478.12615519323,33885.53346157102,5,-0.07379776008943717,1.4613380679471328,False,True,40
2014-11-17,189373.709140962,36586.96791625699,5,-0.07916800145532966,1.4844805420799192,False,True,40
2014-11-18,189479.7059549273,36566.532301744905,5,-0.07865259063887678,1.8388824332337288,False,True,40
2014-11-19,188859.9255055021,30417.779763637336,5,-0.08166628072548919,2.0,False,True,40
2014-11-20,189337.2545377544,30395.36023031782,5,-0.07934526241346408,2.0,False,True,40
2014-11-21,189410.17826638182,31764.40304494951,5,-0.07899066988275896,2.0,False,True,40
2014-11-24,189504.15345137956,33732.30438290314,5,-0.0785337143855697,2.0,False,True,40
2014-11-25,188670.44350599937,33709.97738503978,5,-0.08258763928725478,2.0,False,True,40
2014-11-26,189544.01421437506,31538.023595576684,5,-0.07833989093341705,2.0,False,True,40
2014-11-28,190098.17522646647,31515.517921513456,5,-0.07564527617092204,2.0,False,True,40
2014-12-01,187981.28529340815,31037.141473179185,5,-0.08593867960374074,2.0,False,True,40
2014-12-02,188439.20761633714,31711.485940507315,5,-0.083712026655379,2.0,False,True,40
2014-12-03,188233.25601585503,31689.202969859474,5,-0.08471346885522651,2.0,False,True,40
2014-12-04,188627.36131118945,33004.80981185637,5,-0.08279712699137413,2.0,False,True,40
2014-12-05,188870.96352801588,32982.45605558388,5,-0.08161260820474983,2.0,False,True,40
2014-12-08,188144.521515198,30843.34206270667,5,-0.08514494146011205,2.0,False,True,40
2014-12-09,187433.33840837458,31016.924289549166,5,-0.08860307809670266,2.0,False,True,40
2014-12-10,185918.976184406,30996.8095992427,5,-0.09596668310577786,1.842228995895742,False,True,40
2014-12-11,187148.16816162234,31426.865501059372,5,-0.08998972194200475,1.796832874988454,False,True,40
2014-12-12,184458.71223914347,31412.714262385172,5,-0.10306723456679356,1.4815964791511773,False,True,40
2014-12-15,184398.32452800425,31159.272801647247,5,-0.10336087055770335,1.450684723686944,False,True,40
2014-12-16,181771.2798856986,30291.599215111462,5,-0.11613490756217328,1.4157762151180062,False,True,40
2014-12-17,185239.64360237325,30285.19406457792,5,-0.09926994617237433,1.1736413696942534,False,True,40
2014-12-18,188504.69618857006,33619.49688587845,5,-0.08339358766443021,0.956862036821701,False,True,40
2014-12-19,188073.82373269508,33619.63029658038,5,-0.08548871030030718,0.9536277595236357,False,True,40
2014-12-22,189569.85304161438,33387.13677063068,5,-0.07821424931698166,0.9553379387996623,False,True,40
2014-12-23,189214.553230641,32752.783393350393,5,-0.07994189903406897,0.9565398077499622,False,True,40
2014-12-24,189931.5039962006,32752.913364713066,5,-0.07645571708567107,0.9568674355792393,False,True,40
2014-12-26,190518.43052915568,37307.9581887143,5,-0.07360177957348121,0.9560454029901201,False,True,40
2014-12-29,191262.5856100264,37308.10623616743,5,-0.06998331630604163,0.9578128541963815,False,True,40
2014-12-30,190691.13795696496,36095.00367262506,5,-0.07276198757365959,0.9635097004333852,False,True,40
2014-12-31,189646.22527466356,34638.41960540731,5,-0.07784288839095337,0.9459775242629204,False,True,40
2015-01-02,189954.38708930096,40387.67618994072,5,-0.07634444776297537,0.9500136676487434,False,True,40
2015-01-05,187675.17173585034,41205.44487531256,5,-0.0874271605563832,0.8819551501437165,False,True,40
2015-01-06,187404.33011868916,41205.77190265284,5,-0.08874413126340966,0.8710123785875583,False,True,40
2015-01-07,189605.1992167251,39681.64829124327,5,-0.07804237810415195,0.8420648918210126,False,True,40
2015-01-08,192671.03813901887,37555.75222497128,5,-0.06313469849625879,0.7902734194548632,False,True,40
2015-01-09,191064.04716478268,39339.758698488666,5,-0.07094871194702602,0.8209630768269335,False,True,40
2015-01-12,188889.8962574138,41101.79989293906,5,-0.08152054757432503,0.8140449364345844,False,True,40
2015-01-13,188112.10503853974,41102.126097700115,5,-0.08530256697804905,0.8590358206136745,False,True,40
2015-01-14,185622.50704830285,39065.930091569695,5,-0.0974082679400352,0.8612528909400693,False,True,40
2015-01-15,183208.98070532636,31144.83398408302,5,-0.1091440695781018,0.8573142280512911,False,True,40
2015-01-16,184232.80880042788,31145.081165305117,5,-0.1041656928263598,0.8984507270645973,False,True,40
2015-01-20,184571.50283050063,36901.460715367386,5,-0.10251878892390266,1.0698696385876298,False,True,40
2015-01-21,185182.49883088988,36898.994638982185,5,-0.09954781332917301,1.0667500568758062,False,True,40
2015-01-22,188054.2445184306,38003.849861290204,5,-0.08558391447137645,0.998373808740066,False,True,40
2015-01-23,188853.24199100077,34959.50400535932,5,-0.08169877939726083,0.9919940880581697,False,True,40
2015-01-26,189074.2404623572,34959.78146174031,5,-0.08062417160203102,0.9896851962890241,False,True,40
2015-01-27,186464.3847095817,36163.29861035987,5,-0.09331462741896122,0.953715806475033,False,True,40
2015-01-28,183894.78257603187,36163.5856206663,5,-0.1058093495154697,0.9256796533617585,False,True,40
2015-01-29,184793.6937174208,36602.34103051882,5,-0.10143838299327362,0.901896376769254,False,True,40
2015-01-30,183908.17549303983,34539.77865136605,5,-0.10574422629118091,0.8907901885011624,False,True,40
2015-02-02,185773.34568366554,34540.05277659344,5,-0.09667481321345864,0.8551002374719803,False,True,40
2015-02-03,187952.9608005563,36020.61748873017,5,-0.08607640779990297,0.8776424268685746,False,True,40
2015-02-04,188277.9080975557,36020.903366646744,5,-0.08449634755672047,0.8950900940234398,False,True,40
2015-02-05,190871.07708985076,36735.99955331259,5,-0.07188703131862689,0.9055060944060296,False,True,40
2015-02-06,189943.5606742308,37575.45507667986,5,-0.07639709133990773,0.9759449107520686,False,True,40
2015-02-09,189572.54261795172,37575.75329457729,5,-0.07820117121883809,0.9883775117746431,False,True,40
2015-02-10,190339.0946446911,37165.34568923512,5,-0.07447380252561855,0.9799467198333384,False,True,40
