date,portfolio_value,cash,positions_count,closed_count
2011-03-21,251646.64623471006,8.987253210819555e-47,532,13573
2011-03-22,251599.08454709296,8.185325627247942e-47,532,13578
2011-03-23,251059.85584200648,5.408783654964595e-47,534,13581
2011-03-24,255386.1655703477,8.729335323879251e-47,533,13587
2011-03-25,256224.76062201592,1.027836667981675e-46,531,13594
2011-03-28,254937.62039800343,1.1942905417192902e-46,530,13600
2011-03-29,257456.14224672577,5.971452708596451e-48,535,13600
2011-03-30,259127.00760408622,1.183506458241968e-46,533,13607
2011-03-31,258559.8796063031,5.418973142130162e-47,533,13612
2011-04-01,259944.54848541046,1.0175352694835e-46,532,13618
2011-04-04,260237.00233782412,6.468202238078682e-47,533,13622
2011-04-05,260014.04403830238,8.516609333975767e-47,533,13627
2011-04-06,259850.7888056987,1.0691584675741804e-46,531,13634
2011-04-07,260286.3429278768,8.260703182772643e-47,532,13638
2011-04-08,258837.601837872,9.183927524116202e-47,532,13643
2011-04-11,257925.49464814708,5.314502423008313e-47,534,13646
2011-04-12,256655.8210546963,1.1099955759160895e-46,531,13654
2011-04-13,257173.5379689041,7.804628031131452e-47,532,13658
2011-04-14,257091.59886357503,7.448794367026253e-47,533,13662
2011-04-15,256446.7716264962,7.69477945336699e-47,533,13667
2011-04-18,254763.4233930813,1.0308532508654634e-46,531,13674
2011-04-19,255922.09743115416,5.873025880427958e-47,533,13677
2011-04-20,259334.42368630695,9.618173842050323e-47,532,13683
2011-04-21,260556.077263872,6.498944999110622e-47,533,13687
2011-04-25,260464.95312661733,1.5448847659954352e-47,537,13688
2011-04-26,260631.53810089864,3.7594609598844486e-48,541,13689
2011-04-27,264911.755022463,1.3361404992781878e-47,540,13695
2011-04-28,265504.6777021571,7.991881695153081e-48,540,13700
2011-04-29,265591.5754504653,1.2683639527864397e-47,539,13706
2011-05-02,265684.9130094808,8.47993428146536e-48,540,13710
2011-05-03,265825.7161290956,7.729988144621507e-48,542,13713
2011-05-04,265404.7029170836,1.123529770717396e-47,540,13720
2011-05-05,262453.4425399326,7.081240658412698e-48,541,13724
2011-05-06,263828.56831944303,1.168923093078918e-47,540,13730
2011-05-09,265877.8528847493,1.139981709460873e-47,539,13736
2011-05-10,268676.840428984,7.143598617225017e-48,541,13739
2011-05-11,268036.1807357371,1.1757371236777023e-47,540,13745
2011-05-12,270262.05523337814,1.1444026885642627e-47,539,13751
2011-05-13,266364.1750674698,1.155943023292547e-47,539,13756
2011-05-16,261392.78149433804,9.374424324383679e-48,540,13760
2011-05-17,263000.46333432704,1.2222162878978922e-47,539,13766
2011-05-18,264764.1603206578,8.9315533121593e-48,540,13770
2011-05-19,265437.37548373843,1.2639158852554496e-47,539,13776
2011-05-20,263593.69884679833,1.12458882455814e-47,539,13781
2011-05-23,261047.6867486824,9.509109008133335e-48,540,13785
2011-05-24,259586.34748139407,1.0335613039949921e-47,540,13790
2011-05-25,259809.27754875747,5.919808938643663e-48,542,13793
2011-05-26,260960.81527835352,1.2412485546380008e-47,540,13800
2011-05-27,261562.2002093913,8.851201726042192e-48,540,13805
2011-05-31,265282.4013713523,5.547552067061175e-48,542,13808
2011-06-01,260582.19027892983,3.4159482669623945e-48,544,13811
2011-06-02,260276.2503290497,3.5146565594189254e-48,545,13815
