symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl_pct,pnl_dollar,hold_days,exit_reason
WMT,2006-07-07,2006-07-11,10.299537658691406,10.32863998413086,3541,0.002825595323193486,81.3604589744568,2,mean_reverted_ibs
SLB,2006-07-07,2006-07-11,40.93523025512695,43.590309143066406,890,0.0648604850001282,2346.1946642532353,2,mean_reverted_sma
GS,2006-07-07,2006-07-11,108.58116149902344,108.6980972290039,335,0.0010769430752637366,23.9457592086792,2,mean_reverted_ibs
LOW,2006-07-07,2006-07-13,20.56358528137207,19.853515625,1773,-0.03453044041961406,-1276.83140472908,4,mean_reverted_ibs
HD,2006-07-12,2006-07-13,20.53390884399414,20.814937591552734,1789,0.013686081383418092,484.38781212768555,1,mean_reverted_ibs
GS,2006-07-12,2006-07-18,106.21227264404297,104.07002258300781,345,-0.020169515327241316,-754.2757494277954,4,mean_reverted_sma
MSFT,2006-07-13,2006-07-18,15.634828567504883,15.971963882446289,2337,0.02156309635796716,768.4382162269592,3,mean_reverted_sma
AMZN,2006-07-12,2006-07-19,1.7315000295639038,1.7239999771118164,21222,-0.004331534694790862,-216.2766373665333,5,mean_reverted_sma
CSCO,2006-07-12,2006-07-19,11.815160751342773,11.64692211151123,3110,-0.014239217169552565,-544.0355854167938,5,mean_reverted_sma
CAT,2006-07-13,2006-07-19,42.37820816040039,43.42988967895508,862,0.02481656408345767,890.0321529266358,4,mean_reverted_sma
AMZN,2006-07-26,2006-07-28,1.312999963760376,1.3585000038146973,28200,0.0346534968089498,1211.6338697147369,2,mean_reverted_ibs
ADBE,2006-07-27,2006-07-28,26.469999313354492,27.6299991607666,1401,0.04382319144326052,1607.1989666519164,1,mean_reverted_sma
BA,2006-07-31,2006-08-01,55.507320404052734,56.0450439453125,677,0.009687434690515362,347.58064729995726,1,mean_reverted_ibs
UNH,2006-07-28,2006-08-02,37.22172927856445,37.78181076049805,1010,0.015047164459823792,548.511581665039,3,mean_reverted_sma
GOOGL,2006-08-01,2006-08-03,9.326677322387695,9.323697090148926,4039,-0.0003195384739660412,-35.180930462837225,2,mean_reverted_ibs
COP,2006-08-07,2006-08-09,26.852441787719727,27.364778518676758,1412,0.019079707350537323,705.2845210968017,2,mean_reverted_sma
AIG,2006-08-09,2006-08-10,709.0187377929688,731.2018432617188,53,0.03128705108387053,1160.3322516845703,1,mean_reverted_sma
LOW,2006-08-09,2006-08-10,19.483858108520508,19.9320068359375,1933,0.023001026024769278,847.1673167095184,1,mean_reverted_ibs
CMCSA,2006-08-10,2006-08-11,7.177826881408691,7.283818244934082,5301,0.014766497615025909,535.925981885147,1,mean_reverted_sma
SLB,2006-08-04,2006-08-15,42.500885009765625,41.46363067626953,889,-0.02440547610379784,-938.8259933670045,7,mean_reverted_ibs
AAPL,2006-08-08,2006-08-15,1.9410028457641602,1.9910417795181274,19419,0.025779938377301637,917.5967796526194,5,mean_reverted_sma
GOOGL,2006-08-11,2006-08-15,9.152566909790039,9.462288856506348,4153,0.033839899753697944,1262.5077455133437,2,mean_reverted_sma
CAT,2006-08-14,2006-08-15,40.278900146484375,41.164363861083984,939,0.021983314126736264,814.2773830284118,1,mean_reverted_ibs
AMGN,2006-08-07,2006-08-16,46.224609375,45.36643981933594,820,-0.01856520946888074,-720.3599677124024,7,mean_reverted_sma
XOM,2006-08-16,2006-08-17,34.7486572265625,35.01093292236328,1114,0.007547793691443427,274.40468843688967,1,mean_reverted_ibs
VLO,2006-08-16,2006-08-18,32.271080017089844,31.666812896728516,1199,-0.018724725668968212,-742.246584033966,2,mean_reverted_ibs
LOW,2006-08-22,2006-08-25,19.860872268676758,19.02859878540039,1940,-0.041905182814602426,-1633.5796723251342,3,mean_reverted_ibs
WMT,2006-08-21,2006-08-28,9.909248352050781,9.985663414001465,3899,0.007711489230650681,274.6302743505478,5,mean_reverted_sma
ADBE,2006-08-21,2006-08-28,33.18000030517578,32.86000061035156,1164,-0.00964435478845671,-390.18175698852536,5,mean_reverted_sma
TXN,2006-08-23,2006-08-28,19.60181427001953,19.77615737915039,1947,0.008894233295410503,320.21825131759647,3,mean_reverted_sma
GOOGL,2006-08-23,2006-08-28,9.275016784667969,9.461792945861816,4116,0.020137555061096712,745.1145377037049,3,mean_reverted_sma
AMD,2006-08-28,2006-08-29,23.920000076293945,24.399999618530273,1610,0.020066870430825556,754.0202230987549,1,mean_reverted_ibs
CMCSA,2006-08-30,2006-09-01,7.396173477172852,7.474608898162842,5196,0.010604864965927163,381.70473041954034,2,mean_reverted_sma
CVX,2006-08-31,2006-09-01,30.618249893188477,30.822677612304688,1251,0.006676662442476555,237.8645565525055,1,mean_reverted_ibs
BAC,2006-08-31,2006-09-01,34.61099624633789,34.7387580871582,1107,0.0036913655969619263,123.8643221786499,1,mean_reverted_sma
XOM,2006-08-31,2006-09-05,34.800079345703125,35.216644287109375,1101,0.011970229644251873,441.01831794433593,2,mean_reverted_sma
VLO,2006-08-28,2006-09-06,30.924320220947266,27.150312423706055,1245,-0.12204012150555876,-4715.590291093826,6,hard_stop
UNH,2006-09-05,2006-09-08,39.43870162963867,39.59426498413086,971,0.00394443397130706,133.76181509552,3,mean_reverted_sma
JNJ,2006-09-05,2006-09-11,36.64505386352539,36.491180419921875,1045,-0.004199023534706137,-178.17322153091428,4,mean_reverted_sma
PG,2006-09-08,2006-09-11,35.21293640136719,35.66217041015625,1066,0.012757641216528004,461.6408805969238,1,mean_reverted_sma
VLO,2006-09-06,2006-09-13,27.150312423706055,26.837949752807617,1395,-0.011504938360329953,-453.5986510505676,5,mean_reverted_sma
PG,2006-09-13,2006-09-14,34.8788948059082,34.999847412109375,1078,0.0034677878090529912,113.1650526626587,1,mean_reverted_ibs
COP,2006-09-06,2006-09-15,24.532997131347656,23.075387954711914,1544,-0.05941423173172944,-2268.338038040161,7,time_stop
SLB,2006-09-08,2006-09-15,37.88117218017578,36.789527893066406,991,-0.02881759524011407,-1098.6012212799071,5,mean_reverted_sma
XOM,2006-09-11,2006-09-18,33.39616394042969,34.09556198120117,1109,0.020942466386829173,758.4447624061584,5,mean_reverted_sma
CAT,2006-09-11,2006-09-18,40.004119873046875,40.907859802246094,926,0.022591171411025623,820.0262758026123,5,mean_reverted_sma
QCOM,2006-09-18,2006-09-19,23.336729049682617,23.655534744262695,1612,0.013661113084929788,495.540473815918,1,mean_reverted_sma
ORCL,2006-09-19,2006-09-20,12.896571159362793,14.335739135742188,2926,0.111593070638359,4189.217150901412,1,mean_reverted_sma
LOW,2006-09-20,2006-09-22,20.138303756713867,20.15253257751465,1915,0.0007065550789517872,7.986801517486571,2,mean_reverted_ibs
HD,2006-09-21,2006-09-22,21.99767303466797,22.06517219543457,1746,0.0030684682266266528,98.97478914413452,1,mean_reverted_ibs
INTC,2006-09-21,2006-09-25,11.416245460510254,11.547119140625,3364,0.01146381098474536,418.0813082023621,2,mean_reverted_sma
CAT,2006-09-21,2006-09-26,39.411773681640625,40.24226379394531,974,0.021072132378846975,791.4327628845215,3,mean_reverted_sma
UNH,2006-09-20,2006-09-27,40.08432388305664,38.178531646728516,962,-0.047544577323747506,-1850.353904751587,5,mean_reverted_ibs
C,2006-09-29,2006-10-03,328.2765197753906,331.05224609375,116,0.008455451886289378,306.4558255615234,2,mean_reverted_sma
