date,value,cash,positions,drawdown,leverage,in_protection,risk_on,regime_score,universe_size,overlay_scalar,damped_scalar,bso_scalar,m2_scalar,fomc_scalar,fed_emergency,cash_rate_daily,v_recovery_boost
2015-10-28,213452.7861982723,53139.89371444817,4,-0.04766719542551163,1.0,False,True,0.5047775925221277,40,1.0,1.0,1.0,1.0,1.0,0,1.5873015873015873e-06,0.0
2015-10-29,214772.2726439101,53140.04132526404,4,-0.04178022505724928,1.0,False,True,0.5352348519562351,40,1.0,1.0,1.0,1.0,1.0,0,2.7777777777777783e-06,0.0
2015-10-30,213263.77062839543,53140.21002380793,4,-0.04851050007838175,1.0,False,True,0.5141533706688713,40,1.0,1.0,1.0,1.0,1.0,0,3.1746031746031746e-06,0.0
2015-11-02,214824.9830840895,64519.005860073536,3,-0.041545054169014696,1.0,False,False,0.4889041343538285,40,1.0,1.0,1.0,1.0,1.0,0,3.1746031746031746e-06,0.0
2015-11-03,214891.61786171948,23226.567781838086,5,-0.04124775898822651,1.0,False,True,0.5169463503515616,40,1.0,1.0,1.0,1.0,1.0,0,2.3809523809523808e-06,0.0
2015-11-04,217355.3588395542,59099.430860943736,4,-0.03025562626906405,1.0,False,True,0.52632118314798,40,1.0,1.0,1.0,1.0,1.0,0,1.984126984126984e-06,0.0
2015-11-05,220615.36328587987,59099.54812171925,4,-0.01571091484791248,1.0,False,True,0.578062857989444,40,1.0,1.0,1.0,1.0,1.0,0,1.984126984126984e-06,0.0
2015-11-06,220739.32279100755,59099.73573933233,4,-0.015157861850692483,1.0,False,True,0.6355908035805331,40,1.0,1.0,1.0,1.0,1.0,0,3.1746031746031746e-06,0.0
2015-11-09,219697.96917926136,61508.95123858546,4,-0.01980392538207613,1.0,False,True,0.5546537603566326,40,1.0,1.0,1.0,1.0,1.0,0,5.555555555555557e-06,0.0
2015-11-10,220761.02604517134,42858.085049059184,4,-0.015061031440210067,1.0,False,True,0.565336108049059,40,1.0,1.0,1.0,1.0,1.0,0,5.158730158730158e-06,0.0
2015-11-11,222471.97646168145,25714.790090344566,5,-0.0074275203595467855,1.0,False,True,0.6502606730837595,40,1.0,1.0,1.0,1.0,1.0,0,5.158730158730158e-06,0.0
2015-11-12,220264.97607697162,53589.72634509771,4,-0.01727418904681031,1.0,False,True,0.5072597096919826,40,1.0,1.0,1.0,1.0,1.0,0,5.555555555555557e-06,0.0
2015-11-13,216100.0231111542,126875.62393894384,3,-0.03585638424558086,1.0,False,False,0.47126792271124684,40,1.0,1.0,1.0,1.0,1.0,0,5.158730158730158e-06,0.0
2015-11-16,217395.6814002237,100585.316633695,3,-0.030075724671273025,1.0,False,False,0.4522128572203128,40,1.0,1.0,1.0,1.0,1.0,0,5.9523809523809525e-06,0.0
2015-11-17,216636.27829384542,80002.30476400105,3,-0.03346384858841895,1.0,False,False,0.47615562150400487,40,1.0,1.0,1.0,1.0,1.0,0,5.555555555555557e-06,0.0
2015-11-18,219972.3672268192,58167.87030045647,3,-0.018579681525367805,1.0,False,False,0.42036226439677016,40,1.0,1.0,1.0,1.0,1.0,0,4.7619047619047615e-06,0.0
2015-11-19,219188.87069494533,58168.124207826826,3,-0.022075299750190264,1.0,False,False,0.4098981356102205,40,1.0,1.0,1.0,1.0,1.0,0,4.365079365079366e-06,0.0
2015-11-20,221533.54068127685,58168.37811630551,3,-0.01161440962242864,1.0,False,False,0.40538692703960527,40,1.0,1.0,1.0,1.0,1.0,0,4.365079365079366e-06,0.0
2015-11-23,222470.24854759255,58168.70127396171,3,-0.007435229555100775,1.0,False,False,0.42354638381462395,40,1.0,1.0,1.0,1.0,1.0,0,5.555555555555557e-06,0.0
2015-11-24,220718.11932087998,67916.11643261078,3,-0.015252462443792933,1.0,False,False,0.4300349770781704,40,1.0,1.0,1.0,1.0,1.0,0,6.349206349206349e-06,0.0
2015-11-25,221079.07244909852,63507.20435650681,3,-0.01364204774254377,1.0,False,False,0.42409944933041166,40,1.0,1.0,1.0,1.0,1.0,0,7.5396825396825394e-06,0.0
2015-11-27,221151.07947568074,38103.646904939116,4,-0.013320783940859655,1.0,False,True,0.5115422546682509,40,1.0,1.0,1.0,1.0,1.0,0,6.746031746031747e-06,0.0
2015-11-30,219889.70957114856,38103.97955582479,4,-0.018948463767316345,1.0,False,True,0.5514771770261115,40,1.0,1.0,1.0,1.0,1.0,0,8.730158730158731e-06,0.0
2015-12-01,222038.61175585494,65035.92610093859,4,-0.009361003791897008,1.0,False,True,0.6311226880936884,40,1.0,1.0,1.0,1.0,1.0,0,8.333333333333332e-06,0.0
2015-12-02,221078.72993840376,66266.63253302951,4,-0.013643575875187722,1.0,False,True,0.5317471007733829,40,1.0,1.0,1.0,1.0,1.0,0,8.333333333333332e-06,0.0
2015-12-03,219005.63482774686,64886.525713323535,4,-0.02289281790217009,1.0,False,True,0.5379702098066569,40,1.0,1.0,1.0,1.0,1.0,0,8.333333333333332e-06,0.0
2015-12-04,222337.38811331804,90643.05639004646,3,-0.008027994598102365,0.9932165163734439,False,False,0.4330966114285417,40,1.0,1.0,1.0,1.0,1.0,0,8.730158730158731e-06,0.0
2015-12-07,222043.4642538789,90644.09950458429,3,-0.009339354071906735,0.9835469110656281,False,False,0.42335834848115284,40,1.0,1.0,1.0,1.0,1.0,0,1.1507936507936508e-05,0.0
2015-12-08,222535.64200900897,80332.93214324696,3,-0.007143472583356762,0.9950715313375046,False,False,0.4181630686033633,40,1.0,1.0,1.0,1.0,1.0,0,1.0714285714285714e-05,0.0
2015-12-09,222004.40559161876,74326.97189733398,3,-0.009513616708790576,0.9821208267362839,False,False,0.3976490681807605,40,1.0,1.0,1.0,1.0,1.0,0,1.0317460317460317e-05,0.0
2015-12-10,221994.11102295085,71421.96774935041,3,-0.009559546563471855,0.9824995729641338,False,False,0.3983574558958952,40,1.0,1.0,1.0,1.0,1.0,0,9.523809523809523e-06,0.0
2015-12-11,218967.26316053022,119136.78775317012,2,-0.023064015468186802,0.9369928089343974,False,False,0.33872568044223883,40,0.9975390701904057,0.9975390701904057,0.9975390701904057,1.0,1.0,0,8.730158730158731e-06,0.0
2015-12-14,220033.9477571962,119138.01694225012,2,-0.018304936181230413,0.960044169364626,False,False,0.34943793155318664,40,0.9918789316283387,0.9918789316283387,0.9918789316283387,1.0,1.0,0,1.0317460317460317e-05,0.0
2015-12-15,220975.9472154867,73548.27359957626,3,-0.014102147349099004,0.9932147406550471,False,False,0.35484044450426655,40,0.997785163171365,0.997785163171365,0.997785163171365,1.0,1.0,0,9.92063492063492e-06,0.0
2015-12-16,223708.92685631113,73549.0616167934,3,-0.001908789686511731,0.938866602930149,False,False,0.3688051831749936,40,1.0,1.0,1.0,1.0,1.0,0,1.0714285714285714e-05,0.0
2015-12-17,222748.9384819835,121777.28664139843,2,-0.006191837179895704,0.9453716177146283,False,False,0.33340717936639624,40,0.9997539070190407,0.9997539070190407,0.9997539070190407,1.0,1.0,0,9.126984126984127e-06,0.0
2015-12-18,221894.2665676668,121778.20480348026,2,-0.010005008774649257,0.8841116691836851,False,False,0.3248262925233917,40,0.9950781403808113,0.9950781403808113,0.9950781403808113,1.0,1.0,0,7.5396825396825394e-06,0.0
2015-12-21,222355.60988602304,121779.36459590695,2,-0.007946697032427332,0.8702492234078404,False,False,0.32442025922181084,40,0.9938476754760142,0.9938476754760142,0.9938476754760142,1.0,1.0,0,9.523809523809523e-06,0.0
2015-12-22,222264.50797838302,95943.97334633837,2,-0.008353153826691537,0.8502581458684841,False,False,0.33367153499037056,40,0.9963086052856085,0.9963086052856085,0.9963086052856085,1.0,1.0,0,8.333333333333332e-06,0.0
2015-12-23,223332.05431696854,95944.73480644429,2,-0.0035902298248749282,0.8214590404571646,False,False,0.34173549788973356,40,0.9987695350952028,0.9987695350952028,0.9987695350952028,1.0,1.0,0,7.936507936507936e-06,0.0
2015-12-24,223171.92994757637,95945.49627259355,2,-0.004304634600281895,0.8212536479614233,False,False,0.3403264269060085,40,0.9987695350952028,0.9987695350952028,0.9987695350952028,1.0,1.0,0,7.936507936507936e-06,0.0
2015-12-28,223180.74688161525,57567.52989383344,3,-0.004265297303868251,0.8212914450769624,False,False,0.3776332842102778,40,0.9982773491332839,0.9982773491332839,0.9982773491332839,1.0,1.0,0,9.126984126984127e-06,0.0
2015-12-29,225286.14237998257,57568.05531176501,3,0.0,0.8044983871054203,False,False,0.39059515734323286,40,1.0,1.0,1.0,1.0,1.0,0,9.126984126984127e-06,0.0
2015-12-30,223845.3503194953,66697.18179467421,3,-0.006395386974388899,0.8127204822846739,False,False,0.37338661696533043,40,1.0,1.0,1.0,1.0,1.0,0,8.333333333333332e-06,0.0
2015-12-31,221968.84813376953,66697.60526884433,3,-0.014724803803590708,0.8133176730882679,False,False,0.3795542683777668,40,1.0,1.0,1.0,1.0,1.0,0,6.349206349206349e-06,0.0
2016-01-04,217938.2622117052,64680.628951891165,3,-0.03261576629016063,0.8134133347544722,False,False,0.37436124347506494,40,0.9975390701904057,0.9975390701904057,0.9975390701904057,1.0,1.0,0,8.730158730158731e-06,0.0
2016-01-05,218229.5513200339,61716.090339795584,3,-0.031322792362641426,0.8896752578630587,False,False,0.4157702001932345,40,0.9992617210571217,0.9992617210571217,0.9992617210571217,1.0,1.0,0,7.936507936507936e-06,0.0
2016-01-06,215691.66453149333,61716.604640548416,3,-0.04258796278870345,0.869905546136668,False,False,0.38836929149678867,40,0.9972929772094463,0.9972929772094463,0.9972929772094463,1.0,1.0,0,8.333333333333332e-06,0.0
2016-01-07,210347.68786554935,129153.70858887842,2,-0.06630880335833987,0.7943247055342088,False,False,0.31229740641340303,40,0.9940937684569736,0.9940937684569736,0.9940937684569736,1.0,1.0,0,7.936507936507936e-06,0.0
2016-01-08,209583.49487700942,119638.62818383885,3,-0.06970090275898116,0.3,True,False,0.3533168092961407,40,0.9943398614379331,0.9985849653594833,0.9943398614379331,1.0,1.0,0,7.936507936507936e-06,0.0
2016-01-11,210488.3957689731,162433.48315479967,2,-0.06568422919706533,0.3,True,False,0.3446263773954185,40,0.9923711175902575,0.9980927793975644,0.9923711175902575,1.0,1.0,0,8.333333333333332e-06,0.0
2016-01-12,210554.49299861118,162434.8367671593,2,-0.06539083685193567,0.3,True,False,0.33230834938078,40,0.9906484667235415,0.9976621166808853,0.9906484667235415,1.0,1.0,0,8.333333333333332e-06,0.0
2016-01-13,209038.233221046,162436.25484906757,2,-0.07212120988574514,0.3,True,False,0.3021102119283775,40,0.9876953509520283,0.9969238377380071,0.9876953509520283,1.0,1.0,0,8.730158730158731e-06,0.0
2016-01-14,210217.17888385043,162437.8663198498,2,-0.06688810655169294,0.3,True,False,0.2500241206233633,40,0.9859727000853122,0.9964931750213281,0.9859727000853122,1.0,1.0,0,9.92063492063492e-06,0.0
2016-01-15,208936.95959476664,149715.8411149453,2,-0.07257074320017569,0.3,True,False,0.21543875350213576,40,0.9780977246946103,0.9945244311736525,0.9780977246946103,1.0,1.0,0,9.126984126984127e-06,0.0
2016-01-19,209638.67392551864,149717.3858021949,2,-0.06945597403000435,0.3,True,False,0.2216330146106793,40,0.9783438176755698,0.9945859544188924,0.9783438176755698,1.0,1.0,0,1.0317460317460317e-05,0.0
2016-01-20,208700.60513789512,149718.93050538175,2,-0.07361987322821294,0.3,True,False,0.21879353625003292,40,0.9687461914181519,0.992186547854538,0.9687461914181519,1.0,1.0,0,1.0317460317460317e-05,0.0
2016-01-21,209830.18285805848,149720.59404905402,2,-0.0686059042897323,0.3,True,False,0.2143506541323216,40,0.9721914931515838,0.993047873287896,0.9721914931515838,1.0,1.0,0,1.1111111111111113e-05,0.0
2016-01-22,209701.63705607704,149722.3764370784,2,-0.06917649332207777,0.3,True,False,0.22944104949186403,40,0.9785899106565292,0.9946474776641323,0.9785899106565292,1.0,1.0,0,1.1904761904761905e-05,0.0
2016-01-25,209774.19604850298,77975.11476837908,2,-0.06885441850797955,0.7314382132142913,False,False,0.20530935678384382,40,0.9790820966184481,0.9790820966184481,0.9790820966184481,1.0,1.0,0,1.2301587301587301e-05,0.0
2016-01-26,211098.3309775753,77976.07398606076,2,-0.06297684914182235,0.6979223367370061,False,False,0.21175816156297309,40,0.9795742825803669,0.9795742825803669,0.9795742825803669,1.0,1.0,0,1.2301587301587301e-05,0.0
2016-01-27,210819.17135553423,77977.06415842884,2,-0.06421598271254247,0.6935661366075839,False,False,0.2018004985594648,40,0.9808047474851641,0.9808047474851641,0.9808047474851641,1.0,1.0,0,1.2698412698412699e-05,0.0
2016-01-28,212220.57870460945,77978.1162299294,2,-0.057995416572653086,0.7071987648764598,False,False,0.21429339097563785,40,0.9815430264280425,0.9815430264280425,0.9815430264280425,1.0,1.0,0,1.3492063492063494e-05,0.0
2016-01-29,214809.05102679072,77979.10642823072,2,-0.04650570710878652,0.6377479486768928,False,False,0.23899201538204798,40,0.9817891194090018,0.9817891194090018,0.9817891194090018,1.0,1.0,0,1.2698412698412699e-05,0.0
2016-02-01,214513.00308280546,78641.60504966674,2,-0.04781980455329747,0.6414300007002913,False,False,0.25857631536039904,40,0.9805586545042047,0.9805586545042047,0.9805586545042047,1.0,1.0,0,1.3888888888888888e-05,0.0
2016-02-02,213893.90115886505,78642.66608719519,2,-0.050567873819343113,0.6331437716985784,False,False,0.23339685842951471,40,0.9758828878659754,0.9758828878659754,0.9758828878659754,1.0,1.0,0,1.3492063492063494e-05,0.0
2016-02-03,213190.8450867422,78643.69593163204,2,-0.05368859871034432,0.629060933565094,False,False,0.24130671723077624,40,0.9746524229611783,0.9746524229611783,0.9746524229611783,1.0,1.0,0,1.3095238095238094e-05,0.0
2016-02-04,212374.15462001463,78644.60095829157,2,-0.05731372388715206,0.6363139536607383,False,False,0.25319030410475135,40,0.9746524229611783,0.9746524229611783,0.9746524229611783,1.0,1.0,0,1.1507936507936508e-05,0.0
2016-02-05,209360.19891494868,78645.5059953661,2,-0.07069206874771791,0.6517966714936523,False,False,0.24552570322407524,40,0.9729297720944622,0.9729297720944622,0.9729297720944622,1.0,1.0,0,1.1507936507936508e-05,0.0
2016-02-08,210129.67568819816,85670.144742111,2,-0.0672765156865286,0.6475165605086397,False,False,0.2382160881265361,40,0.9628399598751254,0.9628399598751254,0.9628399598751254,1.0,1.0,0,1.2698412698412699e-05,0.0
2016-02-09,210618.21833553782,85671.16462478651,2,-0.06510797286281753,0.6478412318682459,False,False,0.24710178860627408,40,0.9601329370845717,0.9601329370845717,0.9601329370845717,1.0,1.0,0,1.1904761904761905e-05,0.0
2016-02-10,211390.6391889297,85672.21851609737,2,-0.0616793516203753,0.6558502262646363,False,False,0.2469509103598127,40,0.9623477739132066,0.9623477739132066,0.9623477739132066,1.0,1.0,0,1.2301587301587301e-05,0.0
2016-02-11,210845.84953622275,85673.17042963645,2,-0.06409756361935418,0.6928030112346166,False,False,0.2437428890585145,40,0.9539806125605858,0.9539806125605858,0.9539806125605858,1.0,1.0,0,1.1111111111111113e-05,0.0
2016-02-12,212430.84114058496,85674.15635104218,2,-0.05706210379205218,0.6769560034372414,False,False,0.27553274082777196,40,0.9422531106732146,0.9422531106732146,0.9422531106732146,1.0,1.0,0,1.1507936507936508e-05,0.0
2016-02-16,214194.19822098623,84355.52027809816,2,-0.04923491539167966,0.6910278942607617,False,False,0.2785165923205654,40,0.9469288773114438,0.9469288773114438,0.9469288773114438,1.0,1.0,0,1.1904761904761905e-05,0.0
2016-02-17,214843.3771018862,84356.52451048243,2,-0.046353340546276954,0.6692053343202021,False,False,0.3004851440790443,40,0.9528351088544702,0.9528351088544702,0.9528351088544702,1.0,1.0,0,1.1904761904761905e-05,0.0
2016-02-18,215222.72359474457,84357.52875482183,2,-0.04466949755064991,0.685218052303011,False,False,0.30304636432566706,40,0.953819480778308,0.953819480778308,0.953819480778308,1.0,1.0,0,1.1904761904761905e-05,0.0
2016-02-19,214249.24175905038,84358.53301111654,2,-0.048990588166388974,0.686281779259874,False,False,0.298750274321297,40,0.9697305633419895,0.9697305633419895,0.9697305633419895,1.0,1.0,0,1.1904761904761905e-05,0.0
2016-02-22,215067.28001439344,84359.63770619169,2,-0.04535948042624528,0.7056508415422463,False,False,0.33586590094136465,40,0.9731758650754216,0.9731758650754216,0.9731758650754216,1.0,1.0,0,1.3095238095238094e-05,0.0
2016-02-23,214606.48330773364,96333.42595891404,2,-0.04740486458432899,0.7135722012673015,False,False,0.33183372358708013,40,0.9729297720944622,0.9729297720944622,0.9729297720944622,1.0,1.0,0,1.2698412698412699e-05,0.0
2016-02-24,215299.27475124242,96334.68746806351,2,-0.044329702320951604,0.7296773301399314,False,False,0.33070208014725966,40,0.9712071212277462,0.9712071212277462,0.9712071212277462,1.0,1.0,0,1.3095238095238094e-05,0.0
2016-02-25,216378.10096203297,57800.93131782809,3,-0.03954100915326033,0.7340502632278403,False,False,0.45242883258874456,40,0.9734219580563811,0.9734219580563811,0.9734219580563811,1.0,1.0,0,1.2698412698412699e-05,0.1
2016-02-26,215183.1967313158,57801.66529790832,3,-0.04484494936943997,0.7334028384309098,False,False,0.47643786680273104,40,0.9803125615232453,0.9803125615232453,0.9803125615232453,1.0,1.0,0,1.2698412698412699e-05,0.1
2016-02-29,214550.7506189621,57802.4222244777,3,-0.047652250811385646,0.7963970041986882,False,False,0.35318777250967104,40,0.9815430264280425,0.9815430264280425,0.9815430264280425,1.0,1.0,0,1.3095238095238094e-05,0.0
2016-03-01,216533.7350286266,69168.18476569452,3,-0.03885018074744064,0.7283929087084808,False,False,0.36693577255576426,40,0.988679722875866,0.988679722875866,0.988679722875866,1.0,1.0,0,1.3095238095238094e-05,0.0
2016-03-02,216761.6393630583,69169.14543492737,3,-0.037838559118058356,0.7766302388418411,False,False,0.4046805105313265,40,0.9923711175902575,0.9923711175902575,0.9923711175902575,1.0,1.0,0,1.3888888888888888e-05,0.0
2016-03-03,216137.2236297234,64759.528311926515,3,-0.040610215318206334,0.778161616979355,False,False,0.41479131099681443,40,0.9931093965331359,0.9931093965331359,0.9931093965331359,1.0,1.0,0,1.0714285714285714e-05,0.0
2016-03-04,216865.12482284647,64760.24786224109,3,-0.037379207918313305,0.7781019625110867,False,False,0.4219656965857016,40,0.9980312561523246,0.9980312561523246,0.9980312561523246,1.0,1.0,0,1.1111111111111113e-05,0.0
2016-03-07,218137.5592408283,64761.070214594896,3,-0.03173112675122733,0.8536971694109193,False,False,0.44747093905458485,40,0.9992617210571217,0.9992617210571217,0.9992617210571217,1.0,1.0,0,1.2698412698412699e-05,0.0
2016-03-08,218728.3609334778,73295.79429038869,3,-0.029108676535656575,0.8685986060160162,False,False,0.4504742428607468,40,0.996554698266568,0.996554698266568,0.996554698266568,1.0,1.0,0,1.1507936507936508e-05,0.0
2016-03-09,218874.05852230595,73296.66685936833,3,-0.028461954161661567,0.8706255677509503,False,False,0.45518124130447135,40,0.9963086052856085,0.9963086052856085,0.9963086052856085,1.0,1.0,0,1.1904761904761905e-05,0.0
2016-03-10,219293.3377556269,70096.68122723716,3,-0.026600857740498737,0.8730720480377206,False,False,0.4762395516182399,40,0.9990156280761623,0.9990156280761623,0.9990156280761623,1.0,1.0,0,1.2301587301587301e-05,0.0
2016-03-11,219421.82793454788,42058.091975867166,4,-0.02603051560776228,0.908713918701316,False,True,0.6219620023125768,40,1.0,1.0,1.0,1.0,1.0,0,1.2698412698412699e-05,0.15
2016-03-14,219301.41020807053,69898.3117157093,3,-0.026565025743207012,0.9612308115427883,False,False,0.4862909346558028,40,1.0,1.0,1.0,1.0,1.0,0,1.3492063492063494e-05,0.0
2016-03-15,220167.29772401924,47594.62450698353,4,-0.02272152473244247,1.0,False,True,0.5844740563262788,40,1.0,1.0,1.0,1.0,1.0,0,1.3492063492063494e-05,0.0
2016-03-16,220322.7025214909,47595.209996411984,4,-0.02203171400627035,1.0,False,True,0.5758886651455352,40,1.0,1.0,1.0,1.0,1.0,0,1.2301587301587301e-05,0.0
2016-03-17,221145.11420918984,57185.710703084515,4,-0.018381193477085698,1.0,False,True,0.5764518959508032,40,1.0,1.0,1.0,1.0,1.0,0,1.1507936507936508e-05,0.0
2016-03-18,220777.17964345042,57186.36879261245,4,-0.02001438121714133,1.0,False,True,0.5797165326433069,40,1.0,1.0,1.0,1.0,1.0,0,1.1507936507936508e-05,0.0
2016-03-21,221788.1309144744,57187.07227572061,4,-0.015526971293281733,1.0,False,True,0.5771177988028418,40,1.0,1.0,1.0,1.0,1.0,0,1.2301587301587301e-05,0.0
2016-03-22,221098.23838673736,38234.70888819665,5,-0.018589265850988815,1.0,False,True,0.7112837822414194,40,1.0,1.0,1.0,1.0,1.0,0,1.1904761904761905e-05,0.0
2016-03-23,221141.18769481167,75792.85478267379,4,-0.018398622486862713,1.0,False,True,0.6331493101122296,40,1.0,1.0,1.0,1.0,1.0,0,1.1904761904761905e-05,0.0
2016-03-24,221182.21494089277,75793.72700203439,4,-0.018216510770413252,1.0,False,True,0.6239409279367574,40,1.0,1.0,1.0,1.0,1.0,0,1.1507936507936508e-05,0.0
2016-03-28,221384.8424647278,45474.6803086259,5,-0.01731708783345668,1.0,False,True,0.7041738320181572,40,1.0,1.0,1.0,1.0,1.0,0,1.1507936507936508e-05,0.0
2016-03-29,222731.76001532382,45475.095355311256,5,-0.011338390979904855,1.0,False,True,0.7193425255722399,40,0.996554698266568,0.996554698266568,0.996554698266568,1.0,1.0,0,9.126984126984127e-06,0.0
2016-03-30,223772.60861729574,35234.01037159642,5,-0.006718272800525836,1.0,False,True,0.7123696904110676,40,0.9992617210571217,0.9992617210571217,0.9992617210571217,1.0,1.0,0,7.936507936507936e-06,0.0
2016-03-31,222994.0693202583,35234.303988349515,5,-0.01017405258712408,1.0,False,True,0.7064025972450991,40,0.9987695350952028,0.9987695350952028,0.9987695350952028,1.0,1.0,0,8.333333333333332e-06,0.0
2016-04-01,224611.37806579837,35234.62557128274,5,-0.002995143452037524,1.0,False,True,0.7146624127732014,40,0.9987695350952028,0.9987695350952028,0.9987695350952028,1.0,1.0,0,9.126984126984127e-06,0.0
2016-04-04,224781.7778514349,39463.65407772617,5,-0.0022387729809718463,1.0,False,True,0.7104306319491702,40,0.9992617210571217,0.9992617210571217,0.9992617210571217,1.0,1.0,0,9.126984126984127e-06,0.0
2016-04-05,223823.631760347,39464.01426187053,5,-0.006491791302319917,1.0,False,True,0.6577880149704317,40,0.9968007912475274,0.9968007912475274,0.9968007912475274,1.0,1.0,0,9.126984126984127e-06,0.0
2016-04-06,224760.06986356017,41624.54199668573,5,-0.0023351303851396675,1.0,False,True,0.6070665706414091,40,0.9990156280761623,0.9990156280761623,0.9990156280761623,1.0,1.0,0,9.126984126984127e-06,0.0
2016-04-07,223617.95595105315,89955.9506922643,4,-0.00740474496702839,1.0,False,True,0.5603308264438539,40,0.9972929772094463,0.9972929772094463,0.9972929772094463,1.0,1.0,0,9.126984126984127e-06,0.0
2016-04-08,223704.85616638808,89956.7717187984,4,-0.007019012340880632,1.0,False,True,0.566441039762931,40,0.9992617210571217,0.9992617210571217,0.9992617210571217,1.0,1.0,0,9.126984126984127e-06,0.0
2016-04-11,223290.50421629654,69621.2349082363,4,-0.008858237540061632,1.0,False,True,0.5534706774453464,40,1.0,1.0,1.0,1.0,1.0,0,9.126984126984127e-06,0.0
2016-04-12,223968.359970529,41771.65936183647,5,-0.005849371805705215,1.0,False,True,0.5701945088814075,40,1.0,1.0,1.0,1.0,1.0,0,8.730158730158731e-06,0.0
2016-04-13,223095.31370219585,39940.4967495357,5,-0.009724649082461187,1.0,False,True,0.558583424057431,40,1.0,1.0,1.0,1.0,1.0,0,9.126984126984127e-06,0.0
2016-04-14,223094.7079074733,39940.845436412084,5,-0.00972733808372937,1.0,False,True,0.5684177227249033,40,1.0,1.0,1.0,1.0,1.0,0,8.730158730158731e-06,0.0
2016-04-15,223734.89666288366,39941.194126332564,5,-0.00688566860221022,1.0,False,True,0.5775970614451384,40,1.0,1.0,1.0,1.0,1.0,0,8.730158730158731e-06,0.0
2016-04-18,224832.7718629219,51999.0365623373,5,-0.0020124207919366816,1.0,False,True,0.5823726970645504,40,1.0,1.0,1.0,1.0,1.0,0,8.730158730158731e-06,0.0
2016-04-19,226014.4658128072,48141.992595818054,5,0.0,1.0,False,True,0.6218559076560977,40,1.0,1.0,1.0,1.0,1.0,0,8.333333333333332e-06,0.0
2016-04-20,223018.15460648813,55661.13835204832,5,-0.013257165622313416,1.0,False,True,0.6814130450754802,40,1.0,1.0,1.0,1.0,1.0,0,9.126984126984127e-06,0.0
2016-04-21,221160.6538009002,55661.646370374554,5,-0.021475669685351396,1.0,False,True,0.7478965474365618,40,1.0,1.0,1.0,1.0,1.0,0,9.126984126984127e-06,0.0
2016-04-22,221925.70600632502,55662.154393337456,5,-0.018090699600921245,1.0,False,True,0.7498388447949896,40,1.0,1.0,1.0,1.0,1.0,0,9.126984126984127e-06,0.0
2016-04-25,223158.04550608154,53957.47791821606,5,-0.012638218958477835,1.0,False,True,0.7521518039843357,40,1.0,1.0,1.0,1.0,1.0,0,9.92063492063492e-06,0.0
2016-04-26,222943.93599064415,51499.76737333281,5,-0.013585545558425305,1.0,False,True,0.7588320908622734,40,1.0,1.0,1.0,1.0,1.0,0,9.523809523809523e-06,0.0
2016-04-27,224153.2140980474,35361.41308263712,5,-0.008235099944006896,1.0,False,True,0.7646508273342637,40,1.0,1.0,1.0,1.0,1.0,0,9.523809523809523e-06,0.0
2016-04-28,223413.54021837455,35361.721793386256,5,-0.011507783738881705,1.0,False,True,0.7488451315574187,40,1.0,1.0,1.0,1.0,1.0,0,8.730158730158731e-06,0.0
2016-04-29,221995.27406514587,35362.03050683048,5,-0.017782896033699723,1.0,False,True,0.729757612727078,40,1.0,1.0,1.0,1.0,1.0,0,8.730158730158731e-06,0.0
2016-05-02,223398.98058507516,43300.70628181078,5,-0.011572202771738862,1.0,False,True,0.743006743719098,40,1.0,1.0,1.0,1.0,1.0,0,8.730158730158731e-06,0.0
2016-05-03,223055.9850241393,45894.8479784964,5,-0.01308978510746389,1.0,False,True,0.728045154754376,40,1.0,1.0,1.0,1.0,1.0,0,8.333333333333332e-06,0.0
2016-05-04,222925.84551142246,43011.66811997634,5,-0.01366558680338116,1.0,False,True,0.7087678848534134,40,1.0,1.0,1.0,1.0,1.0,0,7.5396825396825394e-06,0.0
2016-05-05,223033.05822068636,43012.00948242174,5,-0.013191224647497318,1.0,False,True,0.7260023938828348,40,1.0,1.0,1.0,1.0,1.0,0,7.936507936507936e-06,0.0
2016-05-06,224012.60260146498,43012.33377931863,5,-0.008857234886019338,1.0,False,True,0.7129432347367213,40,1.0,1.0,1.0,1.0,1.0,0,7.5396825396825394e-06,0.0
2016-05-09,224151.26805000653,43019.271198812,5,-0.00824371022491912,1.0,False,True,0.7142753161672863,40,1.0,1.0,1.0,1.0,1.0,0,9.523809523809523e-06,0.0
2016-05-10,225845.58574748383,44659.64266160317,5,-0.000747209098833743,1.0,False,True,0.6335609722922878,40,1.0,1.0,1.0,1.0,1.0,0,9.523809523809523e-06,0.0
2016-05-11,224253.64686181356,36448.68019205735,5,-0.007790735626860357,1.0,False,True,0.6083680040838213,40,1.0,1.0,1.0,1.0,1.0,0,1.0317460317460317e-05,0.0
2016-05-12,224809.45840099163,36449.070713630834,5,-0.00533154994076177,1.0,False,True,0.6180659321717166,40,1.0,1.0,1.0,1.0,1.0,0,1.0714285714285714e-05,0.0
2016-05-13,223265.8705876905,65203.807078875994,4,-0.012161147363873527,1.0,False,True,0.601964143168478,40,1.0,1.0,1.0,1.0,1.0,0,1.1111111111111113e-05,0.0
2016-05-16,224429.1298476662,33907.89932394685,5,-0.007014311935476035,1.0,False,True,0.6039682346172133,40,1.0,1.0,1.0,1.0,1.0,0,1.1111111111111113e-05,0.0
