date,hydra_value,combined_value,source,event
2014-09-24,598251.4162229503,528187.2005578289,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-09-25,591695.0414631878,526650.424737571,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-09-26,594877.5697164428,532399.0258512527,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-09-29,596886.3201049638,538261.4413030213,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-09-30,595488.3138069222,518852.8615702339,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-01,587856.0265054984,516405.4407732417,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-02,587662.427424432,517999.1020505365,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-03,593479.4269827855,510770.6539976469,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-06,590807.8593199693,514185.64865242323,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-07,585475.0388648901,505705.0691845256,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-08,594281.2044787364,496939.8887353912,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-09,585467.7221075485,488174.70828625676,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-10,568277.4407880185,488459.3092674936,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-13,560782.5202348805,488003.96506712,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-14,565311.3941372967,465806.43467505364,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-15,563643.3023749542,465464.9482367799,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-16,567957.0550085949,470701.276269038,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-17,569780.3145660334,470985.87725027476,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-20,573627.0521470652,470758.20515008795,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-21,583747.4903688232,471327.36368854856,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-22,585266.5777763342,458293.42906494037,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-23,590606.2749835292,467229.3527332116,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-24,597986.6639924832,461082.3797242192,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-27,602781.6140575439,461025.45084316924,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-28,603945.6803627044,463415.94275911147,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-29,597449.3743359384,467855.4401527221,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-30,607603.4613447759,461708.46714372974,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-10-31,604635.0927069425,458407.2868270402,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-11-03,604051.6776943968,448389.93153888476,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-11-04,597681.7442030502,439340.19353252655,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-11-05,596332.8968066138,447820.7730004242,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-11-06,599933.5922504468,443438.2044878635,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-11-07,598655.5439411297,447650.02978128736,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-11-10,601923.6857241456,440535.4394904977,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-11-11,605080.0074042142,443608.94770700036,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-11-12,605747.99919445,439283.2646514766,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-11-13,602430.8240236405,422378.9911727183,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-11-14,599861.1778787747,431542.5869411764,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-11-17,600922.8463687071,430518.0842023422,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-11-18,605340.7239199065,424655.66875057365,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-11-19,606418.3309304025,424484.9255314368,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-11-20,603624.9970791367,430176.59776406846,OIL,Syria/Iraq (Operation Inherent Resolve vs ISIS)
2014-11-21,605374.3857746287,431423.3090182994,HYDRA,
2014-11-24,607288.3518863346,432787.30725255643,HYDRA,
2014-11-25,610718.1927066238,435231.60174348013,HYDRA,
2014-11-26,611217.038816857,435587.1071045012,HYDRA,
2014-11-28,617983.1324670804,440409.0001021243,HYDRA,
2014-12-01,611797.4832465806,436000.7639463779,HYDRA,
2014-12-02,619199.0236122834,441275.51146037795,HYDRA,
2014-12-03,621486.3578762962,442905.59251468064,HYDRA,
2014-12-04,622878.8742555953,443897.9767951134,HYDRA,
2014-12-05,615781.0525887142,438839.6760438695,HYDRA,
2014-12-08,614217.2829687537,437725.24722124543,HYDRA,
2014-12-09,615383.1260499841,438556.09155777434,HYDRA,
2014-12-10,607905.184769656,433226.8965214242,HYDRA,
2014-12-11,611266.3804093063,435622.27065549867,HYDRA,
2014-12-12,607448.0738975571,432901.13400212495,HYDRA,
2014-12-15,605536.9430317464,431539.15632109036,HYDRA,
2014-12-16,598492.8794418846,426519.1665523047,HYDRA,
2014-12-17,606223.2908392581,432028.2857742224,HYDRA,
2014-12-18,609807.1094746371,434582.31338247383,HYDRA,
2014-12-19,608505.3639425118,433654.61743403913,HYDRA,
2014-12-22,608246.5544557958,433470.175462611,HYDRA,
2014-12-23,609227.4711739474,434169.2310327849,HYDRA,
2014-12-24,612054.5507887893,436183.96451169247,HYDRA,
2014-12-26,613068.0023688062,436906.20622600155,HYDRA,
2014-12-29,614334.7328234743,437808.94849133195,HYDRA,
2014-12-30,612623.234990508,436589.2403638875,HYDRA,
2014-12-31,610555.2732305015,435115.4963033692,HYDRA,
2015-01-02,609284.6560173134,434209.9841186939,HYDRA,
2015-01-05,605281.3794725654,431357.027577362,HYDRA,
2015-01-06,605181.930893024,431286.1550127622,HYDRA,
2015-01-07,611376.2318978792,435700.55690912,HYDRA,
2015-01-08,618916.3765866023,441074.08153871464,HYDRA,
2015-01-09,612971.4047327782,436837.36540161615,HYDRA,
2015-01-12,609796.2471152805,434574.5722637091,HYDRA,
2015-01-13,609347.8423756561,434255.0142165005,HYDRA,
2015-01-14,603041.3138519658,429760.6327757871,HYDRA,
2015-01-15,599420.1469382421,427179.9887162813,HYDRA,
2015-01-16,603638.7011932125,430186.36407460395,HYDRA,
2015-01-20,602065.8517721544,429065.46448293707,HYDRA,
2015-01-21,601595.3585953212,428730.1649922587,HYDRA,
2015-01-22,606935.2605098274,432535.6747857423,HYDRA,
2015-01-23,606932.1388061242,432533.45008682366,HYDRA,
2015-01-26,608488.551100625,433642.63567192416,HYDRA,
2015-01-27,604894.0667859777,431081.00711002987,HYDRA,
2015-01-28,600647.8477233334,428054.9162778608,HYDRA,
2015-01-29,603344.2703840919,429976.5363763522,HYDRA,
2015-01-30,595697.5723500673,424527.07593266113,HYDRA,
2015-02-02,596680.1738460467,425227.3321688071,HYDRA,
2015-02-03,595376.8561969439,424298.51584276056,HYDRA,
2015-02-04,597097.8159152449,425524.96703363245,HYDRA,
2015-02-05,597588.4354830752,425874.60970500455,HYDRA,
2015-02-06,594571.8458760501,423724.8209118304,HYDRA,
2015-02-09,588986.3736763147,419744.30413499963,HYDRA,
2015-02-10,596875.5704234273,425366.58258964645,HYDRA,
2015-02-11,597276.6461147841,425652.4113362832,HYDRA,
2015-02-12,599052.6455964356,426918.08691026457,HYDRA,
2015-02-13,598172.0435356768,426290.5211197252,HYDRA,
2015-02-17,600485.9216025479,427939.5187577687,HYDRA,
2015-02-18,601781.408746665,428862.7546323598,HYDRA,
2015-02-19,602366.0461836414,429279.3996433865,HYDRA,
2015-02-20,610308.6452267512,434939.73553123436,HYDRA,
2015-02-23,611700.6704798116,435931.76980791404,HYDRA,
2015-02-24,615793.7701701347,438848.7392966072,HYDRA,
2015-02-25,613098.493870026,436927.9361581929,HYDRA,
2015-02-26,611677.2876598336,435915.1059156084,HYDRA,
2015-02-27,607609.4143480505,433016.1141411364,HYDRA,
2015-03-02,613733.5764909417,437380.53120062256,HYDRA,
2015-03-03,612157.2969318955,436257.1871026865,HYDRA,
2015-03-04,608063.4069598555,433339.6544154811,HYDRA,
2015-03-05,607126.2444075784,432671.7804867319,HYDRA,
2015-03-06,601918.9025334712,428960.7403183538,HYDRA,
2015-03-09,606554.8737584588,432264.5901233608,HYDRA,
2015-03-10,598752.1357691833,426703.92696707515,HYDRA,
2015-03-11,599336.9455161197,427120.6947757207,HYDRA,
2015-03-12,605397.0557003752,431439.4648627001,HYDRA,
2015-03-13,601323.978389954,428536.76443063474,HYDRA,
2015-03-16,605721.4563800304,431670.65075023234,HYDRA,
2015-03-17,603828.9551780841,430321.9495992577,HYDRA,
2015-03-18,608126.8387998996,433384.8594571411,HYDRA,
2015-03-19,606576.3771663198,432279.91464252194,HYDRA,
2015-03-20,610896.1654534673,435358.4349778595,HYDRA,
2015-03-23,611009.5771478083,435439.2584312525,HYDRA,
2015-03-24,611663.7608470931,435905.46595982206,HYDRA,
2015-03-25,606070.3824486048,431919.3147879658,HYDRA,
2015-03-26,603648.1288510278,430193.08274560585,HYDRA,
2015-03-27,607828.2316892068,433172.0554951324,HYDRA,
2015-03-30,612349.4954214607,436394.15838905884,HYDRA,
2015-03-31,604394.2907956915,430724.83906499227,HYDRA,
2015-04-01,602333.4962679222,429256.2027710411,HYDRA,
2015-04-02,604559.3995368569,430842.5046966002,HYDRA,
2015-04-06,606845.8061018356,432471.9246212012,HYDRA,
2015-04-07,604357.9451480588,430698.9371439025,HYDRA,
2015-04-08,606833.5406186337,432463.1835586885,HYDRA,
2015-04-09,604738.5732077672,430970.19377596915,HYDRA,
2015-04-10,607205.4673809458,432728.239164409,HYDRA,
2015-04-13,604259.0669660332,430628.4710761574,HYDRA,
2015-04-14,605138.4589742939,431255.17451628164,HYDRA,
2015-04-15,601943.2893885465,428978.1197416666,HYDRA,
2015-04-16,604767.0863496462,430990.51381974545,HYDRA,
2015-04-17,597564.0855392149,425857.25658666744,HYDRA,
2015-04-20,600064.6694545926,427639.3111509182,HYDRA,
2015-04-21,602220.7866701944,429175.87967057223,HYDRA,
2015-04-22,601598.7548850988,428732.5853764189,HYDRA,
2015-04-23,603633.5233254649,430182.6740393304,HYDRA,
2015-04-24,604284.1161106812,430646.3224836931,HYDRA,
2015-04-27,598781.2919408743,426724.70526950224,HYDRA,
2015-04-28,599468.3671224819,427214.35308969236,HYDRA,
2015-04-29,593678.5066847013,423088.17793673277,HYDRA,
2015-04-30,586361.0993281382,417873.38826378714,HYDRA,
2015-05-01,597143.1755489077,425557.29282030347,HYDRA,
2015-05-04,598890.628653076,426802.6246649766,HYDRA,
2015-05-05,591519.5966383781,421549.6190912577,HYDRA,
2015-05-06,592176.5695986156,422017.81440163334,HYDRA,
2015-05-07,595650.9415259933,424493.8442253127,HYDRA,
2015-05-08,603738.1047362336,430257.20454368566,HYDRA,
2015-05-11,604847.4600747667,431047.7925868428,HYDRA,
2015-05-12,602656.755510097,429486.5752070194,HYDRA,
2015-05-13,603293.1945543719,429940.1369118447,HYDRA,
2015-05-14,610444.9532749179,435036.87619421515,HYDRA,
2015-05-15,613253.7352725139,437038.5697778697,HYDRA,
2015-05-18,615661.4786570326,438754.4610389226,HYDRA,
2015-05-19,614749.9730733347,438104.8716866998,HYDRA,
2015-05-20,614201.109012306,437713.7207642715,HYDRA,
2015-05-21,617628.9490180821,440156.589363981,HYDRA,
2015-05-22,616371.6152238736,439260.54367922037,HYDRA,
2015-05-26,609820.0501179373,434591.5356014585,HYDRA,
2015-05-27,615584.1898332057,438699.3807433088,HYDRA,
2015-05-28,614763.2764278293,438114.35239376646,HYDRA,
2015-05-29,614242.0758526104,437742.916003151,HYDRA,
2015-06-01,620375.8899959342,442114.21161261067,HYDRA,
2015-06-02,616579.2150870063,439408.4908372256,HYDRA,
2015-06-03,618117.9529086372,440505.08061426104,HYDRA,
2015-06-04,617427.2714539422,440012.8627641767,HYDRA,
2015-06-05,619325.4657926365,441365.621159647,HYDRA,
2015-06-08,616875.0452908594,439619.31582165323,HYDRA,
2015-06-09,616152.5789727927,439104.44631789025,HYDRA,
2015-06-10,621076.9101545645,442613.7973956098,HYDRA,
2015-06-11,621417.3407694624,442856.4071026301,HYDRA,
2015-06-12,616648.8706661438,439458.1312599941,HYDRA,
2015-06-15,617949.3855189056,440384.9501581673,HYDRA,
2015-06-16,618323.5871207203,440651.6269404832,HYDRA,
2015-06-17,621188.6094391156,442693.40049096436,HYDRA,
2015-06-18,626813.9615422738,446702.33789526514,HYDRA,
2015-06-19,626777.6871889003,446676.48678241234,HYDRA,
2015-06-22,631483.9839422667,450030.45445311465,HYDRA,
2015-06-23,633162.6538997561,451226.767618699,HYDRA,
2015-06-24,627762.3379409432,447378.20343190373,HYDRA,
2015-06-25,629002.9639295613,448262.34220923047,HYDRA,
2015-06-26,631255.4445082556,449867.5845974036,HYDRA,
2015-06-29,617641.4244518403,440165.48004888586,HYDRA,
2015-06-30,618679.071387396,440904.96471333405,HYDRA,
2015-07-01,622522.568342643,443644.05347162805,HYDRA,
2015-07-02,623699.1698799399,444482.5648796836,HYDRA,
2015-07-06,623274.0777685149,444179.62070223235,HYDRA,
2015-07-07,627235.4512078603,447002.7147703316,HYDRA,
2015-07-08,620799.8308290509,442416.3353253889,HYDRA,
2015-07-09,622364.8487366016,443531.6537468719,HYDRA,
2015-07-10,632997.1049017886,451108.788235715,HYDRA,
2015-07-13,638633.3250997488,455125.4708461765,HYDRA,
2015-07-14,641416.3195886065,457108.78682315885,HYDRA,
2015-07-15,640297.9908895134,456311.80386637995,HYDRA,
2015-07-16,644563.8750584184,459351.9091421967,HYDRA,
2015-07-17,644894.6116694917,459587.6103653005,HYDRA,
2015-07-20,647918.5288301046,461742.6211789138,HYDRA,
2015-07-21,643055.7970278615,458277.1692300213,HYDRA,
2015-07-22,643489.1662752281,458586.0121528788,HYDRA,
2015-07-23,643238.175652952,458407.14233720873,HYDRA,
2015-07-24,632655.1859048083,450865.1178252059,HYDRA,
2015-07-27,632863.9817580542,451013.9173119919,HYDRA,
2015-07-28,642933.8151068431,458190.23815853446,HYDRA,
2015-07-29,643832.6039592659,458830.76486388023,HYDRA,
2015-07-30,642312.5568128397,457747.49509696424,HYDRA,
2015-07-31,642849.2339234578,458129.96092369553,HYDRA,
2015-08-03,641250.3834728777,456990.53155862243,HYDRA,
2015-08-04,644754.0856297575,459487.4637279633,HYDRA,
2015-08-05,648574.8810455468,462210.3741121754,HYDRA,
2015-08-06,641710.8064282952,457318.65445189615,HYDRA,
2015-08-07,641299.7464251216,457025.7103317921,HYDRA,
2015-08-10,645660.4583470258,460133.39511534333,HYDRA,
2015-08-11,638283.184303099,454875.94112595276,HYDRA,
2015-08-12,639594.5172144074,455810.46957168035,HYDRA,
2015-08-13,639312.0384308002,455609.15954863507,HYDRA,
2015-08-14,640525.1196453191,456473.66839468747,HYDRA,
2015-08-17,644632.7413302183,459400.9870608497,HYDRA,
2015-08-18,641441.1052178409,457126.450435019,HYDRA,
2015-08-19,639455.8058258472,455711.6161552535,HYDRA,
2015-08-20,631484.2544704042,450030.6472464453,HYDRA,
2015-08-21,615610.9578035553,438718.4570812166,HYDRA,
2015-08-24,591396.8384790202,421462.13482934656,HYDRA,
2015-08-25,588165.3060615881,419159.16588733473,HYDRA,
2015-08-26,599067.020093746,426928.330973014,HYDRA,
2015-08-27,605925.0019402115,431815.70858745277,HYDRA,
2015-08-28,605732.4131964557,431678.45918433426,HYDRA,
2015-08-31,603248.7563482188,429908.4677854394,HYDRA,
2015-09-01,594526.3141930731,423692.3725132906,HYDRA,
2015-09-02,600702.619559222,428093.9497210244,HYDRA,
2015-09-03,598247.9184494424,426344.5937847356,HYDRA,
2015-09-04,593003.3606310529,422607.0314736838,HYDRA,
2015-09-08,606724.8127600823,432385.6980660392,HYDRA,
2015-09-09,601402.3908334979,428592.6454798773,HYDRA,
2015-09-10,602012.8167377082,429027.6687806533,HYDRA,
2015-09-11,605263.7538900302,431344.46661125624,HYDRA,
2015-09-14,605536.8684037916,431539.10313707666,HYDRA,
2015-09-15,609556.3025965053,434403.5745130549,HYDRA,
2015-09-16,613986.6681721272,437560.89834721386,HYDRA,
2015-09-17,622361.1434257411,443529.0131371762,HYDRA,
2015-09-18,619933.1607742289,441798.69825374405,HYDRA,
2015-09-21,613600.5129430539,437285.7027481988,HYDRA,
2015-09-22,612441.1947795323,436459.50842933694,HYDRA,
2015-09-23,613884.6435321339,437488.1899392903,HYDRA,
2015-09-24,610616.3821174882,435159.04588004993,HYDRA,
2015-09-25,608195.004777573,433433.4383074213,HYDRA,
2015-09-28,598161.957692743,426283.3333895611,HYDRA,
2015-09-29,598652.2343639819,426632.73169383465,HYDRA,
2015-09-30,609715.5497965945,434517.0628859176,HYDRA,
2015-10-01,614528.2969068288,437946.89297545573,HYDRA,
2015-10-02,621236.8686906294,442727.7927058773,HYDRA,
2015-10-05,617932.2953236264,440372.7707386662,HYDRA,
2015-10-06,612554.0688101329,436539.94871377613,HYDRA,
2015-10-07,609952.8983494758,434686.2106075274,HYDRA,
2015-10-08,611989.5569817442,436137.646325855,HYDRA,
2015-10-09,615740.3801644499,438810.6906221623,HYDRA,
2015-10-12,606956.4045123085,432550.7431727276,HYDRA,
2015-10-13,606685.5100285136,432357.6887631921,HYDRA,
2015-10-14,606043.2228707799,431899.9593688854,HYDRA,
2015-10-15,610366.7468437166,434981.1419607744,HYDRA,
2015-10-16,613155.5465624123,436968.5950659953,HYDRA,
2015-10-19,617041.0181709881,439737.59728653607,HYDRA,
2015-10-20,614271.8103298859,437764.10643815965,HYDRA,
2015-10-21,612655.041529435,436611.9074647664,HYDRA,
2015-10-22,614858.4198677458,438182.1568774781,HYDRA,
2015-10-23,614348.1199266454,437818.48888234206,HYDRA,
2015-10-26,616990.8483495116,439701.8434936719,HYDRA,
2015-10-27,614176.8555810885,437696.4364261871,HYDRA,
2015-10-28,614882.2436798917,438199.1350452217,HYDRA,
2015-10-29,615189.3885585411,438418.0234934427,HYDRA,
2015-10-30,614857.6368550567,438181.5988592776,HYDRA,
2015-11-02,612927.4889025686,436806.0685492335,HYDRA,
2015-11-03,617158.9521199383,439821.64354897663,HYDRA,
2015-11-04,615825.3488474622,438871.24401069246,HYDRA,
2015-11-05,618432.5721796232,440729.29572834366,HYDRA,
2015-11-06,619235.9127474871,441301.80070080457,HYDRA,
2015-11-09,615301.2522890368,438497.7437820831,HYDRA,
2015-11-10,617554.5715887037,440103.5838892643,HYDRA,
2015-11-11,614433.4000676861,437879.26423310966,HYDRA,
2015-11-12,611857.4864909435,436043.5255809012,HYDRA,
2015-11-13,603060.1367395757,429774.0470077867,HYDRA,
2015-11-16,608705.0696527272,433796.9387815473,HYDRA,
2015-11-17,611844.3667187411,436034.17570474173,HYDRA,
2015-11-18,617491.6942787722,440058.77403646876,HYDRA,
2015-11-19,618558.9390792695,440819.3517784126,HYDRA,
2015-11-20,628208.5831362188,447696.22246822686,HYDRA,
2015-11-23,629222.7271527179,448418.95765111584,HYDRA,
2015-11-24,627359.028343179,447090.7826798609,HYDRA,
2015-11-25,625971.4212976674,446101.8970625322,HYDRA,
2015-11-27,628129.2408060052,447639.6787302519,HYDRA,
2015-11-30,625557.9880880243,445807.2616640852,HYDRA,
2015-12-01,629491.6854542582,448610.63222996343,HYDRA,
2015-12-02,627841.8922672586,447434.89825003885,HYDRA,
2015-12-03,625508.325895163,445771.8696354815,HYDRA,
2015-12-04,634925.6871225906,452483.2027186589,HYDRA,
2015-12-07,633080.6519437097,451168.32848408184,HYDRA,
2015-12-08,632698.933909474,450896.2950758114,HYDRA,
2015-12-09,627214.8648906369,446988.0438207405,HYDRA,
2015-12-10,627224.9330542614,446995.2189516491,HYDRA,
2015-12-11,620929.7742213542,442508.94018216763,HYDRA,
2015-12-14,623179.8114555702,444112.441307769,HYDRA,
2015-12-15,626662.1789703858,446594.1692298005,HYDRA,
2015-12-16,631235.4847270899,449853.36015210074,HYDRA,
2015-12-17,629650.7729266597,448724.0067720314,HYDRA,
2015-12-18,625336.9272093192,445649.7214409994,HYDRA,
2015-12-21,628619.6643471156,447989.18170212884,HYDRA,
2015-12-22,630751.6911556061,449508.58206370467,HYDRA,
2015-12-23,635088.8604672927,452599.48907957744,HYDRA,
2015-12-24,635189.7504595947,452671.38887472654,HYDRA,
2015-12-28,634929.8865793243,452486.1954840661,HYDRA,
2015-12-29,638657.826611121,455142.9319799149,HYDRA,
2015-12-30,636089.7872142016,453312.8049042696,HYDRA,
2015-12-31,631563.8010008583,450087.3365088183,HYDRA,
2016-01-04,625078.5858187496,445465.6130608054,HYDRA,
2016-01-05,625366.8599643921,445671.05317974667,HYDRA,
2016-01-06,628659.7086063315,448017.719458638,HYDRA,
2016-01-07,617173.8205476766,439832.2396139004,HYDRA,
2016-01-08,616547.3031288512,439385.7486087658,HYDRA,
2016-01-11,621642.9429321331,443017.18369613605,HYDRA,
2016-01-12,622301.2957430622,443486.3623645217,HYDRA,
2016-01-13,609576.7119240374,434418.1193299906,HYDRA,
2016-01-14,616127.6861009325,439086.70627899584,HYDRA,
2016-01-15,609511.3794546493,434371.5597946153,HYDRA,
2016-01-19,611450.5942962745,435753.55167192407,HYDRA,
2016-01-20,607253.0110997459,432762.1214510885,HYDRA,
2016-01-21,601196.8897058092,428446.1939969637,HYDRA,
2016-01-22,614277.5422136355,437768.1912959143,HYDRA,
2016-01-25,611774.3757058777,435984.2962333262,HYDRA,
2016-01-26,613997.1568551601,437568.37316353834,HYDRA,
2016-01-27,609210.903348417,434157.42388289224,HYDRA,
2016-01-28,613002.5163652891,436859.5372737036,HYDRA,
2016-01-29,622147.4316445227,443376.7102879047,HYDRA,
2016-02-01,624716.3589080188,445207.47010643693,HYDRA,
2016-02-02,617352.3205502369,439959.44859989977,HYDRA,
2016-02-03,606177.1422800584,431995.39775552746,HYDRA,
2016-02-04,606463.9441201441,432199.7886280022,HYDRA,
2016-02-05,591582.1281066414,421594.18247812946,HYDRA,
2016-02-08,586580.2981901236,418029.6015106517,HYDRA,
2016-02-09,588227.587486149,419203.5510792188,HYDRA,
2016-02-10,589338.2974285629,419995.10448811064,HYDRA,
2016-02-11,589553.1214348307,420148.1999705401,HYDRA,
2016-02-12,595926.7208568905,424690.37984738394,HYDRA,
2016-02-16,599091.1712352907,426945.5424138125,HYDRA,
2016-02-17,600516.9457221527,427961.6282633134,HYDRA,
2016-02-18,600036.7149403344,427619.3892161172,HYDRA,
2016-02-19,597935.030306306,426121.6123682163,HYDRA,
2016-02-22,600238.3086797686,427763.05607779446,HYDRA,
2016-02-23,599025.6374290129,426898.8393946209,HYDRA,
2016-02-24,600487.16012415,427940.401396843,HYDRA,
2016-02-25,602921.1369330967,429674.98804878065,HYDRA,
2016-02-26,601670.628120291,428783.80622369103,HYDRA,
2016-02-29,601234.9917499672,428473.34762347565,HYDRA,
2016-03-01,604638.6207671032,430898.9621320323,HYDRA,
2016-03-02,606369.9180472621,432132.7804419114,HYDRA,
2016-03-03,604918.1457801496,431098.1671346153,HYDRA,
2016-03-04,605593.9697399219,431579.79671110574,HYDRA,
2016-03-07,605351.6555901398,431407.1102301818,HYDRA,
2016-03-08,600967.1054494006,428282.4370118825,HYDRA,
2016-03-09,606379.5940168207,432139.6760736114,HYDRA,
2016-03-10,608792.2095753436,433859.03951564926,HYDRA,
2016-03-11,615133.0514849056,438377.8745751881,HYDRA,
2016-03-14,613447.8791751477,437176.92747331905,HYDRA,
2016-03-15,612554.279665974,436540.0989813247,HYDRA,
2016-03-16,614759.9725005936,438111.99783226784,HYDRA,
2016-03-17,620234.4947237584,442013.4455121028,HYDRA,
2016-03-18,619625.8075086639,441579.66129746806,HYDRA,
2016-03-21,621425.542364943,442862.2520137204,HYDRA,
2016-03-22,621693.4779443075,443053.19774411374,HYDRA,
2016-03-23,617640.1312415228,440164.5584356036,HYDRA,
2016-03-24,618234.4301443817,440588.08874220756,HYDRA,
2016-03-28,619069.7378589977,441183.3752735777,HYDRA,
2016-03-29,622662.4727266207,443743.7570826495,HYDRA,
2016-03-30,627321.2687115596,447063.87307548535,HYDRA,
2016-03-31,624209.2590562158,444846.08267213457,HYDRA,
2016-04-01,628723.296413583,448063.0356511669,HYDRA,
2016-04-04,626656.3243673828,446589.9969155109,HYDRA,
2016-04-05,624321.8651837324,444926.3320340014,HYDRA,
2016-04-06,628002.2341292148,447549.1667395638,HYDRA,
2016-04-07,623442.6648578949,444299.7651973861,HYDRA,
2016-04-08,624920.3091795067,445352.81636334537,HYDRA,
2016-04-11,624320.0780632794,444925.05843300745,HYDRA,
2016-04-12,624780.0969473472,445252.8933626626,HYDRA,
2016-04-13,630510.6300357636,449336.7885613006,HYDRA,
2016-04-14,630531.2185819227,449351.46109935397,HYDRA,
2016-04-15,626863.2863101659,446737.489456151,HYDRA,
2016-04-18,629784.9647005955,448819.6392608103,HYDRA,
2016-04-19,627235.1415930182,447002.49412165035,HYDRA,
2016-04-20,625219.4581293984,445566.00646997086,HYDRA,
2016-04-21,618400.080452061,440706.1403241018,HYDRA,
2016-04-22,619427.1073202002,441438.0565404384,HYDRA,
2016-04-25,618205.38392472,440567.388797685,HYDRA,
2016-04-26,621010.2832673267,442566.3153863978,HYDRA,
2016-04-27,624103.852759511,444770.96430838417,HYDRA,
2016-04-28,620097.4960266133,441915.81265441584,HYDRA,
2016-04-29,618780.2985110981,440977.1047669867,HYDRA,
2016-05-02,622343.3324278856,443516.3200338466,HYDRA,
2016-05-03,620759.5963206654,442387.66198678635,HYDRA,
2016-05-04,618447.1568191419,440739.689550068,HYDRA,
2016-05-05,617717.0418048208,440219.3691618188,HYDRA,
2016-05-06,619708.8201063442,441638.82067127526,HYDRA,
2016-05-09,617242.2075338003,439880.9759670409,HYDRA,
2016-05-10,622464.8190062236,443602.8980967106,HYDRA,
2016-05-11,620697.101028984,442343.12438134936,HYDRA,
2016-05-12,624035.3399052187,444722.138254617,HYDRA,
2016-05-13,618730.62860541,440941.7072417954,HYDRA,
2016-05-16,622713.450344989,443780.08655630914,HYDRA,
2016-05-17,620309.1577313214,442066.6545056461,HYDRA,
2016-05-18,616451.9406916155,439317.7880554372,HYDRA,
2016-05-19,615535.0472329147,438664.35900514177,HYDRA,
2016-05-20,615200.3885088798,438425.8626671604,HYDRA,
2016-05-23,614480.3227444702,437912.7039308606,HYDRA,
2016-05-24,619440.6606180553,441447.7153709838,HYDRA,
2016-05-25,623302.3795881548,444199.790146079,HYDRA,
2016-05-26,623891.2147018719,444619.42665399116,HYDRA,
2016-05-27,624476.4484133788,445036.4966032661,HYDRA,
2016-05-31,623433.4908823981,444293.22731445153,HYDRA,
2016-06-01,623075.1802518073,444037.87531816895,HYDRA,
2016-06-02,623722.586606062,444499.2529353845,HYDRA,
2016-06-03,625013.0657205404,445418.9198107428,HYDRA,
2016-06-06,627485.3473841702,447180.80462320254,HYDRA,
2016-06-07,631990.1334742184,450391.1646368681,HYDRA,
2016-06-08,632169.561387549,450519.0349034641,HYDRA,
2016-06-09,631582.038019475,450100.333218133,HYDRA,
2016-06-10,626749.9099693702,446656.69119765214,HYDRA,
2016-06-13,624732.1203997084,445218.70261818456,HYDRA,
