date,ief_blend,tlt_blend,edv_blend,zroz_blend
2017-10-06,233598.6763458244,241372.67789104817,247578.33585773,245773.0352204841
2017-10-09,234838.6953518098,242663.7415205572,248900.21614714322,247086.68781924606
2017-10-10,236588.6688388591,244478.0277436251,250773.24131997456,248940.2412949443
2017-10-11,237048.68667143895,244957.31379676558,251268.5050579793,249432.02674856194
2017-10-12,236598.1918457395,244508.05583585345,250810.762347606,248992.54164891006
2017-10-13,237848.51969401698,245818.8775841478,252173.02703494026,250341.49174533528
2017-10-16,237841.10551568936,245815.97940213492,252170.26414253673,250331.92017511668
2017-10-17,236810.32898197894,244758.73549376786,251092.87289329863,249276.56702873396
2017-10-18,237735.19902988282,245694.7792887025,252038.9803292231,250201.17269767408
2017-10-19,237620.31634620618,245579.60863037425,251923.08974584047,250106.80755980156
2017-10-20,238182.50807328988,246128.8003701655,252469.15086512238,250623.8459028438
2017-10-23,237542.83804704377,245471.8819712268,251795.88637756417,249951.689001176
2017-10-24,239509.09971320373,247488.14043979737,253846.5521522364,251996.3088321458
2017-10-25,236643.75415416528,244512.85130052845,250784.82775553886,248956.57058509716
2017-10-26,236622.79550968244,244478.3214164998,250751.2992362962,248914.822018879
2017-10-27,236350.13197153824,244213.1995781845,250486.50516223058,248654.18528654624
2017-10-30,236200.2666685632,244087.57809760465,250367.00274042579,248562.76836005034
2017-10-31,237494.51054479534,245429.82905858706,251748.6092701819,249934.4543132914
2017-11-01,237954.73640736152,245924.32114806748,252271.3350531991,250440.71858328217
2017-11-02,238118.15010153988,246108.40369409282,252471.77722710714,250641.2690904797
2017-11-03,237829.82067342487,245815.8768951815,252178.86180723863,250348.5055974659
2017-11-06,238918.58099910012,246953.57974272087,253348.76062107747,251516.02899820803
2017-11-07,238514.27145892938,246554.57066833854,252949.9231908878,251124.5352896915
2017-11-08,238710.14257802966,246752.16314086356,253147.8377188917,251320.50396053944
2017-11-09,237058.61492261398,245032.79062479592,251381.85595783556,249559.15321036978
2017-11-10,238284.2763493657,246250.6580813656,252604.01769645128,250777.54365298216
2017-11-13,239010.68612902463,247013.99948283343,253391.14342271734,251565.97938995573
2017-11-14,239022.07887071386,247052.1379322099,253453.02029714664,251607.03387297585
2017-11-15,237624.57511522723,245643.6328890846,252030.67415271443,250212.0341152521
2017-11-16,239555.99018919375,247610.00349596335,254030.92924051988,252185.37265565418
2017-11-17,239132.45197706905,247202.39601891887,253627.57300036115,251794.36992898872
2017-11-20,239626.2759860858,247718.8458030672,254156.92261747434,252323.2476239117
2017-11-21,240951.54872312676,249103.62472483632,255590.76577349292,253749.8798356086
2017-11-22,241462.01787089143,249631.5059248237,256141.6453178721,254297.35265358008
2017-11-24,242222.59740221035,250408.29846579794,256932.56327934033,255086.2553553397
2017-11-27,240484.87322161568,248601.44434706515,255066.40128981194,253225.36828737223
2017-11-28,241206.2634778586,249352.9232689622,255841.14786591454,254002.19548591948
2017-11-29,237868.55258629404,245869.25274630685,252251.65212891507,250433.9663474664
2017-11-30,239335.4322839495,247371.80143899657,253773.2900656017,251941.90068218415
2017-12-01,238374.55310641375,246427.13719389806,252850.5443883661,251024.38025682987
2017-12-04,235129.56669549496,243077.19450209668,249420.06968481533,247624.58189396205
2017-12-05,235440.60022346923,243424.38782349366,249780.24622757977,247991.06912604225
2017-12-06,236387.12223173957,244411.41670089724,250811.88120007256,249024.65163517915
2017-12-07,237726.9163738489,245759.76805618504,252167.54942544026,250366.415357784
2017-12-08,237602.87941507009,245636.65880531844,252035.53364283644,250234.29279930601
2017-12-11,238059.91652215,246100.60742552756,252519.82229872482,250709.9241106793
2017-12-12,237891.26942543345,245929.06484850097,252333.78853646707,250542.32291805846
2017-12-13,238906.88316957976,247000.20960007884,253448.04396310903,251634.2196791118
2017-12-14,237783.09480884357,245866.86408356612,252303.92455721393,250499.48708124322
2017-12-15,238697.5905252996,246836.68029652443,253317.01134034476,251516.71406172885
2017-12-18,241377.27114419744,249565.43866288828,256097.35093378625,254264.4465064638
2017-12-19,241306.5591135905,249411.3120658988,255900.20810720368,254075.05139386066
2017-12-20,242866.40952228438,250947.50212658133,257435.68974731202,255589.72511794567
2017-12-21,242962.09040263813,251069.82472950005,257591.95130673412,255742.9765769059
2017-12-22,243509.2019392455,251627.1201987329,258164.91651798983,256313.59240379633
2017-12-26,243420.45178985363,251524.9262329792,258062.63738159317,256222.3518461686
2017-12-27,244878.45956479188,253086.2456953237,259694.0035690921,257839.2153766666
2017-12-28,245156.4328271512,253353.2576007941,259977.2273663417,258121.77795418256
2017-12-29,244365.34924281016,252535.52494609987,259136.78987087338,257301.4219338511
2018-01-02,246070.03192524915,254202.883456707,260827.45499307627,258954.10449698727
2018-01-03,247519.88142594174,255706.5546968331,262368.1269361343,260497.23548977877
2018-01-04,248607.21414641078,256804.6053483996,263504.81973117625,261620.596367428
2018-01-05,249913.4981481969,258129.52769033686,264854.75058827084,262953.45884900447
2018-01-08,249547.91144520685,257747.6112381914,264455.16039267223,262558.4874644153
2018-01-09,248447.77563184,256535.52536715334,263185.9192428543,261286.3293639426
2018-01-10,248612.49974157207,256696.18311114784,263336.40819698194,261440.59358940224
2018-01-11,250441.63050896826,258584.2433733719,265283.25865911564,263381.1563419783
2018-01-12,251917.0048811833,260070.82322578476,266832.43609773513,264897.66313343187
2018-01-16,251197.51042982243,259359.42503760016,266112.8381328127,264206.02521449124
2018-01-17,253264.67101560946,261476.59673576488,268285.64464774245,266356.5707507754
2018-01-18,252765.7308837719,260961.47882719664,267687.456730124,265757.56773308537
2018-01-19,255005.27748683648,263273.64112623426,270059.2123170339,268064.1958113309
2018-01-22,255436.31914677433,263718.65900353994,270499.126610938,268495.7819888267
2018-01-23,255245.27330937394,263521.41864157526,270308.66745932255,268304.05222981086
2018-01-24,255934.0168131769,264232.49416062055,271038.0574155808,268953.8012830627
2018-01-25,255813.85700445613,264172.86493515974,270999.32074592117,268913.16825523885
2018-01-26,256887.22416947168,265281.305589743,272065.02385673067,269971.5101233697
2018-01-29,254954.21136646983,263285.1294009119,270017.80186636373,267940.04130587046
2018-01-30,252861.3074672389,261123.83749292832,267801.2418520811,265740.53750397754
2018-01-31,254174.86814680332,262480.3202575843,269192.41231132974,267121.003042687
2018-02-01,255051.498962179,263385.5959791579,270120.8375550133,268042.2841449793
2018-02-02,250967.16809924663,259167.80497268736,265795.1900758323,263749.9220998279
2018-02-05,245191.8305325839,253203.75170044275,259678.62527610455,257680.42366764604
2018-02-06,249407.84035250713,257557.52442317875,264143.7317676633,262111.17160172292
2018-02-07,247644.6549207115,255736.72490753222,262276.37114622246,260258.18013751775
2018-02-08,241000.79196256172,248875.7661915216,255239.96542361868,253275.9188683426
2018-02-09,244070.21443069575,252045.4855202489,258490.7401545113,256501.67920581295
2018-02-12,246990.58060142896,255061.27796799297,261583.65181829556,259570.79121702735
2018-02-13,247819.87775344972,255917.67334507403,262461.9467595029,260442.32776461507
2018-02-14,251970.96587813887,260204.4029825477,266858.29575399356,264804.8472838349
2018-02-15,253938.9712971949,262236.71521085245,268942.57784710545,266873.09103021526
2018-02-16,254784.1864151375,263109.54869144654,269837.7312435835,267761.3563089102
2018-02-20,250504.23152655785,258689.74142240704,265304.9015840635,263263.4063300219
2018-02-21,249366.84522081996,257515.18972906558,264100.314499574,262068.08842526257
2018-02-22,250550.2459077476,258737.25937569328,265353.6346565493,263311.76440628414
2018-02-23,251815.45094262293,260043.80642012326,266693.59244974004,264641.4113553891
2018-02-26,254756.9243157114,263081.3957720001,269808.85840354743,267732.7056425526
2018-02-27,252864.0441004316,261126.66354871466,267804.14017517696,265743.4135247608
2018-02-28,251079.2482056531,259283.5474236959,265913.8922686794,263867.71089091763
2018-03-01,248733.9836207978,256861.6486584488,263430.0612128848,261402.99267202115
2018-03-02,248838.50949581983,256969.5900349941,263540.7628438182,261512.84246473815
2018-03-05,250298.55720445243,258477.34645854376,265087.0753004432,263047.25619833695
2018-03-06,251833.7943658587,260062.749235519,266713.01966686366,264660.6890819783
2018-03-07,250065.05654866592,258236.21590398476,264839.77860559005,262801.8624273494
2018-03-08,249932.560299476,258099.39018957067,264699.4540125188,262662.6176182892
2018-03-09,252666.5580489164,260922.72441647053,267594.9859539401,265535.8687247879
2018-03-12,252556.4089427254,260808.97606329972,267478.328851585,265420.10928741895
2018-03-13,251542.17408817486,259761.59993449587,266404.1694386685,264354.215426064
2018-03-14,251213.71052415535,259422.4034509671,266056.299093345,264009.02190900396
2018-03-15,250508.91205651488,258694.57489398925,265309.8586561737,263268.32525794744
2018-03-16,250243.9793256855,258420.985185684,265029.27276885853,262989.89845157607
2018-03-19,247992.78642439115,256096.23200295758,262645.0714821776,260624.04336047
2018-03-20,249055.6142803722,257193.78896462955,263770.69494176353,261741.00525769184
2018-03-21,249500.95766358275,257653.68444801067,264242.35077661223,262209.03174704924
2018-03-22,243422.07229962532,251376.16460990012,257804.30350931667,255820.52462342614
2018-03-23,241327.3208877413,249212.964819692,255585.78682484283,253619.0792077277
2018-03-26,246121.90615651038,254164.2186003055,260663.65303538754,258657.87173471967
2018-03-27,241799.45401612113,249700.52543355164,256085.81523712177,254115.25995030865
2018-03-28,240721.75771891017,248587.61418746822,254944.44485656294,252982.6723031298
2018-03-29,245016.4104051012,253022.5995213268,259492.84071121278,257496.06869679975
2018-04-02,241041.49520618658,248917.7994597989,255283.07355787334,253318.69528972302
2018-04-03,242523.99319112583,250448.73974789746,256853.16273200046,254876.70278130955
2018-04-04,245355.16205088445,253372.4202613601,259851.60699431424,257852.07430846285
2018-04-05,247295.03524173616,255375.68100899537,261906.09470834676,259890.75294059512
2018-04-06,244379.68960001782,252365.0731417462,258818.50020406945,256826.91717386563
2018-04-09,245316.2288750269,253332.214899822,259810.37350964893,257811.15811142678
2018-04-10,249410.58472207535,257560.35846813532,264146.6382842269,262114.05575292607
2018-04-11,248629.75560738344,256754.01487647698,263319.6750422692,261293.45591218583
2018-04-12,250679.33525322465,258870.56686195143,265490.35105406726,263447.4287845029
2018-04-13,249735.10510372752,257895.4829213404,264490.3324701158,262455.1052456897
2018-04-16,250447.70772093278,258631.37063732182,265245.0381534254,263204.0035426243
2018-04-17,252565.05664389863,260817.90633791726,267487.48748932424,265429.1974503372
2018-04-18,255352.23961369664,263696.1636725745,270439.3470207695,268358.34271156706
2018-04-19,254813.5567338809,263139.87871866766,269868.8368639405,267792.2225745628
2018-04-20,253218.68752966257,261492.89535424468,268179.7371841224,266116.1203514798
2018-04-23,252061.23796724997,260297.6248145602,266953.90143526864,264899.717288749
2018-04-24,250429.3384378744,258612.40111710437,265225.5835485899,263184.6986390691
2018-04-25,250298.15245833728,258476.9284868901,265086.6466405057,263046.8308368958
2018-04-26,253246.93313191188,261522.0639135846,268209.6516357836,266145.80461436306
2018-04-27,252968.00990505694,261234.02655392763,267914.24864478695,265852.674720473
2018-04-30,251712.71513788038,259937.71360643406,266584.78665272694,264533.44280833617
2018-05-01,251525.90791260288,259744.8022431873,266386.94220029825,264337.1207496072
2018-05-02,250585.35493063272,258773.51562572294,265390.81804384966,263348.6616710584
2018-05-03,252441.00379555687,260689.79992205076,267356.10516288615,265298.82609804365
2018-05-04,254734.4198465097,263058.15594374173,269785.02429124364,267709.0549314108
2018-05-07,255085.88320661045,263421.1037677759,270157.2533414026,268078.41971545643
2018-05-08,254854.06685225872,263181.7125511114,269911.74046243017,267834.79603406094
2018-05-09,256259.35394564082,264632.9189941959,271400.0568542735,269311.65997692075
2018-05-10,257572.03714628576,265988.4956073134,272790.2979900654,270691.2033432265
2018-05-11,257203.61679947248,265608.03670779266,272400.1100748465,270304.0178858301
2018-05-14,257406.67587894018,265817.7309729987,272615.1665981061,270517.4195701894
2018-05-15,254504.5021075292,262820.7253818592,269541.52220450866,267467.42656940327
2018-05-16,254951.26474821687,263282.0864985653,270014.68115155224,267936.94460465433
2018-05-17,254704.76517988555,263027.53227725025,269753.617522734,267677.8898349112
2018-05-18,254061.22218895715,262362.9607891642,269072.0517510385,267001.5686451286
2018-05-21,255758.07851367252,264115.2638189238,270869.1643087287,268784.85259755893
2018-05-22,256709.45829142063,265097.73100999824,271876.754946086,269784.689923568
2018-05-23,257951.79809212143,266380.6656727925,273192.49654673814,271090.3070213661
2018-05-24,258280.34433878266,266719.9475407121,273540.4544598843,271435.58743242297
2018-05-25,258022.88384533417,266454.0742336194,273267.7822959856,271165.0134541408
2018-05-29,256593.38787538305,265265.3727098867,272118.0153716667,270030.48824831756
2018-05-30,258983.9895879073,267736.7686391599,274653.25526597037,272407.79333313106
2018-05-31,256505.12831572103,265174.13027693547,272024.4158583991,269823.36159829487
2018-06-01,258079.151613931,266801.3502154964,273693.672029044,271479.1111747099
2018-06-04,257594.15224495754,266299.9595154473,273179.3288231089,270968.92971764214
2018-06-05,258055.2562128903,266776.6472310758,273668.33088848874,271453.9750790775
2018-06-06,259504.5368017893,268274.9085805156,275205.2970622212,272978.5050678681
2018-06-07,258197.3370697919,266923.5299382765,273819.0080400806,271603.4330438351
2018-06-08,258778.07427976737,267523.89409312163,274434.8814978478,272214.323232385
2018-06-11,259092.55780398942,267849.0060921276,274768.39216695336,272545.1353382873
2018-06-12,259123.89048076014,267881.3977069327,274801.6205595076,272578.0948671266
2018-06-13,259162.8794300886,267921.70435029874,274842.9684508174,272619.10819673166
2018-06-14,259748.8573079023,268527.4862897519,275464.3996516861,273235.5111585443
2018-06-15,257595.99196583417,266301.8614126399,273181.27985231485,270970.86496031977
2018-06-18,257435.07928675713,266135.51043164794,273010.6314999113,270801.5973894238
2018-06-19,257136.05178736182,265826.37681860203,272833.9931672617,270625.8915622402
2018-06-20,257478.34044562653,266180.2336707242,273197.17826247134,270986.13732579857
2018-06-21,255853.06042642318,264500.02470812504,271472.67625440244,269275.59206706163
2018-06-22,255191.5587277556,263816.1664992358,270770.79042905866,268579.3867480195
2018-06-25,249725.47047758536,258165.3430351069,264971.00205270195,262965.6667325434
2018-06-26,251478.69940077467,259977.8251399904,266795.8610722076,264811.8501107929
2018-06-27,248591.27187692607,257087.95787225445,263863.99263200245,261967.67106083417
2018-06-28,250106.4346930079,258634.9624804091,265449.6152177945,263525.3303962583
2018-06-29,250009.13696317506,258449.17896909197,265272.4234760259,263337.393183354
2018-07-02,251066.0497002705,259615.97193631055,266463.8306612558,264497.1090752453
2018-07-03,249749.2216494423,258320.93086420587,265157.6169131447,263203.89710666495
2018-07-05,252026.1017787616,260640.6335876519,267541.6830600774,265594.89410217525
2018-07-06,253082.63019302167,261704.95225514358,268655.84094550175,266670.3890333605
2018-07-09,254838.61616616813,263402.87324090156,270380.38621970406,268422.48738931416
2018-07-10,255893.06033007088,264486.2414050587,271486.94500790094,269526.453978162
2018-07-11,252895.0065639263,261607.20747978924,268554.8497283952,266605.3646736397
2018-07-12,254669.25636828784,263379.13150078536,270363.7751925468,268407.27929044986
2018-07-13,255116.47275141225,263852.67369231174,270871.32953987975,268888.78518863174
2018-07-16,254823.850827218,263506.99881941295,270483.29779206554,268509.19790018623
2018-07-17,255398.52687234868,264023.16982478864,270996.5452882208,269012.8336139678
2018-07-18,255411.11410769908,263952.0223649763,270908.9540114697,268938.23940306064
2018-07-19,256335.46893201256,264984.8652433447,271984.1481217863,269999.3974281692
2018-07-20,256122.26041046376,264629.6332112203,271545.8839365537,269588.24740029115
2018-07-23,256329.14700654297,264843.39176523674,271765.2291957941,269806.01134926704
2018-07-24,257343.70498639514,265891.64936553093,272840.8836234972,270873.91113757907
2018-07-25,258601.06790366006,267190.77692701644,274173.9646460158,272197.38167336275
2018-07-26,257924.09891227732,266491.3216918569,273456.22873790667,271484.82008797483
2018-07-27,257213.32911500763,265756.94292115705,272702.6565471658,270736.6805719331
2018-07-30,257389.0333624235,265938.48337169347,272888.941663889,270921.6227165391
2018-07-31,257753.0323708989,266314.57299368776,273274.8606088103,271304.7594833045
2018-08-01,257876.3637819573,266442.00098850357,273405.6190090342,271434.5752162414
2018-08-02,260234.62620594708,268878.59560263855,275905.8954529887,273916.82659405796
2018-08-03,260600.79361646503,269256.9256524514,276294.11338062416,274302.24576964404
2018-08-06,261293.44966438427,269972.589006385,277028.481016201,275031.3191805631
2018-08-07,262350.07956114976,271064.3159869799,278148.740921963,276143.5028758157
2018-08-08,262747.51184352324,271474.94940456044,278570.1064848355,276561.83071773645
2018-08-09,263941.95211686764,272709.06427970354,279836.4756763104,277819.0703633619
2018-08-10,263912.5076935621,272705.4183764332,279867.80693557754,277867.73828648275
2018-08-13,263069.0681708523,271809.63045164605,278911.0518022987,276890.9020423077
2018-08-14,265220.9732383281,274078.805686247,281239.5125354767,279202.49775934214
2018-08-15,263921.16563823645,272781.9300673921,279938.9194179765,277902.83829184336
2018-08-16,264493.6982029854,273376.5499094388,280542.9153352419,278493.8599120602
2018-08-17,264497.44816299464,273392.052915468,280596.9142069914,278500.96898373775
2018-08-20,265201.8611095752,274169.00111593027,281433.0925518893,279379.58012936194
2018-08-21,266224.32923385757,275198.56386322575,282460.3953151038,280417.4019393875
2018-08-22,266712.4279984438,275722.4144708445,283019.15126119123,280930.5566656897
2018-08-23,267268.19215869403,276312.1771061598,283633.5312970675,281567.49018737045
2018-08-24,268126.2207121749,277214.65806004964,284525.80043040426,282489.84909676155
2018-08-27,268849.0304156357,277929.7359313763,285256.5190546085,283200.7194462835
2018-08-28,269446.7793737418,278512.81135776127,285844.1043574223,283761.7983396093
2018-08-29,270949.1557336151,280080.7443982793,287459.93510654866,285385.89762396016
2018-08-30,269889.1232193975,278987.72665442334,286346.0666441316,284287.604533329
2018-08-31,270754.11941929796,279858.59772898303,287222.7692389872,285162.96336271317
2018-09-04,272375.1154428434,281501.485214523,288928.4486986835,286856.4106146934
2018-09-05,271810.4329475391,280887.16823868547,288297.92395845795,286230.40765583114
2018-09-06,272070.86419295636,281171.4645544615,288598.75937947247,286547.1369692316
2018-09-07,272076.56829208764,281221.32592408854,288649.9378638828,286597.9516304371
2018-09-10,273641.3426368855,282857.71993035905,290329.558094243,288265.6315928879
2018-09-11,275587.00653319346,284868.91475990193,292393.8797123568,290315.27813581156
2018-09-12,276207.3928683916,285510.1960171824,293052.1007575034,290968.8199472358
2018-09-13,276820.9771638634,286144.4461386362,293703.10493560485,291615.1961956683
2018-09-14,276234.86787808524,285538.5963989453,293081.25135056116,290997.7633113709
2018-09-17,275899.0377156528,285191.45530866226,292724.94034245773,290643.98528591375
2018-09-18,277320.726011613,286661.0267775488,294233.33132876275,292141.65325747826
2018-09-19,277637.23430777556,286988.19523144135,294569.14211258857,292475.07679289323
2018-09-20,278386.20271148626,287762.3892656177,295363.78689681774,293264.0725194099
2018-09-21,278092.296168956,287458.583803725,295051.9562509381,292954.45864931494
2018-09-24,277803.0174146856,287159.5619963156,294745.03562233696,292649.71989163087
2018-09-25,277822.0953610889,287179.28249749646,294765.2770511184,292669.8174259305
2018-09-26,277631.1789080665,286981.9358828411,294562.7174199427,292468.69777280476
2018-09-27,277935.5051800585,287296.5120158957,294885.6032500315,292789.28823680675
2018-09-28,278624.9770570039,288009.2056505256,295617.123068722,293515.6077474406
2018-10-01,278830.7520960111,288221.9112957738,295835.44744750956,293732.380078017
2018-10-02,278714.5943399963,288101.8412884351,295712.20572662033,293610.01447134605
2018-10-03,278908.11519235803,288301.88001990214,295917.5285883151,293813.8777114358
2018-10-04,277146.201709821,286480.6244099766,294048.16353603185,291957.8018057948
2018-10-05,277066.65814663074,286398.40177979093,293963.76895103336,291874.00717424817
2018-10-08,277811.2544933256,287168.0765038843,294753.77504518325,292658.39718671265
2018-10-09,278070.75744117185,287436.31964081555,295029.10396824125,292931.7688214235
2018-10-10,271736.0430124958,280888.24886160233,288308.06239240285,286258.5065206825
2018-10-11,270507.11450410524,279617.92942634784,287004.186788913,284963.9000506221
2018-10-12,277654.0921714866,287005.6208764342,294587.0280653267,292492.8355960152
2018-10-15,276029.0984140654,285325.89651645266,292862.9328867555,290780.9968537272
2018-10-16,282161.00266476074,291664.3263694466,299368.79575902974,297240.6101367953
2018-10-17,282154.89104984415,291658.00891228265,299362.31142285134,297234.1718971748
2018-10-18,280688.2941526792,290142.0162980398,297806.27305177343,295689.195261775
2018-10-19,279560.8326612033,288976.5813395827,296610.05250470917,294501.4785381063
2018-10-22,279345.0029847316,288753.48241165094,296381.06029910955,294274.1142173313
2018-10-23,277360.2237944597,286701.85486547824,294275.2379125014,292183.26193111314
2018-10-24,272905.8449884791,282097.4503532634,289549.20558908593,287490.8265429274
2018-10-25,274063.3431403568,283293.9336218687,290777.2946040397,288710.1851844372
2018-10-26,273194.16546889575,282438.4296779914,289899.1920652971,287838.32499701605
2018-10-29,273110.8170494445,282355.0546318358,289813.6146226436,287753.35591664223
2018-10-30,273364.75592421147,282617.58881350094,290083.0837853246,288020.9094474812
2018-10-31,274592.0856992493,283886.4611687814,291385.4740834478,289314.0411710761
2018-11-01,277163.75865674025,286545.1799491368,294114.4243443334,292023.59157201875
2018-11-02,278743.3537463748,288178.24107299995,295790.6236524124,293687.87493121467
2018-11-05,278441.2056456172,287865.8658825261,295469.9969039813,293369.52748926374
2018-11-06,279928.55564100895,289403.5596060576,297048.3096307724,294936.6201340017
2018-11-07,283215.53108889237,292801.7923900509,300536.3085537682,298399.82318894635
2018-11-08,283173.1642567141,292757.991528029,300491.3506685173,298355.1849052249
2018-11-09,281782.75477648113,291320.51955605386,299015.90710452636,296890.23013573687
2018-11-12,279920.95150070684,289395.6980812977,297040.2404396255,294928.608306003
2018-11-13,278503.1525381619,287929.90954955353,295535.7323187736,293434.79559695313
2018-11-14,277752.0668667454,287153.40117805393,294738.71206276125,292643.44128566684
2018-11-15,277518.2406123158,286891.6994476856,294470.09734102397,292376.7361216284
2018-11-16,277387.62881450227,286668.48842521897,294240.9900798523,292149.2575632009
2018-11-19,276832.5058116233,286052.2707255734,293608.49465963896,291521.25849557505
2018-11-20,272320.1961196415,281395.32179923914,288828.52993326355,286775.2741049914
2018-11-21,273369.80581521575,282485.4827944794,289947.4881150576,287886.2777145384
2018-11-23,274574.0272094632,283713.1210527974,291207.5550954632,289137.38699304336
2018-11-26,276965.56729827874,286206.65521694603,293766.95730003587,291678.5946394308
2018-11-27,278219.18284588365,287473.81810516235,295067.59297460696,292969.9842129333
2018-11-28,280659.5523906903,290327.74974222045,297996.91274435644,295878.47971407085
2018-11-29,280508.8733073844,290097.36487232463,297760.4421347336,295643.6901525687
2018-11-30,280816.54892167315,290475.4056161769,298148.46902730444,296028.9585971466
2018-12-03,282784.68575025024,292671.81104294147,300402.89367975993,298267.3567491795
2018-12-04,287677.3453141784,298090.3539151657,306249.89596086263,303290.1604585685
2018-12-06,286370.89358272194,296754.44027346437,304907.0938981381,301880.282931419
2018-12-07,285901.8045033079,296236.745763234,304373.87405035004,301327.91162519326
2018-12-10,287817.06178319064,298326.5422685923,306602.34496071783,303585.73862559267
2018-12-11,287935.26936305006,298519.44563939783,306838.94205126556,303834.05774917576
2018-12-12,288697.0617969112,299257.5863772823,307552.0492185583,304547.1260425688
2018-12-13,289861.97455717385,300376.75723641773,308666.91428973695,305758.1327192975
2018-12-14,288662.7004693853,299191.3600467409,307477.3487997879,304638.8208830395
2018-12-17,286574.3330452283,297113.55445938034,305423.7299098312,302620.59637011186
2018-12-18,286478.7774191175,297119.17688549566,305517.307545772,302685.61959143943
2018-12-19,285412.25364585966,296301.6188705595,304870.0871873111,302139.0742000075
2018-12-20,283462.35349840036,294242.1853129395,302716.6463788865,300137.5996448045
2018-12-21,283390.54580257763,294137.10097413335,302613.5505180768,299786.27310109744
2018-12-24,243137.10122870677,252393.23031249145,259657.08304727517,257259.93181833572
2018-12-26,244223.1429252865,253445.15532467264,260710.3233031504,258285.2823383664
2018-12-27,244909.68415185928,254127.74484516797,261373.08711437025,258924.8382327
2018-12-28,245110.73559332686,254374.34839615482,261637.20986985508,259130.0652725945
2018-12-31,245523.0580901194,254802.80631091737,262105.89657192398,259608.92784862232
2019-01-02,245487.14602095375,254805.74381880622,262145.00406322675,259672.7912487663
2019-01-03,243844.0591601632,253143.9991369125,260478.77314309176,257998.40768358138
2019-01-04,244346.45460028865,253621.26330459604,260948.91757404272,258473.83795333162
2019-01-07,245091.59897057354,254392.5262773529,261721.68202045275,259275.21140761365
2019-01-08,244691.43507229525,253975.50456850932,261294.8996573874,258841.9811865516
2019-01-09,246451.06865314353,255774.70457989463,263144.5676563131,260676.44634734982
2019-01-10,246934.04740113826,256199.83462261583,263532.15554487775,261060.81275736663
2019-01-11,247012.90916702498,256293.39632540787,263622.7206056025,261149.60730091244
2019-01-14,246959.6953956835,256197.87646259394,263495.1964923547,261050.79476758573
2019-01-15,247832.66928706664,257069.03294121087,264357.006190487,261833.04085988738
2019-01-16,247300.78077881684,256537.58741640594,263816.26367113437,261316.60702851496
2019-01-17,247901.45539533798,257187.34285663732,264495.3517151021,262015.33019076163
2019-01-18,248254.15925020896,257526.75270058453,264832.016423734,262355.4662058176
2019-01-22,248569.77444845316,257896.5751198395,265229.99667414796,262715.81459220796
2019-01-23,248900.50917477233,258240.57342525848,265589.28661915695,263119.0185849047
2019-01-24,248883.82444540135,258266.96840730176,265644.37287389033,263166.9720243727
2019-01-25,250568.3060510012,259982.8981831605,267409.36982586473,264899.9956348978
2019-01-28,250669.7554823058,260071.4561592136,267485.1989330589,264989.1882121482
2019-01-29,251276.7363524849,260729.51226360755,268187.3504696376,265680.4629502588
2019-01-30,252401.5707225422,261856.9340824151,269330.84794832324,266811.959275064
2019-01-31,253346.54732392303,262889.7147060379,270400.43784562824,267890.0247486615
2019-02-01,252772.68321991066,262285.17451415956,269759.1764953825,267235.4218604176
2019-02-04,252582.7235176081,262068.3569609159,269530.08902798407,267012.2112831019
2019-02-05,253603.39428240838,263152.1184094693,270664.5150629685,268127.5590256506
2019-02-06,253051.11248876114,262576.64258383244,270066.54165966477,267551.08972954407
2019-02-07,253271.5088402884,262849.25315686734,270389.15549560095,267868.83029839536
2019-02-08,253841.42893924162,263479.20564709615,271068.3661883172,268558.56742668815
2019-02-11,253685.45471541892,263285.77191887354,270855.2503726316,268308.54272889305
2019-02-12,254578.1734734732,264201.71578294894,271775.4496220683,269233.2149361235
2019-02-13,254412.75003930472,264018.66809882334,271595.1364442158,269037.039987688
2019-02-14,254366.18112547463,263979.0335840981,271558.6953481588,269006.85461736284
2019-02-15,254740.04204419866,264389.17289368884,271997.4359442549,269436.11258979334
2019-02-19,255664.2109642863,265355.55289012275,272995.5222965582,270432.8602373299
2019-02-20,255483.06687225294,265143.9169349803,272776.8850719753,270205.8701192106
2019-02-21,255198.79794143853,264796.0909784703,272381.9369207301,269815.4753193596
2019-02-22,255928.0095440672,265579.07730641746,273195.95651885535,270621.4179626822
2019-02-25,255571.37855653826,265196.323023546,272790.75744816806,270210.2201483826
2019-02-26,256077.5483186757,265734.6932156277,273352.94371410384,270763.79078052565
2019-02-27,254985.56102699274,264532.46826440806,272093.13322820223,269487.7750832249
2019-02-28,254642.10490082044,264168.9383653052,271691.9784346459,269113.2589766138
2019-03-01,254589.7421252247,264075.24663269776,271567.14682588854,269068.05176686274
2019-03-04,254443.59498102398,263965.4497021911,271472.8653570058,268987.7957289174
2019-03-05,254812.0664842475,264357.69396600284,271885.2603406383,269409.3912702124
2019-03-06,253645.4823722404,263155.1773134691,270670.4387205352,268182.485853161
2019-03-07,252725.65461897105,262228.2929442686,269730.8859717937,267264.2213812548
2019-03-08,252992.98125809862,262529.95921659627,270066.8484407989,267581.7100718125
2019-03-11,254070.8225627519,263629.20277153153,271181.66349356534,268681.15466208785
2019-03-12,254519.57025557736,264132.10775132506,271720.8328915946,269217.7439140751
2019-03-13,255592.51026027964,265235.64239797177,272854.63942800125,270339.1973989742
