date,value
2015-01-02,517928.2947644049
2015-01-05,514265.39699362515
2015-01-06,513921.10676046554
2015-01-07,515813.7468546051
2015-01-08,519802.8100494137
2015-01-09,517428.46527156234
2015-01-12,515922.97003978025
2015-01-13,515299.35466316086
2015-01-14,510644.85977777396
2015-01-15,509694.7004362305
2015-01-16,511927.3828609664
2015-01-20,512685.39102601155
2015-01-21,512156.0445148853
2015-01-22,515588.10681057704
2015-01-23,515084.71171350864
2015-01-26,515705.0788382294
2015-01-27,510304.6377850971
2015-01-28,506794.6656465742
2015-01-29,509066.90841593995
2015-01-30,505621.84140219196
2015-02-02,508514.7618262176
2015-02-03,511774.558097377
2015-02-04,511989.15876801335
2015-02-05,517039.9929417314
2015-02-06,514707.65440138994
2015-02-09,511503.96929490694
2015-02-10,516762.6435617885
2015-02-11,518521.329853796
2015-02-12,522804.22889169154
2015-02-13,524146.14356037707
2015-02-17,525333.7618394778
2015-02-18,525890.2857700969
2015-02-19,525411.5405094572
2015-02-20,530752.5442961869
2015-02-23,530747.8437330016
2015-02-24,535104.391608868
2015-02-25,535679.1922283698
2015-02-26,534584.0592920221
2015-02-27,532188.3787933802
2015-03-02,539003.3193030155
2015-03-03,538717.6869561684
2015-03-04,537017.3095385005
2015-03-05,537272.5636834649
2015-03-06,532702.279831178
2015-03-09,535676.8146228826
2015-03-10,529823.3502930959
2015-03-11,528371.6886169144
2015-03-12,532617.6043587055
2015-03-13,529892.6947474569
2015-03-16,533456.4336655024
2015-03-17,533014.6798376394
2015-03-18,537312.8352302883
2015-03-19,535719.8976582639
2015-03-20,545753.0480298488
2015-03-23,544703.5362334625
2015-03-24,541898.1597216324
2015-03-25,535563.2711865973
2015-03-26,533586.6719978553
2015-03-27,535999.2142884574
2015-03-30,538757.0846277057
2015-03-31,534386.9631639941
2015-04-01,532881.4180587783
2015-04-02,534901.1710413166
2015-04-06,536849.8579377134
2015-04-07,537061.0689472222
2015-04-08,540290.8282531986
2015-04-09,540389.3293522837
2015-04-10,542011.3400058269
2015-04-13,539469.3946718145
2015-04-14,539775.121418611
2015-04-15,540610.384510655
2015-04-16,540802.3690271549
2015-04-17,535771.4710961427
2015-04-20,539307.4005656313
2015-04-21,539923.4105952344
