symbol,entry_date,exit_date,exit_reason,pnl,return,side
JNJ,2025-04-25,2025-05-02,hold_expired,201.26361841422369,0.009955796250534273,long
LLY,2025-05-02,2025-05-08,position_stop,-1133.9922748483075,-0.08762660190226033,long
BRK-B,2025-05-02,2025-05-09,hold_expired,-1308.1881328660047,-0.04827898878832323,long
JNJ,2025-05-08,2025-05-15,hold_expired,-959.4769312567809,-0.03887334262016276,long
BRK-B,2025-05-09,2025-05-16,hold_expired,27.729370664994374,0.0011075784152196548,long
JNJ,2025-05-15,2025-05-22,hold_expired,493.43123097715926,0.020045357059993586,long
BRK-B,2025-05-16,2025-05-23,hold_expired,-522.3709793376443,-0.021098182331716005,long
BA,2025-05-22,2025-05-30,hold_expired,477.95641604717423,0.01921736193762988,long
V,2025-05-23,2025-06-02,hold_expired,821.8719621448646,0.033317294329257424,long
COST,2025-05-28,2025-06-04,hold_expired,638.242400126504,0.03804896795706315,long
BA,2025-05-30,2025-06-06,hold_expired,327.5304409097515,0.016780800716924598,long
BRK-B,2025-06-02,2025-06-09,hold_expired,-404.06802144443975,-0.01885605105778208,long
V,2025-06-04,2025-06-11,hold_expired,290.60565959395774,0.014426583868028203,long
AVGO,2025-06-06,2025-06-13,hold_expired,143.62575006100784,0.007163964116294437,long
BA,2025-06-09,2025-06-16,hold_expired,-1480.0498151537834,-0.07269090137417496,long
NVDA,2025-06-11,2025-06-18,hold_expired,378.05690736613604,0.018546422666782626,long
MSFT,2025-06-13,2025-06-23,hold_expired,472.3400455285375,0.023241931433132124,long
BA,2025-06-16,2025-06-24,hold_expired,-74.93483359021066,-0.0037729029169554958,long
MU,2025-06-18,2025-06-26,hold_expired,691.2281623215692,0.03430474190301883,long
ORCL,2025-06-23,2025-06-30,hold_expired,1139.4278252935214,0.05597467433470874,long
MSFT,2025-06-24,2025-07-01,hold_expired,79.81370379624938,0.003956308616060636,long
MU,2025-06-26,2025-07-03,hold_expired,-600.4532707700217,-0.029452412753676507,long
ORCL,2025-06-30,2025-07-08,hold_expired,1505.522419489915,0.0725838162389476,long
AMD,2025-07-01,2025-07-09,hold_expired,347.706277147981,0.01689077247409083,long
MU,2025-07-03,2025-07-11,hold_expired,391.7055444899813,0.019267447747382874,long
AVGO,2025-07-08,2025-07-15,hold_expired,704.2012943869141,0.03362394574160461,long
AMD,2025-07-09,2025-07-16,hold_expired,3278.3214249278076,0.15655658981011458,long
ORCL,2025-07-11,2025-07-18,hold_expired,1347.7445661126133,0.06457751094337245,long
AVGO,2025-07-15,2025-07-22,hold_expired,-176.7300225732167,-0.00836831740809121,long
NVDA,2025-07-16,2025-07-23,hold_expired,-76.25314357968517,-0.0034486871625338854,long
BA,2025-07-18,2025-07-25,hold_expired,359.10598755399747,0.01621610395085145,long
ORCL,2025-07-22,2025-07-29,hold_expired,1084.6681653245194,0.04984667014317222,long
AMD,2025-07-23,2025-07-30,hold_expired,2872.5179304379158,0.1314781053440292,long
AVGO,2025-07-25,2025-08-01,hold_expired,-117.13555456224567,-0.005310382927323034,long
ORCL,2025-07-29,2025-08-05,hold_expired,507.7189160639073,0.022757839326386406,long
TSLA,2025-07-30,2025-08-06,hold_expired,62.867713309852114,0.002723781011512676,long
AVGO,2025-08-01,2025-08-08,hold_expired,1285.099981586605,0.05657218063726377,long
ORCL,2025-08-05,2025-08-12,hold_expired,-161.13519066061122,-0.007083338288636499,long
AMD,2025-08-06,2025-08-13,hold_expired,2986.847227405548,0.13057260721750472,long
AVGO,2025-08-08,2025-08-15,hold_expired,104.30051425258553,0.004488874636654218,long
ORCL,2025-08-12,2025-08-19,hold_expired,-1745.3770765152726,-0.07579383594731871,long
NVDA,2025-08-13,2025-08-20,hold_expired,-816.0161800420152,-0.03409333871962239,long
AMD,2025-08-15,2025-08-22,hold_expired,-1304.3238460621744,-0.054932118200389485,long
ORCL,2025-08-19,2025-08-26,hold_expired,-40.21266351322023,-0.0017516899753614733,long
AVGO,2025-08-20,2025-08-27,hold_expired,717.4257015319671,0.031181052221889115,long
AMD,2025-08-22,2025-08-29,hold_expired,-698.1542578530783,-0.030585299189517787,long
ORCL,2025-08-26,2025-09-03,hold_expired,-1050.1041867951592,-0.04594603761238565,long
MU,2025-08-27,2025-09-04,hold_expired,1033.1105854706634,0.05485346022183003,long
NVDA,2025-08-27,2025-09-04,hold_expired,-1619.8650458168443,-0.05474111907861544,long
AVGO,2025-08-27,2025-09-04,hold_expired,576.4540610290882,0.019480474919583348,long
AMD,2025-08-29,2025-09-08,hold_expired,-807.3281244626644,-0.06899711543874529,long
ORCL,2025-09-03,2025-09-10,hold_expired,7005.718079935102,0.4693622979087468,long
NVDA,2025-09-04,2025-09-11,hold_expired,1128.7332536467204,0.03215065487858543,long
AVGO,2025-09-04,2025-09-11,hold_expired,6139.415857389212,0.17487412526327029,long
MU,2025-09-04,2025-09-11,hold_expired,5899.809233455512,0.21221322339193052,long
AMD,2025-09-08,2025-09-15,hold_expired,464.8490980285483,0.06438808377388412,long
GOOGL,2025-09-10,2025-09-17,hold_expired,516.1751755088874,0.043312277024532504,long
NVDA,2025-09-11,2025-09-18,hold_expired,-229.5197310875519,-0.005254832685306157,long
AVGO,2025-09-11,2025-09-18,hold_expired,-1629.5702313748052,-0.03971021722261952,long
MU,2025-09-11,2025-09-18,hold_expired,5314.032280595822,0.12166426993675333,long
AMD,2025-09-15,2025-09-22,hold_expired,-42.88222925910987,-0.008507137905326962,long
ORCL,2025-09-17,2025-09-23,trailing_stop,304.7390454506825,0.041202956546799875,long
AVGO,2025-09-18,2025-09-25,hold_expired,-1186.0358032081251,-0.02511993198704554,long
MU,2025-09-18,2025-09-25,hold_expired,-3371.774031740935,-0.07141330314305505,long
GOOGL,2025-09-18,2025-09-25,hold_expired,-1169.1818263269265,-0.02476296910968403,long
ORCL,2025-09-23,2025-09-26,position_stop,-466.5784641608092,-0.09677533976233899,long
AMD,2025-09-22,2025-09-29,hold_expired,34.12814789087468,0.009819183867222268,long
MU,2025-09-25,2025-10-02,hold_expired,8026.025195244746,0.17164434452980495,long
GOOGL,2025-09-25,2025-10-02,hold_expired,-19.210762755410578,-0.0004108408210609271,long
AVGO,2025-09-25,2025-10-02,hold_expired,289.2376580882342,0.006185628256600171,long
ORCL,2025-09-26,2025-10-03,hold_expired,30.788424325427467,0.009451164158704482,long
AMD,2025-09-29,2025-10-06,hold_expired,874.4940032144568,0.26245045825067287,long
INTC,2025-10-02,2025-10-09,hold_expired,666.0957210567645,0.013378016359426717,long
MU,2025-10-02,2025-10-09,hold_expired,2357.2711790194935,0.04734396483811136,long
AVGO,2025-10-02,2025-10-09,hold_expired,1006.9069526187889,0.02022294583004342,long
ORCL,2025-10-03,2025-10-10,hold_expired,77.76398689422373,0.025607620781128354,long
GOOGL,2025-10-06,2025-10-13,hold_expired,-85.38641125461609,-0.02508086088963343,long
INTC,2025-10-09,2025-10-16,hold_expired,-1276.4748285581672,-0.025423256716112747,long
MU,2025-10-09,2025-10-16,hold_expired,2724.7843681076943,0.05302862561688213,long
AMAT,2025-10-09,2025-10-16,hold_expired,1730.42471159025,0.03367680953515137,long
ORCL,2025-10-10,2025-10-17,trailing_stop,-19.296627880701447,-0.005635522378207562,long
AMD,2025-10-13,2025-10-20,hold_expired,377.91778673452154,0.11153774879345787,long
INTC,2025-10-16,2025-10-23,hold_expired,1597.835428271906,0.035803466052145586,long
MU,2025-10-16,2025-10-23,hold_expired,921.878715045089,0.020633989179391733,long
TSLA,2025-10-16,2025-10-23,hold_expired,2422.538353315793,0.04718136673196065,long
ORCL,2025-10-17,2025-10-24,hold_expired,-205.95120079396384,-0.027397018637715747,long
AMD,2025-10-20,2025-10-27,hold_expired,501.6560651121949,0.07943555064464199,long
INTC,2025-10-23,2025-10-30,trailing_stop,2458.9325829760164,0.052384696226238744,long
MU,2025-10-23,2025-10-30,hold_expired,3326.907713577281,0.08368729258169494,long
AVGO,2025-10-23,2025-10-30,hold_expired,4549.214272518139,0.09346476130424551,long
ORCL,2025-10-24,2025-10-30,position_stop,-923.7948651868273,-0.09332220638294196,long
AMD,2025-10-27,2025-11-03,hold_expired,-0.7213603053958041,-8.094708731491514e-05,long
INTC,2025-10-30,2025-11-06,hold_expired,-2402.762979346517,-0.07273401842738154,long
MU,2025-10-30,2025-11-06,hold_expired,1651.6945912512817,0.06392128269492901,long
GOOGL,2025-10-30,2025-11-06,hold_expired,563.5960708197085,0.011613576250761051,long
ORCL,2025-10-30,2025-11-06,hold_expired,-1391.9114236651553,-0.05095959051781896,long
AMD,2025-11-03,2025-11-06,position_stop,-1292.9364342239774,-0.084540718136868,long
MU,2025-11-06,2025-11-11,trailing_stop,226.14474885648616,0.011660268362906338,long
AMD,2025-11-06,2025-11-13,trailing_stop,808.173865338332,0.04315948631610139,long
INTC,2025-11-06,2025-11-13,hold_expired,-881.9813723755591,-0.03574118611880487,long
GOOGL,2025-11-06,2025-11-13,hold_expired,-966.2024847746858,-0.021706776352287484,long
AVGO,2025-11-06,2025-11-13,hold_expired,-1024.925244815186,-0.043901635129509974,long
MU,2025-11-11,2025-11-18,hold_expired,-1103.5749461653813,-0.052303914326327486,long
AMD,2025-11-13,2025-11-19,position_stop,-2363.482366888646,-0.09844734231790205,long
GOOGL,2025-11-13,2025-11-20,hold_expired,1857.406393089087,0.03905304051702355,long
INTC,2025-11-13,2025-11-20,hold_expired,-2057.002422193366,-0.0637984106171598,long
TSLA,2025-11-13,2025-11-20,hold_expired,-478.83861446936487,-0.01681877512448749,long
MU,2025-11-18,2025-11-20,position_stop,-1584.8120556458082,-0.11873525059808888,long
AMD,2025-11-19,2025-11-21,position_stop,-1415.1128053667771,-0.0884410825433244,long
AMD,2025-11-21,2025-11-25,trailing_stop,163.20091746529897,0.01152716712919263,long
MU,2025-11-20,2025-11-28,hold_expired,3475.2477404288134,0.17435071368982888,long
INTC,2025-11-20,2025-11-28,hold_expired,6717.9451833475505,0.20639508214931532,long
GOOGL,2025-11-20,2025-11-28,hold_expired,4763.313024863729,0.10616336385786018,long
MRVL,2025-11-20,2025-11-28,hold_expired,4369.789967264851,0.165871126787559,long
AMD,2025-11-25,2025-12-03,hold_expired,1141.698739341009,0.05563964948830907,long
INTC,2025-11-28,2025-12-04,trailing_stop,-40.204664606099854,-0.001503978580513199,long
MU,2025-11-28,2025-12-05,hold_expired,61.195695891248704,0.0031249946503594346,long
GOOGL,2025-11-28,2025-12-05,hold_expired,139.93778177411238,0.0034011361208606747,long
LLY,2025-11-28,2025-12-05,hold_expired,-3305.9543886105303,-0.06058836346024191,long
AVGO,2025-12-03,2025-12-10,hold_expired,1693.61504725062,0.08501882887304878,long
INTC,2025-12-04,2025-12-11,hold_expired,-540.4290210266537,-0.024469177246093755,long
MU,2025-12-05,2025-12-12,trailing_stop,421.6530428916813,0.016520503376667904,long
GOOGL,2025-12-05,2025-12-12,hold_expired,-1763.0351024051768,-0.03666280353972005,long
LLY,2025-12-05,2025-12-12,hold_expired,866.7729370287548,0.01702353174258826,long
AMAT,2025-12-10,2025-12-17,position_stop,-1756.2203638423532,-0.09769576674654216,long
INTC,2025-12-11,2025-12-17,position_stop,-1674.5097086102614,-0.08759805698565137,long
MU,2025-12-12,2025-12-19,hold_expired,3933.3311785485894,0.10275777992600986,long
GOOGL,2025-12-12,2025-12-19,hold_expired,-363.0457772328253,-0.006889989407798761,long
MRVL,2025-12-12,2025-12-19,hold_expired,-156.10000436663555,-0.004038908158212379,long
INTC,2025-12-17,2025-12-24,hold_expired,66.44045073304417,0.0030235953580688675,long
AMAT,2025-12-17,2025-12-24,hold_expired,1107.1514934786446,0.050384638867239435,long
MU,2025-12-19,2025-12-29,hold_expired,3404.335133222931,0.10743046294965367,long
GOOGL,2025-12-19,2025-12-29,hold_expired,1051.4776799531598,0.02083277060877878,long
LLY,2025-12-19,2025-12-29,hold_expired,343.36165054788097,0.006802973223391977,long
INTC,2025-12-24,2026-01-02,hold_expired,1998.489742708483,0.08902105183314876,long
AMAT,2025-12-24,2026-01-02,hold_expired,696.3531780843853,0.031018469114790122,long
MU,2025-12-29,2026-01-06,hold_expired,6532.596322590715,0.16665760224327061,long
TSLA,2025-12-29,2026-01-06,hold_expired,-3021.120410529587,-0.058047651081394105,long
GOOGL,2025-12-29,2026-01-06,hold_expired,129.3002930411837,0.002484369133059795,long
AMAT,2026-01-02,2026-01-08,trailing_stop,1016.3900891202724,0.04749142620278101,long
INTC,2026-01-06,2026-01-08,trailing_stop,1460.6188098614061,0.026698293466063963,long
LLY,2026-01-02,2026-01-09,hold_expired,-332.8188018356673,-0.015551154753936423,long
INTC,2026-01-08,2026-01-12,trailing_stop,2490.672542451389,0.07173438869268443,long
MU,2026-01-06,2026-01-13,hold_expired,-487.55771959682926,-0.015435424703785859,long
GOOGL,2026-01-06,2026-01-13,hold_expired,3764.352473267609,0.06880767683016396,long
AMAT,2026-01-08,2026-01-15,hold_expired,4615.500343447941,0.13293200531381177,long
LLY,2026-01-09,2026-01-16,hold_expired,-455.0299809356234,-0.02365742023578071,long
MRVL,2026-01-12,2026-01-20,hold_expired,-931.5056905299807,-0.03729034094161953,long
MU,2026-01-13,2026-01-21,hold_expired,6881.191110525599,0.15076739636406433,long
INTC,2026-01-13,2026-01-21,hold_expired,6716.354975691202,0.14715582469332789,long
AMAT,2026-01-15,2026-01-23,hold_expired,299.85828615288426,0.010339157732789076,long
INTC,2026-01-21,2026-01-23,position_stop,-8576.508258163005,-0.16923502866683468,long
LLY,2026-01-16,2026-01-26,hold_expired,603.1321599170642,0.023448593030073128,long
GOOGL,2026-01-20,2026-01-27,hold_expired,981.3177676849128,0.038972011779406054,long
MU,2026-01-21,2026-01-28,hold_expired,6013.100594725286,0.11865286208479198,long
INTC,2026-01-23,2026-01-30,trailing_stop,1275.1829763056494,0.031040637571594344,long
AMAT,2026-01-23,2026-01-30,trailing_stop,-7.772956344263762,-0.0001892101174696708,long
MRK,2026-01-26,2026-02-02,hold_expired,1289.7827429755082,0.055577291768146256,long
LLY,2026-01-27,2026-02-03,hold_expired,-837.4220463932919,-0.03468076100188238,long
MU,2026-01-28,2026-02-04,position_stop,-4436.127570073116,-0.12837944550525107,long
AMD,2026-01-30,2026-02-04,position_stop,-7746.012589100679,-0.15435725909524847,long
LLY,2026-02-03,2026-02-05,trailing_stop,434.07863334783696,0.017319046297528926,long
AMAT,2026-01-30,2026-02-06,hold_expired,29.42600403023733,0.0005863813511772919,long
