date,value,cash,compass_pos,rattle_pos,efa_value,drawdown,leverage,in_protection,risk_on
2013-05-16,293056.6799332841,6040.138145753768,5,1,115528.68621826172,-0.009565691628720544,1.0,False,True
2013-05-17,295248.34843807726,66424.24632850033,5,1,28459.947242736816,-0.0021299616453078866,1.0,False,True
2013-05-20,295261.6171295245,23358.773375275865,5,2,38601.93292236328,-0.0020396458043551893,1.0,False,True
2013-05-21,295156.0826359576,16376.498088813158,5,2,45666.963260650635,-0.0024780806215512854,1.0,False,True
2013-05-22,292603.4787837991,11469.870545921023,5,2,50116.07443237305,-0.011101430737279377,1.0,False,True
2013-05-23,290233.28793570143,31731.94105571945,5,3,13591.001499176025,-0.01871655344353525,1.0,False,True
2013-05-24,290751.5897096424,31779.52492539512,5,4,27070.348922729492,-0.017321186381032274,1.0,False,True
2013-05-28,290431.74486464617,12988.32326506035,5,5,32661.00266265869,-0.018278802237661946,1.0,False,True
2013-05-29,288382.3603970994,9096.943046258464,5,5,36241.61720275879,-0.025365706748296437,1.0,False,True
2013-05-30,289543.5977106256,11750.051595852965,5,5,41373.984451293945,-0.021411994436468126,1.0,False,True
2013-05-31,286481.973553422,37798.0139798486,5,5,16187.336372375488,-0.03140175413400159,1.0,False,True
2013-06-03,286817.70256474847,31393.16837276508,5,5,29674.443817138672,-0.03064965820833209,1.0,False,True
2013-06-04,286094.0411108553,18698.801292980883,5,5,37752.15358352661,-0.03295693164956896,1.0,False,True
2013-06-05,282153.60354084487,16880.594573997918,5,5,44139.41590881348,-0.04639217492620187,1.0,False,True
2013-06-06,284052.75744327035,11835.04877285241,5,5,49433.992767333984,-0.04000128478703657,1.0,False,True
2013-06-07,288557.0199200505,24786.047279246937,5,3,60699.58645629883,-0.024556151716858456,1.0,False,True
2013-06-10,286850.6754852551,48571.80392404608,5,3,20772.291538238525,-0.030528184595195105,1.0,False,True
2013-06-11,284343.714381514,30986.796302717645,5,2,33791.36484146118,-0.038894284680694884,1.0,False,True
2013-06-12,282980.9312305734,21695.17527642981,5,2,43048.557472229004,-0.043631796198303006,1.0,False,True
2013-06-13,286585.39838026377,25079.676725091173,4,3,54417.54901885986,-0.031419100042321686,1.0,False,False
2013-06-14,284926.5418240168,28388.40471043766,4,1,65960.18838882446,-0.03702675944081684,1.0,False,False
2013-06-17,288050.095356185,31463.096665992794,4,1,80372.86877441406,-0.02646738026236424,1.0,False,False
2013-06-18,289947.6981393162,29542.99731427066,4,1,93589.92342376709,-0.01994795610831093,1.0,False,False
2013-06-19,286128.6886521555,20717.68908979146,4,1,100673.71952056885,-0.0329925459510288,1.0,False,False
2013-06-20,277992.7226382077,6656.10020989359,4,5,99801.65769958496,-0.060437987857907015,0.8995894252795582,False,False
2013-06-21,278786.607036968,4690.810355004025,4,5,102096.4066772461,-0.05779335052342177,0.8945010078053057,False,False
2013-06-24,276399.1301098253,134536.76048747275,3,5,0.0,-0.06584344691896518,0.8715473730002594,False,False
2013-06-25,277274.8606298791,38790.10961353466,3,5,16584.2095413208,-0.06276760957376601,0.857805693553803,False,False
2013-06-26,279888.4505959612,23305.661647679677,4,5,9958.660190582275,-0.0540749003739634,0.8380756393753206,False,False
2013-06-27,281978.49889226124,18537.67886011217,4,4,17970.810577392578,-0.04700999261282459,0.8336053800001176,False,False
2013-06-28,281527.4792182133,12985.30483008916,4,4,23491.892578125,-0.048536874583781565,0.864492425001782,False,False
2013-07-01,281400.7514084813,16073.557785593013,4,2,30562.893718719482,-0.04894531865130229,0.8636478774414311,False,False
2013-07-02,279135.48546943185,43366.91452215502,4,1,48982.26326370239,-0.05639239542053331,0.8671556190679952,False,False
2013-07-03,279292.6178113738,27588.655416024994,4,1,60800.57907104492,-0.056076370836281364,0.9071698436972706,False,False
2013-07-05,281562.052543218,29821.111153139376,5,2,12777.933284759521,-0.04839698278907011,0.8999581575068568,False,True
2013-07-08,281314.3985620968,30544.78845379826,5,1,25916.453689575195,-0.04924046786805242,0.9283225990336649,False,True
2013-07-09,281519.5396240263,21390.91581220851,5,1,35218.08271026611,-0.048570870747332316,0.9171105680527457,False,True
2013-07-10,282195.3247816688,23715.499346973767,5,2,45440.96124267578,-0.04609064815812056,0.9458844336334838,False,True
2013-07-11,287712.39812689635,40777.51326045262,5,2,17429.565460205078,-0.027599487129844752,0.9332930821149785,False,True
2013-07-12,288595.2302284937,32803.04795394897,5,2,31313.907943725586,-0.024644315913233395,0.9801073040128422,False,True
2013-07-15,290694.6261295074,29142.07730348561,5,1,43968.967418670654,-0.017548428716408132,0.9960745320828278,False,True
2013-07-16,290544.3145314466,20442.446013094155,5,1,52644.391662597656,-0.018069172564564816,0.9992012996175758,False,True
2013-07-17,290098.3290745121,29083.7418165989,5,0,65250.52647399902,-0.019434574937852316,1.0,False,True
2013-07-18,290786.5638048593,18934.062984338194,5,2,73756.94318389893,-0.017194522412860246,1.0,False,True
2013-07-19,285824.20735668193,24740.281335174222,5,3,84242.26123809814,-0.03394558468095258,1.0,False,True
2013-07-22,286864.9175766619,17350.521127163447,5,3,92108.37631225586,-0.030501807191536882,1.0,False,True
2013-07-23,286412.2424922288,9732.619566209429,5,4,96454.11795806885,-0.032021541180453486,1.0,False,True
2013-07-24,285999.73124199355,21819.0773448926,5,4,105673.1602935791,-0.033302752996741375,1.0,False,True
2013-07-25,286650.86762774957,52201.586148793314,5,5,22328.61752319336,-0.031175000376670228,1.0,False,True
2013-07-26,285805.5651048695,20758.371008412927,5,5,31074.314529418945,-0.0340350103288179,1.0,False,True
2013-07-29,284125.67029234016,14547.984341684769,5,5,36991.83922958374,-0.03975727800362362,1.0,False,True
2013-07-30,284331.35267992696,21113.217500050923,5,3,45992.37010192871,-0.03903219889019299,1.0,False,True
2013-07-31,284109.7234930312,22826.64929886667,5,2,55837.419342041016,-0.039684224242566526,1.0,False,True
2013-08-01,288106.22182064055,39030.24722750352,5,1,73286.86630249023,-0.02626853445064319,1.0,False,True
2013-08-02,289917.39268891443,26751.048644143528,5,1,85331.81909179688,-0.020131182825048548,1.0,False,True
2013-08-05,290452.3896189211,18743.57219591896,5,1,93164.24893951416,-0.01837917548956051,1.0,False,True
2013-08-06,290176.88617238327,25643.306576310715,5,0,104007.51602172852,-0.019275191810827402,1.0,False,True
2013-08-07,288508.05667606246,50687.62394415494,5,1,21693.078125,-0.02489453329262573,1.0,False,True
2013-08-08,288471.90391146805,37039.788759783,5,1,37748.398208618164,-0.025052379076338494,1.0,False,True
2013-08-09,289054.13886022416,26304.661762558768,5,1,49079.00280761719,-0.023016222794560455,1.0,False,True
2013-08-12,287649.60973270034,11878.810145290037,5,3,53983.693359375,-0.02783555095325221,1.0,False,True
2013-08-13,288333.715950335,8356.127302518074,5,3,57858.678565979004,-0.025530566265533083,1.0,False,True
2013-08-14,286225.3302277273,27287.67621221811,5,3,69541.36902236938,-0.03263048826984301,1.0,False,True
2013-08-15,283284.9639179486,26616.342942339965,5,3,80345.62440490723,-0.042507291239784625,1.0,False,True
2013-08-16,283372.0353488765,22232.449636586534,5,4,90016.25895309448,-0.04209871085479965,1.0,False,True
2013-08-19,283006.24342937657,12475.900987318251,5,5,94718.84719848633,-0.043534582227271905,1.0,False,True
2013-08-20,284362.6912532086,8750.2617889774,5,5,98323.01542663574,-0.03895173597590367,1.0,False,True
2013-08-21,282765.67859688913,17503.789297279218,5,5,104659.33799743652,-0.044334456359848104,1.0,False,True
2013-08-22,284778.42726031493,21125.17971769679,5,3,114684.844997406,-0.037466833179443784,1.0,False,True
2013-08-23,286871.67274494364,68770.10591612295,5,3,29421.16527557373,-0.030384726138399654,1.0,False,True
2013-08-26,286903.76226672134,48168.89364062235,5,3,49819.73168563843,-0.030397996900046954,1.0,False,True
2013-08-27,281770.84994547255,32368.97275452206,5,3,62785.71473693848,-0.047697460461829815,1.0,False,True
2013-08-28,282685.6997969502,21146.616605576346,5,2,71730.87023925781,-0.04458198580348236,1.0,False,True
2013-08-29,283554.0169235438,39399.152169598594,5,3,16844.84465789795,-0.04163988376366957,1.0,False,True
2013-08-30,282412.36678160226,30792.052825834064,5,4,29831.456817626953,-0.04528322181159306,1.0,False,True
2013-09-03,284426.1461503878,31792.176700115466,5,3,44022.17897796631,-0.038724142157855884,1.0,False,True
2013-09-04,286625.8884491734,27542.65001140697,5,2,56215.756591796875,-0.03130227910748675,1.0,False,True
2013-09-05,287529.776623077,23676.04815780229,5,1,66275.02854919434,-0.028196460656826388,1.0,False,True
2013-09-06,288036.41892046575,30151.3691207804,5,1,79504.48352050781,-0.02641397371795147,1.0,False,True
2013-09-09,290968.3353201604,30480.607447656665,5,0,93600.63710403442,-0.01644943048893076,1.0,False,True
2013-09-10,295109.11841077177,21371.976700358777,5,0,103772.16729354858,-0.0026435862465103406,1.0,False,True
2013-09-11,295509.18318420614,14973.545509706844,5,0,110538.81491088867,-0.0012858257643737106,1.0,False,True
2013-09-12,292609.39406404604,18988.43254408629,5,0,118003.9532661438,-0.011063567266512283,1.0,False,True
2013-09-13,293753.92932173604,13335.373155212037,5,0,124226.66494369507,-0.007216544805926939,1.0,False,True
2013-09-16,294613.64876053843,23054.299519846798,5,0,135018.1622467041,-0.004136921776561626,1.0,False,True
2013-09-17,295601.01046411326,78741.28735405896,5,0,33742.95517730713,-0.0005637077100344096,1.0,False,True
2013-09-18,300588.74191172316,55149.90597382476,5,0,58248.859828948975,0.0,1.0,False,True
2013-09-19,300430.2901445754,26327.277114381308,5,0,69224.77917480469,-0.0004972432110174573,1.0,False,True
2013-09-20,302386.48685627896,18453.994740298393,5,0,76600.34813690186,0.0,1.0,False,True
2013-09-23,299550.5017570931,16336.360156853418,5,1,83517.80037307739,-0.009264222506679081,1.0,False,True
2013-09-24,301107.79934555525,39115.74060462776,5,1,100092.03287887573,-0.003922549669268739,1.0,False,True
2013-09-25,301701.24500807095,27426.126621944473,5,1,111898.05960083008,-0.00227393617888687,1.0,False,True
2013-09-26,302370.66451376805,19050.018188564212,5,2,120496.93020629883,-8.511980190450364e-06,1.0,False,True
2013-09-27,301145.8377703553,13357.232842210837,5,2,125763.4682006836,-0.00409849337769922,1.0,False,True
2013-09-30,299644.7490256336,16221.366139218117,5,2,131755.85195159912,-0.009009249868103156,1.0,False,True
2013-10-01,303145.09909597185,78524.79206392384,5,2,33625.320640563965,0.0,1.0,False,True
2013-10-02,304112.49721771735,55004.07853781892,5,2,57149.670375823975,0.0,1.0,False,True
2013-10-03,302250.4178885262,31049.163513729123,5,1,70053.77458190918,-0.005975882107526136,1.0,False,True
2013-10-04,304457.3301806157,21768.891584578323,5,1,79504.59232330322,0.0,1.0,False,True
2013-10-07,300559.89663662727,48639.23749444826,5,1,20786.609840393066,-0.012730764167569431,1.0,False,True
2013-10-08,294388.9115776206,34819.9980343852,5,2,35519.14367675781,-0.03299123431344409,1.0,False,True
2013-10-09,291704.0931212546,25043.119329229477,5,4,10684.18659210205,-0.041621795435694386,1.0,False,True
2013-10-10,300182.7861125818,54746.38705453195,4,2,34314.61954498291,-0.013981602715224476,1.0,False,False
2013-10-11,301521.680652034,35942.90563355936,4,2,49892.92932891846,-0.009619849248896447,1.0,False,False
2013-10-14,306046.4141328242,40039.56889193756,4,1,67168.9567565918,0.0,1.0,False,False
2013-10-15,304568.31707202,39221.73897980634,4,1,83603.21463012695,-0.004918777098452792,1.0,False,False
2013-10-16,307264.5363572661,27465.7657277143,4,1,95989.86618804932,0.0,1.0,False,False
2013-10-17,309184.640268575,33874.83632594063,4,1,111729.86181640625,0.0,1.0,False,False
2013-10-18,313978.2911281919,61443.89727099039,5,1,26313.551998138428,0.0,1.0,False,True
2013-10-21,315096.8505968802,27279.982835619274,5,3,38040.52577972412,0.0,1.0,False,True
2013-10-22,312111.76029009616,33707.52946190683,5,2,52815.78113937378,-0.009265266962147212,1.0,False,True
2013-10-23,309515.0788414232,25961.523463671547,5,2,63395.18497467041,-0.01774642778623381,1.0,False,True
2013-10-24,311536.5553176304,11661.325111431237,5,4,68820.75469207764,-0.011346828290105285,1.0,False,True
2013-10-25,311459.55585030455,29147.404197089985,5,4,81051.54588317871,-0.011564817938297778,1.0,False,True
2013-10-28,310060.27657524846,23694.524249306727,5,5,91026.3469581604,-0.01601869422219303,1.0,False,True
2013-10-29,313354.2693047197,23963.629547101475,5,5,101440.7361869812,-0.005451884550575529,1.0,False,True
2013-10-30,312332.6867047249,16810.591667962817,5,5,108231.9123954773,-0.008833966963377706,1.0,False,True
2013-10-31,310705.22548170807,23214.52749064668,5,4,117573.56060028076,-0.013949751744008618,1.0,False,True
2013-11-01,311001.5312288556,58193.72206636668,5,4,24880.6160736084,-0.012939133583299702,1.0,False,True
2013-11-04,312750.8427165324,36272.96639736271,5,4,40514.288635253906,-0.007512519299808861,1.0,False,True
2013-11-05,312437.1730374062,25515.366009425707,5,3,51064.044998168945,-0.008459578769395687,1.0,False,True
2013-11-06,311871.5439495478,11480.110314898613,5,5,56391.509857177734,-0.010284073787394396,1.0,False,True
2013-11-07,306596.49580342555,42959.085619811645,5,4,18365.71388244629,-0.027016239249424152,1.0,False,True
2013-11-08,311966.53341866226,47355.28562515366,5,4,38708.22018814087,-0.009923780793346944,1.0,False,True
2013-11-11,313583.41876107454,34645.823410021956,5,4,53637.934856414795,-0.004863027862250102,1.0,False,True
2013-11-12,312960.50888227334,26969.341125164792,5,3,64960.88928222656,-0.0067841596633193,1.0,False,True
2013-11-13,315913.7591127745,33452.47195129686,5,2,79471.55319213867,0.0,1.0,False,True
2013-11-14,318130.17419549386,33163.49154699608,5,2,94021.43098449707,0.0,1.0,False,True
2013-11-15,320387.1287896492,34198.52921141396,5,2,109400.88558578491,0.0,1.0,False,True
2013-11-18,318314.6943057802,32405.120273513363,5,0,123287.96909332275,-0.006485920220914823,1.0,False,True
2013-11-19,317092.8420554489,16349.778967525963,5,2,129965.55470657349,-0.010252705470219212,1.0,False,True
2013-11-20,315187.87878193695,9179.227145574987,5,3,132963.86696624756,-0.016258794201936638,1.0,False,True
2013-11-21,316856.34516314487,59273.05317441217,5,3,25397.857467651367,-0.010977883402512212,1.0,False,True
2013-11-22,318339.06132422626,38446.58191330608,5,3,41917.22282409668,-0.006390622597711856,1.0,False,True
2013-11-25,314381.44691781304,29165.63080868605,5,3,54259.130126953125,-0.01878050567674844,1.0,False,True
2013-11-26,313731.4904331903,18624.155164256677,5,4,62206.17443847656,-0.02074004644751538,1.0,False,True
2013-11-27,312528.8222714168,17872.439562255047,5,3,70002.93753051758,-0.024553726930315583,1.0,False,True
2013-11-29,313614.6023839235,38863.22697773909,5,2,86792.67799377441,-0.02113963432745995,1.0,False,True
2013-12-02,311554.7083859571,31597.28398328102,5,2,99628.76846313477,-0.027573658738137663,1.0,False,True
2013-12-03,310714.3325329867,33337.301013970035,5,1,113174.66354370117,-0.03019064159262867,1.0,False,True
2013-12-04,309631.5214385373,18724.38630442132,5,2,120573.17435073853,-0.033477051894403816,1.0,False,True
2013-12-05,308487.5513886243,13138.196611018539,5,2,125475.84582519531,-0.037177892041533114,1.0,False,True
2013-12-06,310226.47670009884,74260.7071865119,5,2,31825.512935638428,-0.03174582035821836,1.0,False,True
2013-12-09,310328.5231250661,46122.09802185249,5,1,51553.67156982422,-0.0314206496296676,1.0,False,True
2013-12-10,311252.6275095666,32900.53734971213,5,1,65507.355098724365,-0.028528435814090813,1.0,False,True
2013-12-11,308575.8119022283,18684.200302322803,5,2,72899.95052337646,-0.03677397911836418,1.0,False,True
2013-12-12,307053.1495701913,13093.425978607884,5,2,77963.60935974121,-0.04165483787359851,1.0,False,True
2013-12-13,306383.1271003019,30344.39007317509,5,2,90871.1875,-0.043713698505075546,1.0,False,True
2013-12-16,308406.84974085144,30358.53430853474,5,2,104483.51330566406,-0.037400269431149165,1.0,False,True
2013-12-17,307420.838026662,69362.91561780132,5,2,29678.40855026245,-0.04042611480596737,1.0,False,True
2013-12-18,309222.6992357318,32810.73964476121,5,2,44200.99697113037,-0.03477267197902467,1.0,False,True
2013-12-19,308677.1456992124,27863.186536081615,5,1,56132.55443572998,-0.036583306913817705,1.0,False,True
2013-12-20,310778.9557780016,31894.846505655274,5,0,70089.69520568848,-0.030012751506133,1.0,False,True
2013-12-23,314034.14779403683,44181.9828820621,5,1,18873.846725463867,-0.019793678005549833,1.0,False,True
2013-12-24,312843.11237300566,46920.102058701974,5,1,39018.675048828125,-0.023524311182965538,1.0,False,True
2013-12-26,314631.202894396,33146.810215748745,5,1,53434.98601913452,-0.017814822307386697,1.0,False,True
2013-12-27,312895.1678679476,23248.053993442758,5,1,63614.139587402344,-0.023429356782795206,1.0,False,True
2013-12-30,312723.23486275214,48943.51937929087,5,1,20967.017456054688,-0.023959271752873015,1.0,False,True
2013-12-31,314451.11174524727,42421.700191713295,5,1,39184.811599731445,-0.0185097653021679,1.0,False,True
2014-01-02,312063.1226995539,44428.78860761886,5,1,57504.61865234375,-0.025974549107543522,1.0,False,True
2014-01-03,310465.4654621895,31434.37656501439,5,1,71023.81434631348,-0.030901223130316045,1.0,False,True
2014-01-06,309887.4290845343,32693.12995047339,5,0,84885.85261535645,-0.032791709890316746,1.0,False,True
2014-01-07,315191.9897120949,21449.22478745963,5,2,94528.25583648682,-0.016225127220001793,1.0,False,True
2014-01-08,318909.0511452985,65797.99698295939,5,2,28183.313541412354,-0.004611440442422148,1.0,False,True
2014-01-09,317636.90114989976,31482.768634437,5,3,41618.78242492676,-0.008567014814039122,1.0,False,True
2014-01-10,319377.5177422537,35255.198015973125,5,4,15074.156818389893,-0.003137260333607951,1.0,False,True
2014-01-13,315889.27749072167,24713.27456454083,5,4,25491.49549484253,-0.014084960400203548,1.0,False,True
2014-01-14,317749.56458761985,26779.022146936724,5,3,37120.89083862305,-0.008250033474294545,1.0,False,True
2014-01-15,319136.0162543928,37729.65799664493,5,3,53386.04553222656,-0.003929231557790668,1.0,False,True
2014-01-16,318715.38152262266,25052.109305532234,5,4,64081.41396331787,-0.005140211498290579,1.0,False,True
2014-01-17,318982.2749823527,23222.154136922836,5,5,73830.69995880127,-0.004392545948270928,1.0,False,True
2014-01-21,319453.4495436249,25390.608414241244,5,4,85016.52769851685,-0.0029336967757568376,1.0,False,True
2014-01-22,321620.024680543,49681.67612605498,5,4,21289.301475524902,0.0,1.0,False,True
2014-01-23,322296.92547639605,33824.45394497032,5,4,35585.89733886719,0.0,1.0,False,True
2014-01-24,314607.8833152512,32203.478460619677,4,5,48380.48066711426,-0.023783998588525798,1.0,False,False
2014-01-27,312913.3740312096,23397.945122764053,4,5,58121.678928375244,-0.029114510363022764,1.0,False,False
2014-01-28,316250.4220240119,16397.933279106775,4,5,65630.08338546753,-0.018801590913892552,1.0,False,False
2014-01-29,310852.49193981336,27341.723251115734,4,5,76586.9199256897,-0.035466755543635535,1.0,False,False
2014-01-30,312128.7048256982,24219.9169603131,4,5,87330.8087310791,-0.03151688356144769,1.0,False,False
2014-01-31,310261.01156425546,16981.508053095393,4,5,93089.00226593018,-0.03738503232296565,1.0,False,False
2014-02-03,303657.69251134584,44283.72949168751,3,3,110120.24200439453,-0.05777545395708769,1.0,False,False
2014-02-04,305163.49367660464,55381.80670716279,4,3,23687.46208190918,-0.05311308539121494,0.9980417755964724,False,False
2014-02-05,305493.75583597366,51815.38120897734,3,4,45884.32678222656,-0.052099772114055934,1.0,False,False
2014-02-06,309218.4213989767,38057.66745608553,3,3,62952.47624206543,-0.04058143791860691,0.9548985910571722,False,False
2014-02-07,313786.3276274826,42427.52237184717,4,3,18149.985557556152,-0.026334144748770546,0.9108037826292333,False,False
2014-02-10,314419.19893024256,36162.694167928494,4,3,33547.90214538574,-0.024451943934991918,0.9121246656685628,False,False
2014-02-11,316985.3753236138,43665.86437886523,4,3,52732.390060424805,-0.01644132019231296,0.9198631891611475,False,False
2014-02-12,316125.98069041374,30572.27681514847,4,3,65921.67399597168,-0.01919867692268438,0.9489972912408816,False,False
2014-02-13,315951.8892732874,29290.098618337157,4,3,78614.4871749878,-0.019703294826454647,0.9496494609026871,False,False
2014-02-14,317128.1837041215,41856.055179696516,4,2,96839.24011230469,-0.015943148156406337,0.9416939456388673,False,False
2014-02-18,317992.83034234634,28279.524902099845,5,0,109755.12075805664,-0.013302913735139813,0.9459747269206121,False,True
2014-02-19,314445.2258365827,28235.92726008405,5,0,121116.29596710205,-0.02434920443201797,0.9374438807308196,False,True
2014-02-20,315385.3844548266,19789.993925063576,5,0,129985.41284179688,-0.021488026881279914,0.9288635836024054,False,True
2014-02-21,314686.2353396004,74785.75003858695,5,0,32044.965496063232,-0.02358966887177227,0.9454150220454632,False,True
2014-02-24,315283.0212059041,48016.23603005835,5,0,52848.4619140625,-0.021770643577028813,1.0,False,True
2014-02-25,313639.3181071529,30306.079656440554,5,0,65668.73205184937,-0.026849166511187128,1.0,False,True
2014-02-26,313526.47338649165,51348.11125280228,5,0,21955.61343383789,-0.02722336826103983,1.0,False,True
2014-02-27,314017.77949191286,35963.8629919378,5,0,37424.11611557007,-0.025743876187278247,1.0,False,True
2014-02-28,314359.2615759059,43969.890064987056,5,0,56306.871757507324,-0.024603278568799472,1.0,False,True
2014-03-03,311242.8236621786,37299.00147106946,5,0,71085.27770996094,-0.03432620022167107,1.0,False,True
2014-03-04,316563.6553358608,28914.28181507415,5,0,84827.99652862549,-0.0177762322427857,1.0,False,True
2014-03-05,316731.1947697059,33369.36053274102,5,0,99003.28659057617,-0.017288890781598613,1.0,False,True
2014-03-06,316517.99306489684,23395.663146210703,5,0,110012.07736968994,-0.017976474570978757,1.0,False,True
2014-03-07,314962.96854220366,27617.297586093147,5,0,121182.25500488281,-0.0227511639475215,1.0,False,True
2014-03-10,314401.3557334067,76835.57242259714,5,0,32925.674030303955,-0.024350089905151927,1.0,False,True
2014-03-11,312422.2513633389,43923.603871053165,5,0,51476.53106689453,-0.03066132301585787,1.0,False,True
2014-03-12,312792.99001212977,31767.851945670598,5,0,64894.37080001831,-0.029513788077038767,1.0,False,True
2014-03-13,307672.8270010008,17846.70569994063,5,1,71297.25941467285,-0.045409191007620545,1.0,False,True
2014-03-14,304855.38638158765,48229.06531492759,5,1,20606.3745803833,-0.05408180397876034,1.0,False,True
2014-03-17,307547.83607091336,52620.72665206864,5,0,43389.91555023193,-0.04561312947210285,1.0,False,True
2014-03-18,309625.00536524196,34868.75266671703,5,0,58583.72198486328,-0.039314685901559114,1.0,False,True
2014-03-19,307110.3933097795,27275.174559464474,5,0,69542.95877838135,-0.047142269707108914,1.0,False,True
2014-03-20,307249.3125865916,19116.183997618235,5,0,77441.42825317383,-0.04673057090564495,1.0,False,True
2014-03-21,304470.89354853926,28184.530956806964,5,0,89349.14128494263,-0.05528676814721407,1.0,False,True
2014-03-24,300263.1578808419,20131.136247858627,5,2,98207.3291015625,-0.06836280745679392,1.0,False,True
2014-03-25,302146.30046454805,21122.41485462121,5,3,108270.23713684082,-0.06247805082930345,1.0,False,True
2014-03-26,298500.89443693333,65255.73009064798,5,3,27951.357009887695,-0.07383363722352879,1.0,False,True
2014-03-27,297885.3799555889,25920.070564634705,5,5,39169.86179351807,-0.07573855646314678,1.0,False,True
2014-03-28,298309.85688628536,22706.93214223857,5,4,49179.455097198486,-0.07439222163506592,1.0,False,True
2014-03-31,300136.44629463984,42151.42716780638,5,4,18025.58935546875,-0.06878941112054429,1.0,False,True
2014-04-01,299535.4832935048,45034.70110345992,5,2,37415.66748046875,-0.07057884169973147,1.0,False,True
2014-04-02,299592.13038970396,45234.52173842834,5,2,56846.70872879028,-0.07045304747532553,1.0,False,True
2014-04-03,299541.7538906504,31695.705036796397,5,2,70233.74304199219,-0.07065325929937286,1.0,False,True
2014-04-04,296485.2588941321,27690.182105985572,5,1,81872.91275024414,-0.08007459786659779,1.0,False,True
2014-04-07,294581.5197068774,29945.735186275037,4,3,94268.51724243164,-0.08599668303747993,1.0,False,False
2014-04-08,296392.2263215254,13655.757242992826,5,4,100062.50890350342,-0.08033152317721705,1.0,False,True
2014-04-09,302658.0840714766,27686.379836767977,5,3,113150.16851425171,-0.0608892460375305,1.0,False,True
2014-04-10,296085.6305651432,23825.940572260777,4,5,121300.32089233398,-0.08132612385974748,1.0,False,False
2014-04-11,292734.5149642054,57682.50700225125,4,5,24669.90898513794,-0.09168556363280167,1.0,False,False
2014-04-14,294202.5357476745,37464.81621482776,4,5,40824.74744415283,-0.08719048810086415,1.0,False,False
2014-04-15,295302.0353224236,30727.235458544783,4,5,53817.99945831299,-0.08374825806803989,1.0,False,False
2014-04-16,296491.8113672943,26824.960619449354,4,5,65933.3649635315,-0.08009123295347856,1.0,False,False
2014-04-17,298464.04476121935,41945.41997793635,4,3,84202.31437683105,-0.07393610945391016,1.0,False,False
2014-04-21,296810.9055198942,46831.30176354393,4,2,104342.17533493042,-0.07907693457165918,1.0,False,False
2014-04-22,298573.6554947067,39113.5637297206,4,1,121517.23427581787,-0.07364375823117716,1.0,False,False
2014-04-23,297870.50637165713,33679.260150250775,4,0,135615.80644989014,-0.07579012597500905,1.0,False,False
2014-04-24,299001.4443293748,41228.36458828792,5,1,17647.323455810547,-0.07223496358218377,1.0,False,True
2014-04-25,297890.67096382205,28899.988138406887,5,1,29896.656246185303,-0.07577388459243338,1.0,False,True
2014-04-28,297565.9278700588,14662.358896938014,5,3,36271.125,-0.0766896009632992,1.0,False,True
2014-04-29,300735.5732559486,8224.72853952348,5,4,40024.79749298096,-0.06692877600830492,1.0,False,True
2014-04-30,302999.88382724347,36440.966391335045,5,3,15605.748928070068,-0.05985829189347664,1.0,False,True
2014-05-01,303859.03480985615,25924.428086818494,5,5,26751.906463623047,-0.05712959000376481,1.0,False,True
2014-05-02,302251.2385193254,18188.3682660726,5,5,34449.288356781006,-0.062236366934982086,1.0,False,True
2014-05-05,302738.5700965916,23284.46958103525,5,5,44355.06148147583,-0.06067841591141197,1.0,False,True
2014-05-06,300830.94200323406,16329.787975864896,5,5,51235.7177734375,-0.06664168418207372,1.0,False,True
2014-05-07,302986.43429269484,37138.22809946777,5,5,15889.765766143799,-0.059864888594014,1.0,False,True
2014-05-08,302037.8923133964,36990.42673356354,5,4,31736.46188735962,-0.062834877726908,1.0,False,True
2014-05-09,302132.700162633,22924.427458606824,5,4,41459.1121673584,-0.06256016670781618,1.0,False,True
2014-05-12,304214.5466652419,20910.677747571834,5,4,50654.71398925781,-0.056114763739069075,1.0,False,True
2014-05-13,305726.6789997353,21164.22860711865,5,3,59759.6921081543,-0.051436351373105205,1.0,False,True
2014-05-14,304795.8748182728,27652.849680816253,5,3,71441.81228637695,-0.054309408896071,1.0,False,True
2014-05-15,302813.2742524486,41479.88133081447,5,3,88840.33797836304,-0.06043985792973686,1.0,False,True
2014-05-16,303763.1184245515,29047.61266864457,5,3,101474.482006073,-0.05755351444529913,1.0,False,True
2014-05-19,304982.9652031893,24112.49595617693,5,2,111579.95552444458,-0.053719838060708736,1.0,False,True
2014-05-20,301465.45611338696,16904.899100156883,5,2,118089.57880401611,-0.06467343915391305,1.0,False,True
2014-05-21,304367.0037660457,25923.24480128644,5,0,130056.26708984375,-0.05561774774784819,1.0,False,True
2014-05-22,305029.65858108364,22673.3682323921,5,0,139898.56372833252,-0.05355867047928857,1.0,False,True
2014-05-23,306197.6388355095,15908.631355519621,5,0,147034.42250061035,-0.049990440647336085,1.0,False,True
2014-05-27,307128.64633242873,15470.489834745691,5,1,154657.86768722534,-0.04707104941220262,1.0,False,True
2014-05-28,305976.5376666051,10847.279899439765,5,1,158769.7052192688,-0.050672748887933036,1.0,False,True
2014-05-29,308435.7546950119,82230.1433787975,5,1,35195.335876464844,-0.04301375763238244,1.0,False,True
2014-05-30,308856.6170154632,35489.95676630633,5,1,50376.33179855347,-0.04171779650324905,1.0,False,True
