date,value,cash,positions,drawdown,leverage,in_protection,risk_on,protection_stage
2016-06-17,330043.3917839183,56797.572922990104,5,-0.03738453866110879,1.832730642679837,False,True,0
2016-06-20,332300.5695061696,56768.43919205956,5,-0.03080117953767776,1.8302716603947495,False,True,0
2016-06-21,332375.0262342071,56739.21844487655,5,-0.030584016584581788,1.8334730274403652,False,True,0
2016-06-22,327014.40850348934,55196.918495254264,5,-0.0462189713765103,2.0,False,True,0
2016-06-23,330818.3636858122,55253.93440620862,5,-0.035124230006437426,1.885912054570494,False,True,0
2016-06-24,321007.92677682685,54932.53647370362,5,-0.0637376744388043,0.9854643550597968,False,True,0
2016-06-27,318219.41428460664,54939.07606137906,5,-0.07187074210799499,0.9274272433969485,False,True,0
2016-06-28,322616.318514587,54945.616427576846,5,-0.059046585954077684,0.8468999252455439,False,True,0
2016-06-29,328086.4032985802,56568.24726405547,5,-0.043092355937698876,0.7958597923279398,False,True,0
2016-06-30,331132.4175051982,90169.43094087436,5,-0.03420825026026084,0.7700247315466795,False,True,0
2016-07-01,329524.1974550798,78321.31804866658,5,-0.038898837995138824,0.7707951014227837,False,True,0
2016-07-05,328017.08824115485,78330.64201510095,5,-0.04329452252440309,0.7675300233520667,False,True,0
2016-07-06,329699.82808053715,78339.96709153132,5,-0.03838658790997265,0.7628001786344254,False,True,0
2016-07-07,328912.1210705284,69666.7782382578,5,-0.040684040201748525,0.7643919416315557,False,True,0
2016-07-08,332216.9101443166,82172.76208723905,5,-0.031045183196621313,0.7372491973299352,False,True,0
2016-07-11,332975.9778117101,60657.27131999461,5,-0.02883126135778081,0.7491191147516338,False,True,0
2016-07-12,333448.85996998084,60664.49242372318,5,-0.027452037630614805,0.7555893418231426,False,True,0
2016-07-13,333731.0464296838,60671.71438710696,5,-0.02662900327860936,0.7569733816476677,False,True,0
2016-07-14,334499.5755392734,65167.69022056201,5,-0.02438748588484711,0.7570486138909536,False,True,0
2016-07-15,334433.96374303073,72878.25795286274,5,-0.02457885141762755,0.7555238398508515,False,True,0
2016-07-18,334315.71819989965,67547.85314426827,5,-0.02492373027563818,0.7600859464539996,False,True,0
2016-07-19,335308.8859952997,67555.89455535688,5,-0.022027024268623675,0.7610184318116052,False,True,0
2016-07-20,336191.21075063036,67563.93692375632,5,-0.019453606734606083,0.7605287283094069,False,True,0
2016-07-21,336341.1625972454,66459.65829041894,5,-0.019016252224255875,0.7578941200813482,False,True,0
2016-07-22,336980.7429137872,83959.51961445504,5,-0.017150831140854157,0.7736312103812524,False,True,0
2016-07-25,337762.51341962104,66077.34148586694,5,-0.014870693453300991,1.1036573687870468,False,True,0
2016-07-26,338519.98929887003,66064.4889508343,5,-0.012661414276356489,1.3459449066670468,False,True,0
2016-07-27,337178.38293322973,60044.369280208004,5,-0.016574387729985127,1.5012986034180869,False,True,0
2016-07-28,336818.7567698058,62562.926316920755,5,-0.017623285280524526,1.7514934909836153,False,True,0
2016-07-29,336658.7403524386,84563.27269039192,5,-0.018089994450470822,2.0,False,True,0
2016-08-01,334795.3006810646,70929.45381408127,5,-0.02352496416533564,1.994529290287687,False,True,0
2016-08-02,331788.1428250566,70898.39450603371,5,-0.03229574012674376,2.0,False,True,0
2016-08-03,331478.82802966284,65383.27299276318,5,-0.03319789787896403,2.0,False,True,0
2016-08-04,333370.6139035469,63395.76293809747,5,-0.02768025269328024,2.0,False,True,0
2016-08-05,336995.51080618566,72161.29027104404,5,-0.01710775861794342,2.0,False,True,0
2016-08-08,336092.78537306853,71776.96526159221,5,-0.01974067744284545,2.0,False,True,0
2016-08-09,337373.93120609515,71745.34179379368,5,-0.01600404517629568,2.0,False,True,0
2016-08-10,335913.99386304524,70516.62835369392,5,-0.020262146668374524,2.0,False,True,0
2016-08-11,337340.79403183004,67645.63120992266,5,-0.016100694153632456,2.0,False,True,0
2016-08-12,339000.02198424394,69679.01384926756,5,-0.01126133508558304,2.0,False,True,0
2016-08-15,341588.8220520882,71674.18661542583,5,-0.0037107552719638248,2.0,False,True,0
2016-08-16,341178.05832238327,71642.09798588506,5,-0.0049088023379389905,2.0,False,True,0
2016-08-17,341540.3830726693,71621.6819196525,5,-0.003852033999794339,2.0,False,True,0
2016-08-18,342752.8741109393,72520.91295584464,5,-0.00031564257603378023,2.0,False,True,0
2016-08-19,343144.7493053964,70813.15208731155,5,0.0,2.0,False,True,0
2016-08-22,342909.4243390949,71718.37230961867,5,-0.0006857892092997282,2.0,False,True,0
2016-08-23,342685.12549934565,71686.10950616177,5,-0.001339445837306646,2.0,False,True,0
2016-08-24,338896.5663923895,70962.9407612643,5,-0.012380148382297031,2.0,False,True,0
2016-08-25,340516.1070881609,72354.19752452367,5,-0.007660447151111877,2.0,False,True,0
2016-08-26,342552.5047075106,72154.21815286216,5,-0.0017259322751831542,2.0,False,True,0
2016-08-29,344159.49786613317,71532.07948484836,5,0.0,2.0,False,True,0
2016-08-30,343370.5125220343,71499.71290026752,5,-0.0022924991144825835,2.0,False,True,0
2016-08-31,342576.1215219362,70925.16336610002,5,-0.004600705062665003,2.0,False,True,0
2016-09-01,343775.78508067725,72259.8147847359,5,-0.0011149272004260474,2.0,False,True,0
2016-09-02,343999.7851460007,72325.77563336678,5,-0.0004640659959197585,2.0,False,True,0
2016-09-06,345707.31041732954,71916.79450868006,5,0.0,2.0,False,True,0
