date,hydra_value,tlt_blend_value,ief_blend_value
2012-11-30,492651.6219575985,575837.2025037425,555473.2907405766
2012-12-03,490989.1536644974,574202.1609162175,553881.4205883075
2012-12-04,488879.7590616669,571668.9154357569,551393.2123697465
2012-12-05,487807.6609380518,570549.3207948704,550327.7229453819
2012-12-06,489574.15637045,572512.0613283177,552198.8453660797
2012-12-07,489569.3463388545,572595.8566551865,552367.9151402292
2012-12-10,489044.8347217599,572325.6172406364,552058.8755759639
2012-12-11,489781.1789865803,573090.3405165533,552874.775155682
2012-12-12,489474.4159755134,572703.1808208668,552603.1727736109
2012-12-13,487410.06117228384,570166.6533448412,550118.685627522
2012-12-14,487614.853731109,570412.7952009834,550283.6310555653
2012-12-17,493516.28346478107,576374.21168076,556168.0556317178
2012-12-18,494875.1100826355,577447.6713410377,557116.2551255991
2012-12-19,491719.7234422904,574210.2121651248,554015.7893809406
2012-12-20,492891.7357206672,575383.8424842566,555044.968366944
2012-12-21,490452.9521732025,572989.1943513121,552582.9960631523
2012-12-24,490520.4224726571,572964.1041055493,552573.1201786121
2012-12-26,489967.4391063712,572578.4232644523,552179.9100354968
2012-12-27,489388.5658033252,572174.0563427691,551775.4775296835
2012-12-28,486497.594493921,568925.1475255206,548595.632377807
2012-12-31,492223.98093388055,575545.4423718,554793.056859391
2013-01-02,499999.8837656727,584223.43769989,562963.8700421882
2013-01-03,498768.2495719486,582176.04504425,560990.9808725019
2013-01-04,501169.33614927856,584520.4508059098,563250.075005612
2013-01-07,500468.4155386419,583538.9877020294,562304.326801056
2013-01-08,498526.79664561054,581706.0796026591,560600.2089041602
2013-01-09,497043.81782926415,580342.6193001439,559265.1682697586
2013-01-10,505226.33162176993,589220.5394850855,567820.6514636424
2013-01-11,507454.5819847493,591216.3947503377,569800.3281180175
2013-01-14,507617.9259586354,591614.5039054317,570151.1712481591
2013-01-15,509164.5112497624,593350.0488705704,571848.2817284546
2013-01-16,506643.5745051823,590820.0887078826,569434.4524618069
2013-01-17,503951.9937192233,588622.5211987143,567316.4292678633
2013-01-18,505100.3968734383,589805.3306775215,568471.0489043078
2013-01-22,505323.33417216566,590313.2069349046,568935.0848446916
2013-01-23,506527.1018360108,591408.3884997705,569999.2182800937
2013-01-24,532514.1350689213,616777.1218970562,594449.2512193093
2013-01-25,545263.81538145,629475.4967380092,606687.9337967193
2013-01-28,540761.2748884861,624851.0195977319,602230.8667692275
2013-01-29,539159.2448210265,623756.7325280191,601176.1938474939
2013-01-30,540355.1249066135,625413.3781747349,602772.8674744223
2013-01-31,539068.8724917445,623820.8969517951,601238.0354630699
2013-02-01,545735.3299654922,630795.8018795892,607960.4427386515
2013-02-04,542353.1952030221,627117.8050764967,604415.5926332186
2013-02-05,548014.2668038256,632961.5320625744,610047.7715968601
2013-02-06,551557.4313047837,636552.7780815955,613509.0113723974
2013-02-07,548023.6420201281,632711.8527070299,609807.130852126
2013-02-08,549893.341458199,634717.3600063343,611740.0370350264
2013-02-11,548313.3164170921,632699.8848062097,609795.5961997715
2013-02-12,550833.894134254,635386.1505250706,612384.6167526764
2013-02-13,553336.0405533334,637748.5462376641,614661.491676499
2013-02-14,555228.5938118518,639336.5137230719,616191.9733515617
2013-02-15,554611.1205977197,638039.7085027079,614942.113613166
2013-02-19,560786.6620655969,644318.5074441482,620993.6145472729
2013-02-20,548517.5218783626,630807.7799502104,607971.9871926514
2013-02-21,542313.2663680806,624303.849405764,601703.5046162601
2013-02-22,546271.4518396044,628751.474788484,605990.1220743298
2013-02-25,533212.8293132393,615258.1249392903,593342.6995139818
2013-02-26,539180.9082798673,621944.7517360038,599791.1494139257
2013-02-27,545562.8663888477,628659.8521516665,606267.0587057046
2013-02-28,543818.0305525397,626537.1324980936,604278.6265798063
2013-03-01,543383.9451158098,626036.1170628549,603833.1896204413
2013-03-04,543839.0115952111,626754.3868266301,604382.1991602469
2013-03-05,547779.7673998446,631223.4513719821,608691.7390930819
2013-03-06,549999.1768938772,633696.6676742967,611076.6731904084
2013-03-07,552600.2045349105,636280.9188529332,613568.678740517
2013-03-08,554175.5369589153,638032.3505823,615257.5925838382
2013-03-11,554466.7431110089,638593.6235260728,615798.8307198872
2013-03-12,552094.075267382,636288.8276762359,613576.3052559766
2013-03-13,554987.2246784313,639010.333287219,616200.665899898
2013-03-14,555606.3014696353,640103.6516200202,617254.9579036704
2013-03-15,558887.8179355719,643405.8285687801,620439.2626460955
2013-03-18,553660.5787124347,638046.8597138416,615271.5838075349
2013-03-19,547441.8445228161,631927.8923135846,609371.0348019159
2013-03-20,551711.2017400904,636386.5764418216,613670.5648497689
2013-03-21,546522.3992754754,630918.2503321414,608397.4322967962
2013-03-22,549787.7291292461,634507.8680346383,611858.9175081949
2013-03-25,546623.9667067113,630813.026006105,608295.9639849475
2013-03-26,551994.6230845528,636427.0219960235,613585.2891586429
2013-03-27,553726.1884604243,638099.1769628025,615335.5643398039
2013-03-28,553770.7245929493,638206.13689988,615320.1365186904
2013-04-01,548879.2252875448,632906.1914334054,610442.7124269479
2013-04-02,548931.907252471,632992.8385238576,610327.9284004043
2013-04-03,539532.4176644863,622949.8361460314,600883.1698485347
2013-04-04,541377.6862074157,625073.0884471196,602881.5208476542
2013-04-05,542588.2860018815,627016.9280493924,604413.9035856174
2013-04-08,543923.1721976913,628258.0605499179,605699.477988925
2013-04-09,548372.496336609,632965.3507248837,610294.9098428221
2013-04-10,552753.8513000716,637587.4730804703,614391.0997506866
2013-04-11,559758.1777971393,644872.1504386404,621319.91538426
2013-04-12,556441.8640018022,640323.4396778924,616743.9616617435
2013-04-15,549700.8157597661,630188.9817791445,606849.4950386814
2013-04-16,555302.4835259205,636440.6755994814,612978.0604151619
2013-04-17,547856.4904089858,628592.9589495478,605321.6684367912
2013-04-18,537849.352787582,619027.6401893491,596072.3477825793
2013-04-19,541203.492878198,622879.8269751875,599812.6549714769
2013-04-22,546782.0505155964,629091.0351379423,605790.2620787993
2013-04-23,563677.1324049421,645820.6049225329,621957.8104140528
2013-04-24,562481.8561878612,645262.1644465964,621377.0974676813
2013-04-25,563520.6369886263,647142.9365046172,623254.7422527825
2013-04-26,564084.6782293996,647706.1885210208,623681.5687558368
2013-04-29,566298.1558573926,650527.623190083,626466.5481318793
2013-04-30,566809.3563155652,651226.3110169464,627123.658869142
2013-05-01,563316.8307596161,647339.9633451301,623234.6792429416
2013-05-02,566781.9253661555,651149.5385016388,626929.2061560489
2013-05-03,573456.8876773533,657692.8264854347,633543.5770124289
2013-05-06,571369.3994322199,655713.2177023877,631595.9836995691
2013-05-07,571181.4335061836,655340.2753262465,631137.3065863353
2013-05-08,572065.0944326653,657182.3280920164,632777.8663568542
2013-05-09,572383.5513259254,656703.1744882165,632444.0511458812
2013-05-10,573100.8573065005,657264.0844547173,632819.0164360752
2013-05-13,576624.215289676,660433.7392923578,635830.0957779443
2013-05-14,582215.1062530867,666133.28679651,641317.3136771071
2013-05-15,583903.3847200645,667329.268324307,642421.2766152413
2013-05-16,578790.6983481345,661844.5121566986,637366.6242877138
2013-05-17,581825.5236955245,664596.4450064059,639726.4089527196
2013-05-20,580631.1622326612,664646.0639357786,639774.1710792584
2013-05-21,583053.0949288758,666567.5911909956,641642.4991374874
2013-05-22,578808.3163591019,661623.985518035,636883.7506764631
2013-05-23,578518.2924882896,661442.5309235201,636709.0812490213
2013-05-24,576345.8528652334,658806.3605465849,634171.4857055796
2013-05-28,577998.0631440948,660628.2098318535,635925.2102248934
2013-05-29,576120.0062090432,658604.3929149029,633977.0702889737
2013-05-30,583084.9270966565,666079.9811461963,641173.1223902758
2013-05-31,578026.7188590629,659366.3227411315,634710.5091244791
2013-06-03,577388.748043827,659693.1180607887,635025.084522957
2013-06-04,575104.9024743418,657127.6318532826,632555.5300419991
2013-06-05,567223.1553223829,648350.1842092762,624106.2992111306
2013-06-06,573934.3379572035,655586.4494279313,631071.9773519227
2013-06-07,582453.8079559002,663935.6473819449,639108.972117052
2013-06-10,583147.095628,664804.8085181355,639945.632541214
2013-06-11,578629.5160758861,659505.4956387304,634844.4779027511
2013-06-12,574251.6971226544,655200.054708747,630700.0311658982
2013-06-13,580425.2358133057,662061.6691638728,637305.0679322947
2013-06-14,576111.1796507976,657480.7345586668,632895.4291089941
2013-06-17,580838.7406003885,662631.9523155497,637854.0263747599
2013-06-18,584238.1192725792,666018.907692622,641114.3326682729
2013-06-19,578560.1025914853,659047.3438957706,634403.4579173485
2013-06-20,563915.3532355954,641077.9787306429,617106.0247315174
2013-06-21,566932.9073099507,644578.3033939131,620475.4610713795
2013-06-24,564849.4311245048,641461.617123147,617475.3176587232
2013-06-25,568638.7753782758,645719.2894896747,621573.7820513382
2013-06-26,571622.6747196608,647690.5051418985,623471.2876518909
2013-06-27,575918.7552558391,651703.4467619192,627334.1725625752
2013-06-28,574245.0529433243,650788.5648441184,626453.5010029146
2013-07-01,580193.915805945,657568.2664769614,632979.6879291815
2013-07-02,577938.8584806728,654907.297479845,630418.2210652038
2013-07-03,578121.8424025635,655297.3408863385,630793.6795024605
2013-07-05,581689.5755779224,658522.8057097666,633898.5338901252
2013-07-08,587452.3932025858,664856.8963238709,639995.7726174619
2013-07-09,589564.242547064,667619.293576746,642654.8750106316
2013-07-10,590944.4864127423,669148.2475310158,644126.6564912328
2013-07-11,596822.3081959531,677037.8803594951,651721.2707392755
2013-07-12,596229.3395185008,676225.3951330819,650939.1669315334
2013-07-15,597070.4179440088,677388.1879767975,652058.479235463
2013-07-16,594201.7048267897,674666.0179808964,649438.0998735948
2013-07-17,594358.2087773492,674580.5361579114,649355.814489103
2013-07-18,600800.6402584445,681392.893861758,655913.436371536
2013-07-19,600977.1676118,681897.7368086216,656399.4016275405
2013-07-22,604154.1742014989,686235.8914018553,660575.3387592479
2013-07-23,602312.8171385597,684690.0030844328,659087.2561454411
2013-07-24,601391.5082109489,683040.9540054821,657499.8702805992
2013-07-25,601401.6609410121,683519.7482436983,657960.7608724035
2013-07-26,603487.5785352783,685388.2374841596,659759.3813299614
2013-07-29,600255.3243661307,681753.201992777,656260.2714302783
2013-07-30,598837.359745653,680285.7525602843,654847.6946208656
2013-07-31,600231.2335058813,681692.5192272036,656201.8577872035
2013-08-01,604967.2107233029,686761.9144056124,661081.6920821441
2013-08-02,604209.5576825171,686302.04898098,660639.0224951021
2013-08-05,606134.5674924067,687858.8876405504,662137.6459827754
2013-08-06,601874.0931704137,683030.1267620919,657489.4479024345
2013-08-07,599395.0498675602,680427.6686230884,654984.3039886309
2013-08-08,602352.8236025595,684454.8165801214,658860.8640159946
2013-08-09,601915.1126051957,683994.2730656719,658417.5416950805
2013-08-12,603256.2453259588,685767.2239946667,660124.1963239018
2013-08-13,605471.7566504317,687862.6791617832,662141.2957269148
2013-08-14,604982.1500036388,687569.3418289599,661858.9272142381
2013-08-15,597269.0018724713,680066.3587426842,654636.5046391137
2013-08-16,599823.6733712069,682716.9925228792,657188.0227529536
2013-08-19,597048.5904242896,679423.7783463247,654017.9523769488
2013-08-20,603508.0379410677,685907.6925013203,660259.412264266
2013-08-21,599503.7951376152,681326.0286403733,655849.0714544267
2013-08-22,602766.5529731672,685311.7940860628,659685.7963947715
2013-08-23,607531.0041097493,690868.4733967456,665034.6937113086
2013-08-26,607641.129426909,690734.7450764403,664905.9659201886
2013-08-27,598849.3982274884,682033.2743819818,656529.8710179627
2013-08-28,602186.9775373508,685342.258725101,659715.1218636153
2013-08-29,605746.0013957672,688571.8633444104,662823.9612469659
2013-08-30,601255.7347394173,683382.2054879019,657828.3612797235
2013-09-03,606334.4148298604,689558.4374339774,663773.6441790193
2013-09-04,610165.5559240317,693411.0328180916,667482.1787118964
2013-09-05,610848.4948804693,693452.7681250259,667522.3534023517
2013-09-06,611765.7658449893,695054.2195780057,669063.921468542
2013-09-09,619267.6183674685,703047.1075528165,676757.9298230736
2013-09-10,626408.8135183915,710025.7788238178,683475.6462769797
2013-09-11,628938.0738665509,712687.8931012674,686038.2155955994
2013-09-12,626370.9257275232,708826.2127894863,682320.935849529
2013-09-13,627533.4274874572,710235.8223476028,683677.8356022786
2013-09-16,626979.1451513794,709804.4389667267,683262.5830243708
2013-09-17,627327.0557963601,710334.0482493711,683772.388523728
2013-09-18,637164.5578707653,722707.7669174828,695683.414314294
2013-09-19,635853.8371344232,721140.1694376478,694174.4343130224
2013-09-20,631870.998099966,715749.5603737386,688985.397346104
2013-09-23,628333.3362979256,712051.975924497,685426.077393953
2013-09-24,629823.9313133887,713379.272689636,686703.7422920606
2013-09-25,629630.9662337867,713445.0445278456,686767.0547110852
2013-09-26,630919.0650210485,714695.8511963444,687971.0897216673
2013-09-27,629443.736794926,713313.5566801754,686640.4836141698
2013-09-30,626191.1032358814,709516.6258735055,682985.5321823267
2013-10-01,631263.6564304905,713878.3385479569,687184.1464833221
2013-10-02,631697.6041127087,714958.2465024848,688223.6732289048
2013-10-03,627363.3107058357,710258.4870568683,683699.6528056462
2013-10-04,631483.7450323068,714394.8267897684,687681.3215794874
2013-10-07,626878.3531257644,709601.6211141603,683067.3491793562
2013-10-08,618098.3201424268,700398.700828497,674208.5554883739
2013-10-09,613144.2272789968,695448.6395509937,669443.5928184879
2013-10-10,624611.6828368272,707370.6573577165,680919.8082861484
2013-10-11,628002.594051428,710575.0086843369,684004.338678113
2013-10-14,633413.5366196117,716108.8866694717,689331.2872835192
2013-10-15,629577.9442677422,712253.9502176085,685620.4992228962
2013-10-16,634841.3925180937,718023.7244140202,691174.5231265032
2013-10-17,639981.167588278,724808.6916623609,697705.7787700797
2013-10-18,645014.8541622384,729952.2828260385,702657.0346253287
2013-10-21,650290.1927235124,735121.5127481861,707632.9705239474
2013-10-22,647550.0048593391,733751.064820838,706313.7680234624
2013-10-23,642365.7258046212,728041.0059213745,700817.2264710481
2013-10-24,650805.9029149936,736888.1657396,709333.5627151971
2013-10-25,649007.976261464,735379.8793380433,707881.675961476
2013-10-28,645419.8593298768,731949.9313116727,704579.9846511922
2013-10-29,650027.8525393659,736442.8416600215,708904.8907258548
2013-10-30,649247.5317318001,735327.3571477854,707831.1177437308
2013-10-31,647162.8934147274,732483.180314326,705093.2937697972
2013-11-01,647449.014150853,732441.5655412206,705053.2351060259
2013-11-04,649682.6247692293,734856.5950688097,707377.9589630684
2013-11-05,648844.7683051459,733544.3294566524,706114.7631551049
2013-11-06,644315.4020489836,729884.6529361191,702591.9336330844
2013-11-07,634093.207537199,718705.9672683101,691831.2547405666
2013-11-08,641224.8350896315,725736.6424431545,698599.0305061879
2013-11-11,643430.0114805578,727822.4200573342,700606.8142308902
2013-11-12,640762.467706396,724644.05708633,697547.3004068873
2013-11-13,644880.7608609424,729128.7619518078,701864.3078279017
2013-11-14,647188.3693677052,732117.1374952041,704740.9384612634
2013-11-15,650094.0286362647,735380.5842116094,707882.354477567
2013-11-18,644190.1354257421,729155.2682299907,701889.8229516504
2013-11-19,640016.2187378001,724981.4277503062,697872.0557037696
2013-11-20,638425.6256212874,722249.5842519074,695242.3645625708
2013-11-21,645962.2073619163,729959.9271935191,702664.3931454835
2013-11-22,646060.8648393352,730336.3123967384,703026.7041033274
2013-11-25,644983.332142583,729318.6253112785,702047.0715897097
2013-11-26,645867.0601810836,729984.353318118,702687.9058992373
2013-11-27,648607.2177970087,732684.6028343834,705287.1844582437
2013-11-29,649079.1872161581,733565.807303373,706135.4378765104
2013-12-02,645600.5981192109,728909.4651476254,701653.2112319254
2013-12-03,644014.2071104351,727092.3821573702,699904.0747806252
2013-12-04,644241.3047238588,727727.7719163613,700515.7052863282
2013-12-05,645834.0208170926,728386.2634651155,701149.5737320603
2013-12-06,649786.2736830041,733110.3253751264,705696.9878729184
2013-12-09,649694.1092407354,733437.6309062825,706012.0544044568
2013-12-10,651340.7165531908,735467.7491327431,707966.2600237898
2013-12-11,647354.6230636357,730595.052751381,703275.7693293816
2013-12-12,647159.2597698595,729244.4067827648,701975.6283291203
2013-12-13,648222.0460760309,730571.5144095368,703253.1111613488
2013-12-16,650000.6210675394,732860.1200617618,705456.138535677
2013-12-17,650215.7927229883,732472.394968593,705082.9117226022
2013-12-18,659211.6806277303,741966.5825340269,714222.0812791064
2013-12-19,657956.2539423542,739842.5698816032,712177.4922464088
2013-12-20,662241.1129148932,744725.551047635,716877.8831445258
2013-12-23,664611.3151432683,747454.6560642758,719504.9382045494
2013-12-24,664310.0631902675,747493.8809511437,719542.6963475657
2013-12-26,667992.3443939717,751616.0475670063,723510.7219825014
2013-12-27,664545.2970166309,748632.4537597391,720638.6942808763
2013-12-30,663665.73859043,747388.6685807183,719441.4182038455
2013-12-31,667073.514950257,751203.7075128151,723113.8006404467
2014-01-02,664804.9199069738,748614.235751119,720621.1575018087
2014-01-03,662798.0417613185,747136.1637182358,719198.3553049755
2014-01-06,653896.9181178516,738519.6740277059,710904.0636954097
2014-01-07,657639.637198732,742336.6744973003,714578.3343213539
2014-01-08,664269.2757640422,748475.8600656016,720487.9561253114
2014-01-09,662144.0474487164,746544.3650529062,718628.6858826596
2014-01-10,662582.5727554304,747977.3845364752,720008.1201889496
2014-01-13,655483.0394122612,740579.1129586034,712886.4936243553
2014-01-14,663574.6208480832,748703.9530388658,720707.5199735019
2014-01-15,662076.154942901,747553.8274444091,719600.401249907
2014-01-16,662024.9223070565,747479.960484132,719529.2964112946
2014-01-17,659543.405179511,745184.4608027778,717319.6327976141
2014-01-21,665500.3802256531,750814.4219286955,722739.0716881641
2014-01-22,666138.9811462051,751291.3393207964,723198.1556151264
2014-01-23,667635.2606887693,752985.5865072975,724829.0494858602
2014-01-24,650974.7564234055,736106.1459420432,707835.3792549464
2014-01-27,650740.0861464103,735129.004797593,706895.7660260929
2014-01-28,656427.1884670651,741124.6189238619,712661.1136221283
2014-01-29,655208.2331476671,740109.4347041827,711601.8615281597
2014-01-30,657332.2991176719,741650.09155082,713128.0907180407
2014-01-31,651609.6387374328,735861.3822796489,707496.2075662699
2014-02-03,640153.8913162261,724487.352095259,696401.4372949931
2014-02-04,643143.9668057498,727457.1844440971,699432.3386325248
2014-02-05,641837.8449085996,726087.0168393374,698246.2584462824
2014-02-06,650923.2605134437,735452.8009176748,707309.4722070342
2014-02-07,660205.3662153722,745294.1648676806,716816.8808999491
2014-02-10,655119.0744444247,740673.8758077531,712317.7165057563
2014-02-11,661298.4147337652,747565.1928686872,718978.0351758027
2014-02-12,659958.126564535,746379.2225144565,717837.4167478774
2014-02-13,668171.6383856764,754937.5803291734,726046.2018611224
2014-02-14,673603.298242028,761089.0307748747,731939.5568330066
2014-02-18,676633.8707942135,764505.7520627222,735228.3808574516
2014-02-19,671984.791286021,759417.6343993094,730376.5505542238
2014-02-20,674957.9139941608,762967.4229428121,733810.525157955
2014-02-21,676242.5878997677,764245.5656248216,734981.1110915928
2014-02-24,679097.9663943904,767822.3660244993,738443.7333535805
2014-02-25,679189.5179553615,768026.9170554789,738559.3555753651
2014-02-26,676240.2098870813,764723.3187272598,735347.4699893076
2014-02-27,674817.691490312,763562.9850609504,734168.525124846
2014-02-28,672777.9746931588,761486.4419015109,732149.4962459641
2014-03-03,672778.1136027423,762483.5701100469,733082.8892551392
2014-03-04,684092.3809291208,772953.1649118043,743256.658056101
2014-03-05,683378.3259986874,772260.1718208963,742574.4774109337
2014-03-06,687696.3986629683,777130.2220862026,747339.6127014859
2014-03-07,683439.2386401546,772343.4440916396,742765.6411084337
2014-03-10,684732.7656392737,773391.2404231429,743768.4092373471
2014-03-11,682325.9935123816,771244.2657739983,741679.0600716175
2014-03-12,684775.8655913724,774400.2124902455,744669.267965653
2014-03-13,676138.687833382,765957.2722086672,736437.8763368776
2014-03-14,675258.2035838575,765480.144198289,735977.8707153718
2014-03-17,678372.6222470313,768122.5629654508,738582.1542368956
2014-03-18,683084.9048407068,772579.697444551,742850.5759235431
2014-03-19,677491.6050060131,765757.9921499527,736268.8620354715
2014-03-20,677978.3721564434,766127.3937063521,736660.2827352029
2014-03-21,666538.573487688,755508.5042207699,726284.8142525235
2014-03-24,661629.3741957907,749874.2262429597,720746.414347377
2014-03-25,661521.5756323363,750142.8096453665,721050.2898250417
2014-03-26,656997.2187575815,745479.8051206667,716503.3538290091
2014-03-27,652051.1403171647,740778.7182673989,711912.5469734386
2014-03-28,651023.7211484052,739911.2060867565,711116.400387758
2014-03-31,653318.6630546945,742031.9242812956,713200.214995709
2014-04-01,667072.281474448,755099.8025611455,725875.856010883
2014-04-02,667110.754478111,755409.3706261237,726207.4020603901
2014-04-03,662425.9498848866,750937.5366723351,721841.5015146035
2014-04-04,654694.3333135869,744133.0608577621,715292.8471955502
2014-04-07,645929.6557181416,735244.4830438286,706683.8406963411
2014-04-08,650298.2900517383,740213.9756527996,711446.0449324703
2014-04-09,658798.7949283981,748848.4390526442,719811.0004616178
2014-04-10,648406.2843366817,738658.9177449029,709943.7241566934
2014-04-11,642064.3943968847,732316.2096006857,703761.6685600417
2014-04-14,645229.7234749678,736051.3179191631,707366.0356368971
2014-04-15,646026.6770601539,736015.6066490471,707259.9175709588
2014-04-16,654329.9285353799,744459.4464511101,715333.9467167582
2014-04-17,655089.9351608193,744921.1068167127,715872.3239601605
2014-04-21,656573.0912822238,746213.9995999514,717125.9210469327
2014-04-22,660997.523619522,750567.8610163921,721242.6916676499
2014-04-23,662787.7898428681,752294.5806475924,722845.0714893653
2014-04-24,665222.8090168359,755071.4142381718,725473.6767045684
2014-04-25,658471.5455922446,748524.0614073391,719181.7721071192
2014-04-28,650501.2683213452,740622.1174158029,711650.374530723
2014-04-29,658365.6901873914,748457.6173380727,719219.1682501684
2014-04-30,661320.1984874029,751229.9696974348,721856.044823533
2014-05-01,662998.3880111809,752836.8592322727,723258.44261269
2014-05-02,664330.9638780307,754615.1191230046,724881.9563213106
2014-05-05,669076.5677165857,759579.3935330786,729729.6200206288
2014-05-06,666513.3339870373,756918.5392446955,727131.7902021481
2014-05-07,662964.5316052246,753065.9894667108,723509.6534944806
2014-05-08,662329.538296205,752297.7236640275,722868.3870151216
2014-05-09,661446.0465041766,751270.1924627641,721925.2757822227
2014-05-12,667048.66399525,757207.3334831935,727656.0952141983
2014-05-13,669401.5169219577,759669.924262948,729935.9701593592
2014-05-14,666397.5452016196,757421.820442014,727684.4737005007
2014-05-15,658531.4256787065,749296.3599192002,719798.2393583724
2014-05-16,656583.9419128583,747406.6399682554,717995.3183293003
2014-05-19,660550.5928972553,751146.5857038049,721698.3421758289
2014-05-20,655481.5904752227,746121.0443997822,716882.1727191049
2014-05-21,662122.1908019846,752680.5181333985,723266.4246800828
2014-05-22,663078.255652411,753747.0138124358,724297.7706297396
2014-05-23,667434.1069604136,758176.1430474953,728493.7308152871
2014-05-27,668845.5604924269,758934.0035439256,729120.5410976736
2014-05-28,672640.47402068,762556.383356929,732475.7629444998
2014-05-29,671787.8937658679,761773.6410762728,731798.3972041609
2014-05-30,672242.1234177672,761930.7298290503,731943.2559803928
2014-06-02,674897.9344134318,764155.0288371929,734132.286255028
2014-06-03,674939.098007747,763987.2294862686,734104.5733186315
2014-06-04,677857.3573265509,766691.9785153811,736694.1770294606
2014-06-05,675832.0528551581,765321.3868035242,735395.8521719383
2014-06-06,679353.3363975303,768971.6873000987,738889.1213688944
2014-06-09,676638.3258206239,766426.3750264738,736442.9172870856
2014-06-10,677938.2039356962,767752.1372822825,737752.2832646945
2014-06-11,678655.2183885359,768269.0583246016,738240.9654333186
2014-06-12,673616.6543827638,764123.5315456467,734165.1315513126
2014-06-13,675151.6953094647,765765.0489481242,735716.4826758576
2014-06-16,675061.0698550603,765636.6327493085,735547.1794760933
2014-06-17,678585.1831227908,768899.922745486,738750.866775133
2014-06-18,682851.7406541618,773666.3565426912,743285.4232494233
2014-06-19,682550.1488664269,775314.9825554029,745022.2128147612
2014-06-20,684134.6228266463,776808.1139943108,746361.6146631112
2014-06-23,683426.6771686584,776122.3498988049,745739.2906049674
2014-06-24,682386.6042081934,775164.0144391616,744728.2360584299
2014-06-25,683107.0807327861,775991.585598114,745499.3990526298
2014-06-26,685447.1394309549,778150.9488259522,747541.5620585704
2014-06-27,684623.8401560773,777313.3961679387,746759.3805279937
2014-06-30,684812.4416412942,778039.3823267819,747431.4478577123
2014-07-01,691384.1505237023,784304.7607613374,753526.6259623506
2014-07-02,686010.2673544763,778966.7479201831,748497.7374095623
2014-07-03,686844.0381490994,779563.5436810479,749094.4692930334
2014-07-07,677535.2796572767,770337.0691545105,740155.5211685352
2014-07-08,671657.9413869657,764549.2720576621,734496.2912051312
2014-07-09,673918.6711485494,767085.8635805196,736924.291216386
2014-07-10,673862.7180984423,767123.997152757,736988.4469575499
2014-07-11,674417.5132522754,767928.374702535,737673.9776640274
2014-07-14,677144.8260376132,769355.6121404629,739083.584315312
2014-07-15,679378.1933032607,770843.0652937227,740533.9950829273
2014-07-16,686900.3080179171,778595.0943810409,747909.6945728224
2014-07-17,674544.1436861083,767456.7918732187,737083.239423695
2014-07-18,679585.4556808798,772182.6399532872,741644.1668453122
2014-07-21,679529.2320256971,772213.6099783106,741586.9928201648
2014-07-22,684240.1046892295,776698.9990798681,745879.0405302163
2014-07-23,683773.8552428916,776251.4025141677,745471.6699592686
2014-07-24,686020.5629487799,777732.4915453746,746957.8519030504
2014-07-25,684766.9489377799,777258.7393079438,746354.4953507631
2014-07-28,681141.4172770565,773647.3226357293,742890.9298239017
2014-07-29,681117.8200596197,773396.3240574958,742607.436904582
2014-07-30,681336.014124641,773141.4112933875,742490.0902074615
2014-07-31,670416.9472709516,761148.0720737076,731038.6397070611
2014-08-01,668916.1336479001,760115.4550531787,730012.9683650947
2014-08-04,674393.5676296469,765522.2576139622,735283.467136777
2014-08-05,669480.4840812638,760253.5319208343,730155.3295635363
2014-08-06,670035.0596727853,761732.8646280784,731582.3483320879
2014-08-07,668820.8494536321,760916.5257458932,730681.2867494221
2014-08-08,670898.0860407059,763168.99232093,732875.8121481974
2014-08-11,673376.8316366357,765588.0963037902,735191.6623519318
2014-08-12,673860.7848824506,765869.7132375995,735585.9296001901
2014-08-13,681523.5625015327,773731.0786865341,743076.4048150696
2014-08-14,682068.2998632288,774657.2139480553,743853.6946862673
2014-08-15,686545.9415463479,778784.8800561297,747689.1362706899
2014-08-18,691452.7145076857,783370.1557446208,752218.3339625057
2014-08-19,693674.8209083958,785467.168842432,754270.280099125
2014-08-20,697204.7447833216,788605.8334421475,757259.1646023312
2014-08-21,698710.0254592051,789962.3363398706,758473.5896271456
2014-08-22,701615.7309860694,792834.0702569175,761092.3880345244
2014-08-25,705164.1065185464,796501.6231573685,764537.3825813155
2014-08-26,703372.5492756433,794914.9801382906,763091.7906255501
2014-08-27,703070.889799203,794882.2331547684,762914.207060634
2014-08-28,703935.8647112934,796046.4637414652,763957.1989993849
2014-08-29,704592.796562571,796671.6132272176,764546.1266689932
2014-09-02,700809.1976255199,791904.9574613811,760248.4959786626
2014-09-03,702594.4081743103,794100.5178347094,762251.7078973468
2014-09-04,702520.5217704396,793325.1409559932,761726.7451931429
2014-09-05,704527.2972276129,795513.414910952,763883.3758596417
2014-09-08,706532.9556611079,796666.8721000777,764952.9886520024
2014-09-09,702016.9958862292,792119.9196560894,760547.8785692245
2014-09-10,705077.9919877902,794940.3563483845,763352.2040251149
2014-09-11,702239.9295223306,791754.8399923203,760345.3560324146
2014-09-12,696475.722765023,785403.0379056975,754415.1032943089
2014-09-15,689681.1813469416,778940.5509001324,748216.3773478098
2014-09-16,693645.6183800243,783009.7125534466,752218.8068031451
2014-09-17,691589.7314244492,780564.3953104109,749871.0700897
2014-09-18,696206.7643084329,785497.1733152017,754513.0586881016
2014-09-19,694838.399498667,784173.4374537598,753017.130903259
2014-09-22,689527.4979066899,778743.5027425872,747837.398325756
2014-09-23,689600.4523135638,779081.4928025106,748010.3300554527
