date,symbol,action,shares,price,reason,total_score,value_score,quality_score,momentum_score,pnl_pct
2021-06-18 00:00:00-04:00,WFC,BUY,1682,37.22524642944336,CONSOLIDATED_STRATEGY,61.0,72.0,0.0,100.0,
2021-06-18 00:00:00-04:00,DIS,SELL_REDUCE,186,168.45301818847656,REBALANCE_REDUCE,,,,,
2021-06-18 00:00:00-04:00,JPM,BUY,688,131.0294952392578,CONSOLIDATED_STRATEGY,56.0,62.0,0.0,100.0,
2021-06-18 00:00:00-04:00,XOM,SELL_REDUCE,628,50.93524169921875,REBALANCE_REDUCE,,,,,
2021-06-18 00:00:00-04:00,VZ,BUY,3787,41.54142761230469,CONSOLIDATED_STRATEGY,53.87025788292872,80.0,0.0,55.48103153171488,
2021-06-18 00:00:00-04:00,UNH,BUY,306,361.4911804199219,CONSOLIDATED_STRATEGY,53.517061687032786,62.0,0.0,90.06824674813114,
2021-06-18 00:00:00-04:00,ACN,SELL_REDUCE,125,263.49212646484375,REBALANCE_REDUCE,,,,,
2021-06-18 00:00:00-04:00,ACN,BUY_FULL_DEPLOY,43,263.49212646484375,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-06-18 00:00:00-04:00,DIS,BUY_FULL_DEPLOY,67,168.45301818847656,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-06-18 00:00:00-04:00,XOM,BUY_FULL_DEPLOY,222,50.93524169921875,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-06-18 00:00:00-04:00,BRK-B,BUY_FULL_DEPLOY,41,274.0400085449219,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-06-18 00:00:00-04:00,BAC,BUY_FULL_DEPLOY,327,34.684303283691406,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-06-18 00:00:00-04:00,WFC,BUY_FULL_DEPLOY,305,37.22524642944336,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-06-18 00:00:00-04:00,JPM,BUY_FULL_DEPLOY,86,131.0294952392578,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-06-18 00:00:00-04:00,VZ,BUY_FULL_DEPLOY,273,41.54142761230469,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-06-18 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,31,361.4911804199219,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-06-25 00:00:00-04:00,ACN,SELL_REBALANCE,493,276.0555419921875,REBALANCE_EXIT,,,,,0.041015453987965744
2021-06-25 00:00:00-04:00,BRK-B,BUY_ADD,36,278.3800048828125,REBALANCE_ADD,,,,,
2021-06-25 00:00:00-04:00,BAC,SELL_REDUCE,57,37.22437286376953,REBALANCE_REDUCE,,,,,
2021-06-25 00:00:00-04:00,DIS,BUY_ADD,48,174.24659729003906,REBALANCE_ADD,,,,,
2021-06-25 00:00:00-04:00,WFC,SELL_REDUCE,269,41.35346603393555,REBALANCE_REDUCE,,,,,
2021-06-25 00:00:00-04:00,XOM,SELL_REDUCE,122,54.52769088745117,REBALANCE_REDUCE,,,,,
2021-06-25 00:00:00-04:00,JPM,BUY_ADD,21,136.45953369140625,REBALANCE_ADD,,,,,
2021-06-25 00:00:00-04:00,VZ,BUY_ADD,380,41.95818328857422,REBALANCE_ADD,,,,,
2021-06-25 00:00:00-04:00,UNH,SELL_REDUCE,10,375.95562744140625,REBALANCE_REDUCE,,,,,
2021-06-25 00:00:00-04:00,DIS,BUY_FULL_DEPLOY,87,174.24659729003906,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-06-25 00:00:00-04:00,XOM,BUY_FULL_DEPLOY,279,54.52769088745117,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-06-25 00:00:00-04:00,BRK-B,BUY_FULL_DEPLOY,54,278.3800048828125,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-06-25 00:00:00-04:00,BAC,BUY_FULL_DEPLOY,408,37.22437286376953,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-06-25 00:00:00-04:00,WFC,BUY_FULL_DEPLOY,368,41.35346603393555,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-06-25 00:00:00-04:00,JPM,BUY_FULL_DEPLOY,111,136.45953369140625,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-06-25 00:00:00-04:00,VZ,BUY_FULL_DEPLOY,362,41.95818328857422,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-06-25 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,40,375.95562744140625,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-02 00:00:00-04:00,BRK-B,SELL_REDUCE,50,279.1199951171875,REBALANCE_REDUCE,,,,,
2021-07-02 00:00:00-04:00,BAC,SELL_REDUCE,404,36.80400848388672,REBALANCE_REDUCE,,,,,
2021-07-02 00:00:00-04:00,DIS,SELL_REDUCE,90,173.0351104736328,REBALANCE_REDUCE,,,,,
2021-07-02 00:00:00-04:00,WFC,SELL_REDUCE,322,40.1854362487793,REBALANCE_REDUCE,,,,,
2021-07-02 00:00:00-04:00,XOM,SELL_REDUCE,257,53.271175384521484,REBALANCE_REDUCE,,,,,
2021-07-02 00:00:00-04:00,JPM,SELL_REDUCE,123,139.00991821289062,REBALANCE_REDUCE,,,,,
2021-07-02 00:00:00-04:00,VZ,SELL_REDUCE,328,42.00283432006836,REBALANCE_REDUCE,,,,,
2021-07-02 00:00:00-04:00,UNH,SELL_REDUCE,48,380.0499267578125,REBALANCE_REDUCE,,,,,
2021-07-02 00:00:00-04:00,DIS,BUY_FULL_DEPLOY,87,173.0351104736328,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-02 00:00:00-04:00,XOM,BUY_FULL_DEPLOY,282,53.271175384521484,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-02 00:00:00-04:00,BRK-B,BUY_FULL_DEPLOY,53,279.1199951171875,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-02 00:00:00-04:00,BAC,BUY_FULL_DEPLOY,409,36.80400848388672,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-02 00:00:00-04:00,WFC,BUY_FULL_DEPLOY,374,40.1854362487793,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-02 00:00:00-04:00,JPM,BUY_FULL_DEPLOY,108,139.00991821289062,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-02 00:00:00-04:00,VZ,BUY_FULL_DEPLOY,358,42.00283432006836,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-02 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,39,380.0499267578125,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-09 00:00:00-04:00,XOM,SELL_STOP,1730,51.63517379760742,STOP_LOSS,,,,,0.0003750121560924189
2021-07-09 00:00:00-04:00,WFC,SELL_STOP,2138,39.15115737915039,STOP_LOSS,,,,,0.02105172181559861
2021-07-09 00:00:00-04:00,BRK-B,SELL_REDUCE,122,280.489990234375,REBALANCE_REDUCE,,,,,
2021-07-09 00:00:00-04:00,BAC,SELL_REDUCE,694,35.81123352050781,REBALANCE_REDUCE,,,,,
2021-07-09 00:00:00-04:00,WFC,BUY,1595,39.15115737915039,CONSOLIDATED_STRATEGY,61.0,72.0,0.0,100.0,
2021-07-09 00:00:00-04:00,DIS,SELL_REDUCE,176,172.96673583984375,REBALANCE_REDUCE,,,,,
2021-07-09 00:00:00-04:00,XOM,BUY,1362,51.63517379760742,CONSOLIDATED_STRATEGY,57.5,65.0,0.0,100.0,
2021-07-09 00:00:00-04:00,JPM,SELL_REDUCE,197,138.7782745361328,REBALANCE_REDUCE,,,,,
2021-07-09 00:00:00-04:00,VZ,SELL_REDUCE,537,42.19624710083008,REBALANCE_REDUCE,,,,,
2021-07-09 00:00:00-04:00,UNH,SELL_REDUCE,31,382.6029968261719,REBALANCE_REDUCE,,,,,
2021-07-09 00:00:00-04:00,PFE,BUY,3876,31.16172218322754,CONSOLIDATED_STRATEGY,52.787405155433554,65.0,0.0,81.14962062173421,
2021-07-09 00:00:00-04:00,DIS,BUY_FULL_DEPLOY,47,172.96673583984375,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-09 00:00:00-04:00,BRK-B,BUY_FULL_DEPLOY,29,280.489990234375,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-09 00:00:00-04:00,BAC,BUY_FULL_DEPLOY,227,35.81123352050781,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-09 00:00:00-04:00,JPM,BUY_FULL_DEPLOY,58,138.7782745361328,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-09 00:00:00-04:00,VZ,BUY_FULL_DEPLOY,193,42.19624710083008,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-09 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,21,382.6029968261719,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-09 00:00:00-04:00,WFC,BUY_FULL_DEPLOY,208,39.15115737915039,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-09 00:00:00-04:00,XOM,BUY_FULL_DEPLOY,157,51.63517379760742,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-09 00:00:00-04:00,PFE,BUY_FULL_DEPLOY,261,31.16172218322754,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-16 00:00:00-04:00,BAC,SELL_STOP,2540,33.91514205932617,STOP_LOSS,,,,,-0.03975263858402201
2021-07-16 00:00:00-04:00,XOM,SELL_STOP,1519,48.3378791809082,STOP_LOSS,,,,,-0.0638575291645867
2021-07-16 00:00:00-04:00,VZ,SELL_REBALANCE,4488,42.48974609375,REBALANCE_EXIT,,,,,0.01993266690115501
2021-07-16 00:00:00-04:00,PFE,SELL_REBALANCE,4137,31.74388313293457,REBALANCE_EXIT,,,,,0.01868192477565868
2021-07-16 00:00:00-04:00,BAC,BUY,3752,33.91514205932617,CONSOLIDATED_STRATEGY,65.0,80.0,0.0,100.0,
2021-07-16 00:00:00-04:00,BRK-B,BUY_ADD,231,277.8999938964844,REBALANCE_ADD,,,,,
2021-07-16 00:00:00-04:00,WFC,BUY_ADD,799,39.481056213378906,REBALANCE_ADD,,,,,
2021-07-16 00:00:00-04:00,DIS,BUY_ADD,181,175.18450927734375,REBALANCE_ADD,,,,,
2021-07-16 00:00:00-04:00,XOM,BUY,2222,48.3378791809082,CONSOLIDATED_STRATEGY,57.363866194919055,65.0,0.0,99.45546477967622,
2021-07-16 00:00:00-04:00,JPM,BUY_ADD,332,135.33937072753906,REBALANCE_ADD,,,,,
2021-07-16 00:00:00-04:00,DIS,BUY_FULL_DEPLOY,60,175.18450927734375,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-16 00:00:00-04:00,BRK-B,BUY_FULL_DEPLOY,37,277.8999938964844,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-16 00:00:00-04:00,JPM,BUY_FULL_DEPLOY,78,135.33937072753906,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-16 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,27,389.6495361328125,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-16 00:00:00-04:00,WFC,BUY_FULL_DEPLOY,267,39.481056213378906,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-16 00:00:00-04:00,BAC,BUY_FULL_DEPLOY,311,33.91514205932617,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-16 00:00:00-04:00,XOM,BUY_FULL_DEPLOY,218,48.3378791809082,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-23 00:00:00-04:00,BAC,SELL_REDUCE,207,33.7183723449707,REBALANCE_REDUCE,,,,,
2021-07-23 00:00:00-04:00,BRK-B,SELL_REDUCE,33,278.489990234375,REBALANCE_REDUCE,,,,,
2021-07-23 00:00:00-04:00,DIS,SELL_REDUCE,81,172.0874481201172,REBALANCE_REDUCE,,,,,
2021-07-23 00:00:00-04:00,WFC,SELL_REDUCE,290,39.7574577331543,REBALANCE_REDUCE,,,,,
2021-07-23 00:00:00-04:00,XOM,SELL_REDUCE,237,48.10175323486328,REBALANCE_REDUCE,,,,,
2021-07-23 00:00:00-04:00,JPM,SELL_REDUCE,71,134.2078399658203,REBALANCE_REDUCE,,,,,
2021-07-23 00:00:00-04:00,UNH,BUY_ADD,171,387.7926940917969,REBALANCE_ADD,,,,,
2021-07-30 00:00:00-04:00,BAC,SELL_REDUCE,408,34.30866622924805,REBALANCE_REDUCE,,,,,
2021-07-30 00:00:00-04:00,BRK-B,SELL_REDUCE,64,278.2900085449219,REBALANCE_REDUCE,,,,,
2021-07-30 00:00:00-04:00,DIS,SELL_REDUCE,108,171.97019958496094,REBALANCE_REDUCE,,,,,
2021-07-30 00:00:00-04:00,WFC,SELL_REDUCE,305,40.961143493652344,REBALANCE_REDUCE,,,,,
2021-07-30 00:00:00-04:00,XOM,SELL_REDUCE,238,48.5487060546875,REBALANCE_REDUCE,,,,,
2021-07-30 00:00:00-04:00,JPM,SELL_REDUCE,116,135.22349548339844,REBALANCE_REDUCE,,,,,
2021-07-30 00:00:00-04:00,UNH,SELL_REDUCE,50,382.7051086425781,REBALANCE_REDUCE,,,,,
2021-07-30 00:00:00-04:00,DIS,BUY_FULL_DEPLOY,86,171.97019958496094,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-30 00:00:00-04:00,BRK-B,BUY_FULL_DEPLOY,53,278.2900085449219,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-30 00:00:00-04:00,JPM,BUY_FULL_DEPLOY,109,135.22349548339844,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-30 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,38,382.7051086425781,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-30 00:00:00-04:00,WFC,BUY_FULL_DEPLOY,362,40.961143493652344,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-30 00:00:00-04:00,BAC,BUY_FULL_DEPLOY,433,34.30866622924805,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-07-30 00:00:00-04:00,XOM,BUY_FULL_DEPLOY,306,48.5487060546875,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-08-06 00:00:00-04:00,BAC,SELL_REDUCE,215,35.90961456298828,REBALANCE_REDUCE,,,,,
2021-08-06 00:00:00-04:00,WFC,SELL_REDUCE,277,43.673702239990234,REBALANCE_REDUCE,,,,,
2021-08-06 00:00:00-04:00,DIS,BUY_ADD,24,173.0546875,REBALANCE_ADD,,,,,
2021-08-06 00:00:00-04:00,XOM,BUY_ADD,66,48.79325866699219,REBALANCE_ADD,,,,,
2021-08-06 00:00:00-04:00,JPM,SELL_REDUCE,15,140.3195343017578,REBALANCE_REDUCE,,,,,
2021-08-06 00:00:00-04:00,UNH,BUY_ADD,15,385.3974609375,REBALANCE_ADD,,,,,
2021-08-13 00:00:00-04:00,BAC,SELL_REDUCE,261,37.23331069946289,REBALANCE_REDUCE,,,,,
2021-08-13 00:00:00-04:00,WFC,SELL_REDUCE,156,45.10651779174805,REBALANCE_REDUCE,,,,,
2021-08-13 00:00:00-04:00,BRK-B,BUY_ADD,81,287.8900146484375,REBALANCE_ADD,,,,,
2021-08-13 00:00:00-04:00,DIS,BUY_ADD,6,176.9137725830078,REBALANCE_ADD,,,,,
2021-08-13 00:00:00-04:00,JPM,SELL_REDUCE,9,142.52903747558594,REBALANCE_REDUCE,,,,,
2021-08-13 00:00:00-04:00,XOM,BUY_ADD,17,48.59867477416992,REBALANCE_ADD,,,,,
2021-08-13 00:00:00-04:00,UNH,BUY_ADD,19,380.3377380371094,REBALANCE_ADD,,,,,
2021-08-20 00:00:00-04:00,WFC,SELL_STOP,2203,42.46477508544922,STOP_LOSS,,,,,0.0749088870800612
2021-08-20 00:00:00-04:00,XOM,SELL_STOP,2354,45.148738861083984,STOP_LOSS,,,,,-0.0667879568182591
2021-08-20 00:00:00-04:00,BAC,BUY_ADD,117,36.10637283325195,REBALANCE_ADD,,,,,
2021-08-20 00:00:00-04:00,BRK-B,BUY_ADD,3,285.2699890136719,REBALANCE_ADD,,,,,
2021-08-20 00:00:00-04:00,WFC,BUY,2343,42.46477508544922,CONSOLIDATED_STRATEGY,61.0,72.0,0.0,100.0,
2021-08-20 00:00:00-04:00,DIS,BUY_ADD,27,171.09091186523438,REBALANCE_ADD,,,,,
2021-08-20 00:00:00-04:00,JPM,BUY_ADD,40,137.8428192138672,REBALANCE_ADD,,,,,
2021-08-20 00:00:00-04:00,UNH,SELL_REDUCE,77,398.94287109375,REBALANCE_REDUCE,,,,,
2021-08-20 00:00:00-04:00,DIS,BUY_FULL_DEPLOY,107,171.09091186523438,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-08-20 00:00:00-04:00,BRK-B,BUY_FULL_DEPLOY,64,285.2699890136719,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-08-20 00:00:00-04:00,JPM,BUY_FULL_DEPLOY,133,137.8428192138672,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-08-20 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,45,398.94287109375,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-08-20 00:00:00-04:00,BAC,BUY_FULL_DEPLOY,507,36.10637283325195,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-08-20 00:00:00-04:00,WFC,BUY_FULL_DEPLOY,431,42.46477508544922,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-08-27 00:00:00-04:00,BAC,SELL_REDUCE,964,38.00248336791992,REBALANCE_REDUCE,,,,,
2021-08-27 00:00:00-04:00,WFC,SELL_REDUCE,733,44.60503387451172,REBALANCE_REDUCE,,,,,
2021-08-27 00:00:00-04:00,BRK-B,SELL_REDUCE,119,286.6000061035156,REBALANCE_REDUCE,,,,,
2021-08-27 00:00:00-04:00,DIS,SELL_REDUCE,211,175.9954071044922,REBALANCE_REDUCE,,,,,
2021-08-27 00:00:00-04:00,JPM,SELL_REDUCE,282,145.26419067382812,REBALANCE_REDUCE,,,,,
2021-08-27 00:00:00-04:00,UNH,SELL_REDUCE,78,388.77685546875,REBALANCE_REDUCE,,,,,
2021-08-27 00:00:00-04:00,DIS,BUY_FULL_DEPLOY,196,175.9954071044922,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-08-27 00:00:00-04:00,BRK-B,BUY_FULL_DEPLOY,120,286.6000061035156,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-08-27 00:00:00-04:00,JPM,BUY_FULL_DEPLOY,237,145.26419067382812,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-08-27 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,88,388.77685546875,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-08-27 00:00:00-04:00,BAC,BUY_FULL_DEPLOY,907,38.00248336791992,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-08-27 00:00:00-04:00,WFC,BUY_FULL_DEPLOY,773,44.60503387451172,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-03 00:00:00-04:00,WFC,SELL_STOP,2814,39.55438995361328,STOP_LOSS,,,,,-0.08125645613572714
2021-09-03 00:00:00-04:00,DIS,SELL_REBALANCE,1025,176.8356170654297,REBALANCE_EXIT,,,,,0.02163006794740131
2021-09-03 00:00:00-04:00,BAC,SELL_REDUCE,1124,36.90270233154297,REBALANCE_REDUCE,,,,,
2021-09-03 00:00:00-04:00,WFC,BUY,1857,39.55438995361328,CONSOLIDATED_STRATEGY,61.0,72.0,0.0,100.0,
2021-09-03 00:00:00-04:00,BRK-B,SELL_REDUCE,172,281.8900146484375,REBALANCE_REDUCE,,,,,
2021-09-03 00:00:00-04:00,XOM,BUY,2014,46.9721565246582,CONSOLIDATED_STRATEGY,57.5,65.0,0.0,100.0,
2021-09-03 00:00:00-04:00,JPM,SELL_REDUCE,310,142.09249877929688,REBALANCE_REDUCE,,,,,
2021-09-03 00:00:00-04:00,PFE,BUY,2777,37.18341064453125,CONSOLIDATED_STRATEGY,54.34385984836169,65.0,0.0,87.37543939344674,
2021-09-03 00:00:00-04:00,UNH,SELL_REDUCE,128,392.5832824707031,REBALANCE_REDUCE,,,,,
2021-09-03 00:00:00-04:00,BRK-B,BUY_FULL_DEPLOY,103,281.8900146484375,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-03 00:00:00-04:00,JPM,BUY_FULL_DEPLOY,206,142.09249877929688,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-03 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,74,392.5832824707031,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-03 00:00:00-04:00,BAC,BUY_FULL_DEPLOY,794,36.90270233154297,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-03 00:00:00-04:00,WFC,BUY_FULL_DEPLOY,741,39.55438995361328,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-03 00:00:00-04:00,XOM,BUY_FULL_DEPLOY,624,46.9721565246582,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-03 00:00:00-04:00,PFE,BUY_FULL_DEPLOY,788,37.18341064453125,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-10 00:00:00-04:00,UNH,SELL_STOP,492,376.30633544921875,STOP_LOSS,,,,,-0.012364448729114255
2021-09-10 00:00:00-04:00,BAC,SELL_REDUCE,1062,36.20152282714844,REBALANCE_REDUCE,,,,,
2021-09-10 00:00:00-04:00,WFC,SELL_REDUCE,937,39.697669982910156,REBALANCE_REDUCE,,,,,
2021-09-10 00:00:00-04:00,BRK-B,SELL_REDUCE,163,277.6000061035156,REBALANCE_REDUCE,,,,,
2021-09-10 00:00:00-04:00,XOM,SELL_REDUCE,792,46.21025848388672,REBALANCE_REDUCE,,,,,
2021-09-10 00:00:00-04:00,JPM,SELL_REDUCE,283,140.19483947753906,REBALANCE_REDUCE,,,,,
2021-09-10 00:00:00-04:00,PFE,SELL_REDUCE,964,36.19112014770508,REBALANCE_REDUCE,,,,,
2021-09-10 00:00:00-04:00,UNH,BUY,370,376.30633544921875,CONSOLIDATED_STRATEGY,52.51518490823519,62.0,0.0,86.06073963294077,
2021-09-10 00:00:00-04:00,CVX,BUY,1210,80.8152084350586,CONSOLIDATED_STRATEGY,51.42118959680848,60.0,0.0,85.68475838723393,
2021-09-10 00:00:00-04:00,BRK-B,BUY_FULL_DEPLOY,81,277.6000061035156,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-10 00:00:00-04:00,JPM,BUY_FULL_DEPLOY,161,140.19483947753906,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-10 00:00:00-04:00,BAC,BUY_FULL_DEPLOY,625,36.20152282714844,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-10 00:00:00-04:00,WFC,BUY_FULL_DEPLOY,570,39.697669982910156,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-10 00:00:00-04:00,XOM,BUY_FULL_DEPLOY,490,46.21025848388672,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-10 00:00:00-04:00,PFE,BUY_FULL_DEPLOY,625,36.19112014770508,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-10 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,60,376.30633544921875,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-10 00:00:00-04:00,CVX,BUY_FULL_DEPLOY,280,80.8152084350586,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-17 00:00:00-04:00,PFE,SELL_STOP,3226,34.84158706665039,STOP_LOSS,,,,,-0.05811059956533507
2021-09-17 00:00:00-04:00,CVX,SELL_REBALANCE,1490,81.39566040039062,REBALANCE_EXIT,,,,,0.007182459546565054
2021-09-17 00:00:00-04:00,BAC,SELL_REDUCE,229,36.40827560424805,REBALANCE_REDUCE,,,,,
2021-09-17 00:00:00-04:00,WFC,SELL_REDUCE,390,41.61405563354492,REBALANCE_REDUCE,,,,,
2021-09-17 00:00:00-04:00,BRK-B,BUY_ADD,18,276.760009765625,REBALANCE_ADD,,,,,
2021-09-17 00:00:00-04:00,XOM,SELL_REDUCE,319,47.22041702270508,REBALANCE_REDUCE,,,,,
2021-09-17 00:00:00-04:00,JPM,SELL_REDUCE,17,140.4799041748047,REBALANCE_REDUCE,,,,,
2021-09-17 00:00:00-04:00,PFE,BUY,2942,34.84158706665039,CONSOLIDATED_STRATEGY,55.3722181907195,65.0,0.0,91.488872762878,
2021-09-17 00:00:00-04:00,UNH,SELL_REDUCE,53,391.44573974609375,REBALANCE_REDUCE,,,,,
2021-09-17 00:00:00-04:00,BRK-B,BUY_FULL_DEPLOY,97,276.760009765625,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-17 00:00:00-04:00,JPM,BUY_FULL_DEPLOY,191,140.4799041748047,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-17 00:00:00-04:00,BAC,BUY_FULL_DEPLOY,739,36.40827560424805,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-17 00:00:00-04:00,WFC,BUY_FULL_DEPLOY,646,41.61405563354492,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-17 00:00:00-04:00,XOM,BUY_FULL_DEPLOY,569,47.22041702270508,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-17 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,68,391.44573974609375,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-17 00:00:00-04:00,PFE,BUY_FULL_DEPLOY,772,34.84158706665039,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-24 00:00:00-04:00,BAC,SELL_REDUCE,1216,37.88259506225586,REBALANCE_REDUCE,,,,,
2021-09-24 00:00:00-04:00,BRK-B,SELL_REDUCE,144,277.8699951171875,REBALANCE_REDUCE,,,,,
2021-09-24 00:00:00-04:00,WFC,SELL_REDUCE,759,42.91252136230469,REBALANCE_REDUCE,,,,,
2021-09-24 00:00:00-04:00,XOM,SELL_REDUCE,818,49.30064010620117,REBALANCE_REDUCE,,,,,
2021-09-24 00:00:00-04:00,JPM,SELL_REDUCE,359,145.25523376464844,REBALANCE_REDUCE,,,,,
2021-09-24 00:00:00-04:00,PFE,SELL_REDUCE,920,34.88127517700195,REBALANCE_REDUCE,,,,,
2021-09-24 00:00:00-04:00,UNH,SELL_REDUCE,70,379.2596740722656,REBALANCE_REDUCE,,,,,
2021-09-24 00:00:00-04:00,BRK-B,BUY_FULL_DEPLOY,136,277.8699951171875,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-24 00:00:00-04:00,JPM,BUY_FULL_DEPLOY,261,145.25523376464844,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-24 00:00:00-04:00,BAC,BUY_FULL_DEPLOY,1002,37.88259506225586,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-24 00:00:00-04:00,WFC,BUY_FULL_DEPLOY,884,42.91252136230469,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-24 00:00:00-04:00,XOM,BUY_FULL_DEPLOY,770,49.30064010620117,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-24 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,100,379.2596740722656,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-09-24 00:00:00-04:00,PFE,BUY_FULL_DEPLOY,1088,34.88127517700195,FULL_CAPITAL_DEPLOYMENT,,,,,
2021-10-01 00:00:00-04:00,UNH,SELL_STOP,475,365.61090087890625,STOP_LOSS,,,,,-0.03470213065277028
2021-10-01 00:00:00-04:00,BAC,SELL_REDUCE,995,38.727622985839844,REBALANCE_REDUCE,,,,,
2021-10-01 00:00:00-04:00,WFC,SELL_REDUCE,817,42.1065788269043,REBALANCE_REDUCE,,,,,
