date,value,cash,positions,leverage,regime_score,regime_label,drawdown
2014-01-06,127854.07517784447,12345.90649099563,12,1.0,0.799876156942263,STRONG_BULL,-0.021624696075148962
2014-01-07,128645.65344593779,12348.106217985494,12,1.0,0.8166941183699625,STRONG_BULL,-0.015567316773403306
2014-01-08,130661.25311442102,18002.0617599072,12,1.0,0.8061748997320539,STRONG_BULL,-0.00014338182647218313
2014-01-09,130038.20133541418,18005.269270117595,12,1.0,0.7908852487237593,STRONG_BULL,-0.00491114908612985
2014-01-10,130019.47523500377,7283.819251638969,12,1.0,0.8070724701507663,STRONG_BULL,-0.005054446467577215
2014-01-13,128454.50899611531,46319.88441171164,8,1.0,0.6075594236804028,MILD,-0.017030007805570093
2014-01-14,129471.17483122926,27358.058167790827,8,1.0,0.590484063136159,MILD,-0.00925019520252224
2014-01-15,129283.61245978762,17717.814231203793,8,1.0,0.608843044436248,MILD,-0.010685475164532266
2014-01-16,129162.91471091284,17720.97109572356,8,1.0,0.6344130873483226,MILD,-0.011609088249012744
2014-01-17,127693.34152092505,17724.128522716408,8,1.0,0.5850468727223175,MILD,-0.02285467517609464
2014-01-21,128227.92936426106,17727.286512282557,8,1.0,0.5965759315016633,MILD,-0.01876385880617553
2014-01-22,129466.59225165265,17730.445064522246,8,1.0,0.613401690104491,MILD,-0.00928526238892043
2014-01-23,131956.52003267067,21614.029438993486,8,0.5877386640629128,0.5156669744218875,MILD,0.0
2014-01-24,128830.31200134265,61264.95687445397,5,0.54335379087932,0.32870162776900264,BEAR,-0.023691197907871542
2014-01-27,127214.6935404211,61275.87273383359,5,0.8076249025157198,0.3365566560063134,BEAR,-0.035934764656384996
2014-01-28,128889.17584274148,61286.790538142115,5,0.8345180996018592,0.3357199147221866,BEAR,-0.023245112777828335
2014-01-29,127992.06137187846,61297.71028772609,5,0.9167446436952097,0.3035674379507342,BEAR,-0.03004367392994801
2014-01-30,129400.794971421,21166.335785287087,5,0.8401236899506886,0.356591318331588,BEAR,-0.019367933169326598
2014-01-31,126339.05850366387,36298.76873374493,5,0.837988498424905,0.3352052284027766,BEAR,-0.04257054920526848
2014-02-03,124551.4497301279,66802.80150189331,3,0.6954591611160438,0.23922521177390255,SEVERE_BEAR,-0.0561175021947333
2014-02-04,124289.54989401133,50227.37156560448,3,0.6703214307331902,0.23983892840440005,SEVERE_BEAR,-0.05810224562424879
2014-02-05,124237.57665029849,50236.24108161507,3,0.6755297770954377,0.23837171849460545,SEVERE_BEAR,-0.058496112056161155
2014-02-06,125851.25065718878,40951.902442258404,3,0.6055906975762134,0.27754320981532027,SEVERE_BEAR,-0.04626728087380834
2014-02-07,128275.67538554285,35305.71477362019,5,0.4837192646885372,0.3375718925574788,BEAR,-0.027894374951813575
2014-02-10,129227.67629721943,35311.94931452267,5,0.6691283674922491,0.3283927455507545,BEAR,-0.020679870420769034
2014-02-11,130288.38221315003,42595.646305451235,5,0.6145089657125541,0.3693214173640351,BEAR,-0.012641571777640285
2014-02-12,129744.47283445409,42603.16815569168,5,0.689206811787135,0.3865638555008451,BEAR,-0.016763455096185494
2014-02-13,130550.43904985057,43213.64202443965,5,0.6610313083956719,0.42110897902853967,BEAR,-0.010655638557852048
2014-02-14,130760.49301007985,43740.33774078915,5,0.425955892840578,0.43641681433906776,BEAR,-0.009063796334540323
2014-02-18,130702.2709203217,5057.448523385756,12,1.0,0.7092703490945547,STRONG_BULL,-0.009505018107770947
2014-02-19,129036.88501686293,10770.908705509228,11,1.0,0.5489972696478521,MILD,-0.022125735167045007
2014-02-20,129816.12202267617,50442.22666315312,8,1.0,0.5889317627737854,MILD,-0.016220479362933866
2014-02-21,129275.22965169755,50451.13411984562,8,1.0,0.624144693002952,MILD,-0.020319499031266283
2014-02-24,130062.50515936688,11108.181563388123,12,0.8883059373878229,0.6960511307336664,STRONG_BULL,-0.014353325419879673
2014-02-25,129242.84855257398,11110.143127195945,12,1.0,0.6643379123808921,STRONG_BULL,-0.02056489121890164
2014-02-26,129198.37327010318,23312.768014734444,12,1.0,0.7127508686067404,STRONG_BULL,-0.02090193619750358
2014-02-27,129415.06622964774,23316.884753530696,12,1.0,0.7452322491316218,STRONG_BULL,-0.019259781952371133
2014-02-28,128873.63307100056,23321.002219290745,12,1.0,0.7792266896592246,STRONG_BULL,-0.023362899846910413
2014-03-03,128360.6831579096,19426.547936129245,12,0.6651136729699871,0.6768377053302244,STRONG_BULL,-0.027250164477441392
2014-03-04,130208.35339537152,40959.16652391775,8,1.0,0.6441092618001248,MILD,-0.013248050470460446
2014-03-05,130295.93450235578,7741.0301425643465,12,1.0,0.7324684937135574,STRONG_BULL,-0.012584338613232198
2014-03-06,129915.77722701308,7742.375607327221,12,1.0,0.7488834901497964,STRONG_BULL,-0.015465266931503859
2014-03-07,129052.83176820361,7743.721305944685,12,1.0,0.746184624283973,STRONG_BULL,-0.022004886638023954
2014-03-10,128937.18501104564,8939.13742355151,12,1.0,0.7422505227512612,STRONG_BULL,-0.022881287115464083
2014-03-11,127713.00921435325,8940.691130770367,12,1.0,0.7142851366677222,STRONG_BULL,-0.03215840200443888
2014-03-12,128401.15747833125,14253.363388390544,12,1.0,0.7207534750158837,STRONG_BULL,-0.026943439804711092
2014-03-13,126174.17257895703,56348.440997067286,8,1.0,0.5484969023918574,MILD,-0.043820096591528815
2014-03-14,125162.13539670997,56358.2348927644,8,0.9925521439077623,0.5127563220555352,MILD,-0.051489571218447557
2014-03-17,125869.30079879316,23877.131086621426,8,0.7878360369008967,0.5717425776682445,MILD,-0.04613049231951852
2014-03-18,127329.15692477075,5473.611506853656,12,0.8672614848592085,0.769671622541136,STRONG_BULL,-0.03506733207843193
2014-03-19,125697.64935244528,5474.56287266318,12,1.0,0.7153165047578046,STRONG_BULL,-0.04743131054589629
2014-03-20,125320.97409907484,5475.514403829143,12,0.9985707439104579,0.6913362551020578,STRONG_BULL,-0.05028585121790842
2014-03-21,123230.55204639795,41484.835721359676,8,0.9193619995392313,0.6481317819342981,MILD,-0.06612760009215375
2014-03-24,121168.41429786076,30080.50875671612,8,0.7108773560555325,0.5940909260693267,MILD,-0.0817550033309375
2014-03-25,121581.60568252017,30085.737035619073,8,0.8568813292597511,0.644462417804221,MILD,-0.07862373414804977
2014-03-26,118490.07517319825,30090.966223246694,8,0.7397393150358045,0.586190748917043,MILD,-0.10205213699283909
2014-03-27,117308.50421337396,50711.25742915736,8,0.3928837994361283,0.6215562799472529,MILD,-0.11100638161471714
2014-03-28,117576.3408503946,44599.58374517904,12,0.12700121556813107,0.66001521932351,STRONG_BULL,-0.10897664760116235
2014-03-31,118157.8978869272,44607.3355775919,12,0.15,0.6768988139875228,STRONG_BULL,-0.10456946077637633
2014-04-01,120257.47587686047,55293.81227363587,12,0.12309512517634474,0.7229847329072935,STRONG_BULL,-0.08865832588578174
2014-04-02,121466.40631528488,55303.1156769708,12,0.15,0.7674845750914531,STRONG_BULL,-0.07949674419110608
2014-04-03,120356.92008950814,55312.42064564026,12,0.15,0.7495054893027485,STRONG_BULL,-0.08790471240292347
2014-04-04,117254.26273462862,95950.36655543758,8,0.15,0.5822883448641563,MILD,-0.11141743730739466
2014-04-07,117000.1334458701,95966.51058536595,8,0.15,0.4844464755298868,MILD,-0.11334329355682891
2014-04-08,117300.13182188767,93839.39020303097,8,0.121037508323616,0.4840294952615017,MILD,-0.11106982972235305
2014-04-09,117743.47519486536,89270.87708986475,8,0.1122051557194062,0.5110667896026504,MILD,-0.10771006111927135
2014-04-10,116504.41932663014,94444.05591420812,5,0.15,0.37159948801269654,BEAR,-0.1170999409670306
2014-04-11,116078.74077404305,94459.94650139369,5,0.6483707946111154,0.3410453530359882,BEAR,-0.12032584107777693
2014-04-14,116508.55801947058,94475.8397622336,5,0.6646571154886709,0.37253373568441667,BEAR,-0.11706857690226581
2014-04-15,116710.7905425215,63978.50211315645,5,0.4549345236858442,0.37425214386795297,BEAR,-0.11553600751500973
2014-04-16,117421.55921378339,42254.258411925206,5,0.45295894391005226,0.37342945697471414,BEAR,-0.11014962212771767
2014-04-17,120037.40657254787,42261.36785857864,5,0.6760687299854715,0.41182373106609044,BEAR,-0.09032606692849875
2014-04-21,123187.19696202228,42268.47850142469,5,0.713939915465318,0.4192863659067526,BEAR,-0.06645615592527919
2014-04-22,125562.06737594472,23031.59792778313,8,0.4791088696733114,0.47171290787973386,MILD,-0.04845878517516804
2014-04-23,124815.6560716753,23035.47308552971,8,0.7642739053215041,0.4582380572557942,MILD,-0.05411527948166097
2014-04-24,124691.38091110653,23039.348895286956,8,0.8098352743725874,0.4894560056793678,MILD,-0.05505706819007793
2014-04-25,121727.71859992195,18624.085178854435,8,0.6177123202302901,0.598252853064781,MILD,-0.07751645337582565
2014-04-28,120286.27967178833,25966.472254699376,12,0.6375411922367885,0.7018697469195453,STRONG_BULL,-0.08844004341727822
2014-04-29,121752.14574295939,25970.841216697787,12,0.8633433085691856,0.7133293733666111,STRONG_BULL,-0.07733133828616287
2014-04-30,122377.9452022616,25975.21091379139,12,0.8870556442365432,0.7270135005621782,STRONG_BULL,-0.07258887115269136
2014-05-01,122704.61216338385,18414.352667806164,12,0.6655522709832954,0.8007549956415784,STRONG_BULL,-0.07011330601167848
2014-05-02,122654.60878810662,18417.392497452915,12,0.897538778596881,0.7946601500366262,STRONG_BULL,-0.0704922442806238
2014-05-05,123220.23834767075,18420.43282891281,12,0.9189712004061287,0.7838973871612374,STRONG_BULL,-0.06620575991877427
2014-05-06,121832.5494907919,12100.026153775572,12,0.7165670492552328,0.7124919372634977,STRONG_BULL,-0.07672201827823441
2014-05-07,121613.6689167194,12107.65373002439,12,0.7506734513356157,0.6807282184655388,STRONG_BULL,-0.07838075082148664
2014-05-08,121178.05333518358,12109.652453814744,12,0.8415902187016417,0.6947816075343202,STRONG_BULL,-0.08168195625967166
2014-05-09,121482.6883763133,14889.334784024131,12,0.7503476865289721,0.7653764417564484,STRONG_BULL,-0.07937335460016826
2014-05-12,122545.7092426348,11040.740664245539,12,0.8665877032768907,0.7372178221463479,STRONG_BULL,-0.0713175126754319
2014-05-13,122842.78587635604,11042.563262704398,12,0.9046690472718516,0.7333747149364019,STRONG_BULL,-0.06906619054562968
2014-05-14,122230.13572395069,11044.386162036653,12,0.8814549555295996,0.6825579718248291,STRONG_BULL,-0.07370900889408008
2014-05-15,121278.6797228723,51411.307162443045,8,0.8454030802284465,0.5942946204880655,MILD,-0.0809193839543107
2014-05-16,121507.53553392873,21049.919847985395,8,0.852772535628541,0.5886572290416261,MILD,-0.07918505653343166
2014-05-19,122175.59153185348,17781.33073545423,8,0.8793882068731594,0.5825803443417134,MILD,-0.0741223586253681
2014-05-20,120859.10650914675,17784.266066242304,8,0.8295049187119987,0.6089624912398307,MILD,-0.08409901625760025
2014-05-21,121927.86749397323,16633.8888144759,8,0.8700016287101813,0.616899551274839,MILD,-0.07599967425796375
2014-05-22,122133.66336100757,14258.504987235006,8,0.7117299127539838,0.6379153582648807,MILD,-0.07444010094560766
