symbol,entry_date,exit_date,pnl,return
SLB,2010-12-01,2010-12-03,1374.1013961034207,0.023358708642572813
PEP,2010-12-02,2010-12-06,-198.46400237466324,-0.0072325064110375205
JPM,2010-12-02,2010-12-06,410.7975883665161,0.014970453865435515
V,2010-12-03,2010-12-06,640.8592926662717,0.012353115327681335
MA,2010-12-03,2010-12-06,847.524062537511,0.01633675692514756
COP,2010-12-06,2010-12-08,488.95518810833846,0.006665016564666544
AIG,2010-12-06,2010-12-08,-2324.657011159519,-0.03168772489456317
PFE,2010-12-07,2010-12-09,-12.558547647826577,-0.0007140125205278251
AMZN,2010-12-07,2010-12-09,-193.03030339645147,-0.010974680936947654
USB,2010-12-08,2010-12-10,3009.8444833471985,0.05078961542046752
ORCL,2010-12-08,2010-12-10,1436.9439365844873,0.02424770792102085
MSFT,2010-12-09,2010-12-13,171.25123774256718,0.006228774741129033
BAC,2010-12-09,2010-12-13,-241.8663849977812,-0.008797199071150992
HD,2010-12-10,2010-12-13,245.75270945007813,0.004609984215283431
CVX,2010-12-10,2010-12-13,819.6840541838833,0.015376150113514156
DIS,2010-12-13,2010-12-15,-363.8150874679681,-0.004879206317455104
USB,2010-12-13,2010-12-15,-1086.915122785416,-0.014576864226662994
AMZN,2010-12-14,2010-12-16,419.3216053969329,0.023456466360691118
INTC,2010-12-14,2010-12-16,-142.79516376194454,-0.007987830610542469
KO,2010-12-15,2010-12-17,892.5688409045072,0.014779919851862278
DIS,2010-12-15,2010-12-17,161.5449617062927,0.002674999929497438
COP,2010-12-16,2010-12-20,136.29609661752747,0.004838862170956057
GOOGL,2010-12-16,2010-12-20,157.55247939234556,0.005593518460116446
AMGN,2010-12-17,2010-12-20,211.10446096489923,0.0039800834178798
JNJ,2010-12-17,2010-12-20,-43.73783657843579,-0.0008246165775185277
MA,2010-12-20,2010-12-22,-2052.7799446177173,-0.02751528725483417
V,2010-12-20,2010-12-22,609.5894794012161,0.008170885377766522
MS,2010-12-21,2010-12-23,365.2968701380262,0.020423855905433306
CSCO,2010-12-21,2010-12-23,145.11824139771943,0.008113603739438058
MCD,2010-12-22,2010-12-27,-456.2831016348409,-0.0075509873965741185
CVX,2010-12-22,2010-12-27,133.1796849050223,0.0022039784480169917
GS,2010-12-23,2010-12-27,375.9377397975659,0.01329695093581057
AIG,2010-12-23,2010-12-27,2627.119491125737,0.09292144756421909
C,2010-12-27,2010-12-29,-2.1357142958370265,-2.840101394427987e-05
AXP,2010-12-27,2010-12-29,-334.0247895885413,-0.004441906263085305
ABT,2010-12-28,2010-12-30,67.38078364889861,0.0037372259867808903
AMZN,2010-12-28,2010-12-30,163.28153126120915,0.00905629095931035
JPM,2010-12-29,2010-12-31,84.67976661659901,0.0013806632199979282
ORCL,2010-12-29,2010-12-31,-391.84256320953256,-0.006388806165498654
IBM,2010-12-30,2011-01-03,156.99042655693722,0.005509997254559943
AIG,2010-12-30,2011-01-03,256.75644200296034,0.009011551350959596
CVX,2010-12-31,2011-01-03,402.10076024235565,0.0075416468021225315
MRK,2010-12-31,2011-01-03,-2.545816554565957,-4.774835358670017e-05
BRK-B,2011-01-03,2011-01-05,467.05604718816926,0.006205695526353243
C,2011-01-03,2011-01-05,1073.0887605170976,0.014257950754758114
DIS,2011-01-04,2011-01-06,304.9280518417617,0.016897788093953266
SLB,2011-01-04,2011-01-06,-243.4998232305214,-0.013493702494776208
C,2011-01-05,2011-01-07,-376.53472336423454,-0.006063486511211595
ORCL,2011-01-05,2011-01-07,-22.461797874063638,-0.00036171115165705033
AAPL,2011-01-06,2011-01-10,745.0221563659221,0.02602839481117176
AMZN,2011-01-06,2011-01-10,-184.806488948739,-0.006456474102042226
BAC,2011-01-07,2011-01-10,562.4474021386895,0.010436130948699024
SLB,2011-01-07,2011-01-10,-582.4312921410977,-0.01080692916402815
CMCSA,2011-01-10,2011-01-12,-644.1183921501475,-0.008493729482122883
ABT,2011-01-10,2011-01-12,124.59680417619275,0.0016430078102208988
JPM,2011-01-11,2011-01-13,353.76821526095847,0.01946103281184231
GS,2011-01-11,2011-01-13,237.06947574703756,0.013041354896160188
ABT,2011-01-12,2011-01-14,-899.6632414511852,-0.014561711540297641
BAC,2011-01-12,2011-01-14,1066.300312939066,0.01725885515484882
MU,2011-01-13,2011-01-18,86.8025666066827,0.003008961288330594
KO,2011-01-13,2011-01-18,34.96500261846756,0.0012120418028888906
GILD,2011-01-14,2011-01-18,673.1450642046506,0.01248333701106307
WMT,2011-01-14,2011-01-18,320.6573856687361,0.005946525382487687
MSFT,2011-01-18,2011-01-20,-828.2815918852112,-0.010862399227316378
CSCO,2011-01-18,2011-01-20,-1622.613709117519,-0.02127957215617289
MU,2011-01-19,2011-01-21,914.9525667606532,0.050050449095674944
KO,2011-01-19,2011-01-21,-188.2829901454968,-0.010299603013544888
MA,2011-01-20,2011-01-24,1015.5618998044492,0.016542765524559917
CMCSA,2011-01-20,2011-01-24,889.485870109288,0.014489078597238103
AMZN,2011-01-21,2011-01-24,-96.04868573502411,-0.0033255051270071395
BA,2011-01-21,2011-01-24,422.5826689600684,0.01463113025916841
JNJ,2011-01-24,2011-01-26,-1990.2722365998864,-0.026061325013930957
ORCL,2011-01-24,2011-01-26,374.261202839465,0.004900707887061219
INTC,2011-01-25,2011-01-27,168.6574661838218,0.009211140588162088
PFE,2011-01-25,2011-01-27,7.950360490184252,0.00043420484048918464
PEP,2011-01-26,2011-01-28,-1371.5381650525574,-0.022192138744639354
AAPL,2011-01-26,2011-01-28,-1398.9884284433083,-0.02263629704024252
PFE,2011-01-27,2011-01-31,-408.2142580158752,-0.014175986414290182
C,2011-01-27,2011-01-31,-60.43541345569747,-0.0020987302213649277
ABT,2011-01-28,2011-01-31,-386.42210745537,-0.007317105388506617
JNJ,2011-01-28,2011-01-31,-212.56724885714914,-0.004025072406635823
PEP,2011-01-31,2011-02-02,390.8637919213421,0.005262585731107529
DIS,2011-01-31,2011-02-02,3093.2473157522227,0.04164744732850622
QCOM,2011-02-01,2011-02-03,-32.807552161028575,-0.0018423596745339645
MA,2011-02-01,2011-02-03,540.5407653062515,0.030354916561709834
COP,2011-02-02,2011-02-04,-380.3684402446031,-0.0061322417942511215
BAC,2011-02-02,2011-02-04,212.20013706339714,0.0034210581414409118
CMCSA,2011-02-03,2011-02-07,402.8750883838745,0.014089636888079649
JPM,2011-02-03,2011-02-07,24.21266877974108,0.0008467828392328791
JNJ,2011-02-04,2011-02-07,25.219670385049316,0.0004677120753758042
AMZN,2011-02-04,2011-02-07,147.11442038160754,0.002728314439635989
KO,2011-02-07,2011-02-09,760.5927176933018,0.010026142547527792
AMZN,2011-02-07,2011-02-09,3805.3064951317656,0.05016159696207994
WMT,2011-02-08,2011-02-10,-256.128994429986,-0.014084575152437462
MS,2011-02-08,2011-02-10,-540.9290943849936,-0.029745779071053205
AAPL,2011-02-09,2011-02-11,-239.0803965425242,-0.003751101587793597
C,2011-02-09,2011-02-11,524.9727637479347,0.008236669321790306
MA,2011-02-10,2011-02-14,321.9726325417786,0.011181644706175295
GS,2011-02-10,2011-02-14,379.4231237212026,0.013176817325327085
HD,2011-02-11,2011-02-14,145.82968612677027,0.0026303436666894895
INTC,2011-02-11,2011-02-14,-487.9090899027492,-0.008800461817015034
ORCL,2011-02-14,2011-02-16,-421.5801060357769,-0.005443767485077005
ABT,2011-02-14,2011-02-16,466.78297931753855,0.0060274618489244945
MA,2011-02-15,2011-02-17,-311.0758195357114,-0.01675474325613021
BAC,2011-02-15,2011-02-17,48.66259482761589,0.0026209985839808895
CMCSA,2011-02-16,2011-02-18,1352.9651208259463,0.021369883580930265
PEP,2011-02-16,2011-02-18,-545.9847942779301,-0.00862374891346406
GOOGL,2011-02-17,2011-02-22,-704.3664383355301,-0.024134371846058
AMZN,2011-02-17,2011-02-22,-1144.0288401336236,-0.03919893954011319
MA,2011-02-18,2011-02-22,-744.911991042172,-0.013443830431597567
PEP,2011-02-18,2011-02-22,-228.54094375769097,-0.004124602277185964
INTC,2011-02-22,2011-02-24,-1829.1138629432044,-0.02391013390631054
ORCL,2011-02-22,2011-02-24,-661.3520994477876,-0.008645179273624704
MU,2011-02-23,2011-02-25,1545.4136380234254,0.08426294155354509
CMCSA,2011-02-23,2011-02-25,277.91781659808396,0.015153336401667137
IBM,2011-02-24,2011-02-28,424.4796025928797,0.006893488055487033
BA,2011-02-24,2011-02-28,1086.7075253294458,0.017647974837677317
XOM,2011-02-25,2011-02-28,64.83748750248783,0.002205916473638759
CMCSA,2011-02-25,2011-02-28,578.3431041733891,0.019676527115004328
WMT,2011-02-28,2011-03-02,-20.900943976416947,-0.0002714715610716384
JNJ,2011-02-28,2011-03-02,-791.3628730997361,-0.010278603434223979
ABT,2011-03-01,2011-03-03,329.19039723200905,0.017834430159983473
SLB,2011-03-01,2011-03-03,272.0272660333609,0.014737523689866265
JNJ,2011-03-02,2011-03-04,255.85585788046026,0.004086018083093668
C,2011-03-02,2011-03-04,-818.5942249705663,-0.013072949877538143
V,2011-03-03,2011-03-07,-650.1106690524007,-0.022213370782498697
PFE,2011-03-03,2011-03-07,-239.72970695771656,-0.00819122823502269
MU,2011-03-04,2011-03-07,-2854.6519411835957,-0.05249360019266431
MA,2011-03-04,2011-03-07,-542.3555513031372,-0.009973263311594692
MA,2011-03-07,2011-03-09,211.9787285361004,0.0028273063313394475
DIS,2011-03-07,2011-03-09,172.25337400457272,0.00229746191177277
MS,2011-03-08,2011-03-10,-456.5111139771396,-0.025396057659978676
V,2011-03-08,2011-03-10,-672.4048186937171,-0.037406387322364884
BAC,2011-03-09,2011-03-11,-889.5075581810995,-0.014481331499515518
AAPL,2011-03-09,2011-03-11,-89.46569903660671,-0.0014565165114889483
CAT,2011-03-10,2011-03-14,1053.6574332393623,0.03769251362357616
HD,2011-03-10,2011-03-14,-295.1432836538869,-0.010558168043127076
QCOM,2011-03-11,2011-03-14,-129.9858580424023,-0.002452437912335282
AXP,2011-03-11,2011-03-14,-444.3474893928985,-0.008383486062635096
PG,2011-03-14,2011-03-16,-1963.8483038442992,-0.02643118452724526
MA,2011-03-14,2011-03-16,-1358.8322607573966,-0.018288350559127562
MRK,2011-03-15,2011-03-17,-235.78557495095149,-0.013235882769551772
BA,2011-03-15,2011-03-17,-355.6353080948352,-0.01996367779341825
GS,2011-03-16,2011-03-18,2148.8361453464468,0.03613629958083194
XOM,2011-03-16,2011-03-18,1153.2965813714734,0.019394624788047616
MCD,2011-03-17,2011-03-21,134.65457139451982,0.0048843116313369095
COP,2011-03-17,2011-03-21,297.478311798072,0.010790400677365525
GS,2011-03-18,2011-03-21,82.44003271269453,0.0015540671391427545
GE,2011-03-18,2011-03-21,1294.4418238494109,0.02440136710021731
CMCSA,2011-03-21,2011-03-23,-225.4400552947219,-0.0030191164072144766
BRK-B,2011-03-21,2011-03-23,-377.86978258550846,-0.005060470992623934
JPM,2011-03-22,2011-03-24,101.76490637026728,0.00568489740666238
BA,2011-03-22,2011-03-24,226.407983519456,0.012647839066193736
MU,2011-03-23,2011-03-25,5380.770127765774,0.08849919078825186
WMT,2011-03-23,2011-03-25,831.1566425124364,0.013670290410858616
HD,2011-03-24,2011-03-28,-538.8889981816154,-0.019041591101734902
BAC,2011-03-24,2011-03-28,-233.63622212924884,-0.008255513516421677
AXP,2011-03-25,2011-03-28,156.3042185687695,0.0028242989353272252
GILD,2011-03-25,2011-03-28,-464.0966199204986,-0.008385874684205888
JPM,2011-03-28,2011-03-30,812.3145676252552,0.010629338959923372
SLB,2011-03-28,2011-03-30,2719.992093819608,0.03559177575510148
HD,2011-03-29,2011-03-31,-311.73846450424537,-0.017013611515284386
INTC,2011-03-29,2011-03-31,-91.69542841937259,-0.005004420610513167
C,2011-03-30,2011-04-01,-1.942367038589146,-3.044334255693465e-05
GS,2011-03-30,2011-04-01,464.72741134282575,0.007283822005846809
ORCL,2011-03-31,2011-04-04,616.2746781152829,0.021201928715325898
MS,2011-03-31,2011-04-04,-235.57711682604847,-0.00810464783849768
DIS,2011-04-01,2011-04-04,-287.0768817215986,-0.005161027227097788
BAC,2011-04-01,2011-04-04,285.89166353754905,0.005139719543660348
DIS,2011-04-04,2011-04-06,-659.4912394248195,-0.00847245453399398
MSFT,2011-04-04,2011-04-06,1823.9517376141696,0.0234322266094287
QCOM,2011-04-05,2011-04-07,230.18806720920188,0.01233449610278933
PFE,2011-04-05,2011-04-07,-111.29846557179162,-0.005963864706305755
PEP,2011-04-06,2011-04-08,-21.0137193548462,-0.0003280245588523814
GILD,2011-04-06,2011-04-08,-741.2620055351031,-0.011571114006698096
WFC,2011-04-07,2011-04-11,-709.4769785616456,-0.02398192751655499
CAT,2011-04-07,2011-04-11,-210.4539287210512,-0.007113819076123757
MCD,2011-04-08,2011-04-11,152.1328302049381,0.0027421459684880975
GE,2011-04-08,2011-04-11,-28.23853810769846,-0.0005089906848095264
BRK-B,2011-04-11,2011-04-13,-1416.7540864587857,-0.018247021164845095
WFC,2011-04-11,2011-04-13,-1784.0683000713877,-0.022977828221622594
AMZN,2011-04-12,2011-04-14,136.1505540720952,0.007313767087457132
PEP,2011-04-12,2011-04-14,35.921801238277425,0.0019296556625070464
MSFT,2011-04-13,2011-04-15,-634.5783599424467,-0.01019525626209807
MCD,2011-04-13,2011-04-15,395.4726386962312,0.006353738404382206
HD,2011-04-14,2011-04-18,-62.67507201012957,-0.0021513302685147
MU,2011-04-14,2011-04-18,-631.972659027901,-0.021692546440484458
GOOGL,2011-04-15,2011-04-18,-398.23972109125157,-0.007349328584781496
CVX,2011-04-15,2011-04-18,-888.400211739037,-0.01639501216244466
ABT,2011-04-18,2011-04-20,-711.4119511654969,-0.009415549415493992
ORCL,2011-04-18,2011-04-20,1075.6688315812103,0.014236495495847346
CVX,2011-04-19,2011-04-21,468.8761535836468,0.02588386642018047
GS,2011-04-19,2011-04-21,196.666596575817,0.010856794222041478
JNJ,2011-04-20,2011-04-25,-270.62747189262245,-0.004372532879660959
QCOM,2011-04-20,2011-04-25,1734.0793997640828,0.028017551722981204
AMZN,2011-04-21,2011-04-25,-76.06578876610105,-0.0026360150174584624
MS,2011-04-21,2011-04-25,-764.348223472003,-0.026488036584165594
MCD,2011-04-25,2011-04-27,728.8117790255826,0.009575377112242208
WFC,2011-04-25,2011-04-27,1888.1696148259155,0.0248074148005786
QCOM,2011-04-26,2011-04-28,114.34507641037243,0.006266033152156304
MRK,2011-04-26,2011-04-28,368.664710260816,0.020202577750123584
MSFT,2011-04-27,2011-04-29,-1105.2196597059578,-0.01748692042037586
V,2011-04-27,2011-04-29,-620.4476777696675,-0.009816798923981983
MA,2011-04-28,2011-05-02,61.568898924136796,0.0021084102236498745
MCD,2011-04-28,2011-05-02,227.73117205716702,0.007798592143100134
CAT,2011-04-29,2011-05-02,-490.6368886773921,-0.009024160933674301
BA,2011-04-29,2011-05-02,-171.23190329416568,-0.003149425344823461
MCD,2011-05-02,2011-05-04,416.31501372801443,0.005448891668784766
MA,2011-05-02,2011-05-04,1967.5067013473424,0.025751487502811428
DIS,2011-05-03,2011-05-05,-162.11162770980803,-0.008849703543303805
XOM,2011-05-03,2011-05-05,-642.2256236725901,-0.03505921479975341
WFC,2011-05-04,2011-05-06,-1169.9575782824925,-0.018467623004991482
KO,2011-05-04,2011-05-06,-528.838525759474,-0.008347644996307118
MSFT,2011-05-05,2011-05-09,43.21376160079899,0.0015003889094643247
IBM,2011-05-05,2011-05-09,238.40524256393292,0.008277469228563143
SLB,2011-05-06,2011-05-09,611.0468599154281,0.011233118092969622
WFC,2011-05-06,2011-05-09,-79.93209551784759,-0.0014694235864247493
CSCO,2011-05-09,2011-05-11,776.4548669135158,0.010139549144091783
GILD,2011-05-09,2011-05-11,-878.0263487262098,-0.011465948237411844
QCOM,2011-05-10,2011-05-12,138.22360542377166,0.007529700097882164
CMCSA,2011-05-10,2011-05-12,-272.2780248792302,-0.014832284719377706
ABT,2011-05-11,2011-05-13,515.4184865633089,0.008240384011455323
SLB,2011-05-11,2011-05-13,348.7247655722966,0.005575325793572386
C,2011-05-12,2011-05-16,-838.7118151180246,-0.029027735016682918
AXP,2011-05-12,2011-05-16,308.39986725328845,0.010673689656498862
HD,2011-05-13,2011-05-16,-46.46489476167824,-0.0008481802173012711
MA,2011-05-13,2011-05-16,-168.43075560348012,-0.003074571364483108
WFC,2011-05-16,2011-05-18,2904.1803713408563,0.037993222935742206
JPM,2011-05-16,2011-05-18,2136.4717508889203,0.027949864384615164
GILD,2011-05-17,2011-05-19,-128.09982678601096,-0.0069901105704191936
JNJ,2011-05-17,2011-05-19,-3.1903458374688753,-0.0001740897760856255
SLB,2011-05-18,2011-05-20,-193.35126580913396,-0.0030028210532046483
MSFT,2011-05-18,2011-05-20,-524.9548893454177,-0.008152755489406626
KO,2011-05-19,2011-05-23,-416.6714294144284,-0.014214778016045714
MRK,2011-05-19,2011-05-23,-377.742797097959,-0.012886724716052128
PEP,2011-05-20,2011-05-23,-204.26836674012296,-0.0036685899616837594
BRK-B,2011-05-20,2011-05-23,-587.7854503523212,-0.010556425535676142
