date,cols_lab,ok_lab,bad_lab,ok_all,bad_all,reg_a,reg_b,reg_c,reg_d,br_a,br_b,br_c,br_d,agg_a,agg_b,n_a,n_b,n_c,n_d,same_list,added,removed
2023-11-20,477,475,2,705,504,0.762,0.763,0.735,0.761,0.649,0.651,0.374,0.637,1.1,1.1,18,18,18,18,True,0,0
2023-11-28,477,475,2,705,504,0.816,0.816,0.79,0.814,0.604,0.606,0.344,0.586,1.166,1.166,22,22,22,22,True,0,0
2023-12-05,477,475,2,705,504,0.764,0.764,0.74,0.763,0.56,0.561,0.323,0.55,1.166,1.166,22,22,22,22,True,0,0
2023-12-12,477,475,2,705,504,0.773,0.773,0.742,0.769,0.715,0.716,0.398,0.677,1.166,1.166,22,22,22,22,True,0,0
2023-12-19,478,476,2,705,504,0.848,0.848,0.813,0.847,0.832,0.833,0.482,0.819,1.166,1.166,22,22,22,22,True,0,0
2023-12-27,478,476,2,705,504,0.85,0.85,0.817,0.848,0.764,0.765,0.441,0.75,1.166,1.166,22,22,22,22,True,0,0
2024-01-04,478,476,2,705,504,0.775,0.775,0.744,0.773,0.723,0.725,0.411,0.699,1.166,1.166,22,22,22,22,True,0,0
2024-01-11,478,476,2,705,504,0.746,0.746,0.716,0.743,0.687,0.688,0.391,0.666,1.166,1.166,22,22,22,22,True,0,0
2024-01-19,478,476,2,706,503,0.79,0.79,0.759,0.789,0.736,0.737,0.424,0.72,1.166,1.166,22,22,22,22,True,0,0
2024-01-26,478,476,2,706,503,0.812,0.812,0.783,0.811,0.685,0.686,0.396,0.672,1.166,1.166,22,22,22,22,True,0,0
2024-02-02,478,476,2,706,503,0.812,0.812,0.785,0.81,0.622,0.624,0.358,0.61,1.166,1.166,22,22,22,22,True,0,0
2024-02-09,478,476,2,706,503,0.806,0.806,0.778,0.805,0.66,0.662,0.385,0.655,1.166,1.166,22,22,22,22,True,0,0
2024-02-16,478,476,2,706,503,0.748,0.748,0.724,0.747,0.567,0.569,0.331,0.562,1.166,1.166,22,22,22,22,True,0,0
2024-02-26,478,477,1,707,502,0.718,0.718,0.695,0.718,0.578,0.579,0.342,0.58,1.1,1.1,18,18,18,18,True,0,0
2024-03-04,479,478,1,708,501,0.791,0.791,0.76,0.788,0.704,0.704,0.399,0.678,1.166,1.166,22,22,22,22,True,0,0
2024-03-11,479,478,1,707,502,0.729,0.729,0.696,0.726,0.745,0.746,0.417,0.709,1.166,1.166,22,22,22,22,True,0,0
2024-03-18,479,478,1,707,502,0.765,0.765,0.734,0.763,0.713,0.713,0.403,0.685,1.166,1.166,22,22,22,22,True,0,0
2024-03-25,480,479,1,707,502,0.776,0.776,0.749,0.776,0.654,0.654,0.384,0.652,1.166,1.166,22,22,22,22,True,0,0
2024-04-02,478,477,1,707,502,0.773,0.773,0.747,0.772,0.614,0.615,0.354,0.599,1.166,1.166,22,22,22,22,True,0,0
2024-04-09,478,477,1,707,502,0.75,0.75,0.718,0.748,0.756,0.757,0.429,0.727,1.166,1.166,22,22,22,22,True,0,0
2024-04-16,478,477,1,707,502,0.616,0.616,0.597,0.616,0.462,0.462,0.273,0.462,1.04,1.04,15,15,15,15,True,0,0
2024-04-23,479,477,2,708,501,0.613,0.614,0.586,0.614,0.667,0.668,0.397,0.671,1.04,1.04,15,15,15,15,True,0,0
2024-04-30,480,477,3,708,501,0.556,0.556,0.537,0.555,0.44,0.442,0.256,0.435,1.04,1.04,15,15,15,15,True,0,0
2024-05-07,480,477,3,708,501,0.647,0.647,0.619,0.646,0.656,0.658,0.381,0.645,1.1,1.1,18,18,15,18,True,0,0
2024-05-14,481,478,3,708,501,0.759,0.759,0.731,0.76,0.691,0.693,0.413,0.697,1.166,1.166,22,22,22,22,True,0,0
2024-05-21,481,478,3,708,501,0.779,0.779,0.752,0.778,0.648,0.65,0.377,0.639,1.166,1.166,22,22,22,22,True,0,0
2024-05-29,481,478,3,709,500,0.766,0.766,0.75,0.767,0.412,0.414,0.251,0.427,1.166,1.166,22,22,22,22,True,0,0
2024-06-05,481,478,3,709,500,0.758,0.758,0.733,0.759,0.624,0.626,0.373,0.629,1.166,1.166,22,22,22,22,True,0,0
2024-06-12,481,478,3,709,500,0.743,0.744,0.719,0.744,0.602,0.603,0.361,0.609,1.166,1.166,22,22,22,22,True,0,0
2024-06-20,481,478,3,709,500,0.763,0.763,0.736,0.76,0.608,0.61,0.344,0.582,1.166,1.166,22,22,22,22,True,0,0
2024-06-27,482,479,3,709,500,0.787,0.787,0.762,0.786,0.594,0.596,0.346,0.586,1.166,1.166,22,22,22,22,True,0,0
2024-07-05,482,479,3,710,499,0.783,0.783,0.759,0.78,0.539,0.54,0.301,0.509,1.166,1.166,22,22,22,22,True,0,0
2024-07-12,483,480,3,710,499,0.816,0.816,0.784,0.813,0.753,0.755,0.428,0.721,1.166,1.166,22,22,22,22,True,0,0
2024-07-19,483,480,3,710,499,0.729,0.729,0.704,0.727,0.574,0.576,0.329,0.558,1.166,1.166,22,22,22,22,True,0,0
2024-07-26,483,481,2,711,498,0.68,0.68,0.646,0.677,0.783,0.783,0.448,0.757,1.1,1.1,18,18,18,18,True,0,0
2024-08-02,483,481,2,711,498,0.517,0.517,0.492,0.512,0.524,0.526,0.279,0.474,1.04,1.04,15,15,11,15,True,0,0
2024-08-09,483,481,2,711,498,0.445,0.445,0.417,0.44,0.622,0.622,0.343,0.579,0.846,0.846,10,10,10,10,True,0,0
2024-08-16,483,481,2,712,497,0.549,0.549,0.518,0.545,0.693,0.694,0.389,0.657,0.946,0.946,13,13,13,13,True,0,0
2024-08-23,483,481,2,712,497,0.646,0.646,0.611,0.643,0.809,0.81,0.463,0.779,1.001,1.001,15,15,13,15,True,0,0
2024-08-30,482,480,2,712,497,0.763,0.763,0.726,0.756,0.825,0.826,0.448,0.755,1.001,1.001,15,15,15,15,True,0,0
2024-09-09,482,480,2,712,497,0.666,0.666,0.631,0.658,0.733,0.734,0.387,0.651,1.1,1.1,18,18,18,18,True,0,0
2024-09-16,481,479,2,713,496,0.672,0.672,0.638,0.667,0.754,0.755,0.421,0.709,1.1,1.1,18,18,18,18,True,0,0
2024-09-23,482,480,2,712,497,0.702,0.702,0.667,0.696,0.773,0.774,0.425,0.718,1.1,1.1,18,18,18,18,True,0,0
2024-09-30,482,480,2,713,496,0.737,0.737,0.703,0.732,0.769,0.77,0.429,0.723,1.166,1.166,22,22,22,22,True,0,0
2024-10-07,482,480,2,713,496,0.747,0.747,0.723,0.746,0.568,0.569,0.332,0.559,1.166,1.166,22,22,22,22,True,0,0
2024-10-14,482,480,2,713,496,0.795,0.795,0.759,0.789,0.802,0.803,0.443,0.746,1.166,1.166,22,22,22,22,True,0,0
2024-10-21,483,480,3,713,496,0.752,0.752,0.728,0.75,0.57,0.571,0.327,0.552,1.166,1.166,22,22,22,22,True,0,0
2024-10-28,483,480,3,713,496,0.79,0.79,0.76,0.788,0.69,0.692,0.397,0.667,1.166,1.166,22,22,22,22,True,0,0
2024-11-04,483,480,3,713,496,0.7,0.7,0.675,0.699,0.593,0.595,0.345,0.581,1.166,1.166,22,22,18,22,True,0,0
2024-11-11,483,480,3,713,496,0.734,0.734,0.706,0.733,0.671,0.673,0.395,0.665,1.1,1.1,18,18,18,18,True,0,0
2024-11-18,483,480,3,714,495,0.67,0.671,0.643,0.668,0.644,0.647,0.372,0.627,1.1,1.1,18,18,18,18,True,0,0
2024-11-25,483,480,3,714,495,0.73,0.73,0.699,0.729,0.741,0.743,0.434,0.731,1.1,1.1,18,18,18,18,True,0,0
2024-12-03,484,481,3,714,495,0.784,0.784,0.761,0.785,0.581,0.583,0.35,0.588,1.166,1.166,22,22,22,22,True,0,0
2024-12-10,484,481,3,714,495,0.73,0.73,0.709,0.73,0.529,0.531,0.318,0.536,1.166,1.166,22,22,22,22,True,0,0
2024-12-17,484,481,3,714,495,0.734,0.734,0.717,0.735,0.438,0.44,0.268,0.452,1.166,1.166,22,22,22,22,True,0,0
2024-12-24,485,483,2,714,495,0.674,0.674,0.649,0.673,0.606,0.607,0.356,0.598,1.1,1.1,18,18,18,18,True,0,0
2025-01-02,485,483,2,714,495,0.554,0.554,0.54,0.557,0.38,0.38,0.244,0.409,1.04,1.04,15,15,15,15,True,0,0
2025-01-10,485,484,1,716,493,0.502,0.502,0.491,0.504,0.293,0.292,0.189,0.316,1.04,1.04,15,15,11,15,True,0,0
2025-01-17,485,485,0,717,492,0.637,0.637,0.613,0.636,0.571,0.571,0.336,0.565,1.001,1.001,15,15,13,15,True,0,0
2025-01-27,485,485,0,717,492,0.651,0.651,0.621,0.646,0.659,0.659,0.365,0.614,1.1,1.1,18,18,18,18,True,0,0
2025-02-03,485,485,0,717,492,0.662,0.662,0.641,0.661,0.498,0.498,0.289,0.485,1.1,1.1,18,18,18,18,True,0,0
2025-02-10,485,485,0,717,492,0.73,0.73,0.707,0.73,0.568,0.568,0.334,0.561,1.166,1.166,22,22,22,22,True,0,0
2025-02-18,484,484,0,717,492,0.725,0.725,0.699,0.724,0.641,0.641,0.376,0.63,1.166,1.166,22,22,22,22,True,0,0
2025-02-25,484,484,0,716,493,0.641,0.641,0.615,0.637,0.582,0.582,0.322,0.542,1.1,1.1,18,18,15,18,True,0,0
2025-03-04,485,485,0,716,493,0.515,0.515,0.499,0.513,0.373,0.373,0.214,0.36,1.04,1.04,15,15,11,15,True,0,0
2025-03-11,485,485,0,716,493,0.248,0.248,0.235,0.248,0.337,0.337,0.2,0.336,0.612,0.612,6,6,6,6,True,0,0
2025-03-18,485,485,0,716,493,0.226,0.226,0.21,0.224,0.386,0.386,0.218,0.366,0.612,0.612,6,6,6,6,True,0,0
2025-03-25,485,485,0,716,493,0.48,0.48,0.461,0.478,0.449,0.449,0.255,0.428,0.846,0.846,10,10,10,10,True,0,0
2025-04-01,485,485,0,716,493,0.305,0.305,0.284,0.302,0.487,0.487,0.274,0.459,0.746,0.746,7,7,7,7,True,0,0
2025-04-08,485,485,0,716,493,0.102,0.102,0.097,0.102,0.134,0.134,0.075,0.127,0.612,0.612,6,6,6,6,True,0,0
2025-04-15,485,485,0,717,492,0.161,0.161,0.147,0.16,0.32,0.32,0.184,0.308,0.612,0.612,6,6,6,6,True,0,0
2025-04-23,485,485,0,717,492,0.162,0.162,0.144,0.16,0.427,0.427,0.248,0.413,0.612,0.612,6,6,6,6,True,0,0
2025-04-30,485,485,0,717,492,0.221,0.221,0.2,0.218,0.468,0.468,0.258,0.432,0.612,0.612,6,6,6,6,True,0,0
2025-05-07,485,485,0,717,492,0.301,0.301,0.277,0.298,0.559,0.559,0.319,0.533,0.746,0.746,7,7,7,7,True,0,0
2025-05-14,485,485,0,717,492,0.798,0.798,0.778,0.799,0.493,0.493,0.299,0.501,1.001,1.001,15,15,15,15,True,0,0
2025-05-21,486,486,0,718,491,0.76,0.76,0.743,0.76,0.416,0.416,0.245,0.41,1.1,1.1,18,18,18,18,True,0,0
2025-05-29,486,486,0,718,491,0.782,0.782,0.756,0.78,0.623,0.623,0.362,0.605,1.001,1.001,15,15,15,15,True,0,0
2025-06-05,486,486,0,719,490,0.785,0.785,0.765,0.786,0.519,0.519,0.313,0.524,1.1,1.1,18,18,18,18,True,0,0
2025-06-12,486,486,0,719,490,0.757,0.757,0.73,0.755,0.635,0.635,0.371,0.619,1.166,1.166,22,22,22,22,True,0,0
2025-06-20,486,486,0,719,490,0.74,0.74,0.717,0.739,0.574,0.574,0.336,0.562,1.166,1.166,22,22,22,22,True,0,0
2025-06-27,486,486,0,719,490,0.807,0.807,0.78,0.805,0.644,0.644,0.375,0.626,1.166,1.166,22,22,22,22,True,0,0
2025-07-07,486,486,0,719,490,0.805,0.805,0.784,0.805,0.528,0.528,0.317,0.529,1.166,1.166,22,22,22,22,True,0,0
2025-07-14,487,487,0,720,489,0.861,0.861,0.836,0.861,0.637,0.637,0.382,0.637,1.166,1.166,22,22,22,22,True,0,0
2025-07-21,488,488,0,720,489,0.83,0.83,0.808,0.83,0.547,0.547,0.327,0.545,1.166,1.166,22,22,22,22,True,0,0
2025-07-28,489,489,0,720,489,0.799,0.799,0.778,0.8,0.551,0.551,0.334,0.558,1.166,1.166,22,22,22,22,True,0,0
2025-08-04,489,489,0,721,488,0.778,0.778,0.751,0.777,0.662,0.662,0.389,0.648,1.166,1.166,22,22,22,22,True,0,0
2025-08-11,490,490,0,722,487,0.749,0.749,0.729,0.749,0.502,0.502,0.3,0.499,1.166,1.166,22,22,22,22,True,0,0
2025-08-18,490,490,0,722,487,0.77,0.77,0.748,0.771,0.565,0.565,0.343,0.573,1.166,1.166,22,22,22,22,True,0,0
2025-08-25,490,490,0,722,487,0.741,0.741,0.721,0.742,0.527,0.527,0.319,0.532,1.166,1.166,22,22,22,22,True,0,0
2025-09-02,491,491,0,722,487,0.742,0.742,0.722,0.743,0.513,0.513,0.315,0.525,1.166,1.166,22,22,22,22,True,0,0
2025-09-09,491,491,0,722,487,0.745,0.745,0.723,0.745,0.554,0.554,0.334,0.557,1.166,1.166,22,22,22,22,True,0,0
2025-09-16,491,491,0,722,487,0.776,0.776,0.756,0.778,0.525,0.525,0.33,0.548,1.166,1.166,22,22,22,22,True,0,0
2025-09-23,491,491,0,722,487,0.77,0.77,0.746,0.77,0.598,0.598,0.359,0.596,1.166,1.166,22,22,22,22,True,0,0
2025-09-30,491,491,0,722,487,0.784,0.784,0.758,0.783,0.626,0.626,0.367,0.611,1.166,1.166,22,22,22,22,True,0,0
2025-10-07,491,491,0,722,487,0.763,0.763,0.741,0.762,0.552,0.552,0.323,0.539,1.166,1.166,22,22,22,22,True,0,0
2025-10-14,491,491,0,722,487,0.728,0.728,0.701,0.726,0.637,0.637,0.375,0.621,1.166,1.166,22,22,22,22,True,0,0
2025-10-21,491,491,0,722,487,0.739,0.739,0.715,0.738,0.605,0.605,0.364,0.601,1.166,1.166,22,22,22,22,True,0,0
2025-10-28,491,491,0,721,488,0.762,0.762,0.745,0.764,0.455,0.455,0.288,0.477,1.1,1.1,18,18,18,18,True,0,0
2025-11-04,489,489,0,721,488,0.703,0.703,0.684,0.702,0.47,0.47,0.277,0.459,1.1,1.1,18,18,18,18,True,0,0
2025-11-11,490,490,0,721,488,0.761,0.761,0.737,0.76,0.596,0.596,0.355,0.588,1.166,1.166,22,22,22,22,True,0,0
2025-11-18,490,489,1,720,489,0.665,0.665,0.646,0.666,0.485,0.486,0.297,0.493,1.1,1.1,18,18,18,18,True,0,0
2025-11-25,491,489,2,720,489,0.682,0.682,0.656,0.683,0.652,0.654,0.395,0.657,1.1,1.1,18,18,18,18,True,0,0
2025-12-03,492,490,2,721,488,0.725,0.725,0.703,0.728,0.607,0.608,0.383,0.635,1.1,1.1,18,18,18,18,True,0,0
2025-12-10,492,490,2,722,487,0.721,0.721,0.697,0.722,0.637,0.638,0.395,0.655,1.166,1.166,22,22,22,22,True,0,0
2025-12-17,494,491,3,722,487,0.711,0.711,0.687,0.71,0.577,0.58,0.345,0.574,1.166,1.166,22,22,22,22,True,0,0
2025-12-24,494,492,2,722,487,0.739,0.739,0.712,0.738,0.672,0.674,0.4,0.663,1.166,1.166,22,22,22,22,True,0,0
2026-01-02,494,492,2,722,487,0.697,0.697,0.673,0.697,0.618,0.62,0.376,0.622,1.166,1.166,22,22,18,22,True,0,0
2026-01-09,494,492,2,722,487,0.729,0.729,0.703,0.729,0.655,0.655,0.396,0.654,1.166,1.166,22,22,22,22,True,0,0
2026-01-16,495,493,2,722,487,0.746,0.746,0.721,0.745,0.627,0.628,0.372,0.617,1.166,1.166,22,22,22,22,True,0,0
2026-01-26,495,493,2,722,487,0.703,0.703,0.675,0.701,0.673,0.675,0.397,0.656,1.166,1.166,22,22,18,22,True,0,0
2026-02-02,495,493,2,722,487,0.715,0.715,0.69,0.715,0.636,0.638,0.385,0.636,1.166,1.166,22,22,22,22,True,0,0
2026-02-09,496,494,2,723,486,0.639,0.639,0.613,0.638,0.634,0.635,0.379,0.623,1.1,1.1,18,18,15,18,True,0,0
2026-02-17,496,494,2,723,486,0.643,0.643,0.619,0.642,0.601,0.601,0.355,0.586,1.1,1.1,18,18,15,18,True,0,0
2026-02-24,496,494,2,724,485,0.63,0.63,0.603,0.628,0.663,0.664,0.389,0.641,1.1,1.1,18,18,15,18,True,0,0
2026-03-03,496,494,2,724,485,0.584,0.584,0.563,0.582,0.502,0.503,0.292,0.481,1.04,1.04,15,15,15,15,True,0,0
2026-03-10,496,494,2,724,485,0.581,0.581,0.564,0.581,0.431,0.432,0.261,0.429,1.04,1.04,15,15,15,15,True,0,0
2026-03-17,496,494,2,724,485,0.578,0.578,0.558,0.577,0.497,0.498,0.299,0.489,1.04,1.04,15,15,15,15,True,0,0
2026-03-24,495,493,2,724,485,0.304,0.304,0.286,0.303,0.441,0.442,0.263,0.434,0.82,0.82,9,9,9,9,True,0,0
2026-03-31,495,493,2,724,485,0.255,0.256,0.235,0.256,0.517,0.517,0.316,0.518,0.746,0.746,7,7,6,7,True,0,0
2026-04-08,495,493,2,724,485,0.534,0.534,0.509,0.533,0.622,0.622,0.373,0.61,0.946,0.946,13,13,13,13,True,0,0
2026-04-15,496,494,2,727,482,0.651,0.651,0.632,0.653,0.514,0.514,0.322,0.529,1.001,1.001,15,15,15,15,True,0,0
2026-04-22,496,494,2,727,482,0.706,0.706,0.687,0.708,0.529,0.529,0.335,0.547,1.001,1.001,15,15,15,15,True,0,0
2026-04-29,496,494,2,727,482,0.796,0.796,0.777,0.796,0.471,0.47,0.288,0.472,1.166,1.166,22,22,22,22,True,0,0
2026-05-06,496,494,2,727,482,0.835,0.836,0.813,0.837,0.588,0.589,0.368,0.601,1.166,1.166,22,22,22,22,True,0,0
2026-05-13,497,495,2,727,482,0.803,0.803,0.785,0.803,0.459,0.461,0.285,0.466,1.166,1.166,22,22,22,22,True,0,0
2026-05-20,497,495,2,729,480,0.781,0.781,0.759,0.782,0.593,0.594,0.366,0.597,1.166,1.166,22,22,22,22,True,0,0
2026-05-28,498,496,2,729,480,0.807,0.807,0.786,0.808,0.551,0.552,0.346,0.565,1.166,1.166,22,22,22,22,True,0,0
2026-06-04,497,495,2,729,480,0.802,0.802,0.777,0.801,0.618,0.619,0.373,0.609,1.166,1.166,22,22,22,22,True,0,0
2026-06-11,497,495,2,730,479,0.654,0.654,0.631,0.654,0.603,0.605,0.37,0.603,1.1,1.1,18,18,18,18,True,0,0
2026-06-18,497,495,2,731,478,0.688,0.688,0.667,0.689,0.57,0.571,0.353,0.576,1.1,1.1,18,18,18,18,True,0,0
2026-06-26,499,496,3,731,478,0.603,0.603,0.577,0.602,0.643,0.646,0.387,0.633,1.04,1.04,15,15,15,15,True,0,0
2026-07-06,498,495,3,731,478,0.675,0.676,0.651,0.674,0.607,0.609,0.366,0.598,1.001,1.001,15,15,15,15,True,0,0
2026-07-13,498,495,3,731,478,0.7,0.701,0.673,0.697,0.632,0.635,0.362,0.596,1.1,1.1,18,18,18,18,True,0,0
2026-07-20,499,495,4,731,478,0.687,0.687,0.665,0.686,0.548,0.552,0.324,0.533,1.166,1.166,22,22,18,22,True,0,0
2026-07-27,499,495,4,733,476,0.697,0.698,0.67,0.695,0.684,0.687,0.407,0.663,1.166,1.166,22,22,18,22,True,0,0
2026-08-03,499,495,4,733,476,0.699,0.7,0.673,0.699,0.678,0.681,0.413,0.671,1.166,1.166,22,22,18,22,True,0,0
2026-08-10,499,495,4,734,475,0.708,0.709,0.683,0.706,0.628,0.632,0.37,0.604,1.1,1.1,18,18,18,18,True,0,0
2026-08-17,500,496,4,735,474,0.716,0.717,0.694,0.715,0.551,0.555,0.331,0.538,1.166,1.166,22,22,22,22,True,0,0
2026-08-24,500,496,4,735,474,0.711,0.711,0.683,0.707,0.662,0.665,0.384,0.626,1.166,1.166,22,22,22,22,True,0,0
