date,portfolio_value,cash,n_positions,leverage,drawdown,regime_score,crash_active,max_positions,compass_account,rattle_account,catalyst_account,efa_value,recycled_pct,n_compass,n_rattle,n_catalyst,n_efa
2002-04-30,148830.07165948936,53391.95534194989,6,0.8569477413442121,-0.0034137487791169588,0.5598988660994915,False,4,109048.64641320938,31772.63194498748,8008.793301292483,0.0,0.1985106832402144,4,2,0,0
2002-05-01,149439.01096547252,90156.5377862477,5,0.8245385439681278,0.0,0.4760099572700584,False,3,88613.71681697239,47301.813480562974,13523.480667937156,0.0,0.1674428575458265,3,2,0,0
2002-05-02,149306.61740459377,67021.45079832728,5,0.8247714068468653,-0.0010052242466331374,0.47564107457461546,False,3,101694.11504995861,37559.284734886074,10053.217619749092,0.0,0.325,3,2,0,0
2002-05-03,148903.2364572277,67039.40297264825,5,0.8127901658644043,-0.0037053690263897906,0.4671327607893662,False,3,101383.86558119452,37463.46043013595,10055.910445897238,0.0,0.260414211391692,3,2,0,0
2002-05-06,148050.52150291548,69854.00228578945,4,0.7747304444210829,-0.009356194453262169,0.4226587327081327,False,3,102058.91041990978,35513.51074013727,10478.100342868418,0.0,0.2611418978517305,3,1,0,0
2002-05-07,148783.84589272088,57174.80241165455,5,0.7766485785139225,-0.004500136506659718,0.4223540246158702,False,3,106263.57306955711,33944.05246141559,8576.220361748183,0.0,0.2593276663785805,3,2,0,0
2002-05-08,150279.04655476683,110898.01053779836,2,0.6356502528877606,0.0,0.277195210178039,False,2,86512.69049553279,47131.6544785643,16634.701580669753,0.0,0.2009630144422423,2,0,0,0
2002-05-09,150030.16688595107,96992.25439752763,2,0.672162808285581,-0.0018221987726514607,0.27717467538032814,False,2,94259.62060737268,41221.708118949246,14548.838159629146,0.0,0.325,2,0,0,0
2002-05-10,149107.01613152263,97018.23446566983,2,0.6549191284133278,-0.007971906389157247,0.24943271619344654,False,2,93321.53131376248,41232.74964790967,14552.735169850474,0.0,0.325,2,0,0,0
2002-05-13,149492.4620979238,97044.22149275885,2,0.6200429009501848,-0.005407084371113096,0.27862015378386706,False,2,93692.03473958746,41243.79413442251,14556.633223913826,0.0,0.32500000000000007,2,0,0,0
2002-05-14,149662.84332709506,81084.43761012144,2,0.6268907459467455,-0.004267365120597875,0.2834202990803254,False,2,103039.29170127524,34460.88598430161,12162.665641518217,0.0,0.325,2,0,0,0
2002-05-15,149944.45143494464,81106.15665590987,2,0.6264411656364635,-0.0023710169433418865,0.2802617456152713,False,2,103308.41135779645,34470.11657876169,12165.92349838648,0.0,0.29084151427849925,2,0,0,0
2002-05-16,149568.13416443826,89137.84437084959,2,0.6243750253267369,-0.004820478777641378,0.29155090723067156,False,2,98313.87365119974,37883.58385761108,13370.676655627438,0.0,0.29231792671861145,2,0,0,0
2002-05-17,149537.4855046856,89161.72057916322,2,0.6234676589810143,-0.0050934396773397875,0.3020329049436752,False,2,98269.49617166676,37893.731246144365,13374.258086874483,0.0,0.325,2,0,0,0
2002-05-20,149217.68976585398,89185.60318288978,2,0.6346876829056278,-0.007221495062146946,0.304116718698941,False,2,97935.96793569237,37903.88135272816,13377.840477433467,0.0,0.32499999999999996,2,0,0,0
2002-05-21,148765.3740974325,79943.5445639839,4,0.6303165828583953,-0.010160683154596376,0.29297971223221825,False,2,96863.87301671322,39909.96939612168,11991.531684597585,0.0,0.325,2,2,0,0
2002-05-22,149644.77330459896,60563.62451931946,5,0.636744384457346,-0.004351420707825587,0.3667756990321229,False,3,108794.40441309017,31765.825213610857,9084.543677897918,0.0,0.32456815952259616,3,2,0,0
2002-05-23,150523.01250325382,78686.14135390546,4,0.6285194956270556,0.0,0.4045245853709019,False,3,102322.51747964101,36397.57382052701,11802.92120308582,0.0,0.19321120362372118,3,1,0,0
2002-05-24,150698.09207866708,78707.21799891097,4,0.6439877093815936,0.0,0.4389548707566408,False,3,102440.8713557581,36451.138023072315,11806.082699836645,0.0,0.2921312035703598,3,1,0,0
2002-05-28,150612.69554549357,78728.3002894464,4,0.6435323498732692,-0.0007065704830116136,0.4864239634597127,False,3,102423.00674136655,36380.44376071003,11809.24504341696,0.0,0.292049669116741,3,1,0,0
2002-05-29,150745.45879807498,77048.78082419842,5,0.6454338820496912,0.0,0.632075369426429,False,4,103586.80954339917,35601.332131046045,11557.317123629762,0.0,0.29126586549745104,4,1,0,0
2002-05-30,150412.0833404599,74849.5338144672,5,0.6583354938677339,-0.0023131999534334907,0.6176743298293694,False,4,104463.83607731706,34720.81719097278,11227.43007217008,0.0,0.2816507424498709,4,1,0,0
2002-05-31,150876.0750745056,71969.62501980286,5,0.6584664731499549,0.0,0.6221598019403602,False,4,106618.02738245491,33462.603939080276,10795.443752970428,0.0,0.2652125669011077,4,1,0,0
2002-06-03,150431.7922360177,99004.2527849793,3,0.6160658665187518,-0.0030631443823169687,0.46074468988065953,False,3,93504.34688465463,42076.8074336162,14850.637917746893,0.0,0.24717084192884542,3,0,0,0
2002-06-04,149819.5125854728,99030.77178126099,3,0.6409938802968066,-0.007178616522067208,0.4668286219940515,False,3,92876.81881124772,42088.07800703592,14854.615767189149,0.0,0.325,3,0,0,0
2002-06-05,149701.8719475205,80573.60862185685,3,0.6352653557957085,-0.00794484875985179,0.4514442201519506,False,3,103372.0469899528,34243.78366428916,12086.041293278528,0.0,0.325,3,0,0,0
2002-06-06,148404.52766332956,70157.86081438824,5,0.7387593486826868,-0.016406891422481747,0.35682732453011956,False,3,100225.58574030528,37655.26280086602,10523.679122158237,0.0,0.2929464022952278,3,2,0,0
2002-06-07,149252.16906315822,68249.93778187824,5,0.7490715938083219,-0.01086391337606979,0.4105583423631507,False,3,102259.68383717966,36754.99455869681,10237.490667281736,0.0,0.2720330563758284,3,2,0,0
2002-06-10,148448.0441087478,68268.21901521267,5,0.7855680986034506,-0.01621404982787515,0.41539994713434936,False,3,101381.04971955472,36826.76153691115,10240.2328522819,0.0,0.26244915281019715,3,2,0,0
2002-06-11,147489.67236274545,71893.18510595147,4,0.8247791643496133,-0.022487885108212532,0.35965217026877,False,3,102084.57630365824,34621.11829319451,10783.977765892721,0.0,0.26499576300331334,3,1,0,0
2002-06-12,147460.51130771433,95507.51223924392,4,0.9309438954880361,-0.02275476485143569,0.32255522963722605,False,2,84585.93051345428,48548.45395837346,14326.126835886587,0.0,0.2651991586918483,2,2,0,0
2002-06-13,146993.39041682487,85245.087890091,4,0.9215075148589527,-0.025872196276281786,0.31254377404631817,False,2,92033.24806741191,42173.3791658993,12786.76318351365,0.0,0.32500000000000007,2,2,0,0
2002-06-14,146623.23769386794,75219.84693077742,4,0.9401022994840453,-0.028308635857160015,0.31188122368976007,False,2,97446.26837091,37893.99228334133,11282.977039616613,0.0,0.325,2,2,0,0
2002-06-17,149188.5081311991,75239.99510406244,4,0.781983466265402,-0.011318660799919465,0.2735798461304402,False,2,99675.43070039153,38227.07816519822,11285.999265609365,0.0,0.29616090972465464,2,2,0,0
2002-06-18,149342.75235486613,81612.59918700461,2,0.7752403808580678,-0.010292965859496113,0.2843386127005595,False,2,102415.50782233846,34685.354654476956,12241.889878050692,0.0,0.2964188235514797,2,0,0,0
2002-06-19,149077.3400062425,81634.45970464399,2,0.7265601181824515,-0.012066827593463291,0.22462606912056834,False,2,102137.5256760722,34694.645374473694,12245.168955696598,0.0,0.2975316940176277,2,0,0,0
2002-06-20,148073.10648037956,87067.10852869319,2,0.7196519156336847,-0.01869763874821047,0.22284335040512632,False,2,98009.51907638097,37003.521124694606,13060.06627930398,0.0,0.3013791012636281,2,0,0,0
2002-06-21,146895.10231048393,84775.71463665632,2,0.7299985719710277,-0.02649476235319404,0.18873014878085836,False,2,98149.06639440652,36029.67872057894,12716.357195498449,0.0,0.32499999999999996,2,0,0,0
2002-06-24,146172.99450389203,84798.42241736257,2,0.7272399862275933,-0.0313223176635935,0.19762700764777652,False,2,97413.90161390856,36039.32952737909,12719.763362604384,0.0,0.32499999999999996,2,0,0,0
2002-06-25,145238.02716567257,82516.73025719536,2,0.693116861758107,-0.03749512570447412,0.16749383787010647,False,2,97790.90726778524,35069.610359308026,12377.509538579305,0.0,0.325,2,0,0,0
2002-06-26,144761.0714963783,79515.37143641204,3,0.6900361454158309,-0.040675423659459406,0.17639911904409797,False,2,96016.42940405343,36817.33637686305,11927.305715461805,0.0,0.3201065916390087,2,1,0,0
2002-06-27,145493.58870627606,79536.67019661822,3,0.6496722170338037,-0.035816050528668875,0.17998043726366633,False,2,96685.1541229447,36877.93405383862,11930.500529492732,0.0,0.3177385066757808,2,1,0,0
2002-06-28,146501.59566573647,71019.11297752456,3,0.6521217365979295,-0.029086726052784322,0.1723855551982986,False,2,92466.39735061725,30183.123015447938,10652.866946628685,13199.208353042603,0.31448748109888447,2,0,0,1
2002-07-01,146188.28427809608,84130.31193953978,2,0.6759199728168009,-0.03118818382998814,0.22077889690235397,False,2,97813.3549128607,35755.38257430441,12619.546790930966,0.0,0.32500000000000007,2,0,0,0
2002-07-02,143204.40766379156,82613.73907880303,2,0.6537278885194402,-0.0509623923123355,0.2116083442384177,False,2,95701.50769347983,35110.83910849129,12392.060861820455,0.0,0.32500000000000007,2,0,0,0
2002-07-03,142660.13507704128,82635.14652785797,2,0.6612394033699882,-0.05459677713946034,0.2142450432474636,False,2,95144.92582352295,35119.93727433964,12395.271979178695,0.0,0.325,2,0,0,0
2002-07-05,142810.19658123577,69820.81867235398,3,0.558531800433552,-0.053598077001798715,0.16434682166824474,False,2,89828.10899282557,29673.847935750444,10473.122800853098,12835.11685180664,0.325,2,0,0,1
2002-07-08,144018.79917401195,69360.56711367468,3,0.5530253067894586,-0.04554018308620482,0.15170578166623747,False,2,91311.08123794588,29478.24102331174,10404.085067051203,12825.391845703125,0.3239114882250638,2,0,0,1
2002-07-09,143370.33600094874,82046.63688930287,2,0.5321643444257687,-0.04986269867117982,0.11953872609186589,False,2,96193.51978959958,34869.82067795372,12306.99553339543,0.0,0.3222188949263061,2,0,0,0
2002-07-10,143346.20192750357,82133.96296641388,2,0.497361971745686,-0.05001456435398624,0.09913347831501329,False,2,96119.17322181558,34906.934260725895,12320.094444962082,0.0,0.3224314140927852,2,0,0,0
2002-07-11,141575.14184573817,82155.24609253176,2,0.4956110576661735,-0.061787240623020226,0.10141759613835179,False,2,94335.87534253238,34915.979589325994,12323.286913879763,0.0,0.325,2,0,0,0
2002-07-12,141562.94129774458,76532.86739333463,4,0.49521410582264475,-0.061865344875268465,0.09998480204588892,False,2,91913.29720622988,38169.713982514506,11479.930109000194,0.0,0.325,2,2,0,0
2002-07-15,141218.3634186379,75597.63716305284,4,0.4921134636671519,-0.0641203826115547,0.1022216781773059,False,2,92077.37113778837,37801.346706391574,11339.645574457927,0.0,0.325,2,2,0,0
2002-07-16,140489.30086818518,75617.22655077804,4,0.5251044889601424,-0.06897292091477565,0.08132212202686132,False,2,91535.97693083351,37610.73995473496,11342.583982616705,0.0,0.325,2,2,0,0
2002-07-17,141117.99346143412,77646.72256499811,3,0.5314669945729655,-0.06477030340231452,0.08023639002386487,False,2,93710.4745661119,35760.5105105725,11647.008384749717,0.0,0.3244052880938323,2,1,0,0
2002-07-18,139347.41107166477,80312.98747336886,2,0.5156023097021919,-0.07654338408646655,0.06512740069588967,False,2,93167.44327447767,34133.019676181764,12046.948121005329,0.0,0.325,2,0,0,0
2002-07-19,138184.84273236417,80333.79873559906,2,0.48879898234344576,-0.08425486677125033,0.10241639557052702,False,2,91992.90845939472,34141.8644626296,12050.069810339859,0.0,0.325,2,0,0,0
2002-07-22,135539.28743294126,89571.11508078159,2,0.47604469619498496,-0.10173545177837653,0.08945614935872342,False,2,84035.89626149187,38067.72390933218,13435.667262117238,0.0,0.325,2,0,0,0
2002-07-23,135014.03987620922,89594.32537369736,2,0.47389409260134974,-0.10528670952878179,0.08034466040446779,False,2,83497.30278633325,38077.58828382137,13439.148806054603,0.0,0.325,2,0,0,0
2002-07-24,136292.7922767354,89617.54168102634,2,0.37517290358257604,-0.09681123463667934,0.04755987256478366,False,2,84762.70581014524,38087.455214436195,13442.631252153951,0.0,0.325,2,0,0,0
2002-07-25,136696.43539570158,89640.76400432702,2,0.37630055876667107,-0.09413594564341012,0.04431596756611289,False,2,85152.99609321354,38097.32470183898,13446.114600649053,0.0,0.325,2,0,0,0
2002-07-26,137720.78602285354,89663.9923451583,2,0.3750669734237313,-0.08734663455405736,0.04328919776831588,False,2,86163.9904243875,38107.19674669228,13449.598851773744,0.0,0.32500000000000007,2,0,0,0
2002-07-29,139729.79556501756,106289.56943351164,2,0.3359303948091252,-0.07399217020132196,0.0659162942988339,False,2,78613.29314074837,45173.06700924245,15943.435415026746,0.0,0.325,2,0,0,0
2002-07-30,139567.75576774008,106317.1119290831,2,0.335609827582951,-0.0751335942212116,0.08538500488663817,False,2,78435.41640851731,45184.77256986032,15947.566789362463,0.0,0.32499999999999996,2,0,0,0
2002-07-31,140362.4578925645,106344.66156165837,2,0.33943320964414603,-0.06986639074028766,0.09987317884703899,False,2,79214.27749461093,45196.481163704804,15951.699234248756,0.0,0.325,2,0,0,0
2002-08-01,140360.12359523453,106371.54312888646,2,0.33390185910536035,-0.06987743445269844,0.07879248432644441,False,2,79196.48629612481,45207.90582977675,15955.731469332968,0.0,0.3249999999999999,2,0,0,0
2002-08-02,140379.48144425778,106398.43149117738,2,0.35402793318791376,-0.06974917651683378,0.05146789681754266,False,2,79200.3833368308,45219.33338375039,15959.764723676606,0.0,0.325,2,0,0,0
2002-08-05,138926.1471016265,104814.56491089068,2,0.34466555892646467,-0.07934115678331255,0.041298650247091374,False,2,78657.77227786435,44546.19008712854,15722.1847366336,0.0,0.325,2,0,0,0
2002-08-06,139584.42733490316,104841.0597036876,2,0.33095214934340206,-0.07501615167819177,0.06437282813759126,False,2,79300.81800528278,44557.45037406723,15726.15895555314,0.0,0.325,2,0,0,0
2002-08-07,140379.16398721607,104867.56119377936,2,0.33841461666809775,-0.06974871643621865,0.10358334231606334,False,2,80080.31630079293,44568.713507356224,15730.134179066903,0.0,0.325,2,0,0,0
2002-08-08,140828.46083567146,104894.0693828589,2,0.32711489463814014,-0.0667708410557398,0.12497177483695399,False,2,80514.37094052759,44579.979487715034,15734.110407428834,0.0,0.325,2,0,0,0
2002-08-09,141011.01747244943,104920.58427261957,2,0.3281340419098871,-0.0655609080958144,0.13800233974678708,False,2,80681.68151569317,44591.24831586332,15738.087640892934,0.0,0.325,2,0,0,0
2002-08-12,141190.97817929904,108206.30406433265,2,0.3279307960350378,-0.06432559858830296,0.13846916645126756,False,2,78972.35334230776,45987.679227341374,16230.945609649898,0.0,0.325,2,0,0,0
2002-08-13,140780.50791573795,108233.65621341558,2,0.3283363183838321,-0.0670942646330884,0.1357970447228644,False,2,78546.15559302398,45999.30389070162,16235.048432012336,0.0,0.32500000000000007,2,0,0,0
2002-08-14,141354.86768399016,108261.01527651398,2,0.31551401869514917,-0.06328747913742203,0.16007456964516872,False,2,79104.7838999946,46010.93149251844,16239.152291477096,0.0,0.32499999999999996,2,0,0,0
2002-08-15,141463.8340763628,108288.38125537554,2,0.32599585517325436,-0.06256530051131624,0.20001752053629127,False,2,79198.01485452188,46022.5620335346,16243.25718830633,0.0,0.325,2,0,0,0
2002-08-16,141554.32059859222,108315.75415174844,2,0.3425999932322397,-0.061965605664579336,0.22920204774139447,False,2,79272.76196133686,46034.19551449308,16247.363122762265,0.0,0.3249999999999999,2,0,0,0
2002-08-19,141597.54397120985,105753.22996769789,2,0.35534630845659065,-0.061653542645574,0.2860631320130534,False,2,80789.43673978356,44945.1227362716,15862.984495154682,0.0,0.3249999999999999,2,0,0,0
2002-08-20,141994.10749665566,105779.96203416194,2,0.3680774781233478,-0.05904647002458617,0.2897669866763233,False,2,81170.62932701255,44956.48386451883,15866.994305124292,0.0,0.3249999999999999,2,0,0,0
2002-08-21,142196.2477849127,105806.70085789835,2,0.415008413842609,-0.057706737857740616,0.2858906267145086,False,2,81357.39479162116,44967.847864606796,15871.005128684752,0.0,0.325,2,0,0,0
2002-08-22,142137.50687092487,105833.44644061521,2,0.4198738720274556,-0.058096114854320764,0.3222996204186188,False,2,81283.27516757112,44979.21473726146,15875.01696609228,0.0,0.325,2,0,0,0
2002-08-23,141835.05592233513,103036.56370057072,3,0.40717762476345504,-0.060100201381156675,0.267570135219248,False,2,79765.48571105665,46614.085656192874,15455.484555085608,0.0,0.325,2,1,0,0
2002-08-26,141745.36238937938,93101.51671186765,3,0.45318341673462237,-0.06066060595161228,0.2605663112297337,False,2,85329.80691137262,42450.32797122661,13965.227506780147,0.0,0.325,2,1,0,0
2002-08-27,141648.81597819919,96067.19997617573,2,0.45074647455032946,-0.06131326047711954,0.24464772670348162,False,2,86410.17599189813,40828.55998987469,14410.079996426359,0.0,0.325,2,0,0,0
2002-08-28,141737.32876331138,96091.48362950304,2,0.4368913872174875,-0.060732160218223266,0.2413580867531896,False,2,86484.72567634712,40838.88054253879,14413.722544425456,0.0,0.325,2,0,0,0
2002-08-29,141652.2035671675,96115.77342119828,2,0.4567388401675542,-0.06129640696489749,0.27962498354297183,False,2,86385.63384997852,40849.20370400927,14417.36601317974,0.0,0.325,2,0,0,0
2002-08-30,141010.9194503834,96140.06935281308,2,0.47397296169218267,-0.06554685062461642,0.2917643333288532,False,2,85730.37957251587,40859.52947494556,14421.010402921962,0.0,0.325,2,0,0,0
2002-09-03,141248.80548683542,94362.91048884907,2,0.4659346654293905,-0.06392220965585367,0.26162440654246993,False,2,86990.13195574719,40104.236957760855,14154.43657332736,0.0,0.32499999999999996,2,0,0,0
2002-09-04,142322.9300738259,94386.76333566708,2,0.49315804592411694,-0.056847965081688615,0.2296567426198985,False,2,88050.54115581734,40114.37441765851,14158.014500350062,0.0,0.325,2,0,0,0
2002-09-05,140961.47610970133,94410.62221195472,2,0.4992689755400944,-0.06587166213187941,0.23034022043272673,False,2,86675.36833782736,40124.514440080755,14161.593331793207,0.0,0.32499999999999996,2,0,0,0
2002-09-06,141220.29095730293,94434.48711923607,2,0.5339046864792396,-0.06415628866077033,0.20652017610411003,False,2,86920.46086374219,40134.65702567533,14165.173067885411,0.0,0.32500000000000007,2,0,0,0
2002-09-09,141357.62887062668,94458.35805903566,2,0.5320366439414668,-0.06324605898560347,0.22091070606234176,False,2,87044.07298668116,40144.80217509015,14168.753708855349,0.0,0.325,2,0,0,0
2002-09-10,141604.2902880423,88229.79820289406,2,0.5290701233246625,-0.06154106975821595,0.2266371010744972,False,2,90872.15632137822,37497.664236229975,13234.469730434108,0.0,0.325,2,0,0,0
2002-09-11,142522.18906910656,88252.10073521757,2,0.543518084239514,-0.05551700979486801,0.2409231663445655,False,2,91777.23114635647,37507.142812467464,13237.815110282634,0.0,0.325,2,0,0,0
2002-09-12,141004.49132508488,88274.40890512563,2,0.597944321782994,-0.06557628115950791,0.20484969456764004,False,2,90246.70620463762,37516.62378467839,13241.161335768844,0.0,0.325,2,0,0,0
2002-09-13,141359.92884071585,88296.72271404331,2,0.6126601290117321,-0.06322049428974849,0.19306238006300547,False,2,90589.31328014095,37526.10715346841,13244.508407106496,0.0,0.32500000000000007,2,0,0,0
2002-09-16,140705.78408500875,88319.04216339602,2,0.6115045483975011,-0.06755617438892322,0.19576643344918365,False,2,89922.33484105603,37535.592919443305,13247.856324509403,0.0,0.325,2,0,0,0
2002-09-17,139271.8092685144,81911.69680700987,2,0.6317867730066691,-0.07697050172270124,0.2545027934926762,False,2,92172.58360448373,34812.47114297919,12286.75452105148,0.0,0.32499999999999996,2,0,0,0
2002-09-18,141163.01853712773,81932.40226370275,2,0.6323194322850823,-0.06451494704686629,0.27790486564315187,False,2,94051.88723549867,34821.27096207367,12289.860339555413,0.0,0.325,2,0,0,0
2002-09-19,139122.48883837764,81953.11295427497,2,0.6279358063879401,-0.07803952297198749,0.1900149112952035,False,2,91999.44888966953,34830.07300556686,12292.966943141246,0.0,0.325,2,0,0,0
2002-09-20,137871.9084404279,80301.33982333861,2,0.6439456884139443,-0.0862909762408386,0.23656645664769593,False,2,91698.63804200821,34128.06942491891,12045.20097350079,0.0,0.32500000000000007,2,0,0,0
2002-09-23,137536.14857765826,77256.8318750831,2,0.6630376193581214,-0.08848750324404868,0.27643880063094595,False,2,93113.47024948547,32834.15354691031,11588.524781262464,0.0,0.32499999999999996,2,0,0,0
2002-09-24,137233.17994569807,77276.36068536263,2,0.6703201032490732,-0.09055394589460457,0.32351009677662923,False,2,92799.27255161456,32842.45329127912,11591.454102804393,0.0,0.31304042080213274,2,0,0,0
2002-09-25,137063.60940385418,77295.89443209143,2,0.6010228117604739,-0.09167788471796942,0.1723813396204125,False,2,92618.47010540162,32850.75513363886,11594.384164813715,0.0,0.3138796154800783,2,0,0,0
2002-09-26,137866.3529878115,77983.95280020557,2,0.594140589731112,-0.08631940322909797,0.17194004684439185,False,2,93025.58012769329,33143.17994008737,11697.592920030836,0.0,0.31071431934025423,2,0,0,0
2002-09-27,137580.5511525831,78003.66541049673,2,0.544386364386404,-0.08825280300828585,0.10400200687499268,False,2,92728.44354154747,33151.55779946111,11700.549811574509,0.0,0.3169051862913009,2,0,0,0
2002-09-30,136984.52869472123,79674.31420046257,2,0.5425165707050931,-0.09215350442442508,0.10817916433789523,False,2,91171.79802945524,33861.583535196594,11951.147130069385,0.0,0.31948489793830775,2,0,0,0
2002-10-01,137295.01012557652,79694.29601259538,2,0.48628240109578813,-0.09014714065398004,0.12407020616057594,False,2,91470.78991833417,33870.07580535304,11954.144401889307,0.0,0.325,2,0,0,0
2002-10-02,136845.90995062597,79714.28283603981,2,0.4700924349398658,-0.09312379010645545,0.09016137264340594,False,2,91010.19731990308,33878.57020531692,11957.142425405971,0.0,0.325,2,0,0,0
2002-10-03,136089.72649504087,77761.17335879765,2,0.4695029689562412,-0.09808701184465293,0.09165289551467816,False,2,91377.05181373225,33048.498677489,11664.176003819646,0.0,0.32499999999999996,2,0,0,0
2002-10-04,134867.08978002085,77780.6753673543,2,0.47319181549011696,-0.1062361099672445,0.07312866220458772,False,2,90143.20144379212,33056.787031125576,11667.101305103144,0.0,0.325,2,0,0,0
2002-10-07,133183.28067680477,76165.14359171366,2,0.47145097607929687,-0.11736295570676879,0.06152958342304096,False,2,89388.32311156942,32370.186026478303,11424.771538757048,0.0,0.32500000000000007,2,0,0,0
2002-10-08,134767.5956796061,76184.24532613825,2,0.466388771724309,-0.10689289949622548,0.06250338640612363,False,2,90961.65461707662,32378.304263608756,11427.636798920737,0.0,0.31523929404880185,2,0,0,0
2002-10-09,133127.85821842722,76203.35185115655,2,0.4531149951492434,-0.11776103913309528,0.058914834656554914,False,2,89310.93090401222,32386.42453674153,11430.502777673482,0.0,0.32234587776477974,2,0,0,0
2002-10-10,132300.4641220864,75450.35280872573,2,0.42079080070450553,-0.1231841526122436,0.06519797663314336,False,2,88916.51125706913,32066.399943708435,11317.55292130886,0.0,0.32500000000000007,2,0,0,0
2002-10-11,134727.1395887856,75469.2752781603,2,0.37922945364663996,-0.10715985252910777,0.08796800330610784,False,2,91332.3063038434,32074.44199321813,11320.391291724045,0.0,0.3101020815372902,2,0,0,0
2002-10-14,131390.98582699648,95980.4234277062,2,0.3785678078450416,-0.12919948509084753,0.09273108291722251,False,2,76202.2423560654,40791.67995677514,14397.06351415593,0.0,0.324422079237219,2,0,0,0
2002-10-15,132249.02291966582,96004.49470850236,2,0.3515472705693782,-0.12361882708325782,0.15340808027367678,False,2,77046.43846227697,40801.9102511135,14400.674206275353,0.0,0.32499999999999996,2,0,0,0
2002-10-16,131777.678904122,96028.5720262229,2,0.34522908414053305,-0.12674291453208267,0.14150925971147907,False,2,76561.24998904385,40812.14311114473,14404.285803933435,0.0,0.325,2,0,0,0
2002-10-17,132712.79810382702,96052.65538238185,2,0.3503239790255326,-0.12054502556390245,0.18254321061029052,False,2,77482.52125895747,40822.37853751229,14407.898307357278,0.0,0.325,2,0,0,0
2002-10-18,132821.61156537748,96076.74477849362,2,0.3503696935092094,-0.1198238547517381,0.19680477357566634,False,2,77577.48331774367,40832.61653085979,14411.511716774043,0.0,0.325,2,0,0,0
2002-10-21,133254.6231430665,100059.7362633678,2,0.34967638741340024,-0.1169208317537478,0.2324354824968852,False,2,75720.27479163001,42525.38791193131,15008.960439505168,0.0,0.325,2,0,0,0
2002-10-22,133090.40918004722,100084.83060992273,2,0.3533322036879726,-0.11804893673313037,0.2322265479878283,False,2,75541.63157934164,42536.05300921716,15012.72459148841,0.0,0.32499999999999996,2,0,0,0
2002-10-23,133978.40717723506,100109.93124998047,2,0.3588562029141483,-0.11216336671650218,0.24715754475413687,False,2,76415.1967084963,42546.7207812417,15016.48968749707,0.0,0.3250000000000001,2,0,0,0
2002-10-24,133655.53042518432,100135.03818511935,2,0.3541580110111332,-0.11430342137375955,0.20712109168406706,False,2,76077.88346874068,42557.391228675726,15020.255727767902,0.0,0.325,2,0,0,0
2002-10-25,133862.74361980575,100160.15141691816,2,0.37001620693763804,-0.11293006315338429,0.2691798228662356,False,2,76270.6565550778,42568.06435219022,15024.022712537724,0.0,0.3250000000000001,2,0,0,0
2002-10-28,133311.31351528157,97971.11281021108,2,0.37212298168631214,-0.11655956478043424,0.26656893405696813,False,2,76977.92364941021,41637.72294433971,14695.666921531662,0.0,0.32500000000000007,2,0,0,0
2002-10-29,132876.5350177612,97995.68334326507,2,0.40231735303373156,-0.11946301347577977,0.28998396799024184,False,2,76529.01709538378,41648.16542088766,14699.35250148976,0.0,0.32499999999999996,2,0,0,0
2002-10-30,132760.80886988476,72094.93189393313,3,0.4237611798442495,-0.1202250889022124,0.36348137216724186,False,3,91306.22303087321,30640.346054921578,10814.239784089968,0.0,0.32499999999999996,3,0,0,0
2002-10-31,134197.18293197837,72113.01284510652,3,0.4237148951608268,-0.11066680443175186,0.3815644182201789,False,3,92732.20054604212,30648.030459170273,10816.951926765978,0.0,0.28730372934115106,3,0,0,0
2002-11-01,135129.75676686267,72131.06971459274,3,0.43093375508913334,-0.10448558639495613,0.375776403908791,False,3,93654.39168097185,30655.704628701915,10819.660457188911,0.0,0.2837288547170946,3,0,0,0
2002-11-04,134700.14215684187,78501.81751632204,3,0.4492911900363167,-0.10730214511733174,0.40763513763100634,False,3,89561.59708495671,33363.272444436865,11775.272627448307,0.0,0.2855468929147476,3,0,0,0
2002-11-05,134499.3807114829,78521.47412221601,3,0.45125089314455824,-0.10867429419024753,0.41281075646212706,False,3,89349.5330912087,33371.626501941806,11778.221118332402,0.0,0.325,3,0,0,0
2002-11-06,135186.58090545048,77008.3506305064,3,0.49063220211039293,-0.1041049385477685,0.42381635599157846,False,3,90906.77929290931,32728.549017965215,11551.252594575959,0.0,0.325,3,0,0,0
2002-11-07,134234.08452032064,77027.63327703331,3,0.47697271658895735,-0.11043018710875271,0.37989146903046356,False,3,89943.1953860265,32736.744142739157,11554.144991554997,0.0,0.3237694319507299,3,0,0,0
2002-11-08,133472.31044451002,67085.65083036585,3,0.5223172959893476,-0.11546497993841977,0.36663928660983114,False,3,94898.06121704966,28511.401602905484,10062.847624554877,0.0,0.325,3,0,0,0
2002-11-11,132996.30378027022,82454.62330496899,2,0.5091040350175847,-0.11861183090385329,0.33047734872092754,False,2,85584.89537991307,35043.21490461182,12368.193495745349,0.0,0.2544777809425865,2,0,0,0
2002-11-12,133158.16488813589,82475.26968088385,2,0.6211675016057173,-0.11757037392127902,0.31162655942410156,False,2,85734.88482162767,35051.989614375634,12371.290452132578,0.0,0.325,2,0,0,0
2002-11-13,133226.5847771798,79985.03331332577,2,0.6712230630131736,-0.11709675234543615,0.33994990615240805,False,2,87235.1906220175,33993.63915816345,11997.754996998865,0.0,0.32500000000000007,2,0,0,0
