symbol,entry_date,exit_date,exit_reason,entry_price,exit_price,shares,pnl,return,sector
FIS,2012-12-19,2012-12-27,hold_expired,28.00859832763672,27.617252349853516,1476.1826954509038,-579.1743430333293,-0.014008054712115548,Technology
EFA,2012-12-26,2012-12-27,EFA_LIQUIDATED_FOR_CAPITAL,38.24909973144531,38.42557907104492,1456.0,255.49791845703126,0.004613947539646945,International Equity
WHR,2012-12-20,2012-12-28,hold_expired,64.07140350341797,61.998905181884766,587.8046639122568,-1218.8119840114532,-0.03236230530555788,Consumer
GME,2012-12-21,2012-12-31,hold_expired,4.466680526733398,4.382833003997803,7257.023844885834,-615.7404956717108,-0.01899565510176456,Consumer
PSX,2012-12-21,2012-12-31,hold_expired,33.053321838378906,33.64897537231445,588.3215472121715,349.8474871401465,0.017990734391031226,Energy
NWL,2012-12-24,2013-01-02,hold_expired,13.535345077514648,13.948681831359863,3804.062456790471,1568.5547648574357,0.03046370458114156,Consumer
TLT,2011-12-16,2013-01-02,CATALYST_TREND_OFF,82.5325927734375,82.92819213867188,620.0,244.6516064453125,0.004793250180814557,Catalyst
ZROZ,2011-12-16,2013-01-02,CATALYST_TREND_OFF,74.26007843017578,72.70978546142578,689.0,-1068.84085546875,-0.020876532876378362,Catalyst
EFA,2012-12-27,2013-01-03,EFA_LIQUIDATED_FOR_CAPITAL,38.42557907104492,38.81248092651367,849.0,327.63067529296876,0.01006886206590174,International Equity
EFA,2013-01-03,2013-01-04,EFA_LIQUIDATED_FOR_CAPITAL,38.81248092651367,39.00933074951172,1264.0,247.55417626953124,0.005071817577720905,International Equity
CAG,2012-12-28,2013-01-07,hold_expired,14.38532543182373,14.863187789916992,3394.3991117867035,1618.6611647562806,0.03314922282107917,Consumer
WHR,2012-12-31,2013-01-07,trailing_stop,63.708255767822266,65.34868621826172,470.30669716893306,771.0351203843554,0.025733406615528406,Consumer
THC,2012-12-31,2013-01-08,hold_expired,32.470001220703125,33.470001220703125,1537.9854953445251,1536.4475098491805,0.030766860561835453,Healthcare
NWL,2013-01-02,2013-01-09,hold_expired,13.948681831359863,13.732755661010742,2810.5247467531262,-609.6763699845891,-0.015551732627625133,Consumer
GLD,2013-01-02,2013-01-09,CATALYST_TREND_OFF,163.1699981689453,160.49000549316406,311.0,-833.7887221679688,-0.01642454315042896,Catalyst
EFA,2013-01-04,2013-01-10,EFA_LIQUIDATED_FOR_CAPITAL,39.00933074951172,39.314788818359375,1259.0,383.3127086791992,0.007830384756126074,International Equity
EFA,2013-01-10,2013-01-11,EFA_LIQUIDATED_FOR_CAPITAL,39.314788818359375,39.39623260498047,883.0,71.03186358642579,0.002071581434593961,International Equity
APTV,2013-01-07,2013-01-14,hold_expired,29.253910064697266,28.81728744506836,1696.9147141181174,-742.608262479207,-0.014959457339585383,Consumer
F,2013-01-07,2013-01-14,hold_expired,6.9611496925354,7.251413345336914,4278.625918160661,1237.6509620583831,0.041554005527520504,Consumer
THC,2013-01-08,2013-01-15,hold_expired,33.470001220703125,35.470001220703125,1149.1308727512892,2297.112614629827,0.05972512480111603,Healthcare
NWL,2013-01-09,2013-01-16,hold_expired,13.732755661010742,13.862314224243164,2804.771579720273,360.5774044839685,0.009361454205248696,Consumer
EFA,2013-01-11,2013-01-17,EFA_LIQUIDATED_FOR_CAPITAL,39.39623260498047,39.511619567871094,891.0,101.91878393554687,0.0029288831764091583,International Equity
EFA,2013-01-17,2013-01-18,EFA_LIQUIDATED_FOR_CAPITAL,39.511619567871094,39.47089385986328,1440.0,-60.08501953125,-0.0010307273772429681,International Equity
BAC,2013-01-14,2013-01-22,hold_expired,9.0087890625,8.914536476135254,4600.722370333011,-438.2307049203645,-0.010573295223577235,Financials
GNW,2013-01-14,2013-01-22,hold_expired,8.010000228881836,9.420000076293945,5063.734633177487,7134.801325482493,0.17590509452567143,Financials
DAL,2013-01-14,2013-01-22,hold_expired,11.582320213317871,12.073537826538086,2423.48552193068,1188.0352882346046,0.042324646892126214,Industrials
MCO,2013-01-15,2013-01-23,hold_expired,46.38954544067383,46.55445861816406,714.5301966992403,117.12091495369465,0.003533407709283505,Financials
EFA,2013-01-18,2013-01-23,EFA_LIQUIDATED_FOR_CAPITAL,39.47089385986328,39.450538635253906,1135.0,-24.238179931640627,-0.0005157021445129084,International Equity
WHR,2013-01-16,2013-01-24,hold_expired,64.3656997680664,68.8863296508789,550.6330228224477,2488.657464411712,0.07021798720589399,Consumer
EFA,2013-01-23,2013-01-24,EFA_LIQUIDATED_FOR_CAPITAL,39.450538635253906,39.640594482421875,1363.0,257.6831196899414,0.0048175729341786155,International Equity
EFA,2013-01-24,2013-01-25,EFA_LIQUIDATED_FOR_CAPITAL,39.640594482421875,40.06822967529297,1344.0,573.39769921875,0.010787809780721691,International Equity
EFA,2013-01-25,2013-01-28,EFA_LIQUIDATED_FOR_CAPITAL,40.06822967529297,39.87137222290039,1338.0,-264.73327130126955,-0.004913055904587793,International Equity
V,2013-01-22,2013-01-29,hold_expired,36.17919158935547,35.63554000854492,1648.2048842298477,-897.697395695451,-0.015054277248438924,Financials
F,2013-01-22,2013-01-29,position_stop,7.3447160720825195,6.860986709594727,4871.226135626473,-2361.2263392560953,-0.06599701850017912,Consumer
THC,2013-01-22,2013-01-29,hold_expired,38.209999084472656,37.7599983215332,561.7564971813579,-253.35260881498715,-0.011803213131264523,Healthcare
DAL,2013-01-23,2013-01-30,hold_expired,11.875330924987793,11.927034378051758,3507.9823868635126,177.86682030154947,0.004269645484765046,Industrials
EFA,2013-01-28,2013-01-30,EFA_LIQUIDATED_FOR_CAPITAL,39.87137222290039,40.18362045288086,1329.0,413.64889764404296,0.007831389103812425,International Equity
CAG,2013-01-24,2013-01-31,hold_expired,15.961792945861816,16.229000091552734,2275.9765374380895,605.8812176908925,0.01667777213962255,Consumer
EFA,2013-01-30,2013-01-31,EFA_LIQUIDATED_FOR_CAPITAL,40.18362045288086,40.03428649902344,1154.0,-173.48538275146484,-0.0037162891788840025,International Equity
COF,2013-01-18,2013-01-31,R_TIME,45.113197326660156,44.58283615112305,275.0,-146.12432327270508,-0.011778397609231201,Unknown
EFA,2013-01-31,2013-02-01,EFA_LIQUIDATED_FOR_CAPITAL,40.03428649902344,40.35330581665039,1585.0,504.0606184387207,0.00796865251076051,International Equity
RHI,2013-01-29,2013-02-04,trailing_stop,24.14143943786621,25.084632873535156,945.7017757263365,891.0340051898194,0.03902805539387601,Industrials
