date,portfolio_value,cash,n_positions,leverage,drawdown,regime_score,crash_active,max_positions,rebalance_today,n_trend_holdings
2016-12-14,408770.8597955114,7.975573480749467,1,1.0,-0.11029809712125681,1.0,False,4,True,1
2016-12-15,408246.5028298469,7.976858434254699,1,1.0,-0.1114393756165566,1.0,False,4,False,1
2016-12-16,410081.8319329243,7.978143594780217,1,1.0,-0.10744472736501179,1.0,False,4,False,1
2016-12-19,407722.11757345544,7.979428962359377,1,1.0,-0.11258071568791395,1.0,False,4,False,1
2016-12-20,409557.446676947,7.980714537025534,1,1.0,-0.10858606743546785,1.0,False,4,False,1
2016-12-21,407197.7027415908,7.982000318812055,1,1.0,-0.11372212013116646,1.0,False,4,True,1
2016-12-22,406673.2866243586,7.983286307752309,1,1.0,-0.1148635273716089,1.0,False,4,False,1
2016-12-23,407459.86965093407,7.984572503879669,1,1.0,-0.11315150607468576,1.0,False,4,False,1
2016-12-27,413752.6135892768,7.985858907227516,1,1.0,-0.0994551621707076,1.0,False,4,False,1
2016-12-28,414014.8087893472,7.987145517829235,1,1.0,-0.09888448653816923,1.0,False,4,False,1
2016-12-29,414539.1979030846,7.988432335718219,1,1.0,-0.09774313807253637,1.0,False,4,True,1
2016-12-30,415325.7513541876,7.989719360927863,1,1.0,-0.09603118114750701,1.0,False,4,False,1
2017-01-03,410344.0387093828,7.9910065934915675,1,1.0,-0.1068740265401799,1.0,False,4,False,1
2017-01-04,413490.3965346417,7.992294033442741,1,1.0,-0.10002588537306195,1.0,False,4,False,1
2017-01-05,415587.9787062688,7.9935816808147955,1,1.0,-0.09546043553606597,1.0,False,4,False,1
2017-01-06,415063.5625909025,7.994869535641149,1,1.0,-0.09660184277244797,1.0,False,4,True,1
2017-01-09,408770.8803796286,7.996157597955224,1,1.0,-0.11029805232653198,1.0,False,4,False,1
2017-01-10,406935.4946973784,7.99744586779045,1,1.0,-0.11429282372522738,1.0,False,4,False,1
2017-01-11,411392.79251467204,7.998734345180261,1,1.0,-0.10459138276633308,1.0,False,4,False,1
2017-01-12,417423.31296553503,8.000023030158095,1,1.0,-0.09146577606373098,1.0,False,4,False,1
2017-01-13,416636.76209034986,8.001311922757399,1,1.0,-0.09317772738310197,1.0,False,4,True,1
2017-01-17,416374.5398896888,8.002601023011621,1,1.0,-0.09374846178413034,1.0,False,4,False,1
2017-01-18,412703.82639055984,8.003890330954217,1,1.0,-0.10173787863537213,1.0,False,4,False,1
2017-01-19,411392.79896017344,8.005179846618649,1,1.0,-0.10459136873976779,1.0,False,4,False,1
2017-01-20,416112.34984477604,8.006469570038382,1,1.0,-0.09431912619812262,1.0,False,4,False,1
2017-01-23,416112.3511347072,8.007759501246888,1,1.0,-0.09431912339100128,1.0,False,4,True,1
2017-01-24,417161.15765498695,8.009049640277643,1,1.0,-0.09203636487915644,1.0,False,4,False,1
2017-01-25,414539.2198107361,8.010339987164132,1,1.0,-0.09774309039756393,1.0,False,4,False,1
2017-01-26,416374.5489192077,8.01163054193984,1,1.0,-0.09374844213428021,1.0,False,4,False,1
2017-01-27,412965.9997586917,8.012921304638265,1,1.0,-0.1011672505234109,1.0,False,4,False,1
2017-01-30,410606.25582852436,8.014212275292902,1,1.0,-0.1063033032078177,1.0,False,4,True,1
2017-01-31,412966.00234084105,8.015503453937255,1,1.0,-0.10116724490419168,1.0,False,4,False,1
2017-02-01,417423.3297023572,8.016759852296106,1,1.0,-0.09146573956526816,1.0,False,4,False,1
2017-02-02,417423.3309589525,8.018016447590414,1,1.0,-0.0914657368306799,1.0,False,4,False,1
2017-02-03,417161.1678785865,8.019273239851048,1,1.0,-0.09203634255460828,1.0,False,4,False,1
2017-02-06,414539.230000978,8.020530229108882,1,1.0,-0.09774306814559613,1.0,False,4,True,1
2017-02-07,412703.84428764426,8.021787415394794,1,1.0,-0.1017378396119231,1.0,False,4,False,1
2017-02-08,414277.0386020879,8.023044798739667,1,1.0,-0.0983137355060618,1.0,False,4,False,1
2017-02-09,416374.56159104494,8.02430237917439,1,1.0,-0.09374841448188082,1.0,False,4,False,1
2017-02-10,420831.8593776387,8.025560156729856,1,1.0,-0.08404697358978291,1.0,False,4,False,1
2017-02-13,416112.37019333744,8.026818131436963,1,1.0,-0.09431908183977288,1.0,False,4,True,1
2017-02-14,416636.78885473043,8.028076303326612,1,1.0,-0.09317766906276892,1.0,False,4,False,1
2017-02-15,417161.1779400191,8.029334672429712,1,1.0,-0.09203632065903385,1.0,False,4,False,1
2017-02-16,414539.2400639877,8.030593238777177,1,1.0,-0.09774304624658951,1.0,False,4,False,1
2017-02-17,413752.65958237194,8.031852002399923,1,1.0,-0.09945506200521256,1.0,False,4,False,1
2017-02-21,413228.2434381118,8.03311096332887,1,1.0,-0.10059646930446091,1.0,False,4,True,1
2017-02-22,411130.66381329024,8.034370121594947,1,1.0,-0.10516191359913969,1.0,False,4,False,1
2017-02-23,412441.6050636432,8.035629477229085,1,1.0,-0.10230861106902568,1.0,False,4,False,1
2017-02-24,411655.1133117216,8.036889030262222,1,1.0,-0.10402043370483685,1.0,False,4,False,1
2017-02-27,410606.2797650298,8.0381487807253,1,1.0,-0.10630325104135167,1.0,False,4,False,1
2017-02-28,412179.474082038,8.039408728649262,1,1.0,-0.1028791469299094,1.0,False,4,True,1
2017-03-01,414014.86233184487,8.040688015514416,1,1.0,-0.09888436998539392,1.0,False,4,False,1
2017-03-02,407459.9270459361,8.04196750594863,1,1.0,-0.1131513811381656,1.0,False,4,False,1
2017-03-03,409557.50920960994,8.043247199984298,1,1.0,-0.10858593131847201,1.0,False,4,False,1
2017-03-06,409033.1226625881,8.04452709765382,1,1.0,-0.10972727419846667,1.0,False,4,False,1
2017-03-07,407197.76654847094,8.045807198989596,1,1.0,-0.11372198124123475,1.0,False,4,True,1
2017-03-08,398020.892128779,8.047087504024038,1,1.0,-0.1336957207186672,1.0,False,4,False,1
2017-03-09,394612.3725343107,8.04836801278956,1,1.0,-0.14111446475640874,1.0,False,4,False,1
2017-03-10,390941.62945028476,8.04964872531858,1,1.0,-0.1491039460000482,1.0,False,4,False,1
2017-03-13,390417.24290428153,8.05092964164352,1,1.0,-0.150245288877826,1.0,False,4,False,1
2017-03-14,388735.53520464303,388735.53520464303,0,1.0,-0.15366932308573367,1.0,False,4,True,0
2017-03-15,388797.39351798315,388797.39351798315,0,1.0,-0.15390557279892433,1.0,False,4,True,0
2017-03-16,388859.2616746501,388859.2616746501,0,1.0,-0.15377093634443717,1.0,False,4,True,0
2017-03-17,388921.1396762102,388921.1396762102,0,1.0,-0.1536362784656571,1.0,False,4,True,0
2017-03-20,388983.02752423007,388983.02752423007,0,1.0,-0.1535015991591749,1.0,False,4,True,0
2017-03-21,389044.9252202766,389044.9252202766,0,1.0,-0.15336689842158083,1.0,False,4,True,0
2017-03-22,389106.83276591677,389106.83276591677,0,1.0,-0.15323217624946459,1.0,False,4,True,0
2017-03-23,389168.750162718,389168.750162718,0,1.0,-0.15309743263941544,1.0,False,4,True,0
2017-03-24,389230.67741224787,389230.67741224787,0,1.0,-0.15296266758802196,1.0,False,4,True,0
2017-03-27,389292.6145160742,389292.6145160742,0,1.0,-0.1528278810918723,1.0,False,4,True,0
2017-03-28,389354.561475765,389354.561475765,0,1.0,-0.15269307314755395,1.0,False,4,True,0
2017-03-29,389416.51829288877,389416.51829288877,0,1.0,-0.15255824375165405,1.0,False,4,True,0
2017-03-30,389372.29846901394,9.395631260646041,1,1.0,-0.15242339290075893,1.0,False,4,True,1
2017-03-31,390141.815997285,9.397126359112518,1,1.0,-0.15084476417973433,1.0,False,4,False,1
2017-04-03,388602.8432933263,9.398621695489503,1,1.0,-0.15419438393587476,1.0,False,4,False,1
2017-04-04,392450.2802871383,9.400117269814857,1,1.0,-0.1458203231555643,1.0,False,4,False,1
2017-04-05,393219.76888259815,9.401613082126442,1,1.0,-0.14414550839526902,1.0,False,4,False,1
2017-04-06,394245.7531781785,9.403109132462129,1,1.0,-0.1419124231327447,1.0,False,4,True,1
2017-04-07,395271.7953410471,9.404605420859795,1,1.0,-0.13967921192035063,1.0,False,4,False,1
2017-04-10,398349.74523616367,9.406101947357321,1,1.0,-0.1329799626431013,1.0,False,4,False,1
2017-04-11,399119.23383257585,9.407598711992595,1,1.0,-0.13130514788073375,1.0,False,4,False,1
2017-04-12,399119.23532957863,9.409095714803511,1,1.0,-0.13130514462298104,1.0,False,4,False,1
2017-04-13,400401.7153262322,9.41059295582797,1,1.0,-0.12851378885615458,1.0,False,4,True,1
2017-04-17,398093.2265912438,9.41209043510388,1,1.0,-0.13353828308744084,1.0,False,4,False,1
2017-04-18,396554.22495614126,9.413588152669147,1,1.0,-0.13688796581307525,1.0,False,4,False,1
2017-04-19,389628.84255726944,9.415086108561695,1,1.0,-0.1519612660994482,1.0,False,4,False,1
2017-04-20,388089.8409226436,9.416584302819446,1,1.0,-0.15531094882404528,1.0,False,4,False,1
2017-04-21,384125.23042283865,71.83808885427425,1,1.0,-0.16368500308884743,1.0,False,4,True,1
2017-04-24,381519.0600610042,71.84952023269908,1,1.0,-0.16961246996200255,1.0,False,4,False,1
2017-04-25,377656.8609534302,71.86095343016468,1,1.0,-0.1780186609254249,1.0,False,4,False,1
2017-04-26,379509.4608894235,71.87238844696051,1,1.0,-0.17398642219707564,1.0,False,4,False,1
2017-04-27,378096.4819087795,71.88382528337608,1,1.0,-0.17706181287929212,1.0,False,4,False,1
2017-04-28,379289.6847231682,71.89526393970094,1,1.0,-0.17446477155220144,1.0,False,4,True,1
2017-05-01,375835.7004984266,71.90624793835839,1,1.0,-0.18198246971677118,1.0,False,4,False,1
2017-05-02,375772.9220248749,71.91723361512675,1,1.0,-0.18211910893091507,1.0,False,4,False,1
2017-05-03,370529.13876174175,71.92822097026239,1,1.0,-0.19353235880392095,1.0,False,4,False,1
2017-05-04,366792.54208475986,71.93921000402173,1,1.0,-0.20166517234989215,1.0,False,4,False,1
2017-05-05,367472.36690848036,367472.36690848036,0,1.0,-0.2001615933913862,1.0,False,4,True,0
2017-05-08,367528.50852009136,367528.50852009136,0,1.0,-0.20018548953087675,1.0,False,4,True,0
2017-05-09,367584.65870889305,367584.65870889305,0,1.0,-0.20006329564733288,1.0,False,4,True,0
2017-05-10,367640.8174761958,367640.8174761958,0,1.0,-0.19994108309527897,1.0,False,4,True,0
2017-05-11,367696.9848233102,367696.9848233102,0,1.0,-0.19981885187186296,1.0,False,4,True,0
2017-05-12,367753.16075154714,367753.16075154714,0,1.0,-0.19969660197423228,1.0,False,4,True,0
2017-05-15,367809.3452622175,367809.3452622175,0,1.0,-0.19957433339953384,1.0,False,4,True,0
2017-05-16,367865.5383566326,367865.5383566326,0,1.0,-0.19945204614491435,1.0,False,4,True,0
2017-05-17,367910.9915361037,35.898724519240204,1,1.0,-0.1993297402075198,1.0,False,4,True,1
2017-05-18,364901.40671148803,35.90420904659731,1,1.0,-0.20578127262416637,1.0,False,4,False,1
2017-05-19,366713.314380386,35.909694411868315,1,1.0,-0.20183760182046304,1.0,False,4,False,1
2017-05-22,368248.8198665893,35.91518061518124,1,1.0,-0.19849552856899075,1.0,False,4,False,1
2017-05-23,365914.858793267,35.920667656664115,1,1.0,-0.20357546410179916,1.0,False,4,False,1
2017-05-24,367358.2380299261,35.926155536444995,1,1.0,-0.20043390636609393,1.0,False,4,True,1
2017-05-25,366959.0219533977,35.93164425465195,1,1.0,-0.20130281200429676,1.0,False,4,False,1
2017-05-26,370214.2799453959,35.93713381141308,1,1.0,-0.19421764639428377,1.0,False,4,False,1
2017-05-30,368985.8807498172,35.942624206856486,1,1.0,-0.196891293695192,1.0,False,4,False,1
2017-05-31,370459.97655019455,35.94811544111031,1,1.0,-0.19368288044711204,1.0,False,4,False,1
2017-06-01,370767.0771137865,35.953365007174725,1,1.0,-0.19301446643195697,1.0,False,4,True,1
2017-06-02,373500.2704897295,35.95861533984244,1,1.0,-0.18706558994969183,1.0,False,4,False,1
2017-06-05,373868.8041755823,35.9638664392254,1,1.0,-0.18626346544871702,1.0,False,4,False,1
2017-06-06,378076.0644323313,35.96911830543557,1,1.0,-0.17710623866085168,1.0,False,4,False,1
2017-06-07,376079.91499899037,35.97437093858494,1,1.0,-0.18145091713530653,1.0,False,4,False,1
2017-06-08,373623.1343103129,35.9796243387855,1,1.0,-0.18679817320516875,1.0,False,4,True,1
2017-06-09,370214.32769009063,35.98487850614926,1,1.0,-0.19421754196420693,1.0,False,4,False,1
2017-06-12,369661.5520078304,35.99013344078825,1,1.0,-0.19542067464065646,1.0,False,4,False,1
2017-06-13,370030.0856982859,35.995389142814524,1,1.0,-0.19461855012966536,1.0,False,4,False,1
2017-06-14,368003.21970841754,36.00064561234014,1,1.0,-0.199030084100846,1.0,False,4,False,1
2017-06-15,366467.72496565466,36.00590284947718,1,1.0,-0.20237213397239617,1.0,False,4,True,1
2017-06-16,366529.1399145165,36.01116085433774,1,1.0,-0.20223846251552288,1.0,False,4,False,1
2017-06-19,363734.54735682183,36.016419627033926,1,1.0,-0.2083209761420888,1.0,False,4,False,1
2017-06-20,362966.8026163625,36.021679167677874,1,1.0,-0.20999199535242016,1.0,False,4,False,1
2017-06-21,364010.9366303333,36.02693947638173,1,1.0,-0.2077194066904217,1.0,False,4,False,1
2017-06-22,365239.34657738433,36.032200553257645,1,1.0,-0.20504573599211234,1.0,False,4,True,1
2017-06-23,366805.56839959323,36.0374623984178,1,1.0,-0.2016368077237356,1.0,False,4,False,1
2017-06-26,363519.60459940165,36.0427250119744,1,1.0,-0.2087888054399031,1.0,False,4,False,1
2017-06-27,364901.55049083545,36.047988394039635,1,1.0,-0.20578095920282102,1.0,False,4,False,1
2017-06-28,365177.95793851884,36.05325254472575,1,1.0,-0.20517935019285916,1.0,False,4,False,1
2017-06-29,363396.7775802693,36.058517464144984,1,1.0,-0.20905614209667112,1.0,False,4,True,1
2017-06-30,362475.47347400937,36.06378315240959,1,1.0,-0.21106138782318848,1.0,False,4,False,1
2017-07-03,356548.44780327176,36.06904960963185,1,1.0,-0.22396173506800474,1.0,False,4,False,1
2017-07-05,357868.98400769284,36.074316835924044,1,1.0,-0.22108754883689757,1.0,False,4,False,1
2017-07-06,357715.45333361067,36.0795848313985,1,1.0,-0.2214217129063794,1.0,False,4,False,1
2017-07-07,354036.6921048169,52.00736665769364,2,1.0,-0.22937582368263051,1.0,False,4,True,2
2017-07-10,354468.0477982983,52.014961384253176,2,1.0,-0.22848979247743653,1.0,False,4,False,2
2017-07-11,355145.5317658991,52.02255721988389,2,1.0,-0.22701522852159722,1.0,False,4,False,2
2017-07-12,357994.8977155051,52.03015416474775,2,1.0,-0.22081349898634775,1.0,False,4,False,2
2017-07-13,355293.3653507908,52.03775221900673,2,1.0,-0.22669346434228946,1.0,False,4,False,2
2017-07-14,355619.0252937046,52.04535138282284,2,1.0,-0.22598465581574673,1.0,False,4,True,2
2017-07-17,356921.0400808678,52.052951656358104,2,1.0,-0.22315078199962315,1.0,False,4,False,2
2017-07-18,360804.5468735354,52.06055303977459,2,1.0,-0.2146982142337131,1.0,False,4,False,2
2017-07-19,361110.7144339146,52.06815553323437,2,1.0,-0.21403183145614949,1.0,False,4,False,2
2017-07-20,362519.746146405,52.075759136899535,2,1.0,-0.21096503212657247,1.0,False,4,False,2
2017-07-21,364454.7597554525,52.08336385093222,2,1.0,-0.2067534175918425,1.0,False,4,True,2
2017-07-24,362608.60532819596,52.090969675494584,2,1.0,-0.2107716274855473,1.0,False,4,False,2
2017-07-25,356402.36313349556,52.098576610748786,2,1.0,-0.22427969778061752,1.0,False,4,False,2
2017-07-26,357361.9789797618,52.106184656857025,2,1.0,-0.2221910654192551,1.0,False,4,False,2
2017-07-27,354749.55816789845,52.113793813981516,2,1.0,-0.22787707683624114,1.0,False,4,False,2
2017-07-28,357363.4020513601,52.12140408228451,2,1.0,-0.22218796806653185,1.0,False,4,True,2
2017-07-31,357891.87572719285,52.129015461928276,2,1.0,-0.2210377294322663,1.0,False,4,False,2
2017-08-01,361489.286480272,52.13652452248886,2,1.0,-0.213207857960643,1.0,False,4,False,2
2017-08-02,361855.8593209196,52.14403466471175,2,1.0,-0.21241000129812623,1.0,False,4,False,2
2017-08-03,366561.29230058845,52.151545888752736,2,1.0,-0.20216848679738783,1.0,False,4,False,2
2017-08-04,362517.2401128823,52.15905819476767,2,1.0,-0.21097048638418334,1.0,False,4,True,2
2017-08-07,363421.9712590829,52.16657158291239,2,1.0,-0.20900131220102802,1.0,False,4,False,2
2017-08-08,361210.75903173204,52.17408605334278,2,1.0,-0.21381408122882292,1.0,False,4,False,2
2017-08-09,363957.403693281,52.181601606214755,2,1.0,-0.20783592762498804,1.0,False,4,False,2
2017-08-10,368126.27089009224,52.18911824168422,2,1.0,-0.1987622644719899,1.0,False,4,False,2
2017-08-11,368322.36427664594,52.19663595990713,2,1.0,-0.19833546139989466,1.0,False,4,True,2
2017-08-14,365790.7560117557,52.20415476103945,2,1.0,-0.20384558191040694,1.0,False,4,False,2
2017-08-15,363900.7861451652,52.21167464523717,2,1.0,-0.20795915740788407,1.0,False,4,False,2
2017-08-16,365829.98592687486,52.2191956126563,2,1.0,-0.20376019684080807,1.0,False,4,False,2
2017-08-17,368609.1430766112,52.22671766345289,2,1.0,-0.1977112788417024,1.0,False,4,False,2
2017-08-18,368581.46993568307,52.23424079778298,2,1.0,-0.19777151025642734,1.0,False,4,True,2
2017-08-21,369638.2462663586,52.24176501580266,2,1.0,-0.19547140521767653,1.0,False,4,False,2
2017-08-22,368258.79487594997,52.249290317668034,2,1.0,-0.19847382210329031,1.0,False,4,False,2
2017-08-23,371437.4036291425,52.25681670353522,2,1.0,-0.1915554858364611,1.0,False,4,False,2
2017-08-24,369556.1816415369,52.264344173560374,2,1.0,-0.19565002131575718,1.0,False,4,False,2
2017-08-25,371419.4815132308,52.27187272789966,2,1.0,-0.19159449385825983,1.0,False,4,True,2
2017-08-28,370819.98193990334,52.27940236670928,2,1.0,-0.19289932247073127,1.0,False,4,False,2
2017-08-29,371740.51576152036,52.28693309014543,2,1.0,-0.19089575329562988,1.0,False,4,False,2
2017-08-30,372057.26267321134,52.29446489836437,2,1.0,-0.19020634424596314,1.0,False,4,False,2
2017-08-31,373230.91787303565,52.301997791522346,2,1.0,-0.1876518488804027,1.0,False,4,False,2
2017-09-01,369115.45344882295,26.736499360107675,3,1.0,-0.19660926408324658,1.0,False,4,True,3
2017-09-05,376491.0706729548,26.74035068918217,3,1.0,-0.1805560215608491,1.0,False,4,False,3
2017-09-06,373442.75819297525,26.744202573031444,3,1.0,-0.18719076412635657,1.0,False,4,False,3
2017-09-07,378633.71678593825,26.748055011735417,3,1.0,-0.17589248872028654,1.0,False,4,False,3
2017-09-08,377291.33393925533,26.751908005374013,3,1.0,-0.17881422481940676,1.0,False,4,False,3
2017-09-11,371689.34218733525,26.755761554027167,3,1.0,-0.1910071260948212,1.0,False,4,True,3
2017-09-12,369766.7722423057,26.75961565777483,3,1.0,-0.19519165662920393,1.0,False,4,False,3
2017-09-13,367949.95515885425,26.763470316696964,3,1.0,-0.19914601292239043,1.0,False,4,False,3
2017-09-14,369764.5870734557,26.767325530873535,3,1.0,-0.1951964127164628,1.0,False,4,False,3
2017-09-15,370133.62278957677,26.77118130038453,3,1.0,-0.19439319553125228,1.0,False,4,False,3
2017-09-18,367499.87704453757,26.775037625309942,3,1.0,-0.2001256212968542,1.0,False,4,True,3
2017-09-19,366410.7344113209,26.778894505729777,3,1.0,-0.20249617255704852,1.0,False,4,False,3
2017-09-20,367571.3870400429,26.782751941724054,3,1.0,-0.19996997767216135,1.0,False,4,False,3
2017-09-21,367391.92420224904,26.7866099333728,3,1.0,-0.20036058386497385,1.0,False,4,False,3
2017-09-22,368194.5118067529,26.79046848075606,3,1.0,-0.19861372813004946,1.0,False,4,False,3
2017-09-25,371118.5611484916,26.794327583953883,3,1.0,-0.19224944797456162,1.0,False,4,True,3
2017-09-26,370488.66943358094,26.798187243046335,3,1.0,-0.1936204259838547,1.0,False,4,False,3
2017-09-27,362961.40400287195,26.80204745811349,3,1.0,-0.21000374254920004,1.0,False,4,False,3
2017-09-28,362019.54761889204,26.80590822923543,3,1.0,-0.21205372091755287,1.0,False,4,False,3
2017-09-29,362659.10652820824,26.809769556492263,3,1.0,-0.21066170197520498,1.0,False,4,False,3
2017-10-02,361840.9352134712,26.81363143996409,3,1.0,-0.21244247612028258,1.0,False,4,True,3
2017-10-03,362235.10586401215,26.81749387973104,3,1.0,-0.21158455200448842,1.0,False,4,False,3
2017-10-04,362343.9412737918,26.82135687587324,3,1.0,-0.21134766850687497,1.0,False,4,False,3
2017-10-05,360562.19472917175,26.825220428470836,3,1.0,-0.21522569273166045,1.0,False,4,False,3
2017-10-06,359723.79814734275,26.829084537603983,3,1.0,-0.21705048777070257,1.0,False,4,False,3
2017-10-09,360824.1310086668,26.83294920335285,3,1.0,-0.2146555806494088,1.0,False,4,True,3
2017-10-10,361633.14134361583,26.83681442579762,3,1.0,-0.21289474565109287,1.0,False,4,False,3
2017-10-11,362468.6585570208,26.84068020501848,3,1.0,-0.2110762176452874,1.0,False,4,False,3
2017-10-12,364667.7163688983,26.84454654109563,3,1.0,-0.20628990306699216,1.0,False,4,False,3
2017-10-13,367812.6299018527,26.84841343410929,3,1.0,-0.19944490544569166,1.0,False,4,False,3
2017-10-16,367304.9753220371,26.85228088413968,3,1.0,-0.20054983070334853,1.0,False,4,True,3
2017-10-17,368558.4253761099,26.85614889126704,3,1.0,-0.19782165946863944,1.0,False,4,False,3
2017-10-18,365059.74030081125,26.860017455571615,3,1.0,-0.20543665135162956,1.0,False,4,False,3
2017-10-19,366541.5693957629,26.863886577133666,3,1.0,-0.2022114063578282,1.0,False,4,False,3
2017-10-20,361091.8999275054,26.867756256033466,3,1.0,-0.21407277366304434,1.0,False,4,False,3
2017-10-23,361615.42791425786,26.8716264923513,3,1.0,-0.21293329946660844,1.0,False,4,True,3
2017-10-24,359068.2693418907,26.87549728616746,3,1.0,-0.21847726568162007,1.0,False,4,False,3
2017-10-25,356986.44153103686,26.87936863756225,3,1.0,-0.22300842568658358,1.0,False,4,False,3
2017-10-26,355558.6424988169,26.883240546615994,3,1.0,-0.22611607264805908,1.0,False,4,False,3
2017-10-27,358242.8549989845,26.887113013409017,3,1.0,-0.22027380449485875,1.0,False,4,False,3
2017-10-30,362988.057663513,26.890986038021662,3,1.0,-0.20994573009380935,1.0,False,4,True,3
2017-10-31,363281.8998931136,26.89485962053428,3,1.0,-0.20930617376320926,1.0,False,4,False,3
2017-11-01,364997.67720175383,26.89866972564719,3,1.0,-0.20557173340106885,1.0,False,4,False,3
2017-11-02,367086.1351616449,26.902480370524987,3,1.0,-0.20102614268237975,1.0,False,4,False,3
2017-11-03,368272.2671981562,26.906291555244145,3,1.0,-0.19844449111036244,1.0,False,4,False,3
2017-11-06,369977.6438164299,26.910103279881138,3,1.0,-0.19473268829875676,1.0,False,4,True,3
2017-11-07,372083.8262042103,26.913915544512456,3,1.0,-0.19014851983683573,1.0,False,4,False,3
2017-11-08,371063.80847160483,26.917728349214595,3,1.0,-0.19236861869969465,1.0,False,4,False,3
2017-11-09,369628.91543436376,26.921541694064068,3,1.0,-0.19549170597355864,1.0,False,4,False,3
2017-11-10,363235.7017494695,26.925355579137392,3,1.0,-0.20940672526374035,1.0,False,4,False,3
2017-11-13,364399.40993439354,26.929170004511104,3,1.0,-0.20687387987007963,1.0,False,4,True,3
2017-11-14,366940.70773091144,26.932984970261742,3,1.0,-0.2013426698099985,1.0,False,4,False,3
2017-11-15,372375.5204129185,26.936800476465862,3,1.0,-0.18951363874328647,1.0,False,4,False,3
2017-11-16,368025.78058043617,26.940616523200028,3,1.0,-0.1989809765583328,1.0,False,4,False,3
2017-11-17,371641.52025975543,26.944433110540814,3,1.0,-0.19111121185875635,1.0,False,4,False,3
2017-11-20,371599.99199146475,26.948250238564807,3,1.0,-0.1912015993681232,1.0,False,4,True,3
2017-11-21,373376.03675227927,26.952067907348603,3,1.0,-0.18733598524736567,1.0,False,4,False,3
2017-11-22,374946.7507679376,26.95588611696881,3,1.0,-0.18391727958615584,1.0,False,4,False,3
2017-11-24,373824.9938540374,26.959704867502047,3,1.0,-0.18635881679597965,1.0,False,4,False,3
2017-11-27,372541.8813021742,26.963524159024942,3,1.0,-0.18915154933968564,1.0,False,4,False,3
2017-11-28,373464.6315857824,26.967343991614136,3,1.0,-0.18714315596810888,1.0,False,4,True,3
2017-11-29,369053.7097450691,26.971164365346283,3,1.0,-0.19674365823950588,1.0,False,4,False,3
2017-11-30,366981.611122289,26.97498528029804,3,1.0,-0.20125364237790028,1.0,False,4,False,3
2017-12-01,373569.9581717554,26.978742510390653,3,1.0,-0.18691390939215957,1.0,False,4,False,3
2017-12-04,374222.7059747664,26.982500263811744,3,1.0,-0.18549318443126336,1.0,False,4,False,3
2017-12-05,376476.38097480347,26.986258540634203,3,1.0,-0.1805879939222272,1.0,False,4,True,3
2017-12-06,378641.33113329246,26.990017340930933,3,1.0,-0.17587591566352512,1.0,False,4,False,3
2017-12-07,374685.74170146947,26.99377666477485,3,1.0,-0.1844853734359977,1.0,False,4,False,3
2017-12-08,374511.9064682444,26.99753651223887,3,1.0,-0.18486373098041026,1.0,False,4,False,3
2017-12-11,373834.4137591179,27.00129688339593,3,1.0,-0.1863383139659937,1.0,False,4,False,3
2017-12-12,373902.7121615076,27.005057778318974,3,1.0,-0.18618966046773533,1.0,False,4,True,3
2017-12-13,376732.8210369095,27.008819197080953,3,1.0,-0.18002984452462611,1.0,False,4,False,3
2017-12-14,378934.0632784664,27.012581139754833,3,1.0,-0.175238775470244,1.0,False,4,False,3
2017-12-15,381251.89351035445,27.016343606413585,3,1.0,-0.17019394919542732,1.0,False,4,False,3
2017-12-18,376765.7888215019,27.020106597130194,3,1.0,-0.17995808916663936,1.0,False,4,False,3
2017-12-19,370904.3151775613,27.02387011197765,3,1.0,-0.19271576047949432,1.0,False,4,True,3
2017-12-20,365312.00156450993,27.027634151028963,3,1.0,-0.2048875969984175,1.0,False,4,False,3
2017-12-21,368267.76142114477,27.03139871435714,3,1.0,-0.19845429796625333,1.0,False,4,False,3
2017-12-22,368877.5930937947,27.035163802035214,3,1.0,-0.19712698123652725,1.0,False,4,False,3
2017-12-26,370439.6289181226,27.038929414136213,3,1.0,-0.19372716391621758,1.0,False,4,False,3
2017-12-27,376229.99746087054,27.042695550733182,3,1.0,-0.18112425496827037,1.0,False,4,True,3
2017-12-28,376293.98469463375,27.046462211899176,3,1.0,-0.18098498485645328,1.0,False,4,False,3
2017-12-29,377361.1327222261,27.050229397707263,3,1.0,-0.17866230551039028,1.0,False,4,False,3
2018-01-02,371564.87419995724,27.054040045102575,3,1.0,-0.1912780342692733,1.0,False,4,False,3
2018-01-03,373753.9567159754,27.05785122931528,3,1.0,-0.18651343121836603,1.0,False,4,False,3
2018-01-04,373867.10507992737,27.061662950420995,3,1.0,-0.18626716044797714,1.0,False,4,True,3
2018-01-05,372186.7532269785,27.06547520849536,3,1.0,-0.18992449611764492,1.0,False,4,False,3
2018-01-08,371737.7682549836,27.06928800361402,3,1.0,-0.1909017252329518,1.0,False,4,False,3
2018-01-09,365425.7764723838,27.073101335852623,3,1.0,-0.20463996264271067,1.0,False,4,False,3
2018-01-10,364653.2318491347,27.07691520528684,3,1.0,-0.20632142893985697,1.0,False,4,False,3
2018-01-11,366773.9246741616,27.080729611992346,3,1.0,-0.20170567808069936,1.0,False,4,True,3
2018-01-12,367476.1564515995,27.08454455604483,3,1.0,-0.20017724978117082,1.0,False,4,False,3
2018-01-16,370164.7682115695,27.088360037519987,3,1.0,-0.19432540650842858,1.0,False,4,False,3
